Entity,Code,Year,Oil per capita (kWh) (kilowatt-hours)
Hong Kong,HKG,2015,30330.063636738105
Hong Kong,HKG,2016,31160.298205494208
Hong Kong,HKG,2017,34867.64204928826
Hong Kong,HKG,2018,34995.14188898535
Hungary,HUN,1965,4353.303015159292
Hungary,HUN,1966,4763.5397617045455
Hungary,HUN,1967,5019.972137878817
Hungary,HUN,1968,5240.091782279884
Hungary,HUN,1969,5839.281796104173
Hungary,HUN,1970,6758.020343977426
Hungary,HUN,1971,7590.622261403155
Hungary,HUN,1972,8247.974641894303
Hungary,HUN,1973,9255.041610412281
Hungary,HUN,1974,10101.277603166127
Hungary,HUN,1975,11350.953655561889
Hungary,HUN,1976,11833.63866131594
Hungary,HUN,1977,12512.082855034316
Hungary,HUN,1978,13767.241086654822
Hungary,HUN,1979,12921.267275416862
Hungary,HUN,1980,12538.656571898831
Hungary,HUN,1981,11989.813855639308
Hungary,HUN,1982,11389.522932409482
Hungary,HUN,1983,10847.365367782359
Hungary,HUN,1984,11414.806857718753
Hungary,HUN,1985,11682.165227976528
Hungary,HUN,1986,10837.686092365244
Hungary,HUN,1987,11409.247311684967
Hungary,HUN,1988,10603.364904087206
Hungary,HUN,1989,10310.209441681409
Hungary,HUN,1990,10740.652083267805
Hungary,HUN,1991,9263.587898009266
Hungary,HUN,1992,9360.054354609518
Hungary,HUN,1993,8924.260654116228
Hungary,HUN,1994,9392.771315054066
Hungary,HUN,1995,8841.683362327763
Hungary,HUN,1996,8210.906461054006
Hungary,HUN,1997,8290.3949194286
Hungary,HUN,1998,8676.14767111284
Hungary,HUN,1999,8376.688241025466
Hungary,HUN,2000,8069.645772940027
Hungary,HUN,2001,7930.985998542137
Hungary,HUN,2002,7646.197037807614
Hungary,HUN,2003,7317.995485511291
Hungary,HUN,2004,7573.680349530354
Hungary,HUN,2005,8803.541680921078
Hungary,HUN,2006,9332.15189419352
Hungary,HUN,2007,9359.667381351755
Hungary,HUN,2008,9118.967535702563
Hungary,HUN,2009,8633.997221627675
Hungary,HUN,2010,8213.066496426918
Hungary,HUN,2011,8635.298307008894
Hungary,HUN,2012,7998.67301266018
Hungary,HUN,2013,7897.554854701038
Hungary,HUN,2014,8857.909151585925
Hungary,HUN,2015,9385.059937951522
Hungary,HUN,2016,9345.491745114325
Hungary,HUN,2017,9948.150201606373
Hungary,HUN,2018,10601.65209208076
Iceland,ISL,1965,29231.592861875
Iceland,ISL,1966,31031.585455333337
Iceland,ISL,1967,29804.784271065993
Iceland,ISL,1968,31346.56526165
Iceland,ISL,1969,28462.871301089108
Iceland,ISL,1970,28802.132379215687
Iceland,ISL,1971,30916.42380198068
Iceland,ISL,1972,32652.026473142858
Iceland,ISL,1973,37275.70290530517
Iceland,ISL,1974,34305.6790250463
Iceland,ISL,1975,31928.487505871566
Iceland,ISL,1976,31786.715928000005
Iceland,ISL,1977,32944.36187414415
Iceland,ISL,1978,34404.484103348215
Iceland,ISL,1979,33109.571019026545
Iceland,ISL,1980,30535.750494868425
Iceland,ISL,1981,29416.72559900433
Iceland,ISL,1982,26652.38434901288
Iceland,ISL,1983,25566.62195601695
Iceland,ISL,1984,26342.54999121339
Iceland,ISL,1985,25927.884514876037
Iceland,ISL,1986,26085.1218025
Iceland,ISL,1987,27866.372025708504
Iceland,ISL,1988,28781.62110828
Iceland,ISL,1989,30543.069899007944
Iceland,ISL,1990,30773.413958627454
Iceland,ISL,1991,28558.20521794574
Iceland,ISL,1992,30539.850432423078
Iceland,ISL,1993,31324.947184828903
Iceland,ISL,1994,31495.317588415095
Iceland,ISL,1995,31331.466616753736
Iceland,ISL,1996,34748.12653455555
Iceland,ISL,1997,33725.66135717949
Iceland,ISL,1998,34301.940383963636
Iceland,ISL,1999,33874.1326778777
Iceland,ISL,2000,34280.51290342858
Iceland,ISL,2001,31829.891057809185
Iceland,ISL,2002,32878.2300314386
Iceland,ISL,2003,32572.690961701395
Iceland,ISL,2004,33689.84250969072
Iceland,ISL,2005,33667.8041278983
Iceland,ISL,2006,34777.318519433335
Iceland,ISL,2007,33735.41985308197
Iceland,ISL,2008,30648.145748938914
Iceland,ISL,2009,27965.75860768987
Iceland,ISL,2010,26451.959187625
Iceland,ISL,2011,25805.430843312697
Iceland,ISL,2012,25264.07378720859
Iceland,ISL,2013,26408.544838195718
Iceland,ISL,2014,27415.92450632219
Iceland,ISL,2015,30349.864494212125
Iceland,ISL,2016,33221.22741385543
Iceland,ISL,2017,35100.70850976049
Iceland,ISL,2018,35116.16847195847
India,IND,1965,294.5068252626014
India,IND,1966,322.09453414463775
India,IND,1967,325.4417856215386
India,IND,1968,357.0383870101525
India,IND,1969,419.69349206772483
India,IND,1970,408.67350031795246
India,IND,1971,428.5017814776374
India,IND,1972,451.53869914097
India,IND,1973,465.6574524147473
India,IND,1974,446.02762729105973
India,IND,1975,446.3031716378771
India,IND,1976,459.91983750024724
India,IND,1977,482.89343635979503
India,IND,1978,512.9205987654544
India,IND,1979,540.9596724339456
India,IND,1980,539.1151676051694
India,IND,1981,567.0446969163838
India,IND,1982,577.2109265886716
India,IND,1983,592.9220108815861
India,IND,1984,622.126351128952
India,IND,1985,659.9467020665256
India,IND,1986,678.6489325544741
India,IND,1987,685.3472327549657
India,IND,1988,736.147604453157
India,IND,1989,780.7147655270209
India,IND,1990,794.1763789054322
India,IND,1991,790.7761833595
India,IND,1992,815.8150540441013
India,IND,1993,808.3075663656377
India,IND,1994,851.3829791301497
India,IND,1995,931.4424602522819
India,IND,1996,986.6061071612374
India,IND,1997,1035.328715371385
India,IND,1998,1088.7000015385236
India,IND,1999,1167.4113240556705
India,IND,2000,1206.5524796474651
India,IND,2001,1192.366151785643
India,IND,2002,1249.878866454131
India,IND,2003,1261.5342548412566
India,IND,2004,1274.4567144522832
India,IND,2005,1277.5838547959165
India,IND,2006,1321.5872433810337
India,IND,2007,1399.4813071640363
India,IND,2008,1446.471837087333
India,IND,2009,1499.683086626867
India,IND,2010,1513.0754659919571
India,IND,2011,1565.7889570434975
India,IND,2012,1637.9833459246213
India,IND,2013,1630.1901806218432
India,IND,2014,1658.0232518494831
India,IND,2015,1773.908161392054
India,IND,2016,1927.204917445106
India,IND,2017,1973.034086289877
India,IND,2018,2055.357156552034
Indonesia,IDN,1965,723.5044653070302
Indonesia,IDN,1966,678.131181783936
Indonesia,IDN,1967,636.6803212562107
Indonesia,IDN,1968,655.444983219066
Indonesia,IDN,1969,683.024019492211
Indonesia,IDN,1970,705.5540552207889
Indonesia,IDN,1971,712.1125343826774
Indonesia,IDN,1972,750.17302437327
Indonesia,IDN,1973,872.5809692929953
Indonesia,IDN,1974,888.5415718271571
Indonesia,IDN,1975,993.6284923669087
Indonesia,IDN,1976,1044.2619329737922
Indonesia,IDN,1977,1201.6335522836873
Indonesia,IDN,1978,1294.6326417651576
Indonesia,IDN,1979,1378.8550450802027
Indonesia,IDN,1980,1506.9268372755141
Indonesia,IDN,1981,1643.4576888556894
Indonesia,IDN,1982,1669.0550324811613
Indonesia,IDN,1983,1599.9990669442407
Indonesia,IDN,1984,1648.1546202829509
Indonesia,IDN,1985,1588.9652593525357
Indonesia,IDN,1986,1694.86687554373
Indonesia,IDN,1987,1727.1824754363072
Indonesia,IDN,1988,1782.237994088332
Indonesia,IDN,1989,1852.8635794157908
Indonesia,IDN,1990,2089.4118777887747
Indonesia,IDN,1991,2178.286709216001
Indonesia,IDN,1992,2310.385454459359
Indonesia,IDN,1993,2388.3091628004395
Indonesia,IDN,1994,2412.848715204906
Indonesia,IDN,1995,2531.5971312272136
Indonesia,IDN,1996,2657.668310711535
Indonesia,IDN,1997,2901.0317203322065
Indonesia,IDN,1998,2726.092036852771
Indonesia,IDN,1999,2812.3087733687885
Indonesia,IDN,2000,3116.593093022684
Indonesia,IDN,2001,3117.0275462515433
Indonesia,IDN,2002,3186.947904168239
Indonesia,IDN,2003,3187.4907295359058
Indonesia,IDN,2004,3351.6492114364532
Indonesia,IDN,2005,3281.650931654687
Indonesia,IDN,2006,3081.1704677530765
Indonesia,IDN,2007,3215.8658094627626
Indonesia,IDN,2008,3091.8707782099636
Indonesia,IDN,2009,3094.4594790516167
Indonesia,IDN,2010,3252.0999085628987
Indonesia,IDN,2011,3607.2304848214726
Indonesia,IDN,2012,3672.061907992691
Indonesia,IDN,2013,3673.0457915802563
Indonesia,IDN,2014,3677.0068024654297
Indonesia,IDN,2015,3319.5735231230847
Indonesia,IDN,2016,3399.241519423374
Indonesia,IDN,2017,3484.796820631419
Indonesia,IDN,2018,3624.0309310397943
Iran,IRN,1965,3371.959050393108
Iran,IRN,1966,3588.4827594778335
Iran,IRN,1967,3857.950987013451
Iran,IRN,1968,4138.046007053971
Iran,IRN,1969,4394.815419863137
Iran,IRN,1970,4619.439654513572
Iran,IRN,1971,4925.78586447647
Iran,IRN,1972,5332.388604222777
Iran,IRN,1973,6225.016684831425
Iran,IRN,1974,7014.481783530485
Iran,IRN,1975,7976.07436593645
Iran,IRN,1976,8757.26975943855
Iran,IRN,1977,9855.151126865501
Iran,IRN,1978,9568.783124857486
Iran,IRN,1979,9715.417676061445
Iran,IRN,1980,8614.280442755497
Iran,IRN,1981,8225.966433748756
Iran,IRN,1982,8599.85570708639
Iran,IRN,1983,10039.20626111786
Iran,IRN,1984,10424.747836340246
Iran,IRN,1985,11005.549024873804
Iran,IRN,1986,9758.144506889974
Iran,IRN,1987,9798.558060124235
Iran,IRN,1988,9926.605354922094
Iran,IRN,1989,10326.417452265516
Iran,IRN,1990,10403.913978423165
Iran,IRN,1991,10794.840255502004
Iran,IRN,1992,11284.4470677016
Iran,IRN,1993,12051.822697686022
Iran,IRN,1994,12346.003691901442
Iran,IRN,1995,12191.547297693798
Iran,IRN,1996,12532.053113237018
Iran,IRN,1997,12771.671479659783
Iran,IRN,1998,12149.06842309917
Iran,IRN,1999,12079.469827805127
Iran,IRN,2000,12341.843887376379
Iran,IRN,2001,12297.38456675947
Iran,IRN,2002,12217.758962308093
Iran,IRN,2003,12212.597371583754
Iran,IRN,2004,12428.346065183972
Iran,IRN,2005,13524.381442452912
Iran,IRN,2006,14580.326659474173
Iran,IRN,2007,14768.47111363828
Iran,IRN,2008,15271.934772523953
Iran,IRN,2009,14970.103416862532
Iran,IRN,2010,13497.009479988616
Iran,IRN,2011,13915.229805930196
Iran,IRN,2012,13966.367002630395
Iran,IRN,2013,15189.275229188568
Iran,IRN,2014,14104.315864975602
Iran,IRN,2015,12680.038667299854
Iran,IRN,2016,11956.039345293098
Iran,IRN,2017,12181.020666760049
Iran,IRN,2018,12251.10305465648
Iraq,IRQ,1965,1841.9402027244512
Iraq,IRQ,1966,1929.75274550341
Iraq,IRQ,1967,2019.9193007231477
Iraq,IRQ,1968,2115.1267764496274
Iraq,IRQ,1969,2208.791781440643
Iraq,IRQ,1970,2886.863838460375
Iraq,IRQ,1971,2992.861287964118
Iraq,IRQ,1972,3586.3329621509442
Iraq,IRQ,1973,3366.2250529896814
Iraq,IRQ,1974,3235.5920619209696
Iraq,IRQ,1975,3133.5148013838257
Iraq,IRQ,1976,3786.45963213688
Iraq,IRQ,1977,4280.904124468785
Iraq,IRQ,1978,3891.7081071090897
Iraq,IRQ,1979,4550.048727180029
Iraq,IRQ,1980,5929.085742723211
Iraq,IRQ,1981,6183.577792721448
Iraq,IRQ,1982,6271.232091850055
Iraq,IRQ,1983,6951.5485987952225
Iraq,IRQ,1984,7401.596011718894
Iraq,IRQ,1985,8469.56157771278
Iraq,IRQ,1986,8839.592148466374
Iraq,IRQ,1987,8962.932111435075
Iraq,IRQ,1988,9595.627780760895
Iraq,IRQ,1989,10464.668073798177
Iraq,IRQ,1990,10188.417234026065
Iraq,IRQ,1991,7316.346332478059
Iraq,IRQ,1992,11158.764242971256
Iraq,IRQ,1993,15099.42610564495
Iraq,IRQ,1994,16764.468130431447
Iraq,IRQ,1995,15803.642123107848
Iraq,IRQ,1996,16036.870987513836
Iraq,IRQ,1997,18669.924916823697
Iraq,IRQ,1998,12157.678985348648
Iraq,IRQ,1999,8580.20022253311
Iraq,IRQ,2000,11122.234496961444
Iraq,IRQ,2001,12444.068234649703
Iraq,IRQ,2002,11398.054819565219
Iraq,IRQ,2003,10432.366113959837
Iraq,IRQ,2004,11026.203132302197
Iraq,IRQ,2005,10224.185963947702
Iraq,IRQ,2006,10258.235911261294
Iraq,IRQ,2007,9665.904795087958
Iraq,IRQ,2008,9410.167232417389
Iraq,IRQ,2009,10456.910263503953
Iraq,IRQ,2010,10859.24676415843
Iraq,IRQ,2011,11549.670403342556
Iraq,IRQ,2012,11883.302063737849
Iraq,IRQ,2013,12245.866637723559
Iraq,IRQ,2014,11185.505232506102
Iraq,IRQ,2015,10861.968338690544
Iraq,IRQ,2016,11742.10652905411
Iraq,IRQ,2017,11037.098725707667
Iraq,IRQ,2018,11611.47849422907
Ireland,IRL,1965,10099.916392043202
Ireland,IRL,1966,11245.696942652557
Ireland,IRL,1967,12542.40727848911
Ireland,IRL,1968,13877.67107602237
Ireland,IRL,1969,14978.630683599444
Ireland,IRL,1970,16652.81245173659
Ireland,IRL,1971,18170.23956285326
Ireland,IRL,1972,19713.583678958825
Ireland,IRL,1973,21032.07509235333
Ireland,IRL,1974,20485.353323941654
Ireland,IRL,1975,19705.179401431305
Ireland,IRL,1976,19681.0296929279
Ireland,IRL,1977,20646.398394847365
Ireland,IRL,1978,21825.608177367947
Ireland,IRL,1979,22579.848476280673
Ireland,IRL,1980,20080.2627611226
Ireland,IRL,1981,17645.905741835184
Ireland,IRL,1982,15303.391959710483
Ireland,IRL,1983,13798.375170140844
Ireland,IRL,1984,13491.62840234067
Ireland,IRL,1985,13408.736828592995
Ireland,IRL,1986,16529.726961720706
Ireland,IRL,1987,14507.712440881685
Ireland,IRL,1988,13168.86516169704
Ireland,IRL,1989,13556.825338991453
Ireland,IRL,1990,15061.13294587582
Ireland,IRL,1991,16502.26083446845
Ireland,IRL,1992,17211.657933518414
Ireland,IRL,1993,17348.804935432763
Ireland,IRL,1994,18820.426477485988
Ireland,IRL,1995,19048.570590164258
Ireland,IRL,1996,19870.735956436467
Ireland,IRL,1997,21422.903163204603
Ireland,IRL,1998,23768.482240165406
Ireland,IRL,1999,26597.54608534441
Ireland,IRL,2000,25890.415087063182
Ireland,IRL,2001,27693.934003735038
Ireland,IRL,2002,26691.05922393808
Ireland,IRL,2003,25497.937046811563
Ireland,IRL,2004,25946.265401737313
Ireland,IRL,2005,26762.758323702008
Ireland,IRL,2006,26165.460162320967
Ireland,IRL,2007,26030.34784830983
Ireland,IRL,2008,24455.9714661096
Ireland,IRL,2009,21281.662340315906
Ireland,IRL,2010,20049.901795764166
Ireland,IRL,2011,18266.78517796994
Ireland,IRL,2012,17338.633004309897
Ireland,IRL,2013,17471.317369497294
Ireland,IRL,2014,17350.80949464664
Ireland,IRL,2015,18014.196784999996
Ireland,IRL,2016,18665.663610417374
Ireland,IRL,2017,18488.216679198402
Ireland,IRL,2018,18916.750638393856
Israel,ISR,1965,18367.475019076308
Israel,ISR,1966,18641.585535752245
Israel,ISR,1967,18986.46032491791
Israel,ISR,1968,19369.63604471797
Israel,ISR,1969,19736.442524620437
Israel,ISR,1970,20036.155358091684
Israel,ISR,1971,20276.598180548277
Israel,ISR,1972,20501.16599886182
Israel,ISR,1973,20973.193325169406
Israel,ISR,1974,20709.789996810374
Israel,ISR,1975,20736.545260333638
Israel,ISR,1976,21326.72186060231
Israel,ISR,1977,21750.981101373847
Israel,ISR,1978,22673.773695039417
Israel,ISR,1979,24350.06377892227
Israel,ISR,1980,25537.41451388544
Israel,ISR,1981,25499.78483311589
Israel,ISR,1982,24261.437379359046
Israel,ISR,1983,22546.493267940576
Israel,ISR,1984,20665.624212433864
Israel,ISR,1985,19183.77729637175
Israel,ISR,1986,19575.688315288953
Israel,ISR,1987,21564.44351114471
Israel,ISR,1988,23361.985896343704
Israel,ISR,1989,23454.603907150442
Israel,ISR,1990,23641.72405914119
Israel,ISR,1991,23514.979964565264
Israel,ISR,1992,23852.131109503473
Israel,ISR,1993,23842.32523686346
Israel,ISR,1994,25489.06857375637
Israel,ISR,1995,27754.584938247015
Israel,ISR,1996,26999.10576589233
Israel,ISR,1997,24696.067678641997
Israel,ISR,1998,25751.23695439551
Israel,ISR,1999,26859.432809751077
Israel,ISR,2000,27040.433443424154
Israel,ISR,2001,24500.637973271736
Israel,ISR,2002,23834.303407278327
Israel,ISR,2003,23950.787654635235
Israel,ISR,2004,22059.376722745037
Israel,ISR,2005,22255.478210522284
Israel,ISR,2006,20944.074459212694
Israel,ISR,2007,21542.340297283485
Israel,ISR,2008,20415.571141489818
Israel,ISR,2009,18030.9986101669
Israel,ISR,2010,18238.66229354751
Israel,ISR,2011,18890.859168492054
Israel,ISR,2012,21839.54717108339
Israel,ISR,2013,15915.556472023272
Israel,ISR,2014,14929.244911115355
Israel,ISR,2015,15631.98116548007
Israel,ISR,2016,15701.913398532497
Israel,ISR,2017,16442.275281513826
Israel,ISR,2018,15894.224928191365
Italy,ITA,1965,11818.377260889758
Italy,ITA,1966,12934.995759339647
Italy,ITA,1967,14215.56829158736
Italy,ITA,1968,15566.8971065063
Italy,ITA,1969,17030.76468165742
Italy,ITA,1970,19134.49761878772
Italy,ITA,1971,20437.763572411808
Italy,ITA,1972,21309.858753251996
Italy,ITA,1973,22281.978494058847
Italy,ITA,1974,21545.143464445577
Italy,ITA,1975,20122.570076701348
Italy,ITA,1976,20924.608051501677
Italy,ITA,1977,20260.475023898314
Italy,ITA,1978,21194.80048066585
Italy,ITA,1979,21822.502789401547
Italy,ITA,1980,20654.869618467055
Italy,ITA,1981,20152.81356686488
Italy,ITA,1982,19089.17522423162
Italy,ITA,1983,18557.85150351273
Italy,ITA,1984,17675.605783163042
Italy,ITA,1985,17561.238390842507
Italy,ITA,1986,17967.08633143514
Italy,ITA,1987,18726.995820861986
Italy,ITA,1988,19058.744357511663
Italy,ITA,1989,19606.185372101914
Italy,ITA,1990,19366.144718077758
Italy,ITA,1991,19212.146014717633
Italy,ITA,1992,19585.51379448421
Italy,ITA,1993,19212.422045188643
Italy,ITA,1994,19167.54111311043
Italy,ITA,1995,19818.629611925004
Italy,ITA,1996,19579.14441543854
Italy,ITA,1997,19712.299980544427
Italy,ITA,1998,19823.362974881482
Italy,ITA,1999,19808.486813795542
Italy,ITA,2000,19678.348121401614
Italy,ITA,2001,19457.98993870945
Italy,ITA,2002,19359.76380811255
Italy,ITA,2003,19072.197959280813
Italy,ITA,2004,18470.263885768276
Italy,ITA,2005,17762.64398138673
Italy,ITA,2006,17673.672908788416
Italy,ITA,2007,17066.58594513005
Italy,ITA,2008,16288.492837028618
Italy,ITA,2009,15192.461335950667
Italy,ITA,2010,14757.156636303414
Italy,ITA,2011,14165.801062390708
Italy,ITA,2012,13172.621841717464
Italy,ITA,2013,11967.237095336315
Italy,ITA,2014,11264.621262214865
Italy,ITA,2015,11731.17218218
Italy,ITA,2016,11803.191192403938
Italy,ITA,2017,11883.227311797476
Italy,ITA,2018,11659.836692392828
Japan,JPN,1965,10297.625207864132
Japan,JPN,1966,11597.440674373469
Japan,JPN,1967,14064.076869512606
Japan,JPN,1968,16117.651976704794
Japan,JPN,1969,18831.01595900325
Japan,JPN,1970,21888.208808670624
Japan,JPN,1971,23822.335901387807
Japan,JPN,1972,25086.12360872786
Japan,JPN,1973,28404.058484182275
Japan,JPN,1974,26983.58046152599
Japan,JPN,1975,25149.33929558859
Japan,JPN,1976,25864.773726185133
Japan,JPN,1977,26105.61922993521
Japan,JPN,1978,26713.051789331977
Japan,JPN,1979,26789.755583389666
Japan,JPN,1980,23745.96295113609
Japan,JPN,1981,22223.992531865613
Japan,JPN,1982,20698.57170418461
Japan,JPN,1983,20548.485249020163
Japan,JPN,1984,21607.40853436368
Japan,JPN,1985,20351.696511588987
Japan,JPN,1986,20452.848599996738
Japan,JPN,1987,20438.340953174134
Japan,JPN,1988,21895.031971719873
Japan,JPN,1989,22660.47541709993
Japan,JPN,1990,23648.27761725232
Japan,JPN,1991,23926.33214123109
Japan,JPN,1992,24456.44306805978
Japan,JPN,1993,23864.45675792915
Japan,JPN,1994,25163.394098839377
Japan,JPN,1995,25535.692898706133
Japan,JPN,1996,25640.348788809577
Japan,JPN,1997,25279.507326322186
Japan,JPN,1998,24244.828403659623
Japan,JPN,1999,24651.16868739299
Japan,JPN,2000,24266.204355321355
Japan,JPN,2001,23480.706582512492
Japan,JPN,2002,23070.989443331535
Japan,JPN,2003,23573.035148112576
Japan,JPN,2004,22939.899499157593
Japan,JPN,2005,23224.663110593334
Japan,JPN,2006,22360.98333172407
Japan,JPN,2007,21661.882241233056
Japan,JPN,2008,21023.620478345096
Japan,JPN,2009,18835.808834436622
Japan,JPN,2010,19046.70387211184
Japan,JPN,2011,19099.77932738777
Japan,JPN,2012,20365.912054981934
Japan,JPN,2013,19455.342916680955
Japan,JPN,2014,18514.171400541476
Japan,JPN,2015,17856.62432430363
Japan,JPN,2016,17382.692363524653
Japan,JPN,2017,17130.483436483853
Japan,JPN,2018,16673.502424781058
Kazakhstan,KAZ,1985,15759.471664770841
Kazakhstan,KAZ,1986,14185.787686557751
Kazakhstan,KAZ,1987,13551.65995895006
Kazakhstan,KAZ,1988,13467.32920176478
Kazakhstan,KAZ,1989,13640.9155410057
Kazakhstan,KAZ,1990,15644.978547521972
Kazakhstan,KAZ,1991,15794.122487338915
Kazakhstan,KAZ,1992,14818.64602261547
Kazakhstan,KAZ,1993,11532.507947450715
Kazakhstan,KAZ,1994,9131.35653344152
Kazakhstan,KAZ,1995,9028.800739611088
Kazakhstan,KAZ,1996,7734.59993189611
Kazakhstan,KAZ,1997,7896.129519609244
Kazakhstan,KAZ,1998,6656.221854431205
Kazakhstan,KAZ,1999,5550.806273069037
Kazakhstan,KAZ,2000,5677.109439233399
Kazakhstan,KAZ,2001,6147.892726964453
Kazakhstan,KAZ,2002,6077.884689293536
Kazakhstan,KAZ,2003,6388.482542178146
Kazakhstan,KAZ,2004,7146.197814191475
Kazakhstan,KAZ,2005,7255.30042938064
Kazakhstan,KAZ,2006,8229.201849700985
Kazakhstan,KAZ,2007,8835.367972334734
Kazakhstan,KAZ,2008,8695.648014890936
Kazakhstan,KAZ,2009,6972.210984274761
Kazakhstan,KAZ,2010,7322.742976292149
Kazakhstan,KAZ,2011,8395.951589169852
Kazakhstan,KAZ,2012,8312.292252280326
Kazakhstan,KAZ,2013,8598.863215934454
Kazakhstan,KAZ,2014,8498.818192914523
Kazakhstan,KAZ,2015,9326.237556743683
Kazakhstan,KAZ,2016,9460.068886422523
Kazakhstan,KAZ,2017,9622.911716941373
Kazakhstan,KAZ,2018,10399.448859028384
Kuwait,KWT,1965,135224.14890976698
Kuwait,KWT,1966,119189.04554713194
Kuwait,KWT,1967,105544.6567448527
Kuwait,KWT,1968,94043.25748540285
Kuwait,KWT,1969,84492.35544644411
Kuwait,KWT,1970,76557.55479282259
Kuwait,KWT,1971,70456.71360187736
Kuwait,KWT,1972,71837.96198402582
Kuwait,KWT,1973,64219.599890783655
Kuwait,KWT,1974,55552.90714205821
Kuwait,KWT,1975,41629.773321790606
Kuwait,KWT,1976,45568.089319060775
Kuwait,KWT,1977,41488.97794727037
Kuwait,KWT,1978,41978.668077483664
Kuwait,KWT,1979,44295.28356116513
Kuwait,KWT,1980,36108.45669928415
Kuwait,KWT,1981,46623.53235323836
Kuwait,KWT,1982,50861.512123905835
Kuwait,KWT,1983,53803.371380545344
Kuwait,KWT,1984,54320.05817949759
Kuwait,KWT,1985,50792.09590140058
Kuwait,KWT,1986,49559.123604203065
Kuwait,KWT,1987,46317.62205748325
Kuwait,KWT,1988,43507.20256864374
Kuwait,KWT,1989,42729.03567387005
Kuwait,KWT,1990,18793.785996930786
Kuwait,KWT,1991,19885.86998527819
Kuwait,KWT,1992,30032.246486406904
Kuwait,KWT,1993,33566.094345228434
Kuwait,KWT,1994,48042.1579263894
Kuwait,KWT,1995,51178.48536884186
Kuwait,KWT,1996,49355.26241015981
Kuwait,KWT,1997,51191.17638054386
Kuwait,KWT,1998,67277.52164161661
Kuwait,KWT,1999,70431.2360300205
Kuwait,KWT,2000,67690.36533334965
Kuwait,KWT,2001,67976.69605444605
Kuwait,KWT,2002,72430.34878156295
Kuwait,KWT,2003,85218.26060610547
Kuwait,KWT,2004,95127.27099000002
Kuwait,KWT,2005,101100.38247947137
Kuwait,KWT,2006,88180.27120080033
Kuwait,KWT,2007,84248.96790271567
Kuwait,KWT,2008,84782.11250109189
Kuwait,KWT,2009,86071.63842949309
Kuwait,KWT,2010,83385.10844024066
Kuwait,KWT,2011,73198.5901150884
Kuwait,KWT,2012,77316.55035326963
Kuwait,KWT,2013,76357.5201583948
Kuwait,KWT,2014,62579.863534001626
Kuwait,KWT,2015,63081.40029027634
Kuwait,KWT,2016,60279.36444505939
Kuwait,KWT,2017,58591.10453819033
Kuwait,KWT,2018,56358.24205583757
Latvia,LVA,1985,26320.181357121273
Latvia,LVA,1986,21971.679227598004
Latvia,LVA,1987,17690.791523399315
Latvia,LVA,1988,15724.937513362265
Latvia,LVA,1989,15636.731797586335
Latvia,LVA,1990,14732.052184331833
Latvia,LVA,1991,14365.01323531899
Latvia,LVA,1992,11109.2334624542
Latvia,LVA,1993,10071.382956372434
Latvia,LVA,1994,9690.241520797956
Latvia,LVA,1995,8845.956493604464
Latvia,LVA,1996,9416.496966542962
Latvia,LVA,1997,8449.306155870363
Latvia,LVA,1998,8142.842568025505
Latvia,LVA,1999,7656.692977371263
Latvia,LVA,2000,6350.320987307047
Latvia,LVA,2001,7484.040551865197
Latvia,LVA,2002,7513.602097822548
Latvia,LVA,2003,7608.006117536861
Latvia,LVA,2004,8349.117589530497
Latvia,LVA,2005,8932.476825128775
Latvia,LVA,2006,8528.60070409438
Latvia,LVA,2007,9301.211763057325
Latvia,LVA,2008,9306.074747001383
Latvia,LVA,2009,8557.28593332401
Latvia,LVA,2010,9940.271888400192
Latvia,LVA,2011,9237.020552874881
Latvia,LVA,2012,9315.879974736587
Latvia,LVA,2013,9519.743625863082
Latvia,LVA,2014,9700.818960672936
Latvia,LVA,2015,10295.70477428929
Latvia,LVA,2016,10674.62770932624
Latvia,LVA,2017,10970.696945248592
Latvia,LVA,2018,9943.00017978216
Lithuania,LTU,1985,28742.821647956207
Lithuania,LTU,1986,23836.029499109627
Lithuania,LTU,1987,25918.54471208161
Lithuania,LTU,1988,24710.712226831605
Lithuania,LTU,1989,25180.02815436601
Lithuania,LTU,1990,23984.34344541396
Lithuania,LTU,1991,26374.751435085203
Lithuania,LTU,1992,13894.889023443602
Lithuania,LTU,1993,12143.372239346229
Lithuania,LTU,1994,11326.89861809537
Lithuania,LTU,1995,10337.694459906259
Lithuania,LTU,1996,10797.308038041065
Lithuania,LTU,1997,10766.939246335196
Lithuania,LTU,1998,12438.181982081574
Lithuania,LTU,1999,10316.164321181639
Lithuania,LTU,2000,8012.784360956597
Lithuania,LTU,2001,9300.49598544905
Lithuania,LTU,2002,8682.765117547171
Lithuania,LTU,2003,8390.691760041009
Lithuania,LTU,2004,9083.112975113872
Lithuania,LTU,2005,9812.209496324762
Lithuania,LTU,2006,10068.310889040267
Lithuania,LTU,2007,10204.104367444
Lithuania,LTU,2008,11286.764714917525
Lithuania,LTU,2009,9799.562081487213
Lithuania,LTU,2010,10164.223299359795
Lithuania,LTU,2011,9960.394853629583
Lithuania,LTU,2012,10382.664111923836
Lithuania,LTU,2013,10213.062378318378
Lithuania,LTU,2014,10162.501073500505
Lithuania,LTU,2015,11247.147635034107
Lithuania,LTU,2016,12338.117886498272
Lithuania,LTU,2017,13044.979389898064
Lithuania,LTU,2018,13384.002885041058
