Entity,Code,Year,Oil consumption per capita (BP & UN (2017 revision)) (megawatt-hours)
Italy,ITA,2013,11.582282520000001
Italy,ITA,2014,10.88965041
Italy,ITA,2015,11.264329400000001
Japan,JPN,1965,10.38828668
Japan,JPN,1966,11.68276635
Japan,JPN,1967,14.184974930000001
Japan,JPN,1968,16.25607124
Japan,JPN,1969,18.99962016
Japan,JPN,1970,22.083618740000002
Japan,JPN,1971,24.01560244
Japan,JPN,1972,25.25388365
Japan,JPN,1973,28.582312610000002
Japan,JPN,1974,27.132651839999998
Japan,JPN,1975,25.25106252
Japan,JPN,1976,25.93695196
Japan,JPN,1977,26.18116971
Japan,JPN,1978,26.499254850000003
Japan,JPN,1979,26.55651072
Japan,JPN,1980,23.47648591
Japan,JPN,1981,21.91923031
Japan,JPN,1982,20.371912369999997
Japan,JPN,1983,20.195134040000003
Japan,JPN,1984,21.087374410000002
Japan,JPN,1985,19.80555161
Japan,JPN,1986,19.89464662
Japan,JPN,1987,19.872438730000002
Japan,JPN,1988,21.300986379999998
Japan,JPN,1989,22.033078430000003
Japan,JPN,1990,23.020248210000002
Japan,JPN,1991,23.271913079999997
Japan,JPN,1992,23.75780518
Japan,JPN,1993,23.15469182
Japan,JPN,1994,24.43817331
Japan,JPN,1995,24.760244869999998
Japan,JPN,1996,24.839155129999998
Japan,JPN,1997,24.474307980000003
Japan,JPN,1998,23.43372313
Japan,JPN,1999,23.80965857
Japan,JPN,2000,23.4354417
Japan,JPN,2001,22.65678815
Japan,JPN,2002,22.22514289
Japan,JPN,2003,22.7279181
Japan,JPN,2004,22.117891930000003
Japan,JPN,2005,22.39615138
Japan,JPN,2006,21.55433886
Japan,JPN,2007,20.89607649
Japan,JPN,2008,20.33459582
Japan,JPN,2009,18.11569652
Japan,JPN,2010,18.33889512
Japan,JPN,2011,18.43374514
Japan,JPN,2012,19.712732250000002
Japan,JPN,2013,18.79816634
Japan,JPN,2014,17.87915643
Japan,JPN,2015,17.177018240000002
Kazakhstan,KAZ,1985,15.24666038
Kazakhstan,KAZ,1986,13.732011790000001
Kazakhstan,KAZ,1987,13.1231678
Kazakhstan,KAZ,1988,13.04526856
Kazakhstan,KAZ,1989,13.21487704
Kazakhstan,KAZ,1990,15.155292740000002
Kazakhstan,KAZ,1991,15.29193213
Kazakhstan,KAZ,1992,14.34599107
Kazakhstan,KAZ,1993,11.1753146
Kazakhstan,KAZ,1994,8.836006944000001
Kazakhstan,KAZ,1995,8.685700704
Kazakhstan,KAZ,1996,7.486521611000001
Kazakhstan,KAZ,1997,7.631801902
Kazakhstan,KAZ,1998,6.444142213
Kazakhstan,KAZ,1999,5.378385009
Kazakhstan,KAZ,2000,5.457634248000001
Kazakhstan,KAZ,2001,5.9317754
Kazakhstan,KAZ,2002,6.386410511
Kazakhstan,KAZ,2003,6.795983542
Kazakhstan,KAZ,2004,6.886580416
Kazakhstan,KAZ,2005,6.982461199
Kazakhstan,KAZ,2006,7.894580281
Kazakhstan,KAZ,2007,8.5126716
Kazakhstan,KAZ,2008,8.342332668
Kazakhstan,KAZ,2009,6.674113266000001
Kazakhstan,KAZ,2010,7.002396739
Kazakhstan,KAZ,2011,8.058879851
Kazakhstan,KAZ,2012,7.925059186
Kazakhstan,KAZ,2013,8.165491573
Kazakhstan,KAZ,2014,8.176722943
Kazakhstan,KAZ,2015,8.637510006000001
Kuwait,KWT,1965,133.8172891
Kuwait,KWT,1966,117.96121120000001
Kuwait,KWT,1967,104.5048103
Kuwait,KWT,1968,93.19767705
Kuwait,KWT,1969,83.76030228
Kuwait,KWT,1970,75.8810311
Kuwait,KWT,1971,69.88376592
Kuwait,KWT,1972,71.24124155999999
Kuwait,KWT,1973,63.7235724
Kuwait,KWT,1974,55.1224252
Kuwait,KWT,1975,41.359835700000005
Kuwait,KWT,1976,45.240454310000004
Kuwait,KWT,1977,41.20139184
Kuwait,KWT,1978,41.656132570000004
Kuwait,KWT,1979,43.95422576
Kuwait,KWT,1980,35.52599325
Kuwait,KWT,1981,46.13342703
Kuwait,KWT,1982,50.69657265
Kuwait,KWT,1983,53.2630305
Kuwait,KWT,1984,53.527276
Kuwait,KWT,1985,50.30544096
Kuwait,KWT,1986,49.12063853
Kuwait,KWT,1987,45.84811176
Kuwait,KWT,1988,42.88911341
Kuwait,KWT,1989,42.029088210000005
Kuwait,KWT,1990,18.1018139
Kuwait,KWT,1991,19.91597815
Kuwait,KWT,1992,29.82009279
Kuwait,KWT,1993,33.336326910000004
Kuwait,KWT,1994,47.93377374
Kuwait,KWT,1995,51.15131708
Kuwait,KWT,1996,49.2215549
Kuwait,KWT,1997,50.894366000000005
Kuwait,KWT,1998,66.56638772
Kuwait,KWT,1999,69.79329492000001
Kuwait,KWT,2000,66.94684784
Kuwait,KWT,2001,67.09078168
Kuwait,KWT,2002,71.42193493
Kuwait,KWT,2003,83.68517099
Kuwait,KWT,2004,93.68617527
Kuwait,KWT,2005,99.76360643
Kuwait,KWT,2006,86.57620023
Kuwait,KWT,2007,82.98038376
Kuwait,KWT,2008,83.38142832000001
Kuwait,KWT,2009,84.30717032000001
Kuwait,KWT,2010,81.2379577
Kuwait,KWT,2011,74.2032022
Kuwait,KWT,2012,83.6074402
Kuwait,KWT,2013,73.29554657000001
Kuwait,KWT,2014,64.51726976
Kuwait,KWT,2015,65.81401694
Lithuania,LTU,1985,28.3264867
Lithuania,LTU,1986,23.49353043
Lithuania,LTU,1987,25.544431
Lithuania,LTU,1988,24.35285417
Lithuania,LTU,1989,24.82122064
Lithuania,LTU,1990,23.63874099
Lithuania,LTU,1991,25.99033933
Lithuania,LTU,1992,13.6942974
Lithuania,LTU,1993,12.00949499
Lithuania,LTU,1994,11.212863
Lithuania,LTU,1995,10.174432600000001
Lithuania,LTU,1996,10.63518414
Lithuania,LTU,1997,10.600477000000001
Lithuania,LTU,1998,12.2871015
Lithuania,LTU,1999,10.166262510000001
Lithuania,LTU,2000,7.877686984
Lithuania,LTU,2001,9.173780529
Lithuania,LTU,2002,8.541654934
Lithuania,LTU,2003,8.243028253
Lithuania,LTU,2004,8.931500764
Lithuania,LTU,2005,9.657667245
Lithuania,LTU,2006,9.879091774
Lithuania,LTU,2007,9.947653302
Lithuania,LTU,2008,11.07203169
Lithuania,LTU,2009,9.651869557
Lithuania,LTU,2010,10.03467216
Lithuania,LTU,2011,9.845477471
Lithuania,LTU,2012,10.28120541
Lithuania,LTU,2013,10.127875640000001
Lithuania,LTU,2014,10.02697912
Lithuania,LTU,2015,11.08487561
Malaysia,MYS,1965,2.78947035
Malaysia,MYS,1966,3.158332595
Malaysia,MYS,1967,3.140857986
Malaysia,MYS,1968,3.109687414
Malaysia,MYS,1969,3.129691742
Malaysia,MYS,1970,3.3674969790000002
Malaysia,MYS,1971,3.600865761
Malaysia,MYS,1972,3.908635863
Malaysia,MYS,1973,4.138021104000001
Malaysia,MYS,1974,4.027055633
Malaysia,MYS,1975,4.144831098
Malaysia,MYS,1976,4.514977635
Malaysia,MYS,1977,5.010504474
Malaysia,MYS,1978,5.265441526
Malaysia,MYS,1979,6.225391098
Malaysia,MYS,1980,6.873414825
Malaysia,MYS,1981,7.149015306000001
Malaysia,MYS,1982,7.292077847
Malaysia,MYS,1983,7.623777057000001
Malaysia,MYS,1984,7.3021005379999995
Malaysia,MYS,1985,7.090819691
Malaysia,MYS,1986,6.5994782050000005
Malaysia,MYS,1987,6.570170323
Malaysia,MYS,1988,6.929252493
Malaysia,MYS,1989,6.957637002
Malaysia,MYS,1990,8.144578607
Malaysia,MYS,1991,8.536705758
Malaysia,MYS,1992,9.101778369
Malaysia,MYS,1993,9.776924004000001
Malaysia,MYS,1994,10.5000739
Malaysia,MYS,1995,10.7073844
Malaysia,MYS,1996,11.42176887
Malaysia,MYS,1997,12.874155860000002
Malaysia,MYS,1998,10.672232679999999
Malaysia,MYS,1999,11.46880522
Malaysia,MYS,2000,11.24117451
Malaysia,MYS,2001,11.43663415
Malaysia,MYS,2002,12.51027589
Malaysia,MYS,2003,12.986552920000001
Malaysia,MYS,2004,12.929596120000001
Malaysia,MYS,2005,12.69154982
Malaysia,MYS,2006,12.84754148
Malaysia,MYS,2007,13.45699231
Malaysia,MYS,2008,12.63557315
Malaysia,MYS,2009,12.312969260000001
Malaysia,MYS,2010,12.109224000000001
Malaysia,MYS,2011,12.811633599999999
Malaysia,MYS,2012,13.12141802
Malaysia,MYS,2013,13.68076795
Malaysia,MYS,2014,13.44223485
Malaysia,MYS,2015,13.45460603
Mexico,MEX,1965,3.708471204
Mexico,MEX,1966,3.7310705750000004
Mexico,MEX,1967,3.870061513
Mexico,MEX,1968,4.113575118
Mexico,MEX,1969,4.200303624
Mexico,MEX,1970,4.381323064
Mexico,MEX,1971,4.483458505
Mexico,MEX,1972,4.860529328
Mexico,MEX,1973,5.0062495
Mexico,MEX,1974,5.592175750000001
Mexico,MEX,1975,6.104410802
Mexico,MEX,1976,6.5825707410000005
Mexico,MEX,1977,6.610455767
Mexico,MEX,1978,7.317353785000001
Mexico,MEX,1979,7.670213454
Mexico,MEX,1980,8.282428494
Mexico,MEX,1981,8.849794379
Mexico,MEX,1982,8.931048538999999
Mexico,MEX,1983,8.526665246
Mexico,MEX,1984,8.90569371
Mexico,MEX,1985,9.096765881
Mexico,MEX,1986,8.953758664
Mexico,MEX,1987,9.206976070000001
Mexico,MEX,1988,9.00490882
Mexico,MEX,1989,9.42719521
Mexico,MEX,1990,9.67476673
Mexico,MEX,1991,9.886882543
Mexico,MEX,1992,9.796298691
Mexico,MEX,1993,9.569489434
Mexico,MEX,1994,10.25252038
Mexico,MEX,1995,9.243891202999999
Mexico,MEX,1996,9.339533742
Mexico,MEX,1997,9.550794115
Mexico,MEX,1998,9.903388325
Mexico,MEX,1999,9.749993926
Mexico,MEX,2000,10.07699865
Mexico,MEX,2001,9.772741899000001
Mexico,MEX,2002,9.226675574000001
Mexico,MEX,2003,9.35305297
Mexico,MEX,2004,9.61592205
Mexico,MEX,2005,9.739147513
Mexico,MEX,2006,9.472157302
Mexico,MEX,2007,9.569986767000001
Mexico,MEX,2008,9.376151127
Mexico,MEX,2009,8.914452083
Mexico,MEX,2010,8.780152276
Mexico,MEX,2011,8.818962626000001
Mexico,MEX,2012,8.883011267
Mexico,MEX,2013,8.525241312
Mexico,MEX,2014,7.997216102
Mexico,MEX,2015,7.796094983
Netherlands,NLD,1965,24.00946446
Netherlands,NLD,1966,25.67486011
Netherlands,NLD,1967,25.93235208
Netherlands,NLD,1968,27.559360990000002
Netherlands,NLD,1969,29.763917669999998
Netherlands,NLD,1970,32.65752665
Netherlands,NLD,1971,31.8331765
Netherlands,NLD,1972,35.05132798
Netherlands,NLD,1973,35.752825030000004
Netherlands,NLD,1974,30.3448989
Netherlands,NLD,1975,29.601770509999998
Netherlands,NLD,1976,33.03558081
Netherlands,NLD,1977,31.47225885
Netherlands,NLD,1978,31.90628278
Netherlands,NLD,1979,34.31451355
Netherlands,NLD,1980,31.88766163
Netherlands,NLD,1981,29.61552057
Netherlands,NLD,1982,25.63158406
Netherlands,NLD,1983,24.07462821
Netherlands,NLD,1984,23.64452145
Netherlands,NLD,1985,23.71051568
Netherlands,NLD,1986,26.135503720000003
Netherlands,NLD,1987,26.14239903
Netherlands,NLD,1988,27.62756803
Netherlands,NLD,1989,27.077472890000003
Netherlands,NLD,1990,28.14032393
Netherlands,NLD,1991,27.58053401
Netherlands,NLD,1992,28.617513050000003
Netherlands,NLD,1993,28.22976304
Netherlands,NLD,1994,28.18605523
Netherlands,NLD,1995,29.079654429999998
Netherlands,NLD,1996,28.63437459
Netherlands,NLD,1997,29.928461910000003
Netherlands,NLD,1998,29.93214191
Netherlands,NLD,1999,30.447859570000002
Netherlands,NLD,2000,31.15831165
Netherlands,NLD,2001,32.56189732
Netherlands,NLD,2002,32.238723480000004
Netherlands,NLD,2003,32.34519796
Netherlands,NLD,2004,33.6124389
Netherlands,NLD,2005,35.569589130000004
Netherlands,NLD,2006,35.91501871
Netherlands,NLD,2007,35.69011787
Netherlands,NLD,2008,33.19169736
Netherlands,NLD,2009,32.118863700000006
Netherlands,NLD,2010,31.979696360000002
Netherlands,NLD,2011,32.01741327
Netherlands,NLD,2012,30.27495824
Netherlands,NLD,2013,28.61758026
Netherlands,NLD,2014,27.283121200000004
Netherlands,NLD,2015,26.59461622
New Zealand,NZL,1965,12.03449267
New Zealand,NZL,1966,13.14276052
New Zealand,NZL,1967,13.64096177
New Zealand,NZL,1968,13.82344956
New Zealand,NZL,1969,14.16039767
New Zealand,NZL,1970,16.40273319
New Zealand,NZL,1971,16.62168187
New Zealand,NZL,1972,17.53420332
New Zealand,NZL,1973,18.20318665
New Zealand,NZL,1974,17.05917541
New Zealand,NZL,1975,16.1560818
New Zealand,NZL,1976,16.53311408
New Zealand,NZL,1977,16.46138869
New Zealand,NZL,1978,15.58200959
New Zealand,NZL,1979,15.74507202
New Zealand,NZL,1980,15.16849557
New Zealand,NZL,1981,14.29098215
New Zealand,NZL,1982,14.139159390000001
New Zealand,NZL,1983,13.440144270000001
New Zealand,NZL,1984,13.498306500000002
New Zealand,NZL,1985,12.84036125
New Zealand,NZL,1986,13.01034117
New Zealand,NZL,1987,13.67212205
New Zealand,NZL,1988,14.092279150000001
New Zealand,NZL,1989,14.35327831
New Zealand,NZL,1990,16.30322135
New Zealand,NZL,1991,15.47544584
New Zealand,NZL,1992,15.606459370000001
New Zealand,NZL,1993,14.82379333
New Zealand,NZL,1994,16.74191779
New Zealand,NZL,1995,17.89768115
New Zealand,NZL,1996,17.35905332
New Zealand,NZL,1997,18.23199124
New Zealand,NZL,1998,18.3769155
New Zealand,NZL,1999,18.34117635
New Zealand,NZL,2000,18.586420620000002
New Zealand,NZL,2001,18.473173579999997
New Zealand,NZL,2002,18.85934419
New Zealand,NZL,2003,19.66046336
New Zealand,NZL,2004,19.42260069
New Zealand,NZL,2005,19.68693149
New Zealand,NZL,2006,19.731099160000003
New Zealand,NZL,2007,19.626842820000004
New Zealand,NZL,2008,19.62761117
New Zealand,NZL,2009,18.4910461
New Zealand,NZL,2010,18.734186320000003
New Zealand,NZL,2011,18.46060276
New Zealand,NZL,2012,18.117569319999998
New Zealand,NZL,2013,18.17651649
New Zealand,NZL,2014,18.34164709
New Zealand,NZL,2015,18.88549885
Norway,NOR,1965,15.940861810000001
Norway,NOR,1966,17.846022840000003
Norway,NOR,1967,18.30137273
Norway,NOR,1968,20.20813301
Norway,NOR,1969,22.04635296
Norway,NOR,1970,24.59784936
Norway,NOR,1971,24.098201690000003
Norway,NOR,1972,25.05916911
Norway,NOR,1973,25.278383010000002
Norway,NOR,1974,22.879266360000003
Norway,NOR,1975,23.50356073
Norway,NOR,1976,25.86481853
Norway,NOR,1977,25.36306384
Norway,NOR,1978,28.22131941
Norway,NOR,1979,27.94374382
Norway,NOR,1980,26.72914796
Norway,NOR,1981,24.76108284
Norway,NOR,1982,23.68622188
Norway,NOR,1983,23.32437324
Norway,NOR,1984,24.07068609
Norway,NOR,1985,25.180427660000003
Norway,NOR,1986,27.05181802
Norway,NOR,1987,26.626709350000002
Norway,NOR,1988,24.81971561
Norway,NOR,1989,25.078355520000002
Norway,NOR,1990,25.55854387
Norway,NOR,1991,23.333705740000003
Norway,NOR,1992,24.101588680000003
Norway,NOR,1993,25.16589418
Norway,NOR,1994,25.70774009
Norway,NOR,1995,24.9830902
Norway,NOR,1996,26.91212278
Norway,NOR,1997,27.04209388
Norway,NOR,1998,26.88976325
Norway,NOR,1999,26.510043170000003
Norway,NOR,2000,24.219651340000002
Norway,NOR,2001,26.28558006
Norway,NOR,2002,25.08651636
Norway,NOR,2003,26.36411497
Norway,NOR,2004,25.315648860000003
Norway,NOR,2005,25.495365370000002
Norway,NOR,2006,26.01485859
Norway,NOR,2007,26.30046143
Norway,NOR,2008,25.28693706
Norway,NOR,2009,25.82702698
Norway,NOR,2010,25.598064460000003
Norway,NOR,2011,24.925283630000003
Norway,NOR,2012,24.44670352
Norway,NOR,2013,24.64281778
Norway,NOR,2014,22.9687983
Norway,NOR,2015,23.0563899
Pakistan,PAK,1965,0.8639260315
Pakistan,PAK,1966,0.8641539328000001
Pakistan,PAK,1967,0.9407571569000001
Pakistan,PAK,1968,1.042935685
Pakistan,PAK,1969,0.9527386104
Pakistan,PAK,1970,0.9171343415000001
Pakistan,PAK,1971,0.8359036804
Pakistan,PAK,1972,0.6738537957999999
Pakistan,PAK,1973,0.671506161
Pakistan,PAK,1974,0.7029542846000001
Pakistan,PAK,1975,0.7080261438000001
Pakistan,PAK,1976,0.6863423918
Pakistan,PAK,1977,0.6999681209
Pakistan,PAK,1978,0.7145317988000001
Pakistan,PAK,1979,0.7378050845
Pakistan,PAK,1980,0.7466497474
Pakistan,PAK,1981,0.7678684738
Pakistan,PAK,1982,0.8179730851000001
Pakistan,PAK,1983,0.8727455351
Pakistan,PAK,1984,0.9160215481
Pakistan,PAK,1985,0.9465979685
Pakistan,PAK,1986,0.9869044552
Pakistan,PAK,1987,1.046324868
Pakistan,PAK,1988,1.092230404
Pakistan,PAK,1989,1.1358845510000002
Pakistan,PAK,1990,1.1550224820000001
Pakistan,PAK,1991,1.18358144
Pakistan,PAK,1992,1.261081609
Pakistan,PAK,1993,1.34071743
Pakistan,PAK,1994,1.402169346
Pakistan,PAK,1995,1.4830412240000002
Pakistan,PAK,1996,1.522336657
Pakistan,PAK,1997,1.532233532
Pakistan,PAK,1998,1.547169528
Pakistan,PAK,1999,1.5650895169999999
Pakistan,PAK,2000,1.581414128
Pakistan,PAK,2001,1.516401913
Pakistan,PAK,2002,1.445407201
Pakistan,PAK,2003,1.2523418469999998
Pakistan,PAK,2004,1.2370444950000001
Pakistan,PAK,2005,1.151452843
Pakistan,PAK,2006,1.301498836
Pakistan,PAK,2007,1.388365224
Pakistan,PAK,2008,1.379923668
Pakistan,PAK,2009,1.444551054
Pakistan,PAK,2010,1.401107329
Pakistan,PAK,2011,1.3805979640000001
Pakistan,PAK,2012,1.3067932350000002
Pakistan,PAK,2013,1.402284702
Pakistan,PAK,2014,1.419661889
Pakistan,PAK,2015,1.509753705
Peru,PER,1965,3.627270353
Peru,PER,1966,4.421663508
Peru,PER,1967,4.330983463
Peru,PER,1968,4.231125049
Peru,PER,1969,4.057794293
Peru,PER,1970,4.153666623
Peru,PER,1971,3.987743294
Peru,PER,1972,3.308223087
Peru,PER,1973,3.752794919
Peru,PER,1974,4.310038111
Peru,PER,1975,4.394673861999999
Peru,PER,1976,4.340456503
Peru,PER,1977,4.229466651
Peru,PER,1978,4.087510808
Peru,PER,1979,4.142195753
Peru,PER,1980,4.364820913
Peru,PER,1981,4.3434670319999995
Peru,PER,1982,4.168127148
Peru,PER,1983,3.521949832
Peru,PER,1984,3.555447595
Peru,PER,1985,3.354826688
Peru,PER,1986,3.529784805
Peru,PER,1987,3.808861948
Peru,PER,1988,3.6414152250000003
Peru,PER,1989,3.1588265900000003
Peru,PER,1990,3.0941708990000003
Peru,PER,1991,2.80270795
Peru,PER,1992,2.8705369770000004
Peru,PER,1993,2.9511135760000005
Peru,PER,1994,3.148359337
Peru,PER,1995,3.489663776
Peru,PER,1996,3.537382195
Peru,PER,1997,3.441584272
Peru,PER,1998,3.4101162439999997
Peru,PER,1999,3.4310396350000003
Peru,PER,2000,3.308832351
Peru,PER,2001,3.088477167
Peru,PER,2002,3.026256409
Peru,PER,2003,2.821396882
Peru,PER,2004,3.117698345
Peru,PER,2005,3.002783778
Peru,PER,2006,2.853502519
Peru,PER,2007,2.9217388449999997
Peru,PER,2008,3.2460374990000003
Peru,PER,2009,3.273884039
Peru,PER,2010,3.410451908
Peru,PER,2011,3.6973875200000004
Peru,PER,2012,3.699811058
Peru,PER,2013,3.858874857
Peru,PER,2014,3.757832232
Peru,PER,2015,3.958888371
Philippines,PHL,1965,1.5710353000000001
Philippines,PHL,1966,1.662702605
Philippines,PHL,1967,1.8228007720000001
Philippines,PHL,1968,2.024416516
Philippines,PHL,1969,2.107185183
Philippines,PHL,1970,2.3331635889999998
Philippines,PHL,1971,2.62543284
Philippines,PHL,1972,2.5035285060000003
Philippines,PHL,1973,2.859961961
Philippines,PHL,1974,2.600314107
Philippines,PHL,1975,2.727317637
Philippines,PHL,1976,2.72637229
Philippines,PHL,1977,2.90148302
Philippines,PHL,1978,2.909167205
Philippines,PHL,1979,2.922758481
Philippines,PHL,1980,2.669918253
Philippines,PHL,1981,2.441040848
Philippines,PHL,1982,2.285885257
Philippines,PHL,1983,2.325772486
Philippines,PHL,1984,1.846758861
Philippines,PHL,1985,1.59387952
Philippines,PHL,1986,1.6318325299999998
Philippines,PHL,1987,1.847178049
Philippines,PHL,1988,1.938425399
Philippines,PHL,1989,2.11813902
Philippines,PHL,1990,2.1563825459999997
Philippines,PHL,1991,2.03726798
Philippines,PHL,1992,2.4448284570000003
Philippines,PHL,1993,2.457733577
Philippines,PHL,1994,2.538834282
Philippines,PHL,1995,2.797100023
Philippines,PHL,1996,2.8543479630000004
Philippines,PHL,1997,2.9991537370000003
Philippines,PHL,1998,2.9667566990000003
Philippines,PHL,1999,2.745403429
Philippines,PHL,2000,2.471791278
Philippines,PHL,2001,2.406574932
Philippines,PHL,2002,2.2259822519999997
Philippines,PHL,2003,2.1692785370000003
Philippines,PHL,2004,2.189570377
Philippines,PHL,2005,1.995906852
Philippines,PHL,2006,1.759653619
Philippines,PHL,2007,1.802592668
Philippines,PHL,2008,1.699584479
Philippines,PHL,2009,1.759515521
Philippines,PHL,2010,1.8129859959999999
Philippines,PHL,2011,1.684241828
Philippines,PHL,2012,1.725467765
Philippines,PHL,2013,1.763420127
Philippines,PHL,2014,1.865316965
Philippines,PHL,2015,2.0938002940000002
Poland,POL,1965,2.006097955
Poland,POL,1966,2.0659044
Poland,POL,1967,2.220025206
Poland,POL,1968,2.756811147
Poland,POL,1969,3.011490498
Poland,POL,1970,3.158773114
Poland,POL,1971,3.3323451900000003
Poland,POL,1972,3.711837971
Poland,POL,1973,4.087674132
Poland,POL,1974,4.2781574099999995
Poland,POL,1975,4.6192571330000005
Poland,POL,1976,5.058401081
Poland,POL,1977,5.36333493
Poland,POL,1978,5.687405143
Poland,POL,1979,5.744844514
Poland,POL,1980,5.605030946
Poland,POL,1981,5.203940454
Poland,POL,1982,4.869822656
Poland,POL,1983,4.983761251
Poland,POL,1984,5.072422274
Poland,POL,1985,5.121699465
Poland,POL,1986,5.2551635
Poland,POL,1987,5.29157762
Poland,POL,1988,5.400935909
Poland,POL,1989,5.332758453
Poland,POL,1990,4.854597813000001
Poland,POL,1991,4.560100026
Poland,POL,1992,4.140501501
Poland,POL,1993,4.263521324
Poland,POL,1994,4.4867447789999995
Poland,POL,1995,4.517091314
Poland,POL,1996,5.27694786
Poland,POL,1997,5.487964247
Poland,POL,1998,6.275675636
Poland,POL,1999,6.563362002
Poland,POL,2000,6.022025679
Poland,POL,2001,5.88215024
Poland,POL,2002,6.000871978999999
Poland,POL,2003,6.114144669000001
Poland,POL,2004,6.528527609
Poland,POL,2005,6.787908610000001
Poland,POL,2006,7.0785171270000005
Poland,POL,2007,7.334595196
Poland,POL,2008,7.673082668
Poland,POL,2009,7.664749809
Poland,POL,2010,8.104467865
Poland,POL,2011,8.077976518
Poland,POL,2012,7.797666303
Poland,POL,2013,7.227946702000001
Poland,POL,2014,7.251085445
Poland,POL,2015,7.580654561
Portugal,PRT,1965,3.3515771190000003
Portugal,PRT,1966,3.44957905
Portugal,PRT,1967,3.836782973
Portugal,PRT,1968,4.142791919
Portugal,PRT,1969,4.357896525
Portugal,PRT,1970,6.035989052
Portugal,PRT,1971,6.812150373000001
Portugal,PRT,1972,7.33252505
Portugal,PRT,1973,7.95232111
Portugal,PRT,1974,8.364433031
Portugal,PRT,1975,8.631645304
Portugal,PRT,1976,8.926269741
Portugal,PRT,1977,8.698254659
Portugal,PRT,1978,8.903980061
Portugal,PRT,1979,9.426929494
Portugal,PRT,1980,10.005276760000001
Portugal,PRT,1981,10.55026121
Portugal,PRT,1982,10.964498840000001
Portugal,PRT,1983,11.05192398
Portugal,PRT,1984,10.98697802
Portugal,PRT,1985,10.58602972
Portugal,PRT,1986,11.26028183
Portugal,PRT,1987,10.9302405
Portugal,PRT,1988,11.413026830000002
Portugal,PRT,1989,14.484379520000001
Portugal,PRT,1990,13.63986976
Portugal,PRT,1991,14.27858219
Portugal,PRT,1992,15.86111629
Portugal,PRT,1993,14.86294234
Portugal,PRT,1994,15.01997736
Portugal,PRT,1995,16.22639225
Portugal,PRT,1996,15.35441944
Portugal,PRT,1997,16.46466274
Portugal,PRT,1998,18.03372858
Portugal,PRT,1999,18.53161261
Portugal,PRT,2000,17.96958906
Portugal,PRT,2001,17.987346130000002
Portugal,PRT,2002,18.4678311
Portugal,PRT,2003,17.3367397
Portugal,PRT,2004,17.474779020000003
Portugal,PRT,2005,18.05457558
Portugal,PRT,2006,16.0291578
Portugal,PRT,2007,16.12792995
Portugal,PRT,2008,15.37598687
Portugal,PRT,2009,14.346204100000001
Portugal,PRT,2010,14.14105445
Portugal,PRT,2011,13.25371649
Portugal,PRT,2012,12.10692159
Portugal,PRT,2013,12.47758699
Portugal,PRT,2014,12.38022552
Portugal,PRT,2015,12.84642178
Qatar,QAT,1965,7.423437861000001
Qatar,QAT,1966,6.845974651000001
Qatar,QAT,1967,9.5686888
Qatar,QAT,1968,11.48013433
Qatar,QAT,1969,12.3362809
Qatar,QAT,1970,9.876271527
Qatar,QAT,1971,8.667185825
Qatar,QAT,1972,9.444129499
Qatar,QAT,1973,11.283244629999999
Qatar,QAT,1974,14.2250039
Qatar,QAT,1975,15.84497576
Qatar,QAT,1976,20.605858400000002
Qatar,QAT,1977,26.135834210000002
Qatar,QAT,1978,24.096349160000003
Qatar,QAT,1979,24.47073493
Qatar,QAT,1980,36.01648978000001
Qatar,QAT,1981,35.43216842
Qatar,QAT,1982,43.97997808
Qatar,QAT,1983,43.17860016
Qatar,QAT,1984,44.21004232
Qatar,QAT,1985,57.19708096
Qatar,QAT,1986,62.8945649
Qatar,QAT,1987,63.11478166
Qatar,QAT,1988,39.334984250000005
Qatar,QAT,1989,41.723666830000006
Qatar,QAT,1990,41.863069190000004
Qatar,QAT,1991,35.164997920000005
Qatar,QAT,1992,36.02711915
Qatar,QAT,1993,36.14912095
Qatar,QAT,1994,38.16310553
Qatar,QAT,1995,39.52508009
Qatar,QAT,1996,41.21570963
Qatar,QAT,1997,42.638344360000005
Qatar,QAT,1998,42.490289409999995
Qatar,QAT,1999,40.233946270000004
Qatar,QAT,2000,33.32299453
Qatar,QAT,2001,39.00634801
Qatar,QAT,2002,48.14769096
Qatar,QAT,2003,47.18977731
Qatar,QAT,2004,45.59401994
Qatar,QAT,2005,47.93065335
Qatar,QAT,2006,53.34539291
Qatar,QAT,2007,51.2893556
Qatar,QAT,2008,52.40136570000001
Qatar,QAT,2009,44.09798901
Qatar,QAT,2010,42.33434322
Qatar,QAT,2011,47.56767664
Qatar,QAT,2012,45.22737939
Qatar,QAT,2013,48.15589788
Qatar,QAT,2014,47.652805289999996
Qatar,QAT,2015,50.11086762
Romania,ROU,1965,4.289033171
Romania,ROU,1966,4.422794594
Romania,ROU,1967,4.9483278760000005
Romania,ROU,1968,5.141203937
Romania,ROU,1969,5.667426402
Romania,ROU,1970,6.063767564
Romania,ROU,1971,6.0859032740000005
Romania,ROU,1972,6.431128575
Romania,ROU,1973,7.156513213999999
Romania,ROU,1974,6.535229271
Romania,ROU,1975,7.331003746
Romania,ROU,1976,8.098375666
Romania,ROU,1977,8.689938142
Romania,ROU,1978,9.610188002000001
Romania,ROU,1979,10.1494099
Romania,ROU,1980,9.551610074000001
Romania,ROU,1981,8.521575174
