Entity,Code,Year,"School life expectancy, primary to tertiary, both sexes (years) (years)"
Libya,LBY,1972,8.90565013885498
Libya,LBY,1973,9.68118953704834
Libya,LBY,1974,10.2472095489502
Libya,LBY,1975,10.6886796951294
Libya,LBY,1976,11.2139902114868
Libya,LBY,1977,11.4308395385742
Libya,LBY,1978,11.2391500473022
Libya,LBY,1979,11.5456695556641
Libya,LBY,1980,11.7744703292847
Libya,LBY,1981,11.601710319519
Libya,LBY,1983,11.7581195831299
Libya,LBY,2002,15.9854698181152
Libya,LBY,2003,15.9274101257324
Liechtenstein,LIE,2003,14.2139196395874
Liechtenstein,LIE,2004,14.4624300003052
Liechtenstein,LIE,2006,14.4655504226685
Liechtenstein,LIE,2007,14.4222898483276
Liechtenstein,LIE,2008,14.6506099700928
Liechtenstein,LIE,2009,14.4853496551514
Liechtenstein,LIE,2010,14.5156898498535
Liechtenstein,LIE,2011,14.8408603668213
Liechtenstein,LIE,2012,15.0255403518677
Liechtenstein,LIE,2014,14.6351099014282
Lithuania,LTU,1986,13.3455095291138
Lithuania,LTU,1989,13.0285301208496
Lithuania,LTU,1990,12.842080116272
Lithuania,LTU,1991,12.6311798095703
Lithuania,LTU,1992,12.187629699707
Lithuania,LTU,1993,11.8281898498535
Lithuania,LTU,1994,11.7552604675293
Lithuania,LTU,1995,11.9611701965332
Lithuania,LTU,1996,12.3932800292969
Lithuania,LTU,1997,12.9477500915527
Lithuania,LTU,1998,13.4115495681763
Lithuania,LTU,1999,14.0240802764893
Lithuania,LTU,2000,14.719220161438
Lithuania,LTU,2001,15.3275499343872
Lithuania,LTU,2002,15.7769498825073
Lithuania,LTU,2003,16.2533798217773
Lithuania,LTU,2004,16.2451591491699
Lithuania,LTU,2005,16.4326190948486
Lithuania,LTU,2006,16.4501705169678
Lithuania,LTU,2007,16.5195007324219
Lithuania,LTU,2008,16.6288108825684
Lithuania,LTU,2009,16.8085803985596
Lithuania,LTU,2010,16.73291015625
Lithuania,LTU,2011,16.5026206970215
Lithuania,LTU,2012,16.3989601135254
Lithuania,LTU,2013,16.4906902313232
Lithuania,LTU,2014,16.5230598449707
Low & middle income,,1970,6.83885478973389
Low & middle income,,1971,6.93458986282349
Low & middle income,,1972,7.09126472473145
Low & middle income,,1973,7.32625341415405
Low & middle income,,1974,7.37695264816284
Low & middle income,,1975,7.49570417404175
Low & middle income,,1976,7.64253950119019
Low & middle income,,1977,7.85281801223755
Low & middle income,,1978,7.92575311660767
Low & middle income,,1979,7.92511367797852
Low & middle income,,1980,7.93310976028442
Low & middle income,,1981,7.98918199539185
Low & middle income,,1982,8.01133441925049
Low & middle income,,1983,8.08341312408447
Low & middle income,,1984,8.15877246856689
Low & middle income,,1985,8.26539039611816
Low & middle income,,1986,8.36491012573242
Low & middle income,,1987,8.39819240570068
Low & middle income,,1988,8.46145820617676
Low & middle income,,1989,8.49076747894287
Low & middle income,,1990,8.47833442687988
Low & middle income,,1991,8.55050754547119
Low & middle income,,1992,8.59915828704834
Low & middle income,,1993,8.67182540893555
Low & middle income,,1994,8.71424770355225
Low & middle income,,1995,8.75952339172363
Low & middle income,,1996,8.83302879333496
Low & middle income,,1997,8.9133358001709
Low & middle income,,1998,8.95413398742676
Low & middle income,,1999,9.01373863220215
Low & middle income,,2000,9.18299388885498
Low & middle income,,2001,9.23842430114746
Low & middle income,,2002,9.42614459991455
Low & middle income,,2003,9.68827438354492
Low & middle income,,2004,9.88846874237061
Low & middle income,,2005,10.085168838501
Low & middle income,,2006,10.2501163482666
Low & middle income,,2007,10.473593711853
Low & middle income,,2008,10.6862087249756
Low & middle income,,2009,10.8105220794678
Low & middle income,,2010,11.053614616394
Low & middle income,,2011,11.3023986816406
Low & middle income,,2012,11.4659671783447
Low & middle income,,2013,11.6008892059326
Low & middle income,,2014,11.641881942749
Low income,,1970,3.61059904098511
Low income,,1971,3.61896800994873
Low income,,1972,3.70894527435303
Low income,,1973,3.80224633216858
Low income,,1974,3.92555117607117
Low income,,1975,4.15749835968018
Low income,,1976,4.35114431381226
Low income,,1977,4.52057027816772
Low income,,1978,4.68173885345459
Low income,,1979,4.87360429763794
Low income,,1980,5.12234354019165
Low income,,1981,5.35080814361572
Low income,,1982,5.2828540802002
Low income,,1983,5.30573511123657
Low income,,1984,5.30356407165527
Low income,,1985,5.17805242538452
Low income,,1986,5.19031238555908
Low income,,1987,5.11773061752319
Low income,,1988,5.22799062728882
Low income,,1989,5.15641355514526
Low income,,1990,5.05854511260986
Low income,,1991,5.1860408782959
Low income,,1992,5.07184982299805
Low income,,1993,5.09024524688721
Low income,,1994,5.17715501785278
Low income,,1995,5.37246417999268
Low income,,1996,5.44919204711914
Low income,,1997,5.71291589736938
Low income,,1998,5.90141296386719
Low income,,1999,5.96406984329224
Low income,,2000,6.17829465866089
Low income,,2001,6.42576932907104
Low income,,2002,6.88943433761597
Low income,,2003,7.17625427246094
Low income,,2004,7.45080852508545
Low income,,2005,7.72180366516113
Low income,,2006,8.04902267456055
Low income,,2007,8.32603168487549
Low income,,2008,8.67989921569824
Low income,,2009,8.83128833770752
Low income,,2010,8.94248485565186
Low income,,2011,9.11715221405029
Low income,,2012,9.1637020111084
Low income,,2013,9.20321846008301
Low income,,2014,9.2767333984375
Lower middle income,,1970,6.06040906906128
Lower middle income,,1971,6.05818796157837
Lower middle income,,1972,6.14310455322266
Lower middle income,,1973,6.2638840675354
Lower middle income,,1974,6.29845571517944
Lower middle income,,1975,6.37901020050049
Lower middle income,,1976,6.40932130813599
Lower middle income,,1977,6.5637469291687
Lower middle income,,1978,6.64829111099243
Lower middle income,,1979,6.79284620285034
Lower middle income,,1980,6.94600105285645
Lower middle income,,1981,7.11788272857666
Lower middle income,,1982,7.29195070266724
Lower middle income,,1983,7.50267505645752
Lower middle income,,1984,7.63277196884155
Lower middle income,,1985,7.68251037597656
Lower middle income,,1986,7.71066951751709
Lower middle income,,1987,7.71370029449463
Lower middle income,,1988,7.75731134414673
Lower middle income,,1989,7.80466794967651
Lower middle income,,1990,7.80790042877197
Lower middle income,,1991,7.91876125335693
Lower middle income,,1992,8.00725364685059
Lower middle income,,1993,8.15201759338379
Lower middle income,,1994,8.24806594848633
Lower middle income,,1995,8.22696876525879
Lower middle income,,1996,8.28071880340576
Lower middle income,,1997,8.39177799224854
Lower middle income,,1998,8.38994026184082
Lower middle income,,1999,8.45181655883789
Lower middle income,,2000,8.62568473815918
Lower middle income,,2001,8.67206001281738
Lower middle income,,2002,8.82957553863525
Lower middle income,,2003,9.18650341033936
Lower middle income,,2004,9.37729644775391
Lower middle income,,2005,9.56786060333252
Lower middle income,,2006,9.71394538879395
Lower middle income,,2007,9.9282922744751
Lower middle income,,2008,10.0794076919556
Lower middle income,,2009,10.16614818573
Lower middle income,,2010,10.4405736923218
Lower middle income,,2011,10.766487121582
Lower middle income,,2012,10.9514999389648
Lower middle income,,2013,10.9797945022583
Lower middle income,,2014,10.9992713928223
Luxembourg,LUX,1971,10.0470199584961
Luxembourg,LUX,1972,10.0130596160889
Luxembourg,LUX,1973,9.90503978729248
Luxembourg,LUX,1974,10.0415096282959
Luxembourg,LUX,1975,9.90328025817871
Luxembourg,LUX,1976,9.98577976226807
Luxembourg,LUX,1977,10.0280704498291
Luxembourg,LUX,1978,10.0963897705078
Luxembourg,LUX,1979,10.0678596496582
Luxembourg,LUX,1980,9.87203979492188
Luxembourg,LUX,1981,10.4436502456665
Luxembourg,LUX,1982,10.5807800292969
Luxembourg,LUX,1983,10.6448097229004
Luxembourg,LUX,1984,10.67453956604
Luxembourg,LUX,1986,10.7413196563721
Luxembourg,LUX,1987,10.6821804046631
Luxembourg,LUX,1994,11.757740020752
Luxembourg,LUX,1995,11.8270998001099
Luxembourg,LUX,1996,12.2500600814819
Luxembourg,LUX,1997,12.4049301147461
Luxembourg,LUX,1998,12.742639541626
Luxembourg,LUX,1999,13.4882898330688
Luxembourg,LUX,2000,13.4396600723267
Luxembourg,LUX,2001,13.5025596618652
Luxembourg,LUX,2002,13.5583696365356
Luxembourg,LUX,2003,13.5253601074219
Luxembourg,LUX,2006,13.4950304031372
Luxembourg,LUX,2008,13.5421199798584
Luxembourg,LUX,2010,13.942099571228
Luxembourg,LUX,2012,13.863730430603
Macao,MAC,1990,11.627140045166
Macao,MAC,1992,12.0129995346069
Macao,MAC,1993,12.0738201141357
Macedonia,MKD,1993,10.6413097381592
Macedonia,MKD,1994,10.7688102722168
Macedonia,MKD,1995,11.0201997756958
Macedonia,MKD,1996,11.256609916687
Macedonia,MKD,1997,11.4023704528809
Macedonia,MKD,1998,11.5561399459839
Macedonia,MKD,1999,11.7103996276855
Macedonia,MKD,2000,11.7926597595215
Macedonia,MKD,2001,11.8577404022217
Macedonia,MKD,2002,11.9123697280884
Macedonia,MKD,2003,11.9355897903442
Macedonia,MKD,2004,11.9481401443481
Macedonia,MKD,2005,12.0927000045776
Macedonia,MKD,2007,12.2172002792358
Macedonia,MKD,2008,13.0452098846436
Macedonia,MKD,2009,12.9723501205444
Macedonia,MKD,2010,12.9284601211548
Macedonia,MKD,2012,12.8942003250122
Madagascar,MDG,1971,5.99968004226685
Madagascar,MDG,1972,6.42313003540039
Madagascar,MDG,1979,7.14770984649658
Madagascar,MDG,1980,7.82820987701416
Madagascar,MDG,1984,8.44134998321533
Madagascar,MDG,1988,6.40163993835449
Madagascar,MDG,1989,6.56256008148193
Madagascar,MDG,1990,6.39187002182007
Madagascar,MDG,2005,9.04771995544434
Madagascar,MDG,2006,9.11388969421387
Madagascar,MDG,2007,9.37687969207764
Madagascar,MDG,2008,9.68262004852295
Madagascar,MDG,2009,10.1733903884888
Madagascar,MDG,2011,10.1627197265625
Madagascar,MDG,2012,10.3461399078369
Malawi,MWI,1973,3.71461009979248
Malawi,MWI,1974,3.98098993301392
Malawi,MWI,1975,4.38546991348267
Malawi,MWI,1976,4.4409499168396
Malawi,MWI,1977,4.44324016571045
Malawi,MWI,1978,4.37574005126953
Malawi,MWI,1979,4.42370986938477
Malawi,MWI,1980,4.75699996948242
Malawi,MWI,1981,4.80474996566772
Malawi,MWI,1982,5.07879018783569
Malawi,MWI,1983,4.85249996185303
Malawi,MWI,1984,4.61397981643677
Malawi,MWI,1985,4.66497993469238
Malawi,MWI,1986,4.62444019317627
Malawi,MWI,1987,4.72014999389648
Malawi,MWI,1988,4.65808010101318
Malawi,MWI,1989,5.01194000244141
Malawi,MWI,1990,5.37958002090454
Malawi,MWI,1991,5.5828800201416
Malawi,MWI,1992,6.65243005752563
Malawi,MWI,1993,6.94140005111694
Malawi,MWI,1994,7.21879005432129
Malawi,MWI,1995,10.5799598693848
Malawi,MWI,1996,10.4091300964355
Malawi,MWI,1999,10.7085199356079
Malawi,MWI,2000,10.0507001876831
Malawi,MWI,2001,10.3643198013306
Malawi,MWI,2002,10.3299198150635
Malawi,MWI,2004,9.69845962524414
Malawi,MWI,2005,9.58306980133057
Malawi,MWI,2006,9.68558979034424
Malawi,MWI,2007,9.55364036560059
Malawi,MWI,2010,10.5502195358276
Malawi,MWI,2011,10.7225704193115
Malaysia,MYS,1979,9.04335975646973
Malaysia,MYS,1980,9.04716968536377
Malaysia,MYS,1982,9.27711009979248
Malaysia,MYS,1983,9.55461978912354
Malaysia,MYS,1984,9.70193004608154
Malaysia,MYS,1985,9.76364994049072
Malaysia,MYS,1987,10.0633697509766
Malaysia,MYS,1988,9.9674596786499
Malaysia,MYS,1989,9.85799026489258
Malaysia,MYS,1990,9.74687957763672
Malaysia,MYS,1991,9.89103984832764
Malaysia,MYS,1992,10.0729598999023
Malaysia,MYS,1993,10.0678396224976
Malaysia,MYS,1994,10.147629737854
Malaysia,MYS,1995,10.2262096405029
Malaysia,MYS,1998,11.5402297973633
Malaysia,MYS,1999,11.6376304626465
Malaysia,MYS,2000,11.9456195831299
Malaysia,MYS,2001,11.9759302139282
Malaysia,MYS,2002,12.1133804321289
Malaysia,MYS,2003,12.6828098297119
Malaysia,MYS,2004,12.9436502456665
Malaysia,MYS,2005,12.723090171814
Malaysia,MYS,2006,12.2871503829956
Malaysia,MYS,2007,12.4758796691895
Malaysia,MYS,2008,12.6299104690552
Malaysia,MYS,2009,12.7940101623535
Malaysia,MYS,2010,13.0111103057861
Malaysia,MYS,2011,12.8579797744751
Malaysia,MYS,2012,13.1465997695923
Malaysia,MYS,2013,13.3974895477295
Malaysia,MYS,2014,13.5023002624512
Maldives,MDV,1998,10.5470600128174
Maldives,MDV,1999,11.3160800933838
Maldives,MDV,2000,11.8238401412964
Maldives,MDV,2001,12.0194101333618
Maldives,MDV,2002,11.7770395278931
Maldives,MDV,2003,12.2469701766968
Mali,MLI,1971,1.72257995605469
Mali,MLI,1974,1.90369999408722
Mali,MLI,1975,1.91223001480103
Mali,MLI,1976,2.00468993186951
Mali,MLI,1977,2.14658999443054
Mali,MLI,1978,2.20272994041443
Mali,MLI,1979,2.27573990821838
Mali,MLI,1980,2.25641989707947
Mali,MLI,1982,2.08679008483887
Mali,MLI,1983,2.02819991111755
Mali,MLI,1984,2.0069899559021
Mali,MLI,1985,1.9119199514389
Mali,MLI,1987,1.81305003166199
Mali,MLI,1989,2.06416010856628
Mali,MLI,1990,2.07052993774414
Mali,MLI,1991,2.15307998657227
Mali,MLI,1992,2.32880997657776
Mali,MLI,1993,2.5374801158905
Mali,MLI,1995,3.02875995635986
Mali,MLI,1996,3.28467011451721
Mali,MLI,1997,3.65989995002747
Mali,MLI,1998,3.9556999206543
Mali,MLI,1999,4.35972023010254
Mali,MLI,2000,4.58028984069824
Mali,MLI,2008,7.06654977798462
Mali,MLI,2009,7.35043001174927
Mali,MLI,2010,7.54309988021851
Mali,MLI,2011,7.71938991546631
Malta,MLT,1971,9.96183013916016
Malta,MLT,1972,10.451000213623
Malta,MLT,1973,10.3685302734375
Malta,MLT,1974,10.4231300354004
Malta,MLT,1975,11.0459604263306
Malta,MLT,1976,11.5622797012329
Malta,MLT,1977,11.9246597290039
Malta,MLT,1978,12.1685800552368
Malta,MLT,1979,12.2113304138184
Malta,MLT,1980,12.3653697967529
Malta,MLT,1981,12.1500301361084
Malta,MLT,1982,12.389949798584
Malta,MLT,1983,12.397439956665
Malta,MLT,1984,12.5168104171753
Malta,MLT,1985,12.5153503417969
Malta,MLT,1986,12.3957796096802
Malta,MLT,1987,12.1452302932739
Malta,MLT,1988,12.2054300308228
Malta,MLT,1989,12.4261903762817
Malta,MLT,1990,12.8944797515869
Malta,MLT,1991,13.0721302032471
Malta,MLT,1992,13.2131595611572
Malta,MLT,1993,13.350079536438
Malta,MLT,1994,13.3801403045654
Malta,MLT,1995,13.4449300765991
Malta,MLT,1996,13.415189743042
Malta,MLT,1997,13.4880695343018
Malta,MLT,1998,13.8854703903198
Malta,MLT,1999,13.7686700820923
Malta,MLT,2000,13.6624698638916
Malta,MLT,2001,13.8243598937988
Malta,MLT,2002,13.8384704589844
Malta,MLT,2003,14.2449903488159
Malta,MLT,2004,14.8381595611572
Malta,MLT,2005,14.7978496551514
Malta,MLT,2006,14.4451904296875
Malta,MLT,2007,14.5816802978516
Malta,MLT,2008,14.3642702102661
Malta,MLT,2010,14.825590133667
Malta,MLT,2011,14.0639495849609
Malta,MLT,2012,14.204400062561
Malta,MLT,2013,14.3331003189087
Malta,MLT,2014,14.5946197509766
Marshall Islands,MHL,2002,12.3244304656982
Mauritania,MRT,1986,3.82468008995056
Mauritania,MRT,1987,3.98327994346619
Mauritania,MRT,1988,4.03826999664307
Mauritania,MRT,1989,3.96630001068115
Mauritania,MRT,1990,3.75932002067566
Mauritania,MRT,1991,3.87571001052856
Mauritania,MRT,1992,4.20414018630981
Mauritania,MRT,1993,4.7122597694397
Mauritania,MRT,1994,5.39508008956909
Mauritania,MRT,1995,5.55359983444214
Mauritania,MRT,1996,5.80595016479492
Mauritania,MRT,1997,5.84669017791748
Mauritania,MRT,1998,6.24263000488281
Mauritania,MRT,1999,6.43314981460571
Mauritania,MRT,2001,6.54176998138428
Mauritania,MRT,2002,6.58580017089844
Mauritania,MRT,2003,6.68104982376099
Mauritania,MRT,2004,7.15301990509033
Mauritania,MRT,2005,7.17461013793945
Mauritania,MRT,2006,7.37725019454956
Mauritania,MRT,2008,7.10402011871338
Mauritania,MRT,2009,7.56437015533447
Mauritania,MRT,2010,7.65234994888306
Mauritania,MRT,2011,7.75012016296387
Mauritania,MRT,2012,8.16061019897461
Mauritania,MRT,2013,8.46378993988037
Mauritius,MUS,1971,8.09257984161377
Mauritius,MUS,1972,8.42695045471191
Mauritius,MUS,1973,8.5066499710083
Mauritius,MUS,1974,8.60863018035889
Mauritius,MUS,1975,8.71137046813965
Mauritius,MUS,1976,8.86351013183594
Mauritius,MUS,1977,9.38031005859375
Mauritius,MUS,1978,9.46527004241943
Mauritius,MUS,1979,9.22420978546143
Mauritius,MUS,1980,9.12775993347168
Mauritius,MUS,1981,9.36096954345703
Mauritius,MUS,1982,9.4213399887085
Mauritius,MUS,1983,9.5873498916626
Mauritius,MUS,1984,9.40742969512939
Mauritius,MUS,1985,9.68986034393311
Mauritius,MUS,1986,9.90820026397705
Mauritius,MUS,1987,10.096079826355
Mauritius,MUS,1988,10.1717901229858
Mauritius,MUS,1989,10.3483104705811
Mauritius,MUS,1990,10.4876699447632
Mauritius,MUS,1996,11.3410902023315
Mauritius,MUS,1997,11.4913301467896
Mauritius,MUS,1999,12.1016798019409
Mauritius,MUS,2000,12.2397699356079
Mauritius,MUS,2001,12.5431699752808
Mauritius,MUS,2002,12.5606203079224
Mauritius,MUS,2003,12.8411903381348
Mauritius,MUS,2004,13.0168695449829
Mauritius,MUS,2005,13.4229402542114
Mauritius,MUS,2006,13.5418500900269
Mauritius,MUS,2007,13.6445198059082
Mauritius,MUS,2008,13.751259803772
Mauritius,MUS,2009,13.9985103607178
Mauritius,MUS,2010,14.0879898071289
Mauritius,MUS,2011,14.2548599243164
Mauritius,MUS,2012,14.6970901489258
Mauritius,MUS,2013,14.6805295944214
Mauritius,MUS,2014,15.1697797775269
Mexico,MEX,1971,7.87705993652344
Mexico,MEX,1972,7.89527988433838
Mexico,MEX,1974,8.60099983215332
Mexico,MEX,1975,8.75961017608643
Mexico,MEX,1976,9.08650016784668
Mexico,MEX,1977,9.73085975646973
Mexico,MEX,1978,9.5917501449585
Mexico,MEX,1979,10.0908699035645
Mexico,MEX,1980,10.3350601196289
Mexico,MEX,1981,10.576789855957
Mexico,MEX,1982,10.789870262146
Mexico,MEX,1983,10.8830900192261
Mexico,MEX,1984,10.9814100265503
Mexico,MEX,1986,11.0908002853394
Mexico,MEX,1987,10.9891004562378
Mexico,MEX,1988,10.8984098434448
Mexico,MEX,1989,10.8236198425293
Mexico,MEX,1990,10.6309700012207
Mexico,MEX,1991,10.4795398712158
Mexico,MEX,1993,10.4279899597168
Mexico,MEX,1994,10.5348100662231
Mexico,MEX,1995,10.691840171814
Mexico,MEX,1996,10.8542604446411
Mexico,MEX,1997,10.9853200912476
Mexico,MEX,1998,11.2494602203369
Mexico,MEX,1999,11.3910102844238
Mexico,MEX,2000,11.5996198654175
Mexico,MEX,2001,11.6426296234131
Mexico,MEX,2002,11.9125003814697
Mexico,MEX,2003,12.1473302841187
Mexico,MEX,2004,12.2006196975708
Mexico,MEX,2005,12.2075300216675
Mexico,MEX,2006,12.2658395767212
Mexico,MEX,2007,12.3400802612305
Mexico,MEX,2008,12.4764099121094
Mexico,MEX,2009,12.5194797515869
Mexico,MEX,2010,12.6406602859497
Mexico,MEX,2011,12.6947202682495
Mexico,MEX,2012,12.9460802078247
Mexico,MEX,2013,13.1221199035645
Mexico,MEX,2014,13.299090385437
Middle East & North Africa,,1970,6.26390838623047
Middle East & North Africa,,1971,6.17607641220093
Middle East & North Africa,,1972,6.33933353424072
Middle East & North Africa,,1973,6.58553266525269
Middle East & North Africa,,1974,6.75476408004761
Middle East & North Africa,,1975,7.11360883712769
Middle East & North Africa,,1976,7.46844148635864
Middle East & North Africa,,1977,7.75938320159912
Middle East & North Africa,,1978,8.03410816192627
Middle East & North Africa,,1979,8.09035301208496
Middle East & North Africa,,1980,8.35375022888184
Middle East & North Africa,,1981,8.40649795532227
Middle East & North Africa,,1982,8.62395858764648
Middle East & North Africa,,1983,8.75287437438965
Middle East & North Africa,,1984,8.92761707305908
Middle East & North Africa,,1985,9.0415153503418
Middle East & North Africa,,1986,9.23349857330322
Middle East & North Africa,,1987,9.39169883728027
Middle East & North Africa,,1988,9.48391819000244
Middle East & North Africa,,1989,9.47061634063721
Middle East & North Africa,,1990,9.50090312957764
Middle East & North Africa,,1991,9.54436206817627
Middle East & North Africa,,1992,9.47374725341797
Middle East & North Africa,,1993,9.58492279052734
Middle East & North Africa,,1994,9.89743518829346
Middle East & North Africa,,1995,9.75380802154541
Middle East & North Africa,,1996,9.97461986541748
Middle East & North Africa,,1997,10.0892810821533
Middle East & North Africa,,1998,10.2589769363403
Middle East & North Africa,,1999,10.3968076705933
Middle East & North Africa,,2000,10.491753578186
Middle East & North Africa,,2001,10.6964511871338
Middle East & North Africa,,2002,10.8305244445801
Middle East & North Africa,,2003,10.9575204849243
Middle East & North Africa,,2004,11.0764837265015
Middle East & North Africa,,2005,11.3999862670898
Middle East & North Africa,,2006,11.5160284042358
Middle East & North Africa,,2007,11.6581392288208
Middle East & North Africa,,2008,11.8175401687622
Middle East & North Africa,,2009,11.9110994338989
Middle East & North Africa,,2010,12.0648536682129
Middle East & North Africa,,2011,12.3053169250488
Middle East & North Africa,,2012,12.7551116943359
Middle East & North Africa,,2013,12.6072883605957
Middle East & North Africa,,2014,12.614634513855
Middle East & North Africa (all income levels),,1970,6.31062316894531
Middle East & North Africa (all income levels),,1971,6.22441339492798
Middle East & North Africa (all income levels),,1972,6.38044404983521
Middle East & North Africa (all income levels),,1973,6.61011266708374
Middle East & North Africa (all income levels),,1974,6.77204322814941
Middle East & North Africa (all income levels),,1975,7.10715627670288
Middle East & North Africa (all income levels),,1976,7.44552040100098
Middle East & North Africa (all income levels),,1977,7.72148752212524
Middle East & North Africa (all income levels),,1978,7.97874927520752
Middle East & North Africa (all income levels),,1979,8.03275585174561
Middle East & North Africa (all income levels),,1980,8.28743267059326
Middle East & North Africa (all income levels),,1981,8.3488941192627
Middle East & North Africa (all income levels),,1982,8.56522750854492
Middle East & North Africa (all income levels),,1983,8.70205783843994
Middle East & North Africa (all income levels),,1984,8.87719440460205
Middle East & North Africa (all income levels),,1985,9.00195789337158
Middle East & North Africa (all income levels),,1986,9.18822574615479
Middle East & North Africa (all income levels),,1987,9.3372278213501
Middle East & North Africa (all income levels),,1988,9.42984485626221
Middle East & North Africa (all income levels),,1989,9.42928409576416
Middle East & North Africa (all income levels),,1990,9.47065353393555
Middle East & North Africa (all income levels),,1991,9.52291393280029
Middle East & North Africa (all income levels),,1992,9.47316455841064
Middle East & North Africa (all income levels),,1993,9.60792255401611
Middle East & North Africa (all income levels),,1994,9.92183685302734
Middle East & North Africa (all income levels),,1995,9.82780170440674
Middle East & North Africa (all income levels),,1996,10.0554933547974
Middle East & North Africa (all income levels),,1997,10.1795129776001
Middle East & North Africa (all income levels),,1998,10.3582038879395
Middle East & North Africa (all income levels),,1999,10.523796081543
Middle East & North Africa (all income levels),,2000,10.6353740692139
Middle East & North Africa (all income levels),,2001,10.8485651016235
Middle East & North Africa (all income levels),,2002,11.0010890960693
Middle East & North Africa (all income levels),,2003,11.1473016738892
Middle East & North Africa (all income levels),,2004,11.2809495925903
Middle East & North Africa (all income levels),,2005,11.5916662216187
Middle East & North Africa (all income levels),,2006,11.69993019104
Middle East & North Africa (all income levels),,2007,11.8361005783081
Middle East & North Africa (all income levels),,2008,11.9865617752075
Middle East & North Africa (all income levels),,2009,12.0913000106812
Middle East & North Africa (all income levels),,2010,12.2705497741699
Middle East & North Africa (all income levels),,2011,12.5178909301758
Middle East & North Africa (all income levels),,2012,12.9628324508667
Middle East & North Africa (all income levels),,2013,12.9006280899048
Middle East & North Africa (all income levels),,2014,12.9173736572266
Middle income,,1970,7.09929752349854
Middle income,,1971,7.20297956466675
Middle income,,1972,7.3673415184021
Middle income,,1973,7.61693668365479
Middle income,,1974,7.66493225097656
Middle income,,1975,7.77722263336182
Middle income,,1976,7.92333936691284
Middle income,,1977,8.14218616485596
Middle income,,1978,8.21289920806885
Middle income,,1979,8.20045280456543
Middle income,,1980,8.1913366317749
Middle income,,1981,8.23601055145264
Middle income,,1982,8.27242279052734
Middle income,,1983,8.35520362854004
Middle income,,1984,8.44393062591553
Middle income,,1985,8.57888698577881
Middle income,,1986,8.69146156311035
Middle income,,1987,8.74015045166016
Middle income,,1988,8.80174255371094
Middle income,,1989,8.84402275085449
Middle income,,1990,8.8425235748291
Middle income,,1991,8.91197204589844
Middle income,,1992,8.9814453125
Middle income,,1993,9.0626220703125
Middle income,,1994,9.10302257537842
Middle income,,1995,9.13617038726807
Middle income,,1996,9.21809196472168
Middle income,,1997,9.29157733917236
Middle income,,1998,9.33263683319092
Middle income,,1999,9.41225337982178
Middle income,,2000,9.59360504150391
Middle income,,2001,9.6379976272583
Middle income,,2002,9.80122852325439
Middle income,,2003,10.0738639831543
Middle income,,2004,10.2756881713867
Middle income,,2005,10.4719619750977
Middle income,,2006,10.6216163635254
Middle income,,2007,10.8454904556274
Middle income,,2008,11.0403413772583
Middle income,,2009,11.1650161743164
Middle income,,2010,11.4339742660522
Middle income,,2011,11.7046413421631
Middle income,,2012,11.8964033126831
Middle income,,2013,12.0554056167603
Middle income,,2014,12.0963621139526
Moldova,MDA,1990,11.9522695541382
Moldova,MDA,1991,11.7783803939819
Moldova,MDA,1995,11.0445098876953
Moldova,MDA,1996,10.6956300735474
Moldova,MDA,1997,10.7377004623413
Moldova,MDA,1999,11.4273796081543
Moldova,MDA,2000,11.3746700286865
Moldova,MDA,2001,11.2767095565796
Moldova,MDA,2002,11.4863700866699
Moldova,MDA,2003,11.6810102462769
Moldova,MDA,2004,11.8746204376221
Moldova,MDA,2005,11.9215803146362
Moldova,MDA,2006,12.0987501144409
Moldova,MDA,2007,12.0549898147583
Moldova,MDA,2008,11.9853000640869
Moldova,MDA,2009,11.8368797302246
Moldova,MDA,2010,11.7673196792603
Moldova,MDA,2011,11.7878904342651
Moldova,MDA,2012,11.7785301208496
Moldova,MDA,2013,11.8135795593262
Mongolia,MNG,1971,9.24973011016846
Mongolia,MNG,1972,9.15972995758057
Mongolia,MNG,1973,9.26982021331787
Mongolia,MNG,1974,9.28262996673584
Mongolia,MNG,1975,9.45250988006592
Mongolia,MNG,1976,9.56334018707275
Mongolia,MNG,1979,10.1181402206421
Mongolia,MNG,1980,10.2709398269653
Mongolia,MNG,1981,10.37024974823
Mongolia,MNG,1983,10.2214002609253
Mongolia,MNG,1986,10.3044996261597
Mongolia,MNG,1990,10.1634197235107
Mongolia,MNG,1991,9.71918964385986
Mongolia,MNG,1992,8.84115982055664
Mongolia,MNG,1993,7.74167013168335
Mongolia,MNG,1994,7.68584012985229
Mongolia,MNG,1995,7.67554998397827
Mongolia,MNG,1996,8.02369022369385
Mongolia,MNG,1997,8.26208019256592
Mongolia,MNG,1998,8.63148021697998
Mongolia,MNG,1999,8.9013500213623
Mongolia,MNG,2000,9.39772987365723
Mongolia,MNG,2001,10.1165599822998
Mongolia,MNG,2002,10.4877595901489
Mongolia,MNG,2003,11.2047595977783
Mongolia,MNG,2004,11.7959403991699
Mongolia,MNG,2005,12.6680202484131
Mongolia,MNG,2006,12.9655504226685
Mongolia,MNG,2009,14.2645301818848
Mongolia,MNG,2010,14.5934200286865
Mongolia,MNG,2014,14.8455200195313
Montenegro,MNE,2003,12.5993795394897
Montenegro,MNE,2004,12.8410902023315
Montenegro,MNE,2005,13.1824398040771
Montenegro,MNE,2006,13.6373701095581
