Entity,Code,Year,Oil (terawatt-hours)
Cyprus,CYP,1995,1.3703827756699951
Cyprus,CYP,1996,0.45555472928000285
Cyprus,CYP,1997,0.525924998299999
Cyprus,CYP,1998,2.3160427777900026
Cyprus,CYP,1999,1.3177733309299953
Cyprus,CYP,2000,1.2408663855200004
Cyprus,CYP,2001,0.15083750632999937
Cyprus,CYP,2002,-0.31904639475999375
Cyprus,CYP,2003,1.902364166249999
Cyprus,CYP,2004,-0.8621125011599986
Cyprus,CYP,2005,3.7639608328799916
Cyprus,CYP,2006,-0.42180943528999393
Cyprus,CYP,2007,0.6026577728299927
Cyprus,CYP,2008,0.9159402814400082
Cyprus,CYP,2009,-0.778069166780007
Cyprus,CYP,2010,-1.1003838939199966
Cyprus,CYP,2011,-0.5653699924699964
Cyprus,CYP,2012,-2.256410010940005
Cyprus,CYP,2013,-3.513405554999995
Cyprus,CYP,2014,0.021137222619998397
Cyprus,CYP,2015,0.6609747912599993
Cyprus,CYP,2016,2.52445484335
Cyprus,CYP,2017,0.8071302689300026
Cyprus,CYP,2018,-0.37195860329000396
Czech Republic,CZE,1966,4.895091120619995
Czech Republic,CZE,1967,5.857152493059999
Czech Republic,CZE,1968,6.041018338770009
Czech Republic,CZE,1969,4.652783885259993
Czech Republic,CZE,1970,13.835720830390002
Czech Republic,CZE,1971,8.311055557980012
Czech Republic,CZE,1972,8.531312220299995
Czech Republic,CZE,1973,12.323285280519997
Czech Republic,CZE,1974,2.826799720749989
Czech Republic,CZE,1975,11.82355831097
Czech Republic,CZE,1976,7.186806997100021
Czech Republic,CZE,1977,6.159821940499995
Czech Republic,CZE,1978,4.8621766621999996
Czech Republic,CZE,1979,2.3563741872999913
Czech Republic,CZE,1980,-10.264312243700005
Czech Republic,CZE,1981,-1.8929725341999983
Czech Republic,CZE,1982,-11.308886047099989
Czech Republic,CZE,1983,-2.570503886499992
Czech Republic,CZE,1984,7.605112162199987
Czech Republic,CZE,1985,-2.410469155200005
Czech Republic,CZE,1986,-4.979530805400003
Czech Republic,CZE,1987,0.4858108023000227
Czech Republic,CZE,1988,-4.71218385440001
Czech Republic,CZE,1989,-5.245240589670004
Czech Republic,CZE,1990,-10.791026663140002
Czech Republic,CZE,1991,-16.43476028260001
Czech Republic,CZE,1992,-3.486349162469992
Czech Republic,CZE,1993,1.0290969366700011
Czech Republic,CZE,1994,2.83466777628
Czech Republic,CZE,1995,10.84280638879001
Czech Republic,CZE,1996,4.532661395009995
Czech Republic,CZE,1997,-4.481257783559997
Czech Republic,CZE,1998,3.1008591704799926
Czech Republic,CZE,1999,-0.3246658363099897
Czech Republic,CZE,2000,-2.9941813789099996
Czech Republic,CZE,2001,5.2909977779699915
Czech Republic,CZE,2002,-2.92644000160999
Czech Republic,CZE,2003,6.747515555150002
Czech Republic,CZE,2004,10.150066380819979
Czech Republic,CZE,2005,4.686599482600002
Czech Republic,CZE,2006,-1.4292569873999952
Czech Republic,CZE,2007,-0.8186902446999937
Czech Republic,CZE,2008,1.9820505420999979
Czech Republic,CZE,2009,-2.7370233429800095
Czech Republic,CZE,2010,-5.800204721049994
Czech Republic,CZE,2011,2.208155605780007
Czech Republic,CZE,2012,-1.7182492989799982
Czech Republic,CZE,2013,-4.692392269300015
Czech Republic,CZE,2014,6.387937249680007
Czech Republic,CZE,2015,-2.3266636078000005
Czech Republic,CZE,2016,-7.233375029000001
Czech Republic,CZE,2017,17.721085907450004
Czech Republic,CZE,2018,2.88779098789999
Denmark,DNK,1966,17.112259187199996
Denmark,DNK,1967,8.078756705200021
Denmark,DNK,1968,12.8955233346
Denmark,DNK,1969,32.61457363649998
Denmark,DNK,1970,21.773027160499993
Denmark,DNK,1971,-2.7535235682999826
Denmark,DNK,1972,12.345426311699981
Denmark,DNK,1973,-16.970860833099977
Denmark,DNK,1974,-19.706561077499998
Denmark,DNK,1975,-2.1944688867999957
Denmark,DNK,1976,11.920733601699993
Denmark,DNK,1977,-0.25806365239998286
Denmark,DNK,1978,-0.4611132180000368
Denmark,DNK,1979,-8.583408921599982
Denmark,DNK,1980,-27.606476178399987
Denmark,DNK,1981,-9.36392438910002
Denmark,DNK,1982,-21.0494447298
Denmark,DNK,1983,-7.065245003599998
Denmark,DNK,1984,-1.416547490799985
Denmark,DNK,1985,3.741305523099996
Denmark,DNK,1986,-1.6662121897999924
Denmark,DNK,1987,-9.826208061930032
Denmark,DNK,1988,-0.6865233426599673
Denmark,DNK,1989,-4.235356389740019
Denmark,DNK,1990,-2.2416688812700016
Denmark,DNK,1991,1.5653802758800168
Denmark,DNK,1992,-0.9729827798000059
Denmark,DNK,1993,5.075039447349994
Denmark,DNK,1994,7.22920531346999
Denmark,DNK,1995,4.961580016700012
Denmark,DNK,1996,10.689000999499996
Denmark,DNK,1997,-4.789331924599992
Denmark,DNK,1998,-4.279573556700015
Denmark,DNK,1999,-0.9572222689999847
Denmark,DNK,2000,-3.5078596732000022
Denmark,DNK,2001,-5.008802468699997
Denmark,DNK,2002,-3.792370887630014
Denmark,DNK,2003,-3.7451933274299876
Denmark,DNK,2004,-1.9443255551500158
Denmark,DNK,2005,1.026963413170023
Denmark,DNK,2006,2.1176975355599836
Denmark,DNK,2007,0.7023772888799868
Denmark,DNK,2008,-2.1929432750299753
Denmark,DNK,2009,-10.979401680820004
Denmark,DNK,2010,1.330123204669988
Denmark,DNK,2011,-1.7059696122899908
Denmark,DNK,2012,-5.775341816299999
Denmark,DNK,2013,-0.3522961809700007
Denmark,DNK,2014,0.5278320973299913
Denmark,DNK,2015,0.9463915756400212
Denmark,DNK,2016,-1.5543688523200103
Denmark,DNK,2017,-0.39190723991001164
Denmark,DNK,2018,0.39013172270000496
Ecuador,ECU,1966,0.34911194512000066
Ecuador,ECU,1967,0.6613958321499993
Ecuador,ECU,1968,1.7409969393299995
Ecuador,ECU,1969,0.6209086155300021
Ecuador,ECU,1970,1.5845938848699976
Ecuador,ECU,1971,1.3548355590700023
Ecuador,ECU,1972,0.39907111057000044
Ecuador,ECU,1973,1.652617219889997
Ecuador,ECU,1974,2.2621169449800043
Ecuador,ECU,1975,-0.39872278044
Ecuador,ECU,1976,2.3623763954099957
Ecuador,ECU,1977,5.084496381849998
Ecuador,ECU,1978,0.5782966676900045
Ecuador,ECU,1979,1.7007813878799993
Ecuador,ECU,1980,7.8526430585799964
Ecuador,ECU,1981,4.222056670640001
Ecuador,ECU,1982,3.681720555550008
Ecuador,ECU,1983,-3.660303619800004
Ecuador,ECU,1984,0.2027469529999948
Ecuador,ECU,1985,9.226629994510006
Ecuador,ECU,1986,0.7441847198399998
Ecuador,ECU,1987,0.48753361234999915
Ecuador,ECU,1988,-1.7655697220999969
Ecuador,ECU,1989,1.6985216672499988
Ecuador,ECU,1990,-0.16577999781999608
Ecuador,ECU,1991,6.557875833119994
Ecuador,ECU,1992,-1.7549886085400033
Ecuador,ECU,1993,2.482639724960002
Ecuador,ECU,1994,5.1629641663
Ecuador,ECU,1995,-1.9057327841199907
Ecuador,ECU,1996,7.355790280709996
Ecuador,ECU,1997,9.889843607290004
Ecuador,ECU,1998,1.4833458379199982
Ecuador,ECU,1999,-7.47701722554001
Ecuador,ECU,2000,4.635806108880018
Ecuador,ECU,2001,2.5565991747999988
Ecuador,ECU,2002,-0.6079172309900116
Ecuador,ECU,2003,1.6019005576499978
Ecuador,ECU,2004,6.9087628651400195
Ecuador,ECU,2005,7.853598893389986
Ecuador,ECU,2006,5.695932408899992
Ecuador,ECU,2007,1.6656659287000082
Ecuador,ECU,2008,3.0971211256599958
Ecuador,ECU,2009,1.7930744860200178
Ecuador,ECU,2010,16.781022819569984
Ecuador,ECU,2011,3.1571844700000042
Ecuador,ECU,2012,4.491341202900003
Ecuador,ECU,2013,7.852141270600015
Ecuador,ECU,2014,7.4795236301000045
Ecuador,ECU,2015,-4.3469473097000275
Ecuador,ECU,2016,-8.557466462099995
Ecuador,ECU,2017,-3.0062135791999935
Ecuador,ECU,2018,10.7822154495
Egypt,EGY,1966,5.946201670189993
Egypt,EGY,1967,-16.017357779950004
Egypt,EGY,1968,3.277122217700011
Egypt,EGY,1969,-19.22109444179
Egypt,EGY,1970,16.287257225199994
Egypt,EGY,1971,2.411877222559994
Egypt,EGY,1972,10.574588327530009
Egypt,EGY,1973,-5.0803702788199985
Egypt,EGY,1974,8.326952779430002
Egypt,EGY,1975,9.11384333609999
Egypt,EGY,1976,17.56405833362001
Egypt,EGY,1977,7.793600258369992
Egypt,EGY,1978,4.327578591400012
Egypt,EGY,1979,12.241425850799999
Egypt,EGY,1980,16.710087855899985
Egypt,EGY,1981,23.509028538000024
Egypt,EGY,1982,24.590782288399964
Egypt,EGY,1983,20.63203158570002
Egypt,EGY,1984,17.361534978999998
Egypt,EGY,1985,3.9450753346000056
Egypt,EGY,1986,1.0950611453000079
Egypt,EGY,1987,9.634089405400005
Egypt,EGY,1988,4.003099730600013
Egypt,EGY,1989,10.425936098199998
Egypt,EGY,1990,9.690243929999951
Egypt,EGY,1991,-4.769385311599933
Egypt,EGY,1992,-7.5442983107000146
Egypt,EGY,1993,-12.638211445400032
Egypt,EGY,1994,-1.6588333036999927
Egypt,EGY,1995,21.438989137500045
Egypt,EGY,1996,15.727663609499984
Egypt,EGY,1997,16.233914485699984
Egypt,EGY,1998,16.085497542899986
Egypt,EGY,1999,6.352363335900009
Egypt,EGY,2000,-6.545442502500009
Egypt,EGY,2001,-12.572221429799981
Egypt,EGY,2002,-9.483464507099995
Egypt,EGY,2003,8.262981952799976
Egypt,EGY,2004,10.44582444490004
Egypt,EGY,2005,35.05134868869999
Egypt,EGY,2006,-12.681107886300026
Egypt,EGY,2007,22.77143125949999
Egypt,EGY,2008,25.470759144099986
Egypt,EGY,2009,20.999283144200035
Egypt,EGY,2010,23.272171260200025
Egypt,EGY,2011,-29.64135832149998
Egypt,EGY,2012,18.90270722379995
Egypt,EGY,2013,4.630169675899992
Egypt,EGY,2014,30.722291691700036
Egypt,EGY,2015,18.189906617199995
Egypt,EGY,2016,12.614192355299963
Egypt,EGY,2017,-33.92012033679998
Egypt,EGY,2018,-29.276175972599958
Estonia,EST,1986,-0.4350972917900009
Estonia,EST,1987,0.39881706484999313
Estonia,EST,1988,0.3485080457400045
Estonia,EST,1989,1.275886141429993
Estonia,EST,1990,-0.6307270220600003
Estonia,EST,1991,-4.994802076989998
Estonia,EST,1992,-16.665917825329995
Estonia,EST,1993,1.3671863980999994
Estonia,EST,1994,-1.5563197266700008
Estonia,EST,1995,-4.086970836310002
Estonia,EST,1996,1.0544800047999985
Estonia,EST,1997,-0.12207666751999469
Estonia,EST,1998,-0.0685938911900017
Estonia,EST,1999,-1.5277011111299998
Estonia,EST,2000,-1.247653886120002
Estonia,EST,2001,1.7172486072600002
Estonia,EST,2002,1.4752244460999968
Estonia,EST,2003,-0.5686658297999969
Estonia,EST,2004,0.4100524938400021
Estonia,EST,2005,0.151334723719998
Estonia,EST,2006,0.7649672274600015
Estonia,EST,2007,1.2025197169199977
Estonia,EST,2008,-0.8550111068599975
Estonia,EST,2009,-1.889913797680002
Estonia,EST,2010,0.7103862767499969
Estonia,EST,2011,-0.5858129040899982
Estonia,EST,2012,2.842360846830001
Estonia,EST,2013,-0.27146045873999824
Estonia,EST,2014,-1.2400410742000005
Estonia,EST,2015,-0.15005742408000344
Estonia,EST,2016,-0.36908719117999667
Estonia,EST,2017,0.6827715744400003
Estonia,EST,2018,-0.10707330461000097
Europe,,1966,486.4427113720012
Europe,,1967,467.48557760899894
Europe,,1968,591.4306825499998
Europe,,1969,741.2990098079999
Europe,,1970,788.7460115220001
Europe,,1971,397.72003835099986
Europe,,1972,593.903457802
Europe,,1973,647.3961196319997
Europe,,1974,-568.5829602349986
Europe,,1975,-316.01630409300014
Europe,,1976,600.5357409330009
Europe,,1977,-82.32869905700136
Europe,,1978,472.12336342300114
Europe,,1979,223.5588891719999
Europe,,1980,-675.5617489979995
Europe,,1981,-637.6641961080022
Europe,,1982,-423.4066855339988
Europe,,1983,-230.0098629289996
Europe,,1984,47.467686832000254
Europe,,1985,961.1087102939991
Europe,,1986,279.0862846299988
Europe,,1987,43.43340497800091
Europe,,1988,46.62762634600222
Europe,,1989,-32.52248090000103
Europe,,1990,158.11824569700002
Europe,,1991,-132.95439492600235
Europe,,1992,-162.63221620500008
Europe,,1993,-273.89052514299874
Europe,,1994,-48.80894682000144
Europe,,1995,148.9240933730016
Europe,,1996,165.67918665400066
Europe,,1997,35.46129583799848
Europe,,1998,219.57015272400167
Europe,,1999,-99.8959861809999
Europe,,2000,-106.20604387999992
Europe,,2001,152.53321847999905
Europe,,2002,-36.32942765499865
Europe,,2003,58.14832993199707
Europe,,2004,98.95940832500128
Europe,,2005,74.2655467880013
Europe,,2006,60.42627942400031
Europe,,2007,-162.98305608900228
Europe,,2008,-48.329865251998854
Europe,,2009,-433.5319682219997
Europe,,2010,-96.75444406100178
Europe,,2011,-243.67038998599855
Europe,,2012,-274.37818034700103
Europe,,2013,-164.6034616629986
Europe,,2014,-151.88624041700132
Europe,,2015,185.240044184
Europe,,2016,205.31516635800108
Europe,,2017,149.2476923079994
Europe,,2018,-48.728099711999675
Finland,FIN,1966,14.379184159440001
Finland,FIN,1967,3.9079283353899967
Finland,FIN,1968,11.45411027578001
Finland,FIN,1969,15.695503612439978
Finland,FIN,1970,14.05573163451001
Finland,FIN,1971,4.4409600429000164
Finland,FIN,1972,8.441026436899989
Finland,FIN,1973,16.60232241509999
Finland,FIN,1974,-20.115375581099983
Finland,FIN,1975,4.642277320000005
Finland,FIN,1976,10.274760286799989
Finland,FIN,1977,-3.0261661234999906
Finland,FIN,1978,0.8739089032000038
Finland,FIN,1979,8.771172712999999
Finland,FIN,1980,-5.853682775599992
Finland,FIN,1981,-6.6105494522000185
Finland,FIN,1982,-10.818517796700007
Finland,FIN,1983,-9.594313874999997
Finland,FIN,1984,1.7480252855999936
Finland,FIN,1985,1.3097344307000043
Finland,FIN,1986,6.041327010600014
Finland,FIN,1987,-0.5571008414999881
Finland,FIN,1988,-1.6708189491000098
Finland,FIN,1989,-0.193459118699991
Finland,FIN,1990,4.163213894799981
Finland,FIN,1991,-1.6507454527999812
Finland,FIN,1992,-1.968773617800025
Finland,FIN,1993,-5.068160825700005
Finland,FIN,1994,4.714562887200003
Finland,FIN,1995,-11.366450941799982
Finland,FIN,1996,4.650323186599991
Finland,FIN,1997,-1.6031347914000094
Finland,FIN,1998,5.956964618800001
Finland,FIN,1999,1.0008212782000214
Finland,FIN,2000,0.24710086549998778
Finland,FIN,2001,-2.415992707399994
Finland,FIN,2002,4.620935339599981
Finland,FIN,2003,4.778725015700019
Finland,FIN,2004,-9.240233640399993
Finland,FIN,2005,4.4223085466999805
Finland,FIN,2006,-4.577332492499977
Finland,FIN,2007,1.4306226982999988
Finland,FIN,2008,-2.0804929097000127
Finland,FIN,2009,-7.141555132299999
Finland,FIN,2010,5.71453424500001
Finland,FIN,2011,-6.016078280600027
Finland,FIN,2012,-5.126320001769997
Finland,FIN,2013,5.7359898388699975
Finland,FIN,2014,-4.028139236900003
Finland,FIN,2015,-0.4798061169999954
Finland,FIN,2016,5.729869795600024
Finland,FIN,2017,-2.761525124600027
Finland,FIN,2018,5.673453828600003
France,FRA,1966,45.82158593600002
France,FRA,1967,101.66694989709993
France,FRA,1968,65.64167197920005
France,FRA,1969,132.23587061490002
France,FRA,1970,133.6633601912
France,FRA,1971,100.41771461010012
France,FRA,1972,134.20856714799993
France,FRA,1973,155.06843636500003
France,FRA,1974,-75.03788694700006
France,FRA,1975,-123.11260860700008
France,FRA,1976,106.90876104400013
France,FRA,1977,-55.96547313500014
France,FRA,1978,57.23417820500026
France,FRA,1979,-7.410527841000203
France,FRA,1980,-99.62840662999997
France,FRA,1981,-127.27645098700009
France,FRA,1982,-87.34088794909985
France,FRA,1983,-26.22482194400004
France,FRA,1984,-38.265652159200044
France,FRA,1985,-17.063319682000042
France,FRA,1986,20.422088570200117
France,FRA,1987,7.012176964699847
France,FRA,1988,-6.256481429099949
France,FRA,1989,27.653607218599973
France,FRA,1990,15.973825817700117
France,FRA,1991,63.584188908200076
France,FRA,1992,-1.648141612100062
France,FRA,1993,-40.80508836150011
France,FRA,1994,-35.31716164270006
France,FRA,1995,9.413549366500092
France,FRA,1996,23.479938651599923
France,FRA,1997,9.071778556500021
France,FRA,1998,39.48304508770002
France,FRA,1999,16.181714975200066
France,FRA,2000,-17.493163086400045
France,FRA,2001,5.619128935599974
France,FRA,2002,-31.357657548599946
France,FRA,2003,1.5189267297000697
France,FRA,2004,10.331976746699866
France,FRA,2005,-12.129620962100034
France,FRA,2006,-1.2948123265998674
France,FRA,2007,-17.639479069699973
France,FRA,2008,-8.094163547700191
France,FRA,2009,-40.16280893479984
France,FRA,2010,-35.529345293999995
France,FRA,2011,-21.14209291510008
France,FRA,2012,-29.000983888799965
France,FRA,2013,-11.594089816400128
France,FRA,2014,-27.55394067719999
France,FRA,2015,-3.934292696400007
France,FRA,2016,-6.169714651099866
France,FRA,2017,3.954054741299956
France,FRA,2018,-2.2147177635000617
Germany,DEU,1966,121.26237609020006
Germany,DEU,1967,45.589465906099804
Germany,DEU,1968,143.7011138710002
Germany,DEU,1969,165.81900135099977
Germany,DEU,1970,147.1286016380002
Germany,DEU,1971,68.46142897899995
Germany,DEU,1972,95.284664432
Germany,DEU,1973,119.33157581799969
Germany,DEU,1974,-178.6237650959995
Germany,DEU,1975,-50.194176349000145
Germany,DEU,1976,136.6229144429999
Germany,DEU,1977,-22.58745687099986
Germany,DEU,1978,77.91258569499996
Germany,DEU,1979,59.67488256900015
Germany,DEU,1980,-185.60915712399992
Germany,DEU,1981,-162.95942974400032
Germany,DEU,1982,-87.52682873799995
Germany,DEU,1983,-31.40947710699993
Germany,DEU,1984,-4.89109651800004
Germany,DEU,1985,45.18426542500015
Germany,DEU,1986,81.47941249199994
Germany,DEU,1987,-42.21286438999982
Germany,DEU,1988,0.9052931559995159
Germany,DEU,1989,-94.5301146839995
Germany,DEU,1990,68.91020276699965
Germany,DEU,1991,70.321441628
Germany,DEU,1992,14.100705112000242
Germany,DEU,1993,25.217712790000178
Germany,DEU,1994,-14.623077029000342
Germany,DEU,1995,-0.7589819409997745
Germany,DEU,1996,27.98902897899984
Germany,DEU,1997,-9.530063940000218
Germany,DEU,1998,1.910203077000233
Germany,DEU,1999,-49.24661744700029
Germany,DEU,2000,-29.22645865300001
Germany,DEU,2001,21.73360204200003
Germany,DEU,2002,-50.77380740799981
Germany,DEU,2003,-27.194432489000064
Germany,DEU,2004,-13.825004331999935
Germany,DEU,2005,-19.070548359999975
Germany,DEU,2006,12.097823727999867
Germany,DEU,2007,-132.8779148829999
Germany,DEU,2008,74.99209033299985
Germany,DEU,2009,-58.43371152399982
Germany,DEU,2010,9.570473537999987
Germany,DEU,2011,-43.04025166500014
Germany,DEU,2012,-5.723146260000021
Germany,DEU,2013,25.16999490000012
Germany,DEU,2014,-34.41413063799996
Germany,DEU,2015,-3.8489450109998415
Germany,DEU,2016,26.843576322999752
Germany,DEU,2017,29.261040458000252
Germany,DEU,2018,-67.46586260000004
Greece,GRC,1966,4.803356669530004
Greece,GRC,1967,10.036247769250004
Greece,GRC,1968,1.5802230633800036
Greece,GRC,1969,4.401089995489997
Greece,GRC,1970,6.073269166130004
Greece,GRC,1971,8.289975554959994
Greece,GRC,1972,13.855828053690004
Greece,GRC,1973,16.60699027842
Greece,GRC,1974,-7.258160826849988
Greece,GRC,1975,6.586008582150001
Greece,GRC,1976,7.544339713499994
Greece,GRC,1977,2.3485811568999964
Greece,GRC,1978,11.295708094100021
Greece,GRC,1979,7.9887729528999785
Greece,GRC,1980,-1.452668875200004
Greece,GRC,1981,-4.130805736799999
Greece,GRC,1982,0.668813271700003
Greece,GRC,1983,-5.713030020800005
Greece,GRC,1984,3.365268081099998
Greece,GRC,1985,2.3185477286000093
Greece,GRC,1986,2.1004459191999842
Greece,GRC,1987,12.379683872300006
Greece,GRC,1988,5.111453849600025
Greece,GRC,1989,16.37919365449997
Greece,GRC,1990,13.703814614799995
Greece,GRC,1991,2.155709702100012
Greece,GRC,1992,3.0556695726999976
Greece,GRC,1993,4.762840761700005
Greece,GRC,1994,4.7625180292000096
Greece,GRC,1995,8.889364448799995
Greece,GRC,1996,8.883053080399975
Greece,GRC,1997,1.8414901295000448
Greece,GRC,1998,10.6850645934
Greece,GRC,1999,-5.811046614100036
Greece,GRC,2000,10.27451756870002
Greece,GRC,2001,3.7962457593999943
Greece,GRC,2002,2.50309919770001
Greece,GRC,2003,9.998799459999987
Greece,GRC,2004,-4.284973947200001
Greece,GRC,2005,2.329494233499986
Greece,GRC,2006,14.018547651900008
Greece,GRC,2007,2.9220372674000146
Greece,GRC,2008,-13.715954706599973
Greece,GRC,2009,-14.249594581700052
Greece,GRC,2010,-21.925061033299983
Greece,GRC,2011,-12.372965337600021
Greece,GRC,2012,-24.04620521239997
Greece,GRC,2013,-10.798594559999998
Greece,GRC,2014,-1.583014309899994
Greece,GRC,2015,5.884388417899999
Greece,GRC,2016,0.49489220409998325
Greece,GRC,2017,6.099364083300003
Greece,GRC,2018,-0.22186202099999264
Hong Kong,HKG,1966,2.4215200742399965
Hong Kong,HKG,1967,5.4112119475100044
Hong Kong,HKG,1968,3.01440544882
Hong Kong,HKG,1969,6.662600389449999
Hong Kong,HKG,1970,3.356185841939997
Hong Kong,HKG,1971,2.5082018834600035
Hong Kong,HKG,1972,6.757251667800006
Hong Kong,HKG,1973,2.117769443849987
Hong Kong,HKG,1974,1.3554444360900035
Hong Kong,HKG,1975,-3.418799715059997
Hong Kong,HKG,1976,9.940620559449997
Hong Kong,HKG,1977,5.204456656860003
Hong Kong,HKG,1978,2.7563130586899973
Hong Kong,HKG,1979,1.7577355563900028
Hong Kong,HKG,1980,1.6561252814599925
Hong Kong,HKG,1981,4.62957416175
Hong Kong,HKG,1982,-2.0606897178599866
Hong Kong,HKG,1983,-8.644718897269996
Hong Kong,HKG,1984,-5.1466769444299985
Hong Kong,HKG,1985,-3.8889152741200164
Hong Kong,HKG,1986,-1.3877513898299867
Hong Kong,HKG,1987,-1.143266111330007
Hong Kong,HKG,1988,8.639591393089994
Hong Kong,HKG,1989,4.476966104220011
Hong Kong,HKG,1990,3.639105281529993
Hong Kong,HKG,1991,-0.01574833419000754
Hong Kong,HKG,1992,21.39922334141002
Hong Kong,HKG,1993,4.024796937719998
Hong Kong,HKG,1994,6.757730277189992
Hong Kong,HKG,1995,7.573647499579991
Hong Kong,HKG,1996,-2.318780828689981
Hong Kong,HKG,1997,-1.1563269502300102
Hong Kong,HKG,1998,-4.530425550769991
Hong Kong,HKG,1999,6.863606947839983
Hong Kong,HKG,2000,4.80514727085
Hong Kong,HKG,2001,22.446538835900014
Hong Kong,HKG,2002,13.13118911890001
Hong Kong,HKG,2003,0.9761981258999697
Hong Kong,HKG,2004,27.616987256100032
Hong Kong,HKG,2005,-17.950073338700008
Hong Kong,HKG,2006,13.349996055199995
Hong Kong,HKG,2007,12.810178905600026
Hong Kong,HKG,2008,-17.92117953410002
Hong Kong,HKG,2009,23.336378513099987
Hong Kong,HKG,2010,15.999230622300018
Hong Kong,HKG,2011,1.760658489400015
Hong Kong,HKG,2012,-9.247280490000009
Hong Kong,HKG,2013,4.539433695199989
Hong Kong,HKG,2014,-10.898575692899982
Hong Kong,HKG,2015,19.113503067199986
Hong Kong,HKG,2016,7.773362907000006
Hong Kong,HKG,2017,29.0177926115
Hong Kong,HKG,2018,3.2411931934999814
Hungary,HUN,1966,4.353122223310002
Hungary,HUN,1967,2.823480553639996
Hungary,HUN,1968,2.4708499985399968
Hungary,HUN,1969,6.3933972323000035
Hungary,HUN,1970,9.739697213709995
Hungary,HUN,1971,8.873651388400006
Hungary,HUN,1972,7.066093342320002
Hungary,HUN,1973,10.758821378859992
Hungary,HUN,1974,9.16979195155001
Hungary,HUN,1975,13.569492185299993
Hungary,HUN,1976,5.684740627300002
Hungary,HUN,1977,7.914795569600017
Hungary,HUN,1978,14.122083610599987
Hungary,HUN,1979,-8.503304737999997
Hungary,HUN,1980,-3.8690914273999795
Hungary,HUN,1981,-5.998173081500028
Hungary,HUN,1982,-6.792411948999998
Hungary,HUN,1983,-6.319586634830003
Hungary,HUN,1984,5.460463299530005
Hungary,HUN,1985,2.242753390399997
Hungary,HUN,1986,-9.432137793210003
Hungary,HUN,1987,5.510245584310013
Hungary,HUN,1988,-8.86575281575
Hungary,HUN,1989,-3.399314161780012
Hungary,HUN,1990,4.20894805570002
Hungary,HUN,1991,-15.457185281000008
Hungary,HUN,1992,0.9622416723299807
Hungary,HUN,1993,-4.514386943409988
Hungary,HUN,1994,4.843909165340008
Hungary,HUN,1995,-5.787744164599999
Hungary,HUN,1996,-6.667495561120006
Hungary,HUN,1997,0.6223052738599932
Hungary,HUN,1998,3.7334072295700054
Hungary,HUN,1999,-3.338120276769999
Hungary,HUN,2000,-3.372828337049995
Hungary,HUN,2001,-1.6393091620800107
Hungary,HUN,2002,-3.1016549997499965
Hungary,HUN,2003,-3.527093064820008
Hungary,HUN,2004,2.3884108365800074
Hungary,HUN,2005,12.192318338619998
Hungary,HUN,2006,5.051598054240017
Hungary,HUN,2007,-0.022813617340020187
Hungary,HUN,2008,-2.7045822139299958
Hungary,HUN,2009,-5.130745286549995
Hungary,HUN,2010,-4.454867220159997
Hungary,HUN,2011,3.9238009361300072
Hungary,HUN,2012,-6.556001449280004
Hungary,HUN,2013,-1.2343561557500067
Hungary,HUN,2014,9.187244790169999
Hungary,HUN,2015,4.915316841989991
Hungary,HUN,2016,-0.6205350831899921
Hungary,HUN,2017,5.648920471530005
Hungary,HUN,2018,6.125337048290007
Iceland,ISL,1966,0.4386933343099999
Iceland,ISL,1967,-0.17961666238999996
Iceland,ISL,1968,0.3977705509299998
Iceland,ISL,1969,-0.5198130495100006
Iceland,ISL,1970,0.12613500254000076
Iceland,ISL,1971,0.5240647216500003
Iceland,ISL,1972,0.4572258323499998
Iceland,ISL,1973,1.0827991594699995
Iceland,ISL,1974,-0.5296980494199985
Iceland,ISL,1975,-0.44961639313000035
Iceland,ISL,1976,0.032667227880000205
Iceland,ISL,1977,0.3205708318999996
Iceland,ISL,1978,0.3929561030899986
Iceland,ISL,1979,-0.2238413888499995
Iceland,ISL,1980,-0.5206119374699991
Iceland,ISL,1981,-0.16688749946000048
Iceland,ISL,1982,-0.5852580600500001
Iceland,ISL,1983,-0.1762827717000004
Iceland,ISL,1984,0.2621466662800005
Iceland,ISL,1985,-0.021321395299999324
Iceland,ISL,1986,0.0902216672099998
Iceland,ISL,1987,0.5182241705399999
Iceland,ISL,1988,0.31241138671999913
Iceland,ISL,1989,0.5014483374800012
Iceland,ISL,1990,0.15036694489999913
Iceland,ISL,1991,-0.47920361321999927
Iceland,ISL,1992,0.5723441661999988
Iceland,ISL,1993,0.29809999718000224
Iceland,ISL,1994,0.10779805131999787
Iceland,ISL,1995,0.05057389236000098
Iceland,ISL,1996,0.9851611110399983
Iceland,ISL,1997,-0.17488861381999854
Iceland,ISL,1998,0.2259280550799989
Iceland,ISL,1999,-0.016024721139999087
Iceland,ISL,2000,0.18153472850999997
Iceland,ISL,2001,-0.5906844436000007
Iceland,ISL,2002,0.3624363896000009
Iceland,ISL,2003,0.010639438010001001
Iceland,ISL,2004,0.4228091733500001
Iceland,ISL,2005,0.12825804740999835
Iceland,ISL,2006,0.5011933381000002
Iceland,ISL,2007,-0.1438925006399998
Iceland,ISL,2008,-0.7577297272699983
Iceland,ISL,2009,-0.694393607890003
Iceland,ISL,2010,-0.3725527799899986
Iceland,ISL,2011,-0.12947277764999932
Iceland,ISL,2012,-0.09906610776000058
Iceland,ISL,2013,0.3995061074599988
