Entity,Code,Year,Final energy (MJ/$),Primary energy (MJ/$),Agriculture (MJ/$),Industry (MJ/$),Services (MJ/$)
Latvia,LVA,1990,7.31860129103494,9.06485686168658,10.7291036007281,4.64133032082865,4.74553940441423
Latvia,LVA,1991,8.1030516214259,9.77055572660865,9.31838063034324,5.04747424135225,5.47337296142355
Latvia,LVA,1992,9.93662999430131,11.8764628958059,9.04298466269253,7.62201373046196,4.34125850531927
Latvia,LVA,1993,9.06342803018527,10.8029201025486,8.81887637749526,7.84864682139561,3.30775080174531
Latvia,LVA,1994,8.03239435163436,9.56429412569248,8.42387912550607,6.66798763160107,2.97024690046196
Latvia,LVA,1995,7.6749974199648,9.29578440641148,5.56038192208985,6.73239239903451,2.68390723651338
Latvia,LVA,1996,7.27273507771685,8.80997218523272,6.12515146016931,6.70469737293035,2.19944910829055
Latvia,LVA,1997,6.61642616965164,7.97381503990607,4.95761080431614,6.18257378964651,2.20975427303307
Latvia,LVA,1998,6.1080171640973,7.4385132256177,4.5202069827176,5.85974411498177,1.96280810258316
Latvia,LVA,1999,5.4977072153303,6.5281383522303,4.8048613443864,5.37592949574103,1.72953515645405
Latvia,LVA,2000,4.95388222275459,5.88219778534217,4.08693647420925,4.58771451531166,1.50447325725331
Latvia,LVA,2001,5.03788889865185,5.84165240871687,3.96203921433272,4.39563020409157,1.51218928903304
Latvia,LVA,2002,4.79244395650413,5.43578892622995,3.47065512695052,3.97114022271576,1.50801302572409
Latvia,LVA,2003,4.68121501283264,5.38297937938451,4.07462163290371,3.72794372903158,1.47726058705407
Latvia,LVA,2004,4.42447748620482,5.08384005946248,4.19625712840991,3.6647233402056,1.43574960548383
Latvia,LVA,2005,4.10999207742224,4.68966585560736,3.76950326330469,3.59812901488078,1.28654028670108
Latvia,LVA,2006,3.81171405554608,4.32693109897214,3.99166639115896,3.34190783185233,1.22706351300422
Latvia,LVA,2007,3.58934514207128,4.02443534764845,3.74549993057358,2.92655239194008,1.20598339473853
Latvia,LVA,2008,3.5580145978044,4.0187102124759,3.26185915857488,2.87195088335123,1.08458550266365
Latvia,LVA,2009,4.20790165747576,4.70237163880857,3.11888587098927,3.47066831229915,1.23692033679277
Latvia,LVA,2010,4.43699748727448,4.97614271354953,3.43608910248696,4.29702181074448,1.31762888350041
Latvia,LVA,2011,3.82118791694418,4.33226200806245,3.41467329386876,3.8399867753535,1.17750970969059
Latvia,LVA,2012,3.7914122195845,4.28007377481217,3.33794502595475,3.87439613316964,1.27070888165623
Lebanon,LBN,1990,2.27851408473075,3.91300392382757,,2.11239113036764,
Lebanon,LBN,1991,2.32775389392412,3.50440808147665,,2.70311836573356,
Lebanon,LBN,1992,2.57161574574227,3.39878696278698,,1.21913251855931,
Lebanon,LBN,1993,3.56221817696883,4.55065630752702,,2.15685867088376,0.130571619475214
Lebanon,LBN,1994,3.58829892738835,4.61675227142173,,2.88331476530811,0.117849852670236
Lebanon,LBN,1995,3.98469246940595,4.96787862576301,,3.58926402882821,0.121895876978988
Lebanon,LBN,1996,3.67514203755624,4.98349895601183,,3.00335555247769,0.156306284855611
Lebanon,LBN,1997,4.21664498672662,5.75870030882282,,3.90466545918425,0.194640409398063
Lebanon,LBN,1998,3.3978779934779,5.46282730464781,,3.25275003063301,0.236468786094916
Lebanon,LBN,1999,3.6365162663001,5.74152754799031,,4.69644271056691,0.243240752174638
Lebanon,LBN,2000,3.3569533816885,5.14983451761711,,4.12383717677263,0.240654596083266
Lebanon,LBN,2001,3.47823093147212,5.31088307938156,,5.3072979842951,0.232930184630199
Lebanon,LBN,2002,3.13950241572035,5.10458998305815,,3.8757433523745,0.2564127777852
Lebanon,LBN,2003,3.0592441655703,4.94911436932228,,4.67283729904172,0.265589626267152
Lebanon,LBN,2004,3.20873387264512,4.6527055354578,,4.91460431499663,0.232698489177291
Lebanon,LBN,2005,2.96819120731377,4.32141675025433,,4.66289443878587,0.223608496826505
Lebanon,LBN,2006,2.46144328759011,4.04464623146603,,2.61799535117557,0.204545755642878
Lebanon,LBN,2007,1.90311679001397,3.26009102581774,,2.02821299952122,0.19994139715886
Lebanon,LBN,2008,2.30866458073613,3.83951718286155,,2.44876183729926,0.187819833895424
Lebanon,LBN,2009,2.79871992680955,4.26028960084476,,2.58838284916374,0.196249506366547
Lebanon,LBN,2010,2.23303174266889,3.78494732593389,,2.14255478784296,0.20381102505817
Lebanon,LBN,2011,2.17503117375528,3.69146795209719,,2.51138938747185,0.196913183056146
Lebanon,LBN,2012,2.45192964100515,4.08187698441046,,2.25138256206524,0.178116484083969
Lesotho,LSO,1990,0.327638024739205,6.88850061509268,,,
Lesotho,LSO,1991,0.34851766063908,6.83584844588475,,,
Lesotho,LSO,1992,0.371362026687367,6.59779657006654,,,
Lesotho,LSO,1993,0.419290811336857,6.60563139880658,,,
Lesotho,LSO,1994,0.440658989902011,6.44162300385105,,,
Lesotho,LSO,1995,0.445965329396424,6.479866558063,,,
Lesotho,LSO,1996,0.450357957157001,6.31332315367202,,,
Lesotho,LSO,1997,0.407229021136859,6.17576596953199,,,
Lesotho,LSO,1998,0.262663224155508,6.0739602436797,,,
Lesotho,LSO,1999,0.298984527753658,7.42801418858381,,,
Lesotho,LSO,2000,0.331761613004821,7.19919826927921,,,
Lesotho,LSO,2001,0.352403630244155,6.97218821440562,,,
Lesotho,LSO,2002,0.350537454911029,6.9812601191211,,,
Lesotho,LSO,2003,0.367232966871512,6.72570878361866,,,
Lesotho,LSO,2004,0.316769439654395,6.57114287936874,,,
Lesotho,LSO,2005,9.62152869675814,11.0368708226057,,,
Lesotho,LSO,2006,9.36152692830257,10.756800851112,,0.564335226812783,0.31244018687746
Lesotho,LSO,2007,9.04317988576719,10.4303512364871,,0.567545329846,0.326047523299438
Lesotho,LSO,2008,10.9365530926384,12.0350919881353,,0.568286025385134,0.335534411046446
Lesotho,LSO,2009,10.6872585037849,11.8195576042746,,0.587535283753667,0.344189679938264
Lesotho,LSO,2010,10.2091494096031,11.6005184279803,,0.890152927447455,1.2750060862521
Lesotho,LSO,2011,9.75729644942732,11.0786182137019,,0.913422901581562,1.27847267973326
Lesotho,LSO,2012,9.67472882115166,10.9586947145677,,0.965164709721935,1.58371132335915
Liberia,LBR,1990,24.4901546186678,40.6917577149329,,0.31556889959899,
Liberia,LBR,1991,28.2106873850946,43.2155684644227,,0.365651640528564,
Liberia,LBR,1992,43.4583430276873,62.815754398322,,0.5914639711987,
Liberia,LBR,1993,64.8393836227511,89.0908446364893,,0.853375606516762,
Liberia,LBR,1994,82.8749118318099,109.134790557859,,1.12560927555544,
Liberia,LBR,1995,86.6379426158611,115.052869824854,,,
Liberia,LBR,1996,77.2716785492815,109.29319040388,,,
Liberia,LBR,1997,62.7446372809146,58.9246656067692,,,
Liberia,LBR,1998,43.3876006315812,50.7374608624756,,,
Liberia,LBR,1999,36.2377113576622,45.1300686230115,,,
Liberia,LBR,2000,32.0224967435033,39.7904085791466,,,
Liberia,LBR,2001,27.0428124266062,34.4652296872477,,0.830738563616665,
Liberia,LBR,2002,21.3521791717641,27.160341431874,,0.789963749679534,
Liberia,LBR,2003,33.2106624986919,42.3579699939035,,0.914983980763137,
Liberia,LBR,2004,36.7566413243997,46.7788400236178,,0.505419890773169,
Liberia,LBR,2005,35.4715448233372,45.1962843226006,,0.451993981199443,
Liberia,LBR,2006,33.1603339642054,43.4236838352565,,0.384650419285405,
Liberia,LBR,2007,29.9120991495272,37.5243239640744,,0.306824500900544,
Liberia,LBR,2008,27.6370895745344,34.5913610953431,,0.323541523439618,
Liberia,LBR,2009,25.1567947686354,31.2299630413597,,0.30607325658581,
Liberia,LBR,2010,24.0582476821295,30.549127436466,,0.240839022149555,
Liberia,LBR,2011,23.1566180850559,29.3037226305548,,0.162047878203712,
Liberia,LBR,2012,21.8935439094519,27.5164059004591,,0.0984366448079858,
Libya,LBY,1990,,,1.61099241442826,1.91780127699799,
Libya,LBY,1991,,,1.39957425595979,1.62382493567112,
Libya,LBY,1992,,,1.42982045181582,1.61126186032923,
Libya,LBY,1993,,,1.85373214413874,1.63305370865647,
Libya,LBY,1994,,,1.86004831022372,1.74732692366336,
Libya,LBY,1995,,,1.83014196107947,1.46991416473965,
Libya,LBY,1996,,,2.17222611714589,1.52686770867047,
Libya,LBY,1997,,,1.35813400874905,1.47984351183901,
Libya,LBY,1998,,,1.35067173360545,1.47494260268392,
Libya,LBY,1999,2.42368791680795,5.5042279109868,1.7392932942252,1.05507429844118,
Libya,LBY,2000,2.39409423721605,5.57154781463843,1.35035375459621,1.30976270132329,
Libya,LBY,2001,2.57182879125345,5.99020185889049,1.2693472216472,1.36950299337839,
Libya,LBY,2002,2.73394550350814,6.28769382681617,1.19931640753877,1.50568050372016,0.368257759046351
Libya,LBY,2003,2.45460254282011,5.72498763793424,1.52157113142395,1.30157267565485,0.206145322521184
Libya,LBY,2004,2.48206596665609,5.63735878222903,1.46073315375269,1.49766327141898,0.2134393517925
Libya,LBY,2005,2.3533640985568,5.09753189406938,2.83914142976228,0.970321722026226,0.421238409443118
Libya,LBY,2006,2.17905376457361,4.73624820259976,2.24670512090741,0.727555682817898,0.50769948373695
Libya,LBY,2007,1.95139340412201,4.1810458184932,2.27622199547097,0.685517014803899,0.394142026100231
Libya,LBY,2008,2.18665531453314,4.31628059195671,1.83565510057139,0.679034717550259,0.572032790346203
Libya,LBY,2009,2.3701480922698,4.70853730428835,1.65848177775722,0.803308899851309,0.56802126330071
Libya,LBY,2010,2.3436615948071,4.70870748569033,1.78013227746064,0.624647973388593,0.610012194313785
Libya,LBY,2011,4.43372575876979,8.19431711525752,4.84410204170616,1.11061783144959,0.819524886731583
Libya,LBY,2012,2.91682460055172,5.06400048519077,1.60708885607127,0.677321338633945,0.379601209755322
Lithuania,LTU,1990,6.85973266239159,11.5467525054429,3.71063305463067,12.4703213909709,2.9399177764318
Lithuania,LTU,1991,7.61917798284059,12.9893116766297,5.82929504348038,8.92948930540203,5.18441199213453
Lithuania,LTU,1992,6.10171873315626,10.6654651816421,5.51741710982205,7.98886188086889,2.63936088200343
Lithuania,LTU,1993,5.62455523389119,10.5176326954132,4.23187244091205,7.27890757110001,2.20742782987733
Lithuania,LTU,1994,6.00503650911224,10.3963899418941,5.138618188512,8.76630251390004,2.24997151430609
Lithuania,LTU,1995,5.6423547449684,10.8008951772172,4.21870328917012,8.08265856963709,1.90001026697506
Lithuania,LTU,1996,5.23722897301884,11.0776342535585,3.79011076456245,7.78473450066402,1.62986364192115
Lithuania,LTU,1997,4.92017331067094,9.76273263708475,3.04264273483653,7.70088445272851,1.41729281647836
Lithuania,LTU,1998,4.52632717350001,9.52205557947573,2.95150570021028,7.31417680846308,1.20563919472666
Lithuania,LTU,1999,4.14481469350108,8.20132421109048,2.43597002653955,6.15804548401139,1.14076888009624
Lithuania,LTU,2000,3.72821971883991,7.11241048560086,2.02319068609605,5.83766957915283,0.951064589099744
Lithuania,LTU,2001,3.62836460466775,7.73476035796823,2.11972514096226,5.59131076221759,0.918725798115614
Lithuania,LTU,2002,3.54367133701924,7.75099817849051,2.00748259098841,5.62230599345771,0.891154671078988
Lithuania,LTU,2003,3.31092884394359,7.33914235627192,1.89488718196586,4.95066483414094,0.883200622990852
Lithuania,LTU,2004,3.22030834579262,6.93478685785544,1.99428582165416,4.7065442301728,0.86732307462264
Lithuania,LTU,2005,3.11552038215529,6.06391103179228,1.97164188252772,4.49047246172273,0.841656433987055
Lithuania,LTU,2006,3.06723019865299,5.54043882192299,2.39283755796959,3.93683699076603,0.857067916896883
Lithuania,LTU,2007,2.92771205571179,5.47294930584368,2.24421978240588,3.37727657951996,0.819775340691814
Lithuania,LTU,2008,2.79293855707918,5.35088327641638,2.11822225441202,3.46173396053525,0.760447157175452
Lithuania,LTU,2009,2.98949967556454,5.77851876778312,1.88900936222189,4.17878414426625,0.845977017230455
Lithuania,LTU,2010,3.04967375302514,4.58689484975476,2.15385957226427,3.96001232516401,0.864638064724828
Lithuania,LTU,2011,2.84657115972353,4.48445942004707,1.98164582772631,3.62876082105833,0.80298538859213
Lithuania,LTU,2012,2.81213037373793,4.366421280029,1.76980089723107,3.56142638051073,0.812241114964966
Low income,,1990,9.85089917948966,11.702092407824,0.477398569445427,14.1606568319606,0.552670522201218
Low income,,1991,9.91640195145389,11.7935926592713,0.473290599045317,13.7765254630237,0.661117674788455
Low income,,1992,10.1464985662535,12.0294914090014,0.489861412392886,13.1477218761327,0.788471380081745
Low income,,1993,10.1050183594939,12.0303231395584,0.49633803996375,12.0126874548003,0.711255910227406
Low income,,1994,10.0395067107218,11.979194320243,0.529697218094229,11.1901811552254,0.724176968600743
Low income,,1995,10.0738331170914,11.9920532868125,0.547083209496935,10.6393067239014,0.697674509371604
Low income,,1996,10.0474016514315,11.6963033258888,0.558240369828258,9.27443401779901,0.615157291508964
Low income,,1997,9.97969609412582,11.4255951354748,0.535604343938347,9.0130492751264,0.616803404451856
Low income,,1998,9.48538214997397,11.2421847485875,0.555116243537712,8.27392489003838,0.66149058405344
Low income,,1999,9.25165898543556,11.0352362112779,0.574398583816344,8.48407432618254,0.641811334832667
Low income,,2000,9.07953262014303,10.7765964114387,0.51777808847759,8.59012693132535,0.631528812967703
Low income,,2001,8.8054980198861,10.5720740785087,0.504535925342875,8.55412756228036,0.566713639504337
Low income,,2002,8.48919906266364,10.1692304282488,0.460701389690719,7.75238630287588,0.553399374805931
Low income,,2003,8.37370176262847,10.0593527999509,0.450787520879012,7.61826146606717,0.58454860541441
Low income,,2004,7.97933623796448,9.61282837747311,0.435304774447707,6.99065124591296,0.480858924434884
Low income,,2005,7.76621532616727,9.31767997702523,0.561531132457922,6.72309082979097,0.394024550316108
Low income,,2006,7.46671429271198,9.01163736862394,0.556138041813859,6.42324985400031,0.328631573324311
Low income,,2007,7.15423231341562,8.67398615246633,0.55593975513713,5.76779350479152,0.243603252766009
Low income,,2008,6.91658593056337,8.39872434444472,0.545570749365581,5.76054883841834,0.237956828427562
Low income,,2009,6.78572430156282,8.22898929083474,0.537244051712855,5.56868423688564,0.228451548768573
Low income,,2010,6.60274970361078,8.01937346106241,0.523442246907181,5.36517895134818,0.238978978685707
Low income,,2011,6.45483936443338,7.97223758450954,0.563054127345885,4.71729221450613,0.237529935020965
Low income,,2012,6.23098257859026,7.74284935124115,0.557568640191569,4.6614046522703,0.244708862312002
Lower middle income,,1990,6.04109732473748,8.63775394742378,0.879683843591104,6.87314694777272,0.510041039758768
Lower middle income,,1991,6.10968320886907,8.70544250423323,0.894837196354921,6.68366001593884,0.508634013606496
Lower middle income,,1992,5.86504766912253,8.3393738395964,0.712238972039102,6.39190086622293,0.514118291958263
Lower middle income,,1993,5.62630612695212,8.11347985899506,0.731500647942598,6.00237644859137,0.495507074669093
Lower middle income,,1994,5.4144775450301,7.7348099362833,0.744160231962967,5.52983823132686,0.495594849766339
Lower middle income,,1995,5.26970412215356,7.63406220937068,0.779201919412859,5.41811212861594,0.515202087945706
Lower middle income,,1996,5.07573488166745,7.33154692891614,0.757277722495629,4.96938831429359,0.504076886674752
Lower middle income,,1997,5.03427849568369,7.24182617741264,0.790359935189713,4.89691361036469,0.519840162628041
Lower middle income,,1998,5.0196016680226,7.26456879527687,0.778419885163858,5.11956950246871,0.490199455075551
Lower middle income,,1999,4.93421288339211,7.2097927126379,0.762677356865544,5.15459685144725,0.497532383535378
Lower middle income,,2000,4.77374377499809,7.08947919265711,0.739882530292917,4.81391447165879,0.478934793398201
Lower middle income,,2001,4.67981736262331,6.93991470644519,0.701494087107621,4.79548464781187,0.477341465670703
Lower middle income,,2002,4.61498706192045,6.88346357041828,0.711541196557374,4.7245358045473,0.468175159817055
Lower middle income,,2003,4.44725568941664,6.64868964699057,0.678692909575816,4.62208594665742,0.458074795661655
Lower middle income,,2004,4.25428323301542,6.43954403725161,0.719563218227789,4.43986582196844,0.444576307638889
Lower middle income,,2005,4.10409201713794,6.23600097536892,0.720561336289329,4.43356965236635,0.423597606520098
Lower middle income,,2006,3.98101108313475,5.98492241120595,0.700111877358421,4.42771827169481,0.409193098170596
Lower middle income,,2007,3.8189797378266,5.75480730762652,0.683649737732988,4.31120466548841,0.391986595760319
Lower middle income,,2008,3.76932870167541,5.66080817330134,0.671169033850164,4.21113536752949,0.393637217535697
Lower middle income,,2009,3.68259512755472,5.5805834417581,0.691487736013227,4.15877238084714,0.382987379686235
Lower middle income,,2010,3.57690504710543,5.43438762199466,0.685536463344621,4.1664928117752,0.378511768089421
Lower middle income,,2011,3.51919837373378,5.28683062622423,0.690859208188433,4.10274448147296,0.373263643911455
Lower middle income,,2012,3.46120817084866,5.23369122506302,0.702933415113202,3.99498333923429,0.377906011508986
Luxembourg,LUX,1990,5.37762598213028,6.61094439924817,2.52661186879824,13.8696261896317,0.166527784776083
Luxembourg,LUX,1991,5.347449136331,6.50011597670277,3.09347090824906,13.0444451102888,0.165177925850859
Luxembourg,LUX,1992,5.31272858163188,6.40614182192756,2.2642913458953,12.2545693603138,0.163881818322051
Luxembourg,LUX,1993,5.22461097647647,6.23424551059136,2.00664277390441,12.2381685406811,0.169110555174478
Luxembourg,LUX,1994,4.93047244376222,5.79569661777769,2.31981579806673,11.2689422475149,0.164063913205302
Luxembourg,LUX,1995,4.42203134120011,5.06054657720511,1.93337748452614,9.09919578947317,0.16993631545563
Luxembourg,LUX,1996,4.51078222544629,5.05711822010801,2.17758454392775,9.16499983367676,0.176142943205183
Luxembourg,LUX,1997,4.28400982052557,4.64499086108924,2.74237956556566,8.30953515087183,0.166965039934756
Luxembourg,LUX,1998,4.0306829705346,4.2120286996903,2.3861585573412,7.09312308114869,0.173723773408898
Luxembourg,LUX,1999,3.8793190511225,4.04922254322652,2.40267426393416,6.88834764793645,0.168922358033326
Luxembourg,LUX,2000,3.82109402512804,3.98064769045846,3.18425517350301,5.24147890662072,0.708187061570961
Luxembourg,LUX,2001,3.89621860478955,4.08512059477343,4.29844109840139,5.41077003626998,0.690046136200841
Luxembourg,LUX,2002,3.74821604089538,4.07770864129774,3.75714765696387,5.04382363120293,0.628208301670368
Luxembourg,LUX,2003,3.93767359465759,4.22810821736888,4.70160632879032,4.85598190763149,0.700169779160858
Luxembourg,LUX,2004,4.19765436324021,4.51396773691534,4.6756091098717,5.19471001598863,0.641506500548156
Luxembourg,LUX,2005,4.06917490674657,4.38814419537548,5.71157709236418,4.85750066878834,0.599003796538888
Luxembourg,LUX,2006,3.83905506651702,4.13106994967028,6.27124511212371,5.32120702674016,0.567847550694433
Luxembourg,LUX,2007,3.51386279271141,3.76771404573259,7.42993425123357,4.5759487708784,0.538394476662296
Luxembourg,LUX,2008,3.57102380368698,3.79147411909748,8.39344296914589,5.30505803679376,0.549497992084661
Luxembourg,LUX,2009,3.50694816029512,3.77707139924124,7.9095895635504,5.25848389529264,0.548875786555473
Luxembourg,LUX,2010,3.62190951674341,3.90839503750852,8.50925414209341,5.87332410929048,0.608179747653435
Luxembourg,LUX,2011,3.55262855726184,3.79042634990627,8.31016473363189,5.50087860110128,0.593150831282897
Luxembourg,LUX,2012,3.4782369322895,3.72654114962173,8.62619420207601,4.92245584314406,0.73912432817247
Macao,MAC,1990,0.670913670620523,1.34020381749771,,0.632455406874753,0.0010834575766015
Macao,MAC,1991,0.658717549368903,1.26069671583643,,0.784736277332004,0.00106357751577442
Macao,MAC,1992,0.631655894191566,1.20738665492871,,0.992309013860422,0.0014207251670269
Macao,MAC,1993,0.655473185469586,1.29588962482201,,1.0620750518101,0.00165235683725969
Macao,MAC,1994,0.667816506150617,1.36601507473784,,1.03236568115389,0.00157744444610703
Macao,MAC,1995,0.672767224726998,1.26062438276837,,1.02426960422088,0.00181377042147489
Macao,MAC,1996,0.811290536188492,1.44137437891835,,1.00397180945881,0.00218070204281981
Macao,MAC,1997,0.88564359499169,1.46265502163281,,0.863195891232055,0.0031146473304359
Macao,MAC,1998,0.908233723812834,1.71075052449861,,0.925839079348931,0.00344185182787995
Macao,MAC,1999,0.946151879790254,1.69377027407182,,0.967944082716962,0.00389847774659502
Macao,MAC,2000,0.962381880773266,1.63112293864737,,0.775576086824248,0.00397679010373708
Macao,MAC,2001,0.934512902950268,1.83805067145344,,0.729072033540514,
Macao,MAC,2002,0.700221502233479,1.46721401886651,,0.857680756409702,0.0000727334058719928
Macao,MAC,2003,0.630389926779404,1.34267195727218,,0.749479824270357,
Macao,MAC,2004,0.538862923279588,1.23979638213503,,0.745771995811621,
Macao,MAC,2005,0.557816550410525,1.16712993256464,,0.657708167512428,
Macao,MAC,2006,0.539355711505708,0.995007815203174,,0.549994053978636,
Macao,MAC,2007,0.404360890892257,0.896644497993613,,0.62429991835058,0.285773196837734
Macao,MAC,2008,0.421819412886201,0.792343904392473,,0.777330488466297,0.312946061659503
Macao,MAC,2009,0.451481886516214,0.890603697987818,,0.626982757973115,0.367629622092665
Macao,MAC,2010,0.37529853167389,0.644442378483382,,0.600905372534865,0.327935945951436
Macao,MAC,2011,0.328117009333629,0.521814755432542,,0.562317183422109,0.284763926214138
Macao,MAC,2012,0.308139579598623,0.475710105306264,,0.343620063776097,
Macedonia,MKD,1990,2.93585579660672,5.09514266823621,1.74464868358425,5.00153625255772,0.219608875874598
Macedonia,MKD,1991,2.95177871418557,5.31890885283604,1.14539486382579,5.30565769992851,0.286244098424098
Macedonia,MKD,1992,3.66874993568285,6.33429441494518,1.16041813879396,6.1152676885788,0.282260123435004
Macedonia,MKD,1993,4.21214209731852,7.02810027785384,1.28583932999303,6.87949011878985,0.319266431732715
Macedonia,MKD,1994,3.82895549626129,6.38510326556618,2.89505687978321,6.11823138321243,0.218052642535723
Macedonia,MKD,1995,3.74605016311783,6.52332120053572,3.01514695893539,6.19036729527031,0.366770273273481
Macedonia,MKD,1996,4.6180509436807,7.61884205426889,2.2826165189014,7.15774205364606,0.398352004968167
Macedonia,MKD,1997,4.14084425450356,6.83051438737567,1.6225594458688,5.49451038766316,0.467670603486125
Macedonia,MKD,1998,3.9159893008373,7.09973514807674,1.31617809741091,6.62882861260785,0.848060103051982
Macedonia,MKD,1999,3.7435329000763,6.38773758670426,0.973001065550075,5.05144860053239,1.25392827918981
Macedonia,MKD,2000,3.50263411416059,6.01412315093288,1.13297941390007,5.0718865417935,0.758337080120411
Macedonia,MKD,2001,3.27170976717624,6.08457395968418,1.28628986251228,4.80792841634054,0.632127531214808
Macedonia,MKD,2002,3.36795408865955,5.91751450222893,0.729508307091573,4.59389462003738,1.00450520822464
Macedonia,MKD,2003,3.69831459349712,6.32220498383857,0.612235959815114,5.06802665407577,1.31763717459262
Macedonia,MKD,2004,3.4679105232627,5.99805528497769,1.25440637474683,4.46947526036485,1.1361817840818
Macedonia,MKD,2005,3.48050791650501,5.92815523212545,0.744909401516244,5.00295658099652,1.152094185108
Macedonia,MKD,2006,3.38095947869666,5.80689895863611,0.608756942967021,5.06027551613961,1.03450670109062
Macedonia,MKD,2007,3.32937728124807,5.69591816567491,0.4694989385864,5.00540008641436,0.994253342223563
Macedonia,MKD,2008,3.13602726144812,5.36854104980199,0.437991909747923,4.45535057674787,0.907195323069916
Macedonia,MKD,2009,2.98041107741768,5.05677030708118,0.343348762666083,3.45513612320329,0.994664396095821
Macedonia,MKD,2010,3.1282947286481,5.0404900448836,0.477533607264792,4.16963964292517,0.914576165545698
Macedonia,MKD,2011,3.20628769821307,5.28443133992497,0.460351828419063,4.83927942450967,0.773928503670633
Macedonia,MKD,2012,3.10196337155743,5.06823678441762,0.457644043377765,4.30559649618576,0.828563220841124
Madagascar,MDG,1990,3.76718725782752,5.28998386840031,,1.68219972776537,0.00399415761441912
Madagascar,MDG,1991,4.18177240587074,6.00418677652365,,1.66491784567391,0.00423679244308351
Madagascar,MDG,1992,4.26578736310973,6.18849573294084,,1.62018358551889,0.00460131829807517
Madagascar,MDG,1993,4.32260132940155,6.40047153838867,,1.56171697939441,0.00430675862858825
Madagascar,MDG,1994,4.50358428785708,6.91502062601437,,1.36918718795504,0.00409153786313361
Madagascar,MDG,1995,4.62202662028756,7.12049995083205,,1.29447350649931,0.0043150168889235
Madagascar,MDG,1996,4.63037543573612,7.32851573285208,,1.25872171898514,0.00436835829008924
Madagascar,MDG,1997,4.22208149991138,6.9743180012513,,1.2405529711732,0.00464281657405977
Madagascar,MDG,1998,3.84847843216987,7.01316672452344,,1.19759528592514,0.00462995393119864
Madagascar,MDG,1999,4.22887338312853,6.81940566921507,,1.04277920577116,0.00437160381431723
Madagascar,MDG,2000,4.01402765125791,6.80041157397922,,0.879205456135389,0.00430054491295637
Madagascar,MDG,2001,3.99532507318852,6.21239554913055,,0.713745670771665,0.00429946608293205
Madagascar,MDG,2002,4.21003455229437,6.99321098825957,,0.694283368979573,0.00502379156615578
Madagascar,MDG,2003,4.06240554533682,6.91315469075265,,0.630349651362061,0.00498431419088679
Madagascar,MDG,2004,3.98306811584368,6.48111724562603,,0.618774887340097,0.00493792715135568
Madagascar,MDG,2005,3.86100493212103,6.07147832517552,,0.652219375699362,0.00435067190740364
Madagascar,MDG,2006,4.27686531755469,6.51704141316971,,0.570085093929468,0.00361272124083698
Madagascar,MDG,2007,4.03891060965976,6.23325537006335,,0.479691115598241,0.0269987671266474
Madagascar,MDG,2008,3.80706838160833,5.98584391723998,,0.46233470009712,0.0254326929331048
Madagascar,MDG,2009,3.92992862572351,6.11146321094914,,0.699909246062103,0.0248296538660968
Madagascar,MDG,2010,3.88962543268642,6.32151234352446,,0.929960189010159,0.0275808989346962
Madagascar,MDG,2011,3.98205387583604,6.45754243856895,,1.4647381935961,0.0278585963888328
Madagascar,MDG,2012,3.90857028882419,6.41778420379155,,1.71925794160331,0.0419267161859997
Malawi,MWI,1990,10.3520212865808,14.3471489054857,0.586023785381572,6.75783253123541,0.00161213234148334
Malawi,MWI,1991,9.58096868070283,13.3135583825121,0.519528041281258,6.44710476704037,0.00150110397465826
Malawi,MWI,1992,10.514431130992,14.6158880055942,0.697658095895425,6.32128708775475,0.00154844680620799
Malawi,MWI,1993,8.8929208500484,12.7524711989763,0.242622848430732,4.51599428327414,
Malawi,MWI,1994,10.4881134198564,14.9759975127038,0.341341734484986,6.5281434455483,
Malawi,MWI,1995,8.82753348904813,12.5856894417908,0.27509762592202,6.95596572520745,
Malawi,MWI,1996,8.13487575832814,11.5995461888359,0.219188383106788,6.27803270423355,
Malawi,MWI,1997,7.79093137446635,11.2122160971546,0.2188951721191,5.7479805792334,
Malawi,MWI,1998,7.5563717710094,11.3047664847458,0.198383657651323,5.50507275523302,
Malawi,MWI,1999,7.81749884573015,13.8264846479073,,6.40574272419533,
Malawi,MWI,2000,7.80612576727438,13.7597814940938,,7.02305302383283,
Malawi,MWI,2001,7.87824319052755,14.6982044747103,,7.81833694440674,
Malawi,MWI,2002,8.0429848222733,15.1187187605613,,9.28401885705985,
Malawi,MWI,2003,7.7072881737409,14.122363462588,,7.60979742842634,
Malawi,MWI,2004,7.28307812918211,13.6951154686904,,7.36682665392113,
Malawi,MWI,2005,7.02765869837246,13.313591307343,,7.13817993576372,
Malawi,MWI,2006,6.84225596729662,13.0684597958538,,5.83225154625972,
Malawi,MWI,2007,6.43806944175052,12.2559313571126,,10.9858798274042,
Malawi,MWI,2008,6.30522677439435,11.7761806164943,,10.2140577120164,
Malawi,MWI,2009,5.68536644224753,10.7180770042637,,9.41085269261305,
Malawi,MWI,2010,5.59316006560719,10.4534738479111,,8.04736913121155,
Malawi,MWI,2011,5.36658823491912,10.1293386539689,,8.66381381581682,
Malawi,MWI,2012,5.39541309225435,10.1596574193921,,10.1597902184366,
Malaysia,MYS,1990,2.97783702650057,5.01780339169296,0,3.31246650600605,0.602904112036762
Malaysia,MYS,1991,2.95328626830815,5.63970403605096,0.116446855478963,4.12078534746599,0.566111106832594
