Entity,Code,Year,Nuclear (%)
Mexico,MEX,1990,691.6666666666667
Mexico,MEX,1991,44.36090225563907
Mexico,MEX,1992,-7.604166666666656
Mexico,MEX,1993,25.817361894024792
Mexico,MEX,1994,-13.978494623655912
Mexico,MEX,1995,99.06250000000001
Mexico,MEX,1996,-6.698063840920964
Mexico,MEX,1997,32.753785754346595
Mexico,MEX,1998,-11.449091677228552
Mexico,MEX,1999,8.015267175572527
Mexico,MEX,2000,-17.800353356890465
Mexico,MEX,2001,6.125738850080609
Mexico,MEX,2002,11.666697620253164
Mexico,MEX,2003,7.745111263248194
Mexico,MEX,2004,-12.451282626638772
Mexico,MEX,2005,17.522101483948525
Mexico,MEX,2006,0.5676592583045759
Mexico,MEX,2007,-4.100001687273713
Mexico,MEX,2008,-5.918482046095852
Mexico,MEX,2009,7.1104070364201855
Mexico,MEX,2010,-44.01298481929874
Mexico,MEX,2011,71.60711126337192
Mexico,MEX,2012,-13.079301217524131
Mexico,MEX,2013,34.55426934784589
Mexico,MEX,2014,-17.988856033174848
Mexico,MEX,2015,19.633036724351815
Mexico,MEX,2016,-8.723776365425328
Mexico,MEX,2017,2.9874354013054605
Mexico,MEX,2018,24.86219093733679
Netherlands,NLD,1969,1340
Netherlands,NLD,1970,18.055555555555557
Netherlands,NLD,1971,10.58823529411763
Netherlands,NLD,1972,-20.21276595744681
Netherlands,NLD,1973,234.66666666666663
Netherlands,NLD,1974,174.50199203187253
Netherlands,NLD,1975,1.8867924528301883
Netherlands,NLD,1976,16.09686609686609
Netherlands,NLD,1977,2.944785276073625
Netherlands,NLD,1978,-4.290822407628148
Netherlands,NLD,1979,-8.59277708592775
Netherlands,NLD,1980,20.435967302452298
Netherlands,NLD,1981,-11.877828054298645
Netherlands,NLD,1982,5.263157894736836
Netherlands,NLD,1983,-8.048780487804862
Netherlands,NLD,1984,3.7135278514588865
Netherlands,NLD,1985,12.78772378516624
Netherlands,NLD,1986,8.163265306122458
Netherlands,NLD,1987,-15.723270440251568
Netherlands,NLD,1988,3.482587064676612
Netherlands,NLD,1989,9.375
Netherlands,NLD,1990,-12.921400000000016
Netherlands,NLD,1991,-4.940034218927081
Netherlands,NLD,1992,14.148392871384342
Netherlands,NLD,1993,3.894736856061276
Netherlands,NLD,1994,0.4812563165838668
Netherlands,NLD,1995,1.2856062449198902
Netherlands,NLD,1996,3.534096508571616
Netherlands,NLD,1997,-42.11538462948127
Netherlands,NLD,1998,58.18484222734648
Netherlands,NLD,1999,0.502009570008144
Netherlands,NLD,2000,2.376957594935458
Netherlands,NLD,2001,1.3615761118791925
Netherlands,NLD,2002,-1.485964624154601
Netherlands,NLD,2003,2.668913596828393
Netherlands,NLD,2004,-4.877340405102482
Netherlands,NLD,2005,4.5901929336758185
Netherlands,NLD,2006,-13.208825777469514
Netherlands,NLD,2007,21.066057048536525
Netherlands,NLD,2008,-0.7481347765546875
Netherlands,NLD,2009,1.9056396234249595
Netherlands,NLD,2010,-6.571189178681481
Netherlands,NLD,2011,4.323526770735264
Netherlands,NLD,2012,-5.4594851977761145
Netherlands,NLD,2013,-26.15394239005583
Netherlands,NLD,2014,41.525615576543814
Netherlands,NLD,2015,-0.32422402636294034
Netherlands,NLD,2016,-2.887734588182367
Netherlands,NLD,2017,-14.084869859960014
Netherlands,NLD,2018,2.6962864264484354
North America,,1966,50.41977882840922
North America,,1967,37.253913149153895
North America,,1968,71.78910397487384
North America,,1969,7.685299357287501
North America,,1970,57.927814706133105
North America,,1971,83.87390664188617
North America,,1972,44.282107158317615
North America,,1973,60.54471775966179
North America,,1974,31.028936874809588
North America,,1975,44.44810821148239
North America,,1976,12.244298690516885
North America,,1977,33.994311134848346
North America,,1978,11.357139329510414
North America,,1979,-6.840306168012045
North America,,1980,-0.5522434924653874
North America,,1981,7.665693949513863
North America,,1982,4.00347300479762
North America,,1983,6.474090456475956
North America,,1984,10.997971309083932
North America,,1985,16.95203418351403
North America,,1986,9.193747226408577
North America,,1987,9.7405184424189
North America,,1988,14.570341775149863
North America,,1989,-0.10764514775422063
North America,,1990,7.178191348221863
North America,,1991,7.436799155782392
North America,,1992,0.25888401603222366
North America,,1993,0.7265908078205152
North America,,1994,6.055125845558762
North America,,1995,3.689491524009303
North America,,1996,-0.5171014847417221
North America,,1997,-6.923397548371179
North America,,1998,4.676764611347695
North America,,1999,7.619939452823266
North America,,2000,2.886275132354932
North America,,2001,2.298570465764027
North America,,2002,1.3068313982124824
North America,,2003,-1.8837730737667813
North America,,2004,4.5206312565951645
North America,,2005,-0.39110166994935636
North America,,2006,1.237603716234914
North America,,2007,1.6364631532560736
North America,,2008,0.174985369667513
North America,,2009,-1.355781406851575
North America,,2010,0.47635565821080306
North America,,2011,-1.1134695880939849
North America,,2012,-2.3562689989697794
North America,,2013,3.5352424557317574
North America,,2014,1.086682937515282
North America,,2015,-0.3685882239992
North America,,2016,0.7662861585080005
North America,,2017,-0.05201993287953233
North America,,2018,0.47736534809359465
Pakistan,PAK,1972,318.1818181818182
Pakistan,PAK,1973,86.95652173913044
Pakistan,PAK,1974,39.53488372093021
Pakistan,PAK,1975,15.000000000000014
Pakistan,PAK,1976,-15.217391304347839
Pakistan,PAK,1977,-36.75213675213674
Pakistan,PAK,1978,-48.64864864864866
Pakistan,PAK,1979,-68.42105263157893
Pakistan,PAK,1980,50
Pakistan,PAK,1981,111.11111111111107
Pakistan,PAK,1982,21.052631578947366
Pakistan,PAK,1983,34.78260869565217
Pakistan,PAK,1984,20.967741935483875
Pakistan,PAK,1985,17.333333333333336
Pakistan,PAK,1986,35.22727272727273
Pakistan,PAK,1987,-42.01680672268907
Pakistan,PAK,1988,-36.23188405797102
Pakistan,PAK,1989,-38.63636363636363
Pakistan,PAK,1990,251.85185185185182
Pakistan,PAK,1991,0
Pakistan,PAK,1992,31.57894736842104
Pakistan,PAK,1993,-26.400000000000002
Pakistan,PAK,1994,44.565217391304344
Pakistan,PAK,1995,-11.2781954887218
Pakistan,PAK,1996,-37.28813559322033
Pakistan,PAK,1997,37.83783783783783
Pakistan,PAK,1998,-12.745098039215675
Pakistan,PAK,1999,-79.7752808988764
Pakistan,PAK,2000,1088.8888888888887
Pakistan,PAK,2001,120.56074766355142
Pakistan,PAK,2002,-9.110169491525422
Pakistan,PAK,2003,0.4662004662004504
Pakistan,PAK,2004,26.914153132250583
Pakistan,PAK,2005,8.669942047531997
Pakistan,PAK,2006,4.606014418485094
Pakistan,PAK,2007,-8.406113558010764
Pakistan,PAK,2008,-24.513309492780255
Pakistan,PAK,2009,43.26315782030483
Pakistan,PAK,2010,-11.609110960358294
Pakistan,PAK,2011,61.34663353784502
Pakistan,PAK,2012,36.089644503020104
Pakistan,PAK,2013,-1.116789741282176
Pakistan,PAK,2014,-11.006891232854766
Pakistan,PAK,2015,3.3985802940347476
Pakistan,PAK,2016,20.88620759989648
Pakistan,PAK,2017,44.01996220241033
Pakistan,PAK,2018,18.049014210901504
Romania,ROU,1997,289.61038980915947
Romania,ROU,1998,-1.7222222565953293
Romania,ROU,1999,-2.053891042993161
Romania,ROU,2000,4.963447438483359
Romania,ROU,2001,-0.18328440893100595
Romania,ROU,2002,1.2302607399662602
Romania,ROU,2003,-11.010339242811574
Romania,ROU,2004,13.086017169374408
Romania,ROU,2005,0.12617155989875783
Romania,ROU,2006,1.386138644423962
Romania,ROU,2007,36.87855108539748
Romania,ROU,2008,45.6220002724137
Romania,ROU,2009,4.685551416893774
Romania,ROU,2010,-1.0976855101673455
Romania,ROU,2011,1.0685709199034665
Romania,ROU,2012,-2.392059352758702
Romania,ROU,2013,1.3273795975562663
Romania,ROU,2014,0.49232250648181264
Romania,ROU,2015,-0.30490937858598244
Romania,ROU,2016,-3.0412371047517706
Romania,ROU,2017,1.975899329564057
Romania,ROU,2018,-1.1469284940561653
Russia,RUS,1986,5.9449116717839035
Russia,RUS,1987,18.51400730816075
Russia,RUS,1988,8.108587022008006
Russia,RUS,1989,1.1309621373545298
Russia,RUS,1990,-13.212317666126406
Russia,RUS,1991,1.401888175095234
Russia,RUS,1992,-0.2982069376552543
Russia,RUS,1993,-0.36781299369594844
Russia,RUS,1994,-17.926602111201817
Russia,RUS,1995,1.7501533305227523
Russia,RUS,1996,9.53864084153877
Russia,RUS,1997,-0.48428814467081915
Russia,RUS,1998,-4.4046895209873815
Russia,RUS,1999,17.504025329483962
Russia,RUS,2000,7.254213348747318
Russia,RUS,2001,4.758443967190651
Russia,RUS,2002,3.4279037447831673
Russia,RUS,2003,6.151988622642257
Russia,RUS,2004,-3.7481209429450213
Russia,RUS,2005,3.274893408052626
Russia,RUS,2006,4.677274737396098
Russia,RUS,2007,2.3150042199738596
Russia,RUS,2008,1.8908204823246955
Russia,RUS,2009,0.30573221671177375
Russia,RUS,2010,4.17660812046261
Russia,RUS,2011,1.482618586030049
Russia,RUS,2012,2.6555831360176363
Russia,RUS,2013,-2.8308959673746803
Russia,RUS,2014,4.78197834816152
Russia,RUS,2015,8.13953453403844
Russia,RUS,2016,0.585343935520144
Russia,RUS,2017,3.3218251128450893
Russia,RUS,2018,0.6672062878628537
Slovakia,SVK,1973,5199.999999999999
Slovakia,SVK,1974,109.43396226415096
Slovakia,SVK,1975,-62.16216216216216
Slovakia,SVK,1976,138.0952380952381
Slovakia,SVK,1977,-75
Slovakia,SVK,1978,-84
Slovakia,SVK,1979,12050
Slovakia,SVK,1980,110.69958847736628
Slovakia,SVK,1981,13.37890625
Slovakia,SVK,1982,13.86735572782083
Slovakia,SVK,1983,5.295007564296528
Slovakia,SVK,1984,17.744252873563205
Slovakia,SVK,1985,29.59121415497257
Slovakia,SVK,1986,24.858757062146864
Slovakia,SVK,1987,-1.7722473604826483
Slovakia,SVK,1988,-0.3454894433781108
Slovakia,SVK,1989,6.009244992295848
Slovakia,SVK,1990,-1.0375500726744202
Slovakia,SVK,1991,-2.883017620603845
Slovakia,SVK,1992,-5.466678061250274
Slovakia,SVK,1993,3.9457013510669325
Slovakia,SVK,1994,9.655232436721196
Slovakia,SVK,1995,-9.194124638055701
Slovakia,SVK,1996,-1.6437876958866116
Slovakia,SVK,1997,-1.5645835357843918
Slovakia,SVK,1998,2.8989433658415997
Slovakia,SVK,1999,15.121994059748477
Slovakia,SVK,2000,25.745216111021783
Slovakia,SVK,2001,3.6922517408594535
Slovakia,SVK,2002,4.969888323917049
Slovakia,SVK,2003,-0.4754960292908228
Slovakia,SVK,2004,-4.710384095968334
Slovakia,SVK,2005,4.1172324670311955
Slovakia,SVK,2006,1.6077170395561335
Slovakia,SVK,2007,-14.867865877677666
Slovakia,SVK,2008,8.934394182510497
Slovakia,SVK,2009,-15.702825687898603
Slovakia,SVK,2010,3.501171805903125
Slovakia,SVK,2011,5.743104152184753
Slovakia,SVK,2012,0.5450652121155253
Slovakia,SVK,2013,1.4520813311043712
Slovakia,SVK,2014,-1.4058524381856508
Slovakia,SVK,2015,-2.2775662900775706
Slovakia,SVK,2016,-2.45609400943011
Slovakia,SVK,2017,2.07797480834071
Slovakia,SVK,2018,-1.5781446775581576
Slovenia,SVN,1991,7.139766356227839
Slovenia,SVN,1992,-19.810177720593202
Slovenia,SVN,1993,-0.3777386161239016
Slovenia,SVN,1994,16.506572281777675
Slovenia,SVN,1995,3.6884357479614494
Slovenia,SVN,1996,-4.540698888040106
Slovenia,SVN,1997,10.017536124942804
Slovenia,SVN,1998,0
Slovenia,SVN,1999,-6.435544896601808
Slovenia,SVN,2000,1.3841566441196607
Slovenia,SVN,2001,10.41797944474958
Slovenia,SVN,2002,5.155031366685203
Slovenia,SVN,2003,-5.806801718984467
Slovenia,SVN,2004,4.839638939110857
Slovenia,SVN,2005,7.785308708472138
Slovenia,SVN,2006,-5.710401075849603
Slovenia,SVN,2007,2.6496033951341147
Slovenia,SVN,2008,10.149253761688893
Slovenia,SVN,2009,-8.512673361488654
Slovenia,SVN,2010,-1.428820358512306
Slovenia,SVN,2011,9.863885495513113
Slovenia,SVN,2012,-11.05390190504072
Slovenia,SVN,2013,-4.124457256128
Slovenia,SVN,2014,20.188679228606034
Slovenia,SVN,2015,-11.334379885180113
Slovenia,SVN,2016,1.1862606215531368
Slovenia,SVN,2017,9.978512683880613
Slovenia,SVN,2018,-8.095624229650088
South Africa,ZAF,1985,35.41401282634862
South Africa,ZAF,1986,65.6255879298691
South Africa,ZAF,1987,-29.94433715246054
South Africa,ZAF,1988,70.14755955224805
South Africa,ZAF,1989,5.77527878563282
South Africa,ZAF,1990,-23.87602486653474
South Africa,ZAF,1991,8.225825504611306
South Africa,ZAF,1992,1.5748062606859792
South Africa,ZAF,1993,-21.888460037234847
South Africa,ZAF,1994,33.65954212852624
South Africa,ZAF,1995,16.541194223156587
South Africa,ZAF,1996,4.194325069018134
South Africa,ZAF,1997,7.405518342414608
South Africa,ZAF,1998,7.543287611960281
South Africa,ZAF,1999,-5.617231108530185
South Africa,ZAF,2000,1.3476686217292144
South Africa,ZAF,2001,-17.609534485096322
South Africa,ZAF,2002,11.866777063411549
South Africa,ZAF,2003,5.604201673671461
South Africa,ZAF,2004,5.544685535954397
South Africa,ZAF,2005,-15.506543357956847
South Africa,ZAF,2006,-11.216625648737244
South Africa,ZAF,2007,12.876526223745199
South Africa,ZAF,2008,14.906775790147586
South Africa,ZAF,2009,-1.5226101374840595
South Africa,ZAF,2010,5.630177009311699
South Africa,ZAF,2011,-4.620387995167608
South Africa,ZAF,2012,0.5071609173458169
South Africa,ZAF,2013,8.780183272175869
South Africa,ZAF,2014,-2.211815778510895
South Africa,ZAF,2015,-11.287514168632317
South Africa,ZAF,2016,30.043629965810005
South Africa,ZAF,2017,-0.9872284824067212
South Africa,ZAF,2018,-29.612910668747226
South Korea,KOR,1978,3152.4222197390336
South Korea,KOR,1979,35.60215732907403
South Korea,KOR,1980,10.31915942549455
South Korea,KOR,1981,-16.67884140284228
South Korea,KOR,1982,30.37700130636123
South Korea,KOR,1983,137.34106661750985
South Korea,KOR,1984,31.533549429799358
South Korea,KOR,1985,42.00523422167437
South Korea,KOR,1986,69.06921750798962
South Korea,KOR,1987,38.864369552740975
South Korea,KOR,1988,2.0004963615851246
South Korea,KOR,1989,18.115656471194754
South Korea,KOR,1990,11.657067416070777
South Korea,KOR,1991,6.474589853583423
South Korea,KOR,1992,0.3897373079035926
South Korea,KOR,1993,2.844477135424328
South Korea,KOR,1994,0.8818900226868598
South Korea,KOR,1995,14.284054326712535
South Korea,KOR,1996,10.287680448937708
South Korea,KOR,1997,4.276411508925304
South Korea,KOR,1998,16.349765714004437
South Korea,KOR,1999,14.912432012351772
South Korea,KOR,2000,5.72457274732614
South Korea,KOR,2001,2.908575851481565
South Korea,KOR,2002,6.215716984978559
South Korea,KOR,2003,8.873719755583508
South Korea,KOR,2004,0.8043794387311953
South Korea,KOR,2005,12.28950740328607
South Korea,KOR,2006,1.3420609996680266
South Korea,KOR,2007,-3.9070699048746937
South Korea,KOR,2008,5.611397169997301
South Korea,KOR,2009,-2.111269605288979
South Korea,KOR,2010,0.5582327282395605
South Korea,KOR,2011,4.123534194546541
South Korea,KOR,2012,-2.841084345642708
South Korea,KOR,2013,-7.678791914745043
South Korea,KOR,2014,12.697819245938625
South Korea,KOR,2015,5.342427833522745
South Korea,KOR,2016,-1.679577219593742
South Korea,KOR,2017,-8.37579572307151
South Korea,KOR,2018,-10.052586541810971
Spain,ESP,1969,961.1111111111111
Spain,ESP,1970,10.994764397905765
Spain,ESP,1971,174.05660377358492
Spain,ESP,1972,82.96041308089501
Spain,ESP,1973,40.26340545625586
Spain,ESP,1974,9.389671361502373
Spain,ESP,1975,4.659717964438981
Spain,ESP,1976,0.17574692442883233
Spain,ESP,1977,-13.684210526315777
Spain,ESP,1978,16.937669376693766
Spain,ESP,1979,-12.166859791425255
Spain,ESP,1980,-22.559366754617404
Spain,ESP,1981,84.49744463373081
Spain,ESP,1982,-8.35641735918744
Spain,ESP,1983,21.561712846347625
Spain,ESP,1984,116.5354330708661
Spain,ESP,1985,21.45454545454546
Spain,ESP,1986,33.580208005042536
Spain,ESP,1987,10.180488380323215
Spain,ESP,1988,22.280513918629552
Spain,ESP,1989,11.224936520444807
Spain,ESP,1990,-3.333897898134297
Spain,ESP,1991,2.413945615898472
Spain,ESP,1992,0.3670516934334733
Spain,ESP,1993,0.49836867596146917
Spain,ESP,1994,-1.3325008936986849
Spain,ESP,1995,0.25672085510386466
Spain,ESP,1996,1.5778559394263425
Spain,ESP,1997,-1.832061053610079
Spain,ESP,1998,6.681977593699551
Spain,ESP,1999,-0.23901138229494023
Spain,ESP,2000,5.699041655002435
Spain,ESP,2001,2.414558080766338
Spain,ESP,2002,-1.0862058036691824
Spain,ESP,2003,-1.810651239027694
Spain,ESP,2004,2.7975756937939744
Spain,ESP,2005,-9.53840826780178
Spain,ESP,2006,4.496080916420486
Spain,ESP,2007,-8.354123033458706
Spain,ESP,2008,7.023211060456913
Spain,ESP,2009,-10.533125329694382
Spain,ESP,2010,16.777638171213848
Spain,ESP,2011,-6.301226660907622
Spain,ESP,2012,6.476589704994695
Spain,ESP,2013,-7.708910038252181
Spain,ESP,2014,1.0111995403296437
Spain,ESP,2015,0
Spain,ESP,2016,2.292924848465061
Spain,ESP,2017,-0.8647998622184239
Spain,ESP,2018,-4.24734904686791
Sweden,SWE,1966,175
Sweden,SWE,1967,0
Sweden,SWE,1968,-54.54545454545454
Sweden,SWE,1969,179.99999999999994
Sweden,SWE,1970,-14.285714285714269
Sweden,SWE,1971,66.66666666666667
Sweden,SWE,1972,1559.9999999999998
Sweden,SWE,1973,43.97590361445782
Sweden,SWE,1974,-2.7196652719665204
Sweden,SWE,1975,482.58064516129025
Sweden,SWE,1976,33.59173126614989
Sweden,SWE,1977,24.537164962696867
Sweden,SWE,1978,19.41424450854228
Sweden,SWE,1979,-11.538461538461542
Sweden,SWE,1980,25.918924595673175
Sweden,SWE,1981,42.2351959966639
Sweden,SWE,1982,3.6355107306203616
Sweden,SWE,1983,5.013013466108407
Sweden,SWE,1984,24.1918103448276
Sweden,SWE,1985,14.975217266811281
Sweden,SWE,1986,19.449804449757057
Sweden,SWE,1987,-3.668282058631245
Sweden,SWE,1988,3.025895922397459
Sweden,SWE,1989,-5.503860311270692
Sweden,SWE,1990,3.93579558627164
Sweden,SWE,1991,12.577546421400964
Sweden,SWE,1992,-17.21837913686982
Sweden,SWE,1993,-3.381908571984993
Sweden,SWE,1994,19.156283078398296
Sweden,SWE,1995,-4.402919798191851
Sweden,SWE,1996,6.204332561238313
Sweden,SWE,1997,-5.851307319259213
Sweden,SWE,1998,5.2268047513193805
Sweden,SWE,1999,-0.5368087815728506
Sweden,SWE,2000,-21.686615279791443
Sweden,SWE,2001,25.809547050407744
Sweden,SWE,2002,-5.544384197406249
Sweden,SWE,2003,-1.0218613620367023
Sweden,SWE,2004,15.213231441437024
Sweden,SWE,2005,-6.411659444057283
Sweden,SWE,2006,-7.860670495237465
Sweden,SWE,2007,-0.011944395659124751
Sweden,SWE,2008,-4.599142856284388
Sweden,SWE,2009,-18.33805511084421
Sweden,SWE,2010,10.647269679804715
Sweden,SWE,2011,4.75852272999131
Sweden,SWE,2012,5.890037179778251
Sweden,SWE,2013,3.779065262924486
Sweden,SWE,2014,-2.377477134148609
Sweden,SWE,2015,-13.146415544837907
Sweden,SWE,2016,11.984453751101354
Sweden,SWE,2017,4.112454631620843
Sweden,SWE,2018,4.426141037840048
Switzerland,CHE,1970,370
Switzerland,CHE,1971,10.460992907801426
Switzerland,CHE,1972,30.337078651685403
Switzerland,CHE,1973,74.75369458128078
Switzerland,CHE,1974,-1.7618040873854768
Switzerland,CHE,1975,19.65566714490674
Switzerland,CHE,1976,7.13429256594722
Switzerland,CHE,1977,2.1824286513710156
Switzerland,CHE,1978,-0.876232201533389
Switzerland,CHE,1979,17.292817679558013
Switzerland,CHE,1980,45.45454545454544
Switzerland,CHE,1981,5.990932642487046
Switzerland,CHE,1982,-1.2832263978001746
Switzerland,CHE,1983,3.652120086660471
Switzerland,CHE,1984,17.61719916392952
Switzerland,CHE,1985,28.682394694084778
Switzerland,CHE,1986,0.10337860024032253
Switzerland,CHE,1987,1.8682814646336698
Switzerland,CHE,1988,-0.9170084240471499
Switzerland,CHE,1989,0.19067993246206782
Switzerland,CHE,1990,3.5046186774861043
Switzerland,CHE,1991,-2.8881513992886187
Switzerland,CHE,1992,2.1566454079129382
Switzerland,CHE,1993,-0.4158943956833028
Switzerland,CHE,1994,4.3351945101153255
Switzerland,CHE,1995,2.184128100799554
Switzerland,CHE,1996,0.9920803925887567
Switzerland,CHE,1997,1.0624393952341382
Switzerland,CHE,1998,1.656167858218871
Switzerland,CHE,1999,-3.4676625043526754
Switzerland,CHE,2000,6.062151932463222
Switzerland,CHE,2001,1.378812775853544
Switzerland,CHE,2002,1.577511561483691
Switzerland,CHE,2003,0.930250671544619
Switzerland,CHE,2004,-1.9243376726122974
Switzerland,CHE,2005,-13.416168596060318
Switzerland,CHE,2006,19.18256130902405
Switzerland,CHE,2007,0.38103946983047976
Switzerland,CHE,2008,-0.8047373213759035
Switzerland,CHE,2009,-0.049747443203962405
Switzerland,CHE,2010,-3.4993682743626464
Switzerland,CHE,2011,1.4084507018792491
Switzerland,CHE,2012,-4.753521119183867
Switzerland,CHE,2013,2.160607928745817
Switzerland,CHE,2014,6.02709983169869
Switzerland,CHE,2015,-16.211604098280073
Switzerland,CHE,2016,-8.418194162258729
Switzerland,CHE,2017,-3.6372621613083966
Switzerland,CHE,2018,25.206420841779796
Taiwan,TWN,1978,2526.086956521739
Taiwan,TWN,1979,137.0860927152318
Taiwan,TWN,1980,29.53910614525139
Taiwan,TWN,1981,30.134770889487882
Taiwan,TWN,1982,22.644147597348805
Taiwan,TWN,1983,44.47722360450002
Taiwan,TWN,1984,30.074785894644542
Taiwan,TWN,1985,16.82786239651104
Taiwan,TWN,1986,-6.217005473559278
Taiwan,TWN,1987,22.96714161577553
Taiwan,TWN,1988,-7.477205012054511
Taiwan,TWN,1989,-7.748840958767678
Taiwan,TWN,1990,16.23211417074504
Taiwan,TWN,1991,7.375806204913338
Taiwan,TWN,1992,-4.0962698890356535
Taiwan,TWN,1993,1.5058574591894747
Taiwan,TWN,1994,1.5031369539626027
Taiwan,TWN,1995,1.2764211193449615
Taiwan,TWN,1996,6.999873143931934
Taiwan,TWN,1997,-4.017766105209941
Taiwan,TWN,1998,1.5302023306133616
Taiwan,TWN,1999,4.321420357915873
Taiwan,TWN,2000,0.22643107898758785
Taiwan,TWN,2001,-7.834154570551844
Taiwan,TWN,2002,11.459306959779635
Taiwan,TWN,2003,-1.6720531895494606
Taiwan,TWN,2004,1.5388690365000235
Taiwan,TWN,2005,1.2204158159814016
Taiwan,TWN,2006,-0.25395322097458983
Taiwan,TWN,2007,1.6770851621647154
Taiwan,TWN,2008,0.7096831777687163
Taiwan,TWN,2009,1.822989100616934
Taiwan,TWN,2010,0.13846219764823697
Taiwan,TWN,2011,1.1717921244343232
Taiwan,TWN,2012,-4.023984354571997
Taiwan,TWN,2013,3.0123159206600025
Taiwan,TWN,2014,1.8002558148299874
Taiwan,TWN,2015,-13.960833917302862
Taiwan,TWN,2016,-13.187853625876278
Taiwan,TWN,2017,-29.10759943829141
Taiwan,TWN,2018,23.33162550414214
Ukraine,UKR,1986,-19.880616813132168
Ukraine,UKR,1987,18.06705298013247
Ukraine,UKR,1988,42.78702892199826
Ukraine,UKR,1989,-7.617235452983085
Ukraine,UKR,1990,14.52666128496447
Ukraine,UKR,1991,-1.3757071996496673
Ukraine,UKR,1992,-1.8381227585016036
Ukraine,UKR,1993,2.0244068127464265
Ukraine,UKR,1994,-8.49912949455428
Ukraine,UKR,1995,2.4328956190273088
Ukraine,UKR,1996,12.838364836287507
Ukraine,UKR,1997,-0.18095681667738006
Ukraine,UKR,1998,-5.279921434392321
Ukraine,UKR,1999,-4.218556862707401
Ukraine,UKR,2000,7.321168348925022
Ukraine,UKR,2001,-1.5153670096733185
Ukraine,UKR,2002,2.390736422836648
Ukraine,UKR,2003,4.380048695940042
Ukraine,UKR,2004,6.898754409704777
Ukraine,UKR,2005,1.9925995521383744
Ukraine,UKR,2006,1.6550994081629966
Ukraine,UKR,2007,2.5680243636063027
Ukraine,UKR,2008,-2.918674778282393
Ukraine,UKR,2009,-7.699157402265566
Ukraine,UKR,2010,7.510491570276678
Ukraine,UKR,2011,1.2293610625633056
Ukraine,UKR,2012,-0.12299440728914535
Ukraine,UKR,2013,-7.686077881653031
Ukraine,UKR,2014,6.225288181245903
Ukraine,UKR,2015,-0.8620982462204441
Ukraine,UKR,2016,-7.61979757408019
Ukraine,UKR,2017,5.714885774669853
Ukraine,UKR,2018,-1.3766678211824646
United Kingdom,GBR,1966,33.57664233576645
United Kingdom,GBR,1967,15.125683060109285
United Kingdom,GBR,1968,12.530852477691301
United Kingdom,GBR,1969,11.20296946178505
United Kingdom,GBR,1970,-10.681231983007134
United Kingdom,GBR,1971,5.894343468659757
United Kingdom,GBR,1972,6.657042027590632
United Kingdom,GBR,1973,-4.707474808241829
United Kingdom,GBR,1974,20.07575757575757
United Kingdom,GBR,1975,-9.75289169295478
United Kingdom,GBR,1976,19.166909408680468
United Kingdom,GBR,1977,10.694206795404536
United Kingdom,GBR,1978,-6.989069228221279
United Kingdom,GBR,1979,2.9083570750237486
United Kingdom,GBR,1980,-3.34525320106126
United Kingdom,GBR,1981,2.5540040577634704
United Kingdom,GBR,1982,15.815198417316424
United Kingdom,GBR,1983,13.534967845659175
United Kingdom,GBR,1984,8.124612797592711
United Kingdom,GBR,1985,13.178358025701886
United Kingdom,GBR,1986,-3.3051276488030856
United Kingdom,GBR,1987,-6.4996260284218454
United Kingdom,GBR,1988,14.878809695224371
United Kingdom,GBR,1989,13.042267251584171
United Kingdom,GBR,1990,-8.340519896513499
United Kingdom,GBR,1991,7.291666666666674
United Kingdom,GBR,1992,8.87566551832133
United Kingdom,GBR,1993,16.33874122655621
United Kingdom,GBR,1994,-1.196716447433488
United Kingdom,GBR,1995,0.7707707707707678
United Kingdom,GBR,1996,6.4120393364458295
United Kingdom,GBR,1997,3.67327887981328
United Kingdom,GBR,1998,1.3469706014767047
United Kingdom,GBR,1999,-4.375498003179457
United Kingdom,GBR,2000,-10.585373865082293
United Kingdom,GBR,2001,5.913180345229674
United Kingdom,GBR,2002,-2.4911026632537525
United Kingdom,GBR,2003,0.9537872504018718
United Kingdom,GBR,2004,-9.795383958265159
United Kingdom,GBR,2005,2.023769077232185
United Kingdom,GBR,2006,-7.556468091119106
United Kingdom,GBR,2007,-16.4641565074341
United Kingdom,GBR,2008,-16.726656439687872
United Kingdom,GBR,2009,31.65024052587706
United Kingdom,GBR,2010,-10.069829228765514
United Kingdom,GBR,2011,11.008709109308711
United Kingdom,GBR,2012,2.065251809859059
United Kingdom,GBR,2013,0.2866384687023382
United Kingdom,GBR,2014,-9.714241982403326
United Kingdom,GBR,2015,10.348485510990724
United Kingdom,GBR,2016,1.9634380232444792
United Kingdom,GBR,2017,-1.9374463080256366
United Kingdom,GBR,2018,-7.496225787350985
United States,USA,1966,50.953332572609035
United States,USA,1967,38.68369927416984
United States,USA,1968,63.65863840590094
United States,USA,1969,11.169964889112372
United States,USA,1970,56.55298713102184
United States,USA,1971,74.75583421848813
United States,USA,1972,41.9545489909878
United States,USA,1973,54.33113579228359
United States,USA,1974,36.53147243489223
United States,USA,1975,51.352450067845524
United States,USA,1976,10.781396423125944
United States,USA,1977,31.28134351843761
United States,USA,1978,10.171975866452932
United States,USA,1979,-7.687485880790412
United States,USA,1980,-1.58298053825352
United States,USA,1981,8.584862963024387
United States,USA,1982,3.7039700971600364
United States,USA,1983,3.856047593705081
United States,USA,1984,11.562504457873457
