Entity,Code,Year,Level 3 (%. Level ),Level 2 (%. Level ),Level 5 (%. Level ),Level 6 (%. Level ),Level 4 (%. Level ),Level 1B (%. Level 1),Level 1A (%. Level 1),Level 1B (%. Below Level 1)
Mauritius,MUS,2009,18.1701358785161,29.9368559305068,0.35637442498895,0,4.84875480803052,13.554042073344,24.3078940691268,8.81937873800482
Mexico,MEX,2000,18.7684210339258,30.2516834655419,0.840229536706289,0,5.9849532646202,,28.0878240738044,
Mexico,MEX,2003,15.6252527629227,27.5469454597907,0,0,4.33584715895085,,27.1350538126761,
Mexico,MEX,2006,18.2356820872775,28.8752449714903,0.538464995984627,0,5.31331761732763,,26.029010473895,
Mexico,MEX,2009,21.2494313213724,32.9762421022528,0.395300289080243,0.00816427459682114,5.27942767395597,11.3540363977729,25.5181822953584,3.21921564561042
Mexico,MEX,2012,19.5837124125242,34.4618989333615,0.399487250382628,0.0177008194825028,4.46030239311162,10.9778456411093,27.4971335004915,2.60191904953673
Mexico,MEX,2015,19.5295526778824,34.1992000800986,0.309066885982434,0.00660119897769927,4.21075152105336,11.3567971155394,28.3871719836444,2.00085853682169
Moldova,MDA,2009,12.6736244955835,27.6063650608839,0.137388037151151,0,2.35233521601743,18.8017599909863,30.0691788754248,8.35934832395286
Moldova,MDA,2015,18.6729772761593,27.6996284202197,1.12724222269845,0.117850924298486,6.59422599869339,14.700157556384,25.1408077180682,5.94710988347853
Montenegro,MNE,2006,13.1015842730553,27.1643669380481,0,0,2.94350091110544,,30.0467528198752,
Montenegro,MNE,2009,16.8396016348226,28.0458166069233,0.589134432267409,0,4.957891796781,15.8151761053767,27.8472491483606,5.88728762129248
Montenegro,MNE,2012,19.9000786989103,29.2134373819954,0.928508437220604,0.0363464260959416,6.62341151933748,13.1576623973599,25.7464246181495,4.39413052093078
Montenegro,MNE,2015,20.2231454022595,28.6193206225431,1.32259771261225,0.0597474373169666,7.88918294886852,12.9536496664142,24.8653336289525,4.06702258103285
Netherlands,NLD,2003,30.7224348931498,23.3505318397686,8.26935424658542,0.532530310610867,25.645948932965,,9.36965846715947,
Netherlands,NLD,2006,28.8706452348735,21.272690170585,8.34237750918685,0.781589448014208,25.6172288492215,,9.87667921688689,
Netherlands,NLD,2009,27.5948626497707,24.7460710236268,9.06116493809294,0.747383979044362,23.5355528248234,1.80527996390141,12.4564098752305,0.0532747455100096
Netherlands,NLD,2012,29.2355134595714,20.9675287006812,8.99986911143994,0.751019067337373,26.0572336087224,2.84152639821157,10.2665570971337,0.880752556902446
Netherlands,NLD,2015,26.6380198354662,21.764612444956,9.45412692456289,1.41597252021188,22.6632847100053,4.41847049038968,12.5634023540681,1.08211072033986
New Zealand,NZL,2000,24.5680523510532,17.2016435076617,14.3852200626571,4.34633909120095,25.7595542801276,,8.92488005112174,
New Zealand,NZL,2003,26.2763903522547,18.5295961678244,13.1198765950836,3.22020907494182,24.3496839449289,,9.73387877790666,
New Zealand,NZL,2006,26.4184008441494,18.6858051966326,12.5119818199291,3.37896100053774,24.4762555771726,,9.85237663858587,
New Zealand,NZL,2009,25.7811963376148,19.3184732620358,12.8795387982921,2.8514729315118,24.8230312249878,3.22579615432262,10.1847478102369,0.93574348099819
New Zealand,NZL,2012,26.2580414192407,20.7891403256741,10.9320352127864,3.04466347843916,22.7060216395193,4.02325689865975,10.9820526686618,1.26478835701883
New Zealand,NZL,2015,26.4503523987465,20.5860929859852,11.0070200309059,2.64148949692844,22.0174955414101,4.80995415074716,11.4715142987848,1.01608109649187
Norway,NOR,2000,28.1030184336353,19.5005871193616,9.65224966029133,1.57555517717057,23.6780935035187,,11.1609191535557,
Norway,NOR,2003,29.0283822806318,21.395493332788,8.30334524660725,1.66048503346784,21.4901629919294,,11.7646958522554,
Norway,NOR,2006,27.5744493294787,23.2697984349165,6.70653744022043,0.9724765599602,19.0489305599557,,13.9867693378623,
Norway,NOR,2009,30.8761167069172,23.6222373995411,7.60870165436396,0.797057676374682,22.0955699769312,3.4208663678702,11.0374296853697,0.542020532631993
Norway,NOR,2012,29.3617231086832,21.9411615070735,8.53215069997405,1.68205679692641,22.262226704939,3.71664026091271,10.8112714092146,1.69276951227648
Norway,NOR,2015,28.545472564336,20.3969708577878,10.1205941923568,2.11389447076653,23.9090300403776,3.57222738344536,10.5671927487195,0.774617742210438
Panama,PAN,2009,10.13705625011,20.7115772077083,0.519686763032931,0,3.35071044807021,23.0703405267619,28.9355705031291,13.2496617864459
Peru,PER,2000,4.87855007406618,14.4743661289026,0,0,0.993062533615055,,25.4794556172981,
Peru,PER,2009,10.0732000811426,22.0706364252889,0.445153899457518,0.0416086460415071,2.60113622165271,21.9667568542151,28.6794658782644,14.1220419939373
Peru,PER,2012,11.4440290221849,24.9387506336732,0.458942237527988,0.011907553434412,3.26882619444527,20.6291297154347,29.4503458338412,9.79806880945834
Peru,PER,2015,14.9747998575445,27.2976662640712,0.294855391979515,0.00659184898052363,3.52365486460775,19.1580977625515,28.3002141425787,6.44411986768624
Poland,POL,2000,28.2129440743756,24.1129802435866,5.39532787952872,0,18.5478827513228,,14.5535996975458,
Poland,POL,2003,30.0228381887216,24.4457254377443,6.91759299978759,1.05996845736145,20.7419548530676,,11.4636550534338,
Poland,POL,2006,27.5495929986148,21.4823282854936,9.72219401337523,1.89640007188269,23.1104046383721,,11.2283009976914,
Poland,POL,2009,31.0091458952496,24.4986020634474,6.54021006073135,0.668454253451402,22.2515256882217,3.13147675814322,11.2872832590635,0.613302021691851
Poland,POL,2012,31.995197274689,21.3729082115102,8.63400389185388,1.37752529648609,26.0435035105067,2.14517947254206,8.10450755810557,0.327174784306562
Poland,POL,2015,31.4402799278646,22.4559041327115,7.49433969979033,0.727013379330315,23.4701505448117,3.15392388785888,10.7925259550878,0.465862472544824
Portugal,PRT,2000,27.4831504603578,25.2885774709873,3.86530668611786,0,16.7753034911359,,16.6971846867878,
Portugal,PRT,2003,30.4620672935747,25.8940393485296,3.61121421126966,0,17.904173827918,,14.3680679763334,
Portugal,PRT,2006,28.1649574814057,25.475337956585,4.31758943912212,0,16.791415283211,,15.6327181778195,
Portugal,PRT,2009,31.6114148803818,26.3540438252762,4.57469778932252,0.228273224343895,19.6118429017664,3.98809010862951,13.0218737041502,0.609763566129432
Portugal,PRT,2012,30.2449920733731,25.4792403369051,5.32423162722412,0.468927238074004,19.6690338209044,5.14005481764187,12.3444224228404,1.32909766303691
Portugal,PRT,2015,30.174243241105,23.1732278955189,6.876020354852,0.648820591065761,21.8950612401268,3.87844492912385,12.7056349946323,0.648546753575412
Qatar,QAT,2006,4.94232994792435,11.1824060746858,0,0,1.74259797246743,,20.4278842165429,
Qatar,QAT,2009,11.0861733404771,18.3450416637579,1.5131955271092,0.210791756916064,5.38568984375016,22.4346907010034,23.2317881910337,17.7926289759524
Qatar,QAT,2012,13.4663102452006,21.8987503838729,1.42362248556302,0.213806163667465,5.84926114594999,18.947666769772,24.5954420377845,13.6051407681895
Qatar,QAT,2015,16.7985243206908,22.7066441517821,1.44079023439581,0.114302701654632,7.36582660193112,17.6645688975284,22.7932422824646,11.1161008095526
Romania,ROU,2000,20.1146189846229,27.3974393374177,1.94513190592616,0,9.01629396699752,,22.3156150872064,
Romania,ROU,2006,15.0732688219045,27.9127840253073,0,0,3.20132706347645,,27.9024374746986,
Romania,ROU,2009,21.1702561140103,31.6294960073459,0.703352164318893,0,6.08477906783264,12.7140246777722,23.6308663158781,4.05484822303396
Romania,ROU,2012,21.7904048385796,30.5752242596173,1.51988721044498,0.100866773579114,8.74969017072392,10.3404908151326,24.379145823736,2.54429010818656
Romania,ROU,2015,21.3241549245676,29.5164280006231,1.83763531756504,0.158206681470322,8.44876715009297,11.5931080562161,23.4078387141321,3.71386115533284
Russia,RUS,2000,26.9205008892863,29.2182361451085,2.9143339216085,0,13.2481459690588,,18.4496006393555,
Russia,RUS,2003,24.5183237829339,30.3637843773764,1.61821441972639,0,9.32986234971579,,21.2564982804412,
Russia,RUS,2006,23.9860235277259,30.0239546681938,1.61255625868191,0,9.04327055958422,,21.6717645009778,
Russia,RUS,2009,26.7819667350895,31.567086153074,2.82207512614393,0.328040901102698,11.1313762487364,6.81712576221533,18.9723925691683,1.57993650446979
Russia,RUS,2012,28.2898299543343,29.4992895519419,4.17144399623674,0.458256021991775,15.2818847616207,5.16599735852455,16.0130924188145,1.12020593653547
Russia,RUS,2015,30.7047597052805,27.1192300159536,5.89291658037381,0.756714644829747,19.2881519638298,3.15758439104957,12.786892963017,0.29374973566599
Serbia,SRB,2003,16.3629339687814,33.2577215002852,0,0,3.48006668147263,,29.5872150407028,
Serbia,SRB,2006,16.049125779809,28.0956083612555,0,0,3.85108245771163,,28.1432909752107,
Serbia,SRB,2009,25.2726022057907,33.235527821031,0.790155866947611,0.0218879209401255,7.86323679837078,8.74137377935834,22.0995656858375,1.97564992172396
Serbia,SRB,2012,23.3368165064155,30.7629678764956,2.01646728709757,0.207805061936836,10.5483782815113,9.29862664306685,21.2632122761307,2.56572606734557
Singapore,SGP,2009,27.585370846146,18.5190306122652,13.0641291625076,2.63212955441075,25.7182875399763,2.74261063980642,9.29649285947818,0.441948785409568
Singapore,SGP,2012,25.3926283713818,16.6923834786432,16.200511412405,4.99800861892029,26.8499664806891,1.94506146496277,7.45772425746907,0.463715915528799
Singapore,SGP,2015,26.1762129767984,16.9387896500326,14.731200061773,3.62815356955959,27.3763507142329,2.49868542929179,8.32161835644586,0.328989241865824
Slovakia,SVK,2003,27.7406606034273,28.4046662233885,3.31632928707032,0,15.4387351985313,,16.8871221715807,
Slovakia,SVK,2006,25.9170773776578,25.1275906102686,4.88606866093588,0,15.7610370246408,,16.6181832703816,
Slovakia,SVK,2009,28.5279065275911,28.1122815853643,4.22328789931848,0.252121552741189,16.6898703619527,5.55699727733064,15.8506795804954,0.786855215206099
Slovakia,SVK,2012,26.785844831099,24.9784228584204,4.07298566268456,0.286681113688373,15.6581631127843,7.92418545728409,16.2154600051534,4.07825695888585
Slovakia,SVK,2015,24.7933452556399,25.6951776857088,3.22349177651136,0.23543337729774,13.9512601955086,9.40392370762837,18.2521150696162,4.44525293208893
Slovenia,SVN,2006,31.5795485212922,24.7046526737754,5.04442710341668,0,21.9245858925661,,12.0827308581267,
Slovenia,SVN,2009,29.2490776539992,25.623768443937,4.34031113538049,0.254834304998396,19.3316377206957,5.18311150551209,15.1864768709509,0.830782364526277
Slovenia,SVN,2012,28.4347496485546,27.1508515780607,4.70521517739491,0.327901489290493,18.2379816406339,4.9415219723473,14.9759421528179,1.22583634090017
Slovenia,SVN,2015,30.3323847247478,22.5297910409697,7.95498805080154,0.979441744079325,23.063582923931,3.4478928277576,11.1792598738904,0.512658813822712
South Korea,KOR,2000,38.7493604977243,18.6341248574114,5.58783326755878,0,31.119548474519,,4.83995517187007,
South Korea,KOR,2003,33.4573113488275,16.8354948248075,10.6903941851796,1.46636417265914,30.7790864944229,,5.41332880325689,
South Korea,KOR,2006,27.2253205003077,12.5063072868712,18.1316430978419,3.60979918354575,32.7485338539939,,4.33946492935365,
South Korea,KOR,2009,32.9863157709175,15.4137052209601,11.8501513636294,1.04995144271996,32.9058592909634,0.878030349583134,4.68298355962113,0.233003001605253
South Korea,KOR,2012,30.8170619348118,16.3664640779628,12.572790760331,1.57417345594303,31.0218818116178,1.71328819476828,5.49545065234389,0.438889112221356
South Korea,KOR,2015,28.9176891523176,19.3002242976259,10.7983843978264,1.85425080365212,25.4724237768852,3.43083596588686,9.52932722324044,0.69686438256557
Spain,ESP,2000,32.7649007048532,25.6614942690516,3.97267956448125,0,21.0970656002653,,12.1798328866523,
Spain,ESP,2003,29.6238212212328,26.0854503999881,4.5613706275188,0,18.2076363090415,,13.7205650416459,
Spain,ESP,2006,29.7490825411554,30.1580205704391,1.70332241460491,0,12.6367654387544,,16.9974348363087,
Spain,ESP,2009,32.6046029840646,26.8373750895247,3.18226608202799,0.161458473837625,17.6549036694662,4.73403251789185,13.62655820596,1.19880297722705
Spain,ESP,2012,31.1552882206891,25.8220862630479,5.01168433192624,0.507591549346969,19.1603661888969,4.41366894480235,12.5908124633771,1.33850203791337
Spain,ESP,2015,32.2694624991726,24.3885349389389,5.14082184958776,0.373318306033923,21.5914723032661,3.49820872222878,12.0119992422082,0.726182138563688
Sweden,SWE,2000,30.3870537846782,20.2764408305032,9.87333690801229,1.32741548626286,25.5478476863959,,9.26352124256635,
Sweden,SWE,2003,29.8936334696397,20.6814759874733,9.82081469713602,1.57595779208764,24.7618291243848,,9.39656751438186,
Sweden,SWE,2006,28.8663359407375,21.9201579736884,9.01435756619274,1.63551567348616,23.2986574665471,,10.3089958980062,
Sweden,SWE,2009,29.7529950796805,23.476392667681,7.70513858808701,1.32708951753667,20.2990815075122,4.25223248283027,11.6727605804304,1.51430957624198
Sweden,SWE,2012,27.2524971459315,23.5497887068853,6.69976118531055,1.220046837343,18.5591356858277,5.98854124226978,13.8743074244023,2.85592177202985
Sweden,SWE,2015,27.4503347618914,21.6663536945738,8.49629185203949,1.46021106798753,22.497357386517,4.75486375525062,12.1656013389163,1.50898614282393
Switzerland,CHE,2000,27.9810604148221,21.4079396322145,8.07173391570026,1.12834591468402,21.041453520775,,13.3250243667016,
Switzerland,CHE,2003,30.8717441761195,22.6646938623101,6.92514188808827,0.940936336674433,21.9216744437853,,11.293169795131,
Switzerland,CHE,2006,30.3907192266523,22.9038944494142,7.03646511976296,0.670323275764386,22.5521710421939,,11.1014968714602,
Switzerland,CHE,2009,29.7308977789695,22.7100546439075,7.37660992382324,0.728867599443991,22.6473974811715,4.08370289046095,12.0524160042845,0.670053677938835
Switzerland,CHE,2012,31.4861146498653,21.8847081214316,8.17099402610416,0.951235838428606,23.8128240358864,2.89545448543138,10.2644969826103,0.53417186024227
Switzerland,CHE,2015,28.1291636857259,23.202364629785,6.92354927586936,0.866620758638271,20.9010051901795,5.23794154711814,13.5294907068223,1.20986420586158
Thailand,THA,2000,20.8217751088825,36.801563212587,0,0,4.79461361114486,,26.6394430140576,
Thailand,THA,2003,17.0395106460675,34.3388098011123,0,0,4.14059357191877,,30.4605013828801,
Thailand,THA,2006,17.4453333919719,33.4327841906379,0,0,4.2285079172679,,29.040705456586,
Thailand,THA,2009,16.7216182737169,36.8098402150657,0.288137973982065,0,3.30813343811632,9.90010259649538,31.7446727489293,1.2246828678392
Thailand,THA,2012,23.4896440556459,36.0035579462565,0.768066450985161,0.0523790289441507,6.71694013516445,7.70571970829325,24.0977525298907,1.16594014481992
Thailand,THA,2015,14.9627727333561,31.0919093808065,0.31310262544191,0.00275804394789265,3.65051664613754,15.0523465894575,32.1012492020777,2.82534477877488
Trinidad and Tobago,TTO,2009,18.9698170075287,25.0477366178065,2.08483615402246,0.166787047627596,8.92523774991538,14.2387351231688,20.9763699348779,9.59048036505271
Trinidad and Tobago,TTO,2015,20.3376634707525,25.5783200101592,2.20095504733253,0.217353335190566,9.18341770222627,14.3282294105814,22.4869103840913,5.66715063966617
Tunisia,TUN,2003,10.9242752075198,23.6491918078195,0,0,2.46172205293597,,28.9957417198331,
Tunisia,TUN,2006,12.6101939740145,25.5748030762439,0,0,2.63959802493478,,27.5306075902696,
Tunisia,TUN,2009,15.0516305113502,31.5008827799891,0.202478050050895,0,3.08031100744401,14.9862536777471,29.6377251565958,5.53276503861476
Tunisia,TUN,2012,15.5530754314702,31.3821232542443,0.217072543478816,0.00847334240884834,3.53475516112013,15.4628964897044,27.6268112727516,6.2147925048217
Tunisia,TUN,2015,6.5006871006993,21.0298591876063,0.053000031747277,0,0.835852179987494,26.5799659944383,33.9020521557519,11.0985833497694
Turkey,TUR,2003,20.8479473361594,30.9040053778697,3.01990863068702,0.753110137062577,7.68121446688783,,24.3111877597725,
Turkey,TUR,2006,24.4508237922076,31.0191653451394,1.96007412659341,0,10.2531832826785,,21.3755066083923,
Turkey,TUR,2009,29.0889199026557,32.1703453235513,1.84433887632223,0.0309808689820279,12.359594276815,5.60851707483933,18.1364510448527,0.760852631981689
Turkey,TUR,2012,28.6900329101725,30.8308273957237,4.07955705175138,0.268220418168022,14.4971165613917,4.495694776981,16.5756298366457,0.562921049165994
Turkey,TUR,2015,21.0597676300296,32.6345342746618,0.55908852144431,0.021826255736115,5.74720469784535,10.889425883362,26.818289827957,2.26986290896383
United Arab Emirates,ARE,2009,21.0388756229445,28.371777880667,2.09894040429746,0.20925946588716,8.45225396927907,12.0440919807336,23.1743976948771,4.61040298131405
United Arab Emirates,ARE,2012,23.9603476468932,28.5643532885327,2.05889751570712,0.15985674422428,9.72842465661854,10.4255148380633,21.8164397460209,3.28616556393996
United Arab Emirates,ARE,2015,20.5102971829272,25.3784794961824,2.70191618440411,0.268024717483631,10.736156226823,13.1769023594809,21.8379149069552,5.39030892574355
United Kingdom,GBR,2006,28.6954238170051,22.732933235654,7.67310492621663,1.37525264438053,20.5032324366173,,12.2385178711086,
United Kingdom,GBR,2009,28.812170873828,24.8878086661064,7.03744620160246,0.996762981159445,19.8252969848314,4.10602745746065,13.3630926932866,0.971394141725129
United Kingdom,GBR,2012,29.8647960556395,23.4559568240821,7.51398202168057,1.26717291202939,21.2734503215229,3.98659222452244,11.1802753294925,1.45777431103058
United Kingdom,GBR,2015,28.4160889225346,24.2531737936115,7.70123869468311,1.47509086665275,20.2728675972477,3.9878169561937,13.0667070504649,0.827016118611715
United States,USA,2000,27.4169703845444,20.9795247980097,9.85891885335211,2.3799591072234,21.4517511138972,,11.5078128055662,
United States,USA,2003,27.8471032314997,22.6834938856038,8.003110542919,1.2538213255768,20.8271285552197,,12.9059875511235,
United States,USA,2009,27.5577837640037,24.4106537131016,8.35328349233424,1.50637537693904,20.5536159531522,3.94838261686208,13.1091857879294,0.56071929567775
United States,USA,2012,30.4864494167939,24.8706441748496,6.91490299109892,1.00589175764539,20.1180276597483,3.55951628145963,12.2832684494167,0.761299268987668
United States,USA,2015,28.001045719168,22.9064905744655,8.23913390690871,1.35077136664402,20.5121109333325,4.84430191155019,13.0134020177649,1.1327435701662
Uruguay,URY,2003,19.7982184416146,23.9340834282223,4.41779078350817,0.839627465686859,11.2179940870873,,19.6109690162549,
Uruguay,URY,2006,18.0054577391529,23.4069760827321,2.59372514943964,0,8.86167507440674,,21.3119191875313,
Uruguay,URY,2009,20.2601894289397,27.9732547289625,1.66050156535228,0.0903502544072225,8.10798978002037,12.4807996524971,23.9367183197589,5.49019627006193
Uruguay,URY,2012,17.4057758910095,28.9239355256498,0.911318305950214,0.0300377521139268,5.68274709397657,14.7098465283103,25.9166938085902,6.41964509439951
Uruguay,URY,2015,21.3180318344549,27.8319103138968,2.28257881167844,0.239441459041456,9.31433077647159,12.4955539358414,23.5029557339322,3.01519713468332
Vietnam,VNM,2012,38.9507042413956,23.7212887593754,4.17525421372444,0.371800259460375,23.365642111899,1.46853000815654,7.81355046033355,0.133229945655089
Vietnam,VNM,2015,35.2167302873656,32.4836745304563,2.51211257953132,0.146142997768455,15.7979893554411,1.67216749899019,12.0560917170673,0.115091033379706
