Entity,Code,Year,"Gross enrolment ratio, secondary, gender parity index (GPI) (GPI)"
Ethiopia,ETH,2010,0.830780029296875
Ethiopia,ETH,2011,0.882600009441376
Ethiopia,ETH,2012,0.910170018672943
Euro area,,1970,0.942219972610474
Euro area,,1971,0.942309975624084
Euro area,,1972,0.945100009441376
Euro area,,1973,0.95372998714447
Euro area,,1974,0.948180019855499
Euro area,,1975,0.968710005283356
Euro area,,1976,0.972710013389587
Euro area,,1977,0.979290008544922
Euro area,,1978,0.986670017242432
Euro area,,1979,0.988330006599426
Euro area,,1980,0.99617999792099
Euro area,,1981,1.01177000999451
Euro area,,1982,1.00029003620148
Euro area,,1983,1.01208996772766
Euro area,,1984,1.01028001308441
Euro area,,1985,1.01329004764557
Euro area,,1986,1.01735997200012
Euro area,,1987,1.01668000221252
Euro area,,1988,1.01467001438141
Euro area,,1989,1.01408004760742
Euro area,,1990,1.01366996765137
Euro area,,1991,1.01586997509003
Euro area,,1992,1.01857995986938
Euro area,,1993,1.01741003990173
Euro area,,1994,1.00782001018524
Euro area,,1995,1.00943994522095
Euro area,,1996,1.01305997371674
Euro area,,1997,1.00835001468658
Euro area,,1998,1.00696003437042
Euro area,,1999,1.0075900554657
Euro area,,2000,1.00505995750427
Euro area,,2001,1.00780999660492
Euro area,,2002,1.00468003749847
Euro area,,2003,1.00451004505157
Euro area,,2004,1.00048995018005
Euro area,,2005,0.99838000535965
Euro area,,2006,0.996110022068024
Euro area,,2007,0.995850026607513
Euro area,,2008,0.994490027427673
Euro area,,2009,0.986289978027344
Euro area,,2010,0.984480023384094
Euro area,,2011,0.982119977474213
Euro area,,2012,0.979629993438721
Euro area,,2013,0.98785001039505
Euro area,,2014,0.98759001493454
Europe & Central Asia,,1983,0.965020000934601
Europe & Central Asia,,1984,0.964579999446869
Europe & Central Asia,,1985,0.963220000267029
Europe & Central Asia,,1986,0.962260007858276
Europe & Central Asia,,1987,0.962459981441498
Europe & Central Asia,,1988,0.96245002746582
Europe & Central Asia,,1989,0.962019979953766
Europe & Central Asia,,1990,0.963320016860962
Europe & Central Asia,,1991,0.965020000934601
Europe & Central Asia,,1992,0.965979993343353
Europe & Central Asia,,1993,0.964060008525848
Europe & Central Asia,,1994,0.967869997024536
Europe & Central Asia,,1995,0.965420007705688
Europe & Central Asia,,1996,0.967549979686737
Europe & Central Asia,,1997,0.969470024108887
Europe & Central Asia,,1998,0.962779998779297
Europe & Central Asia,,1999,0.956719994544983
Europe & Central Asia,,2000,0.960169970989227
Europe & Central Asia,,2001,0.951139986515045
Europe & Central Asia,,2002,0.947709977626801
Europe & Central Asia,,2003,0.944869995117188
Europe & Central Asia,,2004,0.949060022830963
Europe & Central Asia,,2005,0.951839983463287
Europe & Central Asia,,2006,0.956910014152527
Europe & Central Asia,,2007,0.958790004253387
Europe & Central Asia,,2008,0.963699996471405
Europe & Central Asia,,2009,0.972490012645721
Europe & Central Asia,,2010,0.969049990177155
Europe & Central Asia,,2011,0.967090010643005
Europe & Central Asia,,2012,0.975470006465912
Europe & Central Asia,,2013,0.979219973087311
Europe & Central Asia,,2014,0.979470014572144
Europe & Central Asia (all income levels),,1970,0.971400022506714
Europe & Central Asia (all income levels),,1971,0.972429990768433
Europe & Central Asia (all income levels),,1972,0.971830010414124
Europe & Central Asia (all income levels),,1973,0.97487998008728
Europe & Central Asia (all income levels),,1974,0.972739994525909
Europe & Central Asia (all income levels),,1975,0.980319976806641
Europe & Central Asia (all income levels),,1976,0.982249975204468
Europe & Central Asia (all income levels),,1977,0.982509970664978
Europe & Central Asia (all income levels),,1978,0.983160018920898
Europe & Central Asia (all income levels),,1979,0.983659982681274
Europe & Central Asia (all income levels),,1980,0.98523998260498
Europe & Central Asia (all income levels),,1981,0.992540001869202
Europe & Central Asia (all income levels),,1982,0.988699972629547
Europe & Central Asia (all income levels),,1983,0.993330001831055
Europe & Central Asia (all income levels),,1984,0.992139995098114
Europe & Central Asia (all income levels),,1985,0.992169976234436
Europe & Central Asia (all income levels),,1986,0.993330001831055
Europe & Central Asia (all income levels),,1987,0.993619978427887
Europe & Central Asia (all income levels),,1988,0.992609977722168
Europe & Central Asia (all income levels),,1989,0.98905998468399
Europe & Central Asia (all income levels),,1990,0.989030003547668
Europe & Central Asia (all income levels),,1991,0.991349995136261
Europe & Central Asia (all income levels),,1992,0.993669986724854
Europe & Central Asia (all income levels),,1993,0.989769995212555
Europe & Central Asia (all income levels),,1994,0.987640023231506
Europe & Central Asia (all income levels),,1995,0.98769998550415
Europe & Central Asia (all income levels),,1996,0.990220010280609
Europe & Central Asia (all income levels),,1997,0.989589989185333
Europe & Central Asia (all income levels),,1998,0.986869990825653
Europe & Central Asia (all income levels),,1999,0.983749985694885
Europe & Central Asia (all income levels),,2000,0.984059989452362
Europe & Central Asia (all income levels),,2001,0.980030000209808
Europe & Central Asia (all income levels),,2002,0.976849973201752
Europe & Central Asia (all income levels),,2003,0.975849986076355
Europe & Central Asia (all income levels),,2004,0.97706001996994
Europe & Central Asia (all income levels),,2005,0.97723001241684
Europe & Central Asia (all income levels),,2006,0.978659987449646
Europe & Central Asia (all income levels),,2007,0.979070007801056
Europe & Central Asia (all income levels),,2008,0.980989992618561
Europe & Central Asia (all income levels),,2009,0.981899976730347
Europe & Central Asia (all income levels),,2010,0.979139983654022
Europe & Central Asia (all income levels),,2011,0.977310001850128
Europe & Central Asia (all income levels),,2012,0.979920029640198
Europe & Central Asia (all income levels),,2013,0.989589989185333
Europe & Central Asia (all income levels),,2014,0.9894700050354
European Union,,1970,0.958519995212555
European Union,,1971,0.959140002727509
European Union,,1972,0.961189985275269
European Union,,1973,0.968200027942657
European Union,,1974,0.964470028877258
European Union,,1975,0.9792600274086
European Union,,1976,0.98294997215271
European Union,,1977,0.98812997341156
European Union,,1978,0.993390023708344
European Union,,1979,0.995119988918304
European Union,,1980,1.001620054245
European Union,,1981,1.0137699842453
European Union,,1982,1.00660002231598
European Union,,1983,1.01431000232697
European Union,,1984,1.01285994052887
European Union,,1985,1.01462996006012
European Union,,1986,1.01811003684998
European Union,,1987,1.01908004283905
European Union,,1988,1.01795995235443
European Union,,1989,1.01222002506256
European Union,,1990,1.01162004470825
European Union,,1991,1.01631999015808
European Union,,1992,1.02079999446869
European Union,,1993,1.01495003700256
European Union,,1994,1.00889003276825
European Union,,1995,1.01177000999451
European Union,,1996,1.0144499540329
European Union,,1997,1.01102995872498
European Union,,1998,1.01273000240326
European Union,,1999,1.01279997825623
European Union,,2000,1.01017999649048
European Union,,2001,1.01139998435974
European Union,,2002,1.00857996940613
European Union,,2003,1.00914001464844
European Union,,2004,1.00654995441437
European Union,,2005,1.00308001041412
European Union,,2006,1.00048005580902
European Union,,2007,0.998560011386871
European Union,,2008,0.997070014476776
European Union,,2009,0.990819990634918
European Union,,2010,0.987860023975372
European Union,,2011,0.985909998416901
European Union,,2012,0.983680009841919
European Union,,2013,0.998179972171783
European Union,,2014,0.998279988765717
Fiji,FJI,1970,0.860289990901947
Fiji,FJI,1972,0.939580023288727
Fiji,FJI,1973,0.947880029678345
Fiji,FJI,1974,0.977119982242584
Fiji,FJI,1975,0.998329997062683
Fiji,FJI,1976,1.02787005901337
Fiji,FJI,1977,1.02266001701355
Fiji,FJI,1978,1.04466998577118
Fiji,FJI,1980,1.06193995475769
Fiji,FJI,1981,1.06380999088287
Fiji,FJI,1983,1.06271994113922
Fiji,FJI,1984,1.02763998508453
Fiji,FJI,1985,1.02881002426147
Fiji,FJI,1986,1.02859997749329
Fiji,FJI,1987,1.03288996219635
Fiji,FJI,1991,0.965680003166199
Fiji,FJI,1992,1.01008999347687
Fiji,FJI,1998,1.07107996940613
Fiji,FJI,1999,1.10944998264313
Fiji,FJI,2000,1.09228003025055
Fiji,FJI,2001,1.07194995880127
Fiji,FJI,2002,1.07922995090485
Fiji,FJI,2003,1.07168996334076
Fiji,FJI,2004,1.06651997566223
Fiji,FJI,2006,1.09486997127533
Fiji,FJI,2007,1.1133199930191
Fiji,FJI,2008,1.07016003131866
Fiji,FJI,2009,1.09441995620728
Fiji,FJI,2011,1.08213996887207
Fiji,FJI,2012,1.10827994346619
Finland,FIN,1971,1.08343005180359
Finland,FIN,1972,1.08466994762421
Finland,FIN,1973,1.10956001281738
Finland,FIN,1974,1.10971999168396
Finland,FIN,1976,1.13452005386353
Finland,FIN,1977,1.11557996273041
Finland,FIN,1978,1.11250996589661
Finland,FIN,1979,1.11070001125336
Finland,FIN,1980,1.11959004402161
Finland,FIN,1981,1.1143399477005
Finland,FIN,1982,1.12102997303009
Finland,FIN,1983,1.12804996967316
Finland,FIN,1984,1.16664004325867
Finland,FIN,1985,1.17431998252869
Finland,FIN,1986,1.16786003112793
Finland,FIN,1987,1.16645002365112
Finland,FIN,1988,1.16817998886108
Finland,FIN,1989,1.15889000892639
Finland,FIN,1990,1.18052995204926
Finland,FIN,1991,1.19444000720978
Finland,FIN,1992,1.21218001842499
Finland,FIN,1993,1.18226003646851
Finland,FIN,1994,1.167760014534
Finland,FIN,1995,1.1512199640274
Finland,FIN,1996,1.17307996749878
Finland,FIN,1997,1.1361700296402
Finland,FIN,1998,1.09800004959106
Finland,FIN,1999,1.0900399684906
Finland,FIN,2000,1.09305000305176
Finland,FIN,2001,1.10392999649048
Finland,FIN,2002,1.10924994945526
Finland,FIN,2003,1.10336995124817
Finland,FIN,2004,1.04765999317169
Finland,FIN,2005,1.04540002346039
Finland,FIN,2006,1.04220998287201
Finland,FIN,2007,1.04516005516052
Finland,FIN,2008,1.048220038414
Finland,FIN,2009,1.04894995689392
Finland,FIN,2010,1.04674994945526
Finland,FIN,2011,1.04495000839233
Finland,FIN,2012,1.04667997360229
Finland,FIN,2013,1.09286999702454
Finland,FIN,2014,1.09355998039246
France,FRA,1971,1.09804999828339
France,FRA,1972,1.09042000770569
France,FRA,1973,1.07991003990173
France,FRA,1974,1.01670002937317
France,FRA,1975,1.0827499628067
France,FRA,1977,1.09513998031616
France,FRA,1978,1.10514998435974
France,FRA,1979,1.10847997665405
France,FRA,1980,1.11448001861572
France,FRA,1981,1.20156002044678
France,FRA,1982,1.1141699552536
France,FRA,1983,1.10985004901886
France,FRA,1985,1.08989000320435
France,FRA,1986,1.08527004718781
France,FRA,1987,1.07785999774933
France,FRA,1988,1.07289004325867
France,FRA,1989,1.07055997848511
France,FRA,1990,1.06789004802704
France,FRA,1991,1.0547000169754
France,FRA,1992,1.04996001720428
France,FRA,1993,1.04233002662659
France,FRA,1994,0.997839987277985
France,FRA,1995,0.990930020809174
France,FRA,1996,0.992349982261658
France,FRA,1997,0.991299986839294
France,FRA,1998,0.992030024528503
France,FRA,1999,0.994920015335083
France,FRA,2000,0.996969997882843
France,FRA,2001,1.00102996826172
France,FRA,2002,1.00169003009796
France,FRA,2003,1.00607001781464
France,FRA,2004,1.00217998027802
France,FRA,2005,1.00136995315552
France,FRA,2006,0.999830007553101
France,FRA,2007,1
France,FRA,2008,0.999880015850067
France,FRA,2009,1.00074005126953
France,FRA,2010,1.00593996047974
France,FRA,2011,1.00429999828339
France,FRA,2012,1.00125002861023
France,FRA,2013,1.00699996948242
France,FRA,2014,1.01049995422363
Gabon,GAB,1971,0.394730001688004
Gabon,GAB,1972,0.414640009403229
Gabon,GAB,1973,0.434839993715286
Gabon,GAB,1974,0.458719998598099
Gabon,GAB,1976,0.531849980354309
Gabon,GAB,1977,0.575739979743958
Gabon,GAB,1978,0.599810004234314
Gabon,GAB,1979,0.606249988079071
Gabon,GAB,1980,0.64326000213623
Gabon,GAB,1981,0.664919972419739
Gabon,GAB,1982,0.647629976272583
Gabon,GAB,1983,0.661159992218018
Gabon,GAB,1984,0.6840900182724
Gabon,GAB,1985,0.713209986686707
Gabon,GAB,1986,0.733870029449463
Gabon,GAB,1987,0.726289987564087
Gabon,GAB,1988,0.769500017166138
Gabon,GAB,1989,0.87993997335434
Gabon,GAB,1994,0.911059975624084
Gabon,GAB,1995,0.839359998703003
Gabon,GAB,1996,0.90531998872757
Gabon,GAB,1997,0.88306999206543
Gabon,GAB,1999,0.876980006694794
Gambia,GMB,1971,0.301600009202957
Gambia,GMB,1973,0.308759987354279
Gambia,GMB,1974,0.32260000705719
Gambia,GMB,1975,0.35479000210762
Gambia,GMB,1976,0.369760006666183
Gambia,GMB,1977,0.405070006847382
Gambia,GMB,1978,0.451629996299744
Gambia,GMB,1979,0.404359996318817
Gambia,GMB,1980,0.4028599858284
Gambia,GMB,1981,0.416429996490479
Gambia,GMB,1983,0.428530007600784
Gambia,GMB,1984,0.42383000254631
Gambia,GMB,1985,0.414099991321564
Gambia,GMB,1986,0.406610012054443
Gambia,GMB,1987,0.423610001802444
Gambia,GMB,1988,0.413599997758865
Gambia,GMB,1989,0.409999996423721
Gambia,GMB,1990,0.47435998916626
Gambia,GMB,1991,0.497029989957809
Gambia,GMB,1992,0.526139974594116
Gambia,GMB,1993,0.52581000328064
Gambia,GMB,1994,0.53600001335144
Gambia,GMB,1995,0.536559998989105
Gambia,GMB,1996,0.607900023460388
Gambia,GMB,2008,0.926840007305145
Gambia,GMB,2009,0.955150008201599
Gambia,GMB,2010,0.949729979038239
Georgia,GEO,1981,0.760259985923767
Georgia,GEO,1986,0.827400028705597
Georgia,GEO,1991,0.974979996681213
Georgia,GEO,1992,0.94880998134613
Georgia,GEO,1993,0.934689998626709
Georgia,GEO,1994,0.939469993114471
Georgia,GEO,1995,0.912930011749268
Georgia,GEO,1996,0.965799987316132
Georgia,GEO,1997,0.966000020503998
Georgia,GEO,1999,0.980250000953674
Georgia,GEO,2000,0.984390020370483
Georgia,GEO,2001,0.994620025157928
Georgia,GEO,2002,0.983169972896576
Georgia,GEO,2003,0.97680002450943
Georgia,GEO,2004,0.989730000495911
Georgia,GEO,2005,0.967880010604858
Georgia,GEO,2006,0.995019972324371
Georgia,GEO,2008,0.953939974308014
Georgia,GEO,2013,0.992690026760101
Georgia,GEO,2014,1.00334000587463
Germany,DEU,1992,0.97639000415802
Germany,DEU,1993,0.965049982070923
Germany,DEU,1994,0.970790028572083
Germany,DEU,1995,0.972270011901855
Germany,DEU,1996,0.975139975547791
Germany,DEU,1997,0.979870021343231
Germany,DEU,1998,0.979449987411499
Germany,DEU,1999,0.982850015163422
Germany,DEU,2000,0.98717999458313
Germany,DEU,2001,0.98759001493454
Germany,DEU,2002,0.984610021114349
Germany,DEU,2003,0.978959977626801
Germany,DEU,2004,0.976989984512329
Germany,DEU,2005,0.973919987678528
Germany,DEU,2006,0.969250023365021
Germany,DEU,2007,0.971909999847412
Germany,DEU,2008,0.970619976520538
Germany,DEU,2009,0.946870028972626
Germany,DEU,2010,0.94938999414444
Germany,DEU,2011,0.949400007724762
Germany,DEU,2012,0.946139991283417
Germany,DEU,2013,0.948279976844788
Germany,DEU,2014,0.945999979972839
Ghana,GHA,1971,0.643490016460419
Ghana,GHA,1973,0.675440013408661
Ghana,GHA,1974,0.663169980049133
Ghana,GHA,1975,0.664780020713806
Ghana,GHA,1976,0.652949988842011
Ghana,GHA,1977,0.645359992980957
Ghana,GHA,1978,0.655489981174469
Ghana,GHA,1979,0.64793998003006
Ghana,GHA,1980,0.660929977893829
Ghana,GHA,1981,0.641870021820068
Ghana,GHA,1982,0.650059998035431
Ghana,GHA,1983,0.628289997577667
Ghana,GHA,1984,0.622990012168884
Ghana,GHA,1985,0.628459990024567
Ghana,GHA,1987,0.698790013790131
Ghana,GHA,1988,0.667330026626587
Ghana,GHA,1989,0.666570007801056
Ghana,GHA,1990,0.663640022277832
Ghana,GHA,1995,0.722060024738312
Ghana,GHA,1999,0.805670022964478
Ghana,GHA,2000,0.818710029125214
Ghana,GHA,2001,0.842379987239838
Ghana,GHA,2002,0.845870018005371
Ghana,GHA,2003,0.849020004272461
Ghana,GHA,2004,0.829990029335022
Ghana,GHA,2005,0.830429971218109
Ghana,GHA,2006,0.844780027866364
Ghana,GHA,2007,0.872659981250763
Ghana,GHA,2008,0.881340026855469
Ghana,GHA,2009,0.886919975280762
Ghana,GHA,2011,0.898999989032745
Ghana,GHA,2012,0.895449995994568
Ghana,GHA,2013,0.910179972648621
Ghana,GHA,2014,0.938229978084564
Ghana,GHA,2015,0.948689997196198
Greece,GRC,1971,0.798550009727478
Greece,GRC,1972,0.800949990749359
Greece,GRC,1973,0.796169996261597
Greece,GRC,1974,0.789409995079041
Greece,GRC,1975,0.786629974842072
Greece,GRC,1976,0.795059978961945
Greece,GRC,1977,0.806029975414276
Greece,GRC,1978,0.832480013370514
Greece,GRC,1979,0.855260014533997
Greece,GRC,1980,0.868399977684021
Greece,GRC,1981,0.899810016155243
Greece,GRC,1982,0.926379978656769
Greece,GRC,1983,0.97189998626709
Greece,GRC,1984,0.982630014419556
Greece,GRC,1985,0.984480023384094
Greece,GRC,1986,0.97341001033783
Greece,GRC,1987,0.959670007228851
Greece,GRC,1988,0.953949987888336
Greece,GRC,1989,0.96085000038147
Greece,GRC,1990,0.980260014533997
Greece,GRC,1991,0.983860015869141
Greece,GRC,1992,0.990360021591187
Greece,GRC,1993,1.01984000205994
Greece,GRC,1994,0.970200002193451
Greece,GRC,1995,1.02332997322083
Greece,GRC,1996,1.03745996952057
Greece,GRC,1997,1.04844999313354
Greece,GRC,1998,1.05327999591827
Greece,GRC,1999,1.05369997024536
Greece,GRC,2000,1.0725200176239
Greece,GRC,2001,1.05800998210907
Greece,GRC,2002,1.02497005462646
Greece,GRC,2003,1.01008999347687
Greece,GRC,2004,0.989000022411346
Greece,GRC,2005,0.957650005817413
Greece,GRC,2006,0.948620021343231
Greece,GRC,2007,0.924950003623962
Greece,GRC,2010,0.937470018863678
Greece,GRC,2011,0.954699993133545
Greece,GRC,2012,0.956960022449493
Greece,GRC,2013,0.959869980812073
Grenada,GRD,1971,0.807780027389526
Grenada,GRD,1972,1.06957995891571
Grenada,GRD,1977,1.19834005832672
Grenada,GRD,1978,1.18675994873047
Grenada,GRD,1979,1.18430995941162
Grenada,GRD,1980,1.20037996768951
Grenada,GRD,1981,1.41033005714417
Grenada,GRD,1982,1.47075998783112
Grenada,GRD,1983,1.35415995121002
Grenada,GRD,1984,1.1696799993515
Grenada,GRD,1985,1.17816996574402
Grenada,GRD,1986,1.17870998382568
Grenada,GRD,1987,1.15852999687195
Grenada,GRD,1988,1.05618000030518
Grenada,GRD,1989,1.16780996322632
Grenada,GRD,1990,1.11325001716614
Grenada,GRD,1991,1.15938997268677
Grenada,GRD,1992,1.20451998710632
Grenada,GRD,1993,1.1762900352478
Grenada,GRD,2002,1.14815998077393
Grenada,GRD,2003,0.977299988269806
Grenada,GRD,2004,1.07656002044678
Grenada,GRD,2005,1.01949000358582
Grenada,GRD,2007,0.972620010375977
Grenada,GRD,2008,0.908789992332459
Grenada,GRD,2009,1.00119996070862
Grenada,GRD,2010,1.02959001064301
Grenada,GRD,2013,0.980459988117218
Grenada,GRD,2014,0.993390023708344
Guatemala,GTM,1970,0.717360019683838
Guatemala,GTM,1971,0.83925998210907
Guatemala,GTM,1972,0.850090026855469
Guatemala,GTM,1973,0.838500022888184
Guatemala,GTM,1974,0.862360000610352
Guatemala,GTM,1975,0.875209987163544
Guatemala,GTM,1976,0.876689970493317
Guatemala,GTM,1977,0.900200009346008
Guatemala,GTM,1978,0.799369990825653
Guatemala,GTM,1979,0.811179995536804
Guatemala,GTM,1980,0.822650015354156
Guatemala,GTM,1981,0.851220011711121
Guatemala,GTM,1982,0.853810012340546
Guatemala,GTM,1983,0.876540005207062
Guatemala,GTM,1993,0.880720019340515
Guatemala,GTM,1996,0.882780015468597
Guatemala,GTM,1998,0.889509975910187
Guatemala,GTM,1999,0.837800025939941
Guatemala,GTM,2000,0.88621997833252
Guatemala,GTM,2001,0.894959986209869
Guatemala,GTM,2002,0.891990005970001
Guatemala,GTM,2004,0.908519983291626
Guatemala,GTM,2005,0.917869985103607
Guatemala,GTM,2006,0.928380012512207
Guatemala,GTM,2007,0.93655002117157
Guatemala,GTM,2008,0.948740005493164
Guatemala,GTM,2009,0.948199987411499
Guatemala,GTM,2010,0.935570001602173
Guatemala,GTM,2011,0.926779985427856
Guatemala,GTM,2012,0.930459976196289
Guatemala,GTM,2013,0.929260015487671
Guatemala,GTM,2014,0.938830018043518
Guinea,GIN,1971,0.256009995937347
Guinea,GIN,1980,0.361519992351532
Guinea,GIN,1981,0.38730001449585
Guinea,GIN,1982,0.387050002813339
Guinea,GIN,1983,0.374179989099503
Guinea,GIN,1984,0.384620010852814
Guinea,GIN,1985,0.364620000123978
Guinea,GIN,1986,0.356350004673004
Guinea,GIN,1987,0.334340006113052
Guinea,GIN,1989,0.325150012969971
Guinea,GIN,1990,0.322499990463257
Guinea,GIN,1991,0.319860011339188
Guinea,GIN,1993,0.327659994363785
Guinea,GIN,1994,0.326759994029999
Guinea,GIN,1996,0.343930006027222
Guinea,GIN,1999,0.352739989757538
Guinea,GIN,2001,0.390650004148483
Guinea,GIN,2002,0.408989995718002
Guinea,GIN,2003,0.451319992542267
Guinea,GIN,2004,0.449680000543594
Guinea,GIN,2005,0.497940003871918
Guinea,GIN,2006,0.523469984531403
Guinea,GIN,2008,0.577790021896362
Guinea,GIN,2011,0.631380021572113
Guinea,GIN,2014,0.655939996242523
Guinea-Bissau,GNB,1971,0.555939972400665
Guinea-Bissau,GNB,1972,0.479550004005432
Guinea-Bissau,GNB,1976,0.434549987316132
Guinea-Bissau,GNB,1977,0.303220003843308
Guinea-Bissau,GNB,1978,0.22435000538826
Guinea-Bissau,GNB,1979,0.193910002708435
Guinea-Bissau,GNB,1980,0.201010003685951
Guinea-Bissau,GNB,1981,0.242630004882813
Guinea-Bissau,GNB,1982,0.210620000958443
Guinea-Bissau,GNB,1983,0.245379999279976
Guinea-Bissau,GNB,1984,0.230010002851486
Guinea-Bissau,GNB,1985,0.269320011138916
Guinea-Bissau,GNB,1987,0.333559989929199
Guinea-Bissau,GNB,1988,0.344630002975464
Guinea-Bissau,GNB,1989,0.463789999485016
Guinea-Bissau,GNB,2000,0.545220017433167
Guyana,GUY,1971,1.01396000385284
Guyana,GUY,1972,0.975969970226288
Guyana,GUY,1973,0.96763002872467
Guyana,GUY,1974,0.982999980449677
Guyana,GUY,1976,1.02375996112823
Guyana,GUY,1984,0.954010009765625
Guyana,GUY,1985,0.952049970626831
Guyana,GUY,1986,0.9930499792099
Guyana,GUY,1987,0.986649990081787
Guyana,GUY,1999,1.00181996822357
Guyana,GUY,2001,1.09298002719879
Guyana,GUY,2005,0.951969981193542
Guyana,GUY,2007,0.881349980831146
Guyana,GUY,2008,0.952660024166107
Guyana,GUY,2009,0.953419983386993
Guyana,GUY,2010,0.99975997209549
Guyana,GUY,2011,0.996730029582977
Guyana,GUY,2012,0.992079973220825
Heavily indebted poor countries (HIPC),,1970,0.565339982509613
Heavily indebted poor countries (HIPC),,1971,0.561510026454926
Heavily indebted poor countries (HIPC),,1972,0.557820022106171
Heavily indebted poor countries (HIPC),,1973,0.560699999332428
Heavily indebted poor countries (HIPC),,1974,0.56401002407074
Heavily indebted poor countries (HIPC),,1975,0.555350005626678
Heavily indebted poor countries (HIPC),,1976,0.550509989261627
Heavily indebted poor countries (HIPC),,1977,0.54773998260498
Heavily indebted poor countries (HIPC),,1978,0.545799970626831
Heavily indebted poor countries (HIPC),,1979,0.543460011482239
Heavily indebted poor countries (HIPC),,1980,0.554989993572235
Heavily indebted poor countries (HIPC),,1981,0.562520027160645
Heavily indebted poor countries (HIPC),,1982,0.587379992008209
Heavily indebted poor countries (HIPC),,1983,0.593270003795624
Heavily indebted poor countries (HIPC),,1984,0.603120028972626
Heavily indebted poor countries (HIPC),,1985,0.615260004997253
Heavily indebted poor countries (HIPC),,1986,0.627600014209747
Heavily indebted poor countries (HIPC),,1987,0.639559984207153
Heavily indebted poor countries (HIPC),,1988,0.645389974117279
Heavily indebted poor countries (HIPC),,1989,0.653400003910065
Heavily indebted poor countries (HIPC),,1990,0.660300016403198
Heavily indebted poor countries (HIPC),,1991,0.667890012264252
Heavily indebted poor countries (HIPC),,1992,0.671199977397919
Heavily indebted poor countries (HIPC),,1993,0.66746997833252
Heavily indebted poor countries (HIPC),,1994,0.649810016155243
Heavily indebted poor countries (HIPC),,1995,0.680899977684021
Heavily indebted poor countries (HIPC),,1996,0.680739998817444
Heavily indebted poor countries (HIPC),,1997,0.679589986801147
Heavily indebted poor countries (HIPC),,1998,0.678610026836395
Heavily indebted poor countries (HIPC),,1999,0.684800028800964
Heavily indebted poor countries (HIPC),,2000,0.690980017185211
Heavily indebted poor countries (HIPC),,2001,0.693040013313293
Heavily indebted poor countries (HIPC),,2002,0.697780013084412
Heavily indebted poor countries (HIPC),,2003,0.70907998085022
Heavily indebted poor countries (HIPC),,2004,0.696479976177216
Heavily indebted poor countries (HIPC),,2005,0.707300007343292
Heavily indebted poor countries (HIPC),,2006,0.708959996700287
Heavily indebted poor countries (HIPC),,2007,0.720439970493317
Heavily indebted poor countries (HIPC),,2008,0.732179999351501
Heavily indebted poor countries (HIPC),,2009,0.744350016117096
Heavily indebted poor countries (HIPC),,2010,0.761409997940063
Heavily indebted poor countries (HIPC),,2011,0.781260013580322
Heavily indebted poor countries (HIPC),,2012,0.79338002204895
Heavily indebted poor countries (HIPC),,2013,0.806739985942841
Heavily indebted poor countries (HIPC),,2014,0.808719992637634
High income,,1970,0.829039990901947
High income,,1971,0.829439997673035
High income,,1972,0.831019997596741
High income,,1973,0.857720017433167
High income,,1974,0.87993997335434
High income,,1975,0.910239994525909
High income,,1976,0.93572998046875
High income,,1977,0.962289988994598
High income,,1978,0.990490019321442
High income,,1979,0.994480013847351
High income,,1980,1.00348997116089
High income,,1981,1.01472997665405
High income,,1982,1.01037001609802
High income,,1983,1.01366996765137
High income,,1984,1.01192998886108
High income,,1985,1.01072001457214
High income,,1986,1.01498997211456
High income,,1987,1.01645994186401
High income,,1988,1.01271998882294
High income,,1989,1.00926995277405
High income,,1990,1.00797998905182
High income,,1991,1.01303005218506
High income,,1992,1.0127899646759
High income,,1993,1.00901997089386
High income,,1994,1.0025999546051
High income,,1995,1.00978994369507
High income,,1996,1.00809001922607
High income,,1997,1.01130998134613
High income,,1998,1.01602005958557
High income,,1999,1.01119005680084
High income,,2000,1.00660002231598
High income,,2001,1.00804996490479
High income,,2002,1.0011899471283
High income,,2003,1.00495994091034
High income,,2004,1.00882995128632
High income,,2005,1.0069899559021
High income,,2006,0.999830007553101
High income,,2007,1.00124001502991
High income,,2008,0.996840000152588
High income,,2009,0.997300028800964
High income,,2010,0.994099974632263
High income,,2011,0.990859985351563
High income,,2012,0.991320013999939
High income,,2013,0.996540009975433
High income,,2014,0.996349990367889
Honduras,HND,1970,0.89452999830246
Honduras,HND,1980,1.03201997280121
Honduras,HND,1982,1.14683997631073
Honduras,HND,1983,1.09354996681213
Honduras,HND,1984,1.1768399477005
Honduras,HND,1991,1.22950994968414
Honduras,HND,2006,1.2349100112915
Honduras,HND,2007,1.24900996685028
Honduras,HND,2008,1.26577997207642
Honduras,HND,2010,1.22175002098083
Honduras,HND,2011,1.21214997768402
Honduras,HND,2012,1.20871996879578
Honduras,HND,2013,1.20543003082275
Honduras,HND,2014,1.16688001155853
Hong Kong,HKG,1971,0.786300003528595
Hong Kong,HKG,1972,0.806829988956451
Hong Kong,HKG,1973,0.838689982891083
Hong Kong,HKG,1974,0.872780025005341
Hong Kong,HKG,1975,0.893530011177063
Hong Kong,HKG,1976,0.925409972667694
Hong Kong,HKG,1977,0.94064998626709
Hong Kong,HKG,1978,0.974870026111603
Hong Kong,HKG,1979,1.01823997497559
Hong Kong,HKG,1980,1.03794002532959
Hong Kong,HKG,1981,1.05836999416351
Hong Kong,HKG,1982,1.06667995452881
Hong Kong,HKG,1983,1.07946002483368
