Entity,Code,Year,GHG emissions per capita (tonnes carbon dioxide equivalents (CO₂e))
Bermuda,BMU,1985,12.01
Bermuda,BMU,1986,10.06
Bermuda,BMU,1987,10
Bermuda,BMU,1988,13.58
Bermuda,BMU,1989,15.84
Bermuda,BMU,1990,11.01
Bermuda,BMU,1991,9.85
Bermuda,BMU,1992,7.95
Bermuda,BMU,1993,8
Bermuda,BMU,1994,8.28
Bermuda,BMU,1995,8.31
Bermuda,BMU,1996,8.38
Bermuda,BMU,1998,7.58
Bermuda,BMU,1999,8.03
Bermuda,BMU,2000,8.39
Bermuda,BMU,2001,8.16
Bermuda,BMU,2002,8.38
Bermuda,BMU,2003,8.58
Bermuda,BMU,2004,9.29
Bermuda,BMU,2005,9.11
Bermuda,BMU,2006,9.31
Bermuda,BMU,2009,8.55
Bermuda,BMU,2010,9.13
Bermuda,BMU,2011,9.52
Bermuda,BMU,2012,9.77
Bhutan,BTN,1970,2.89
Bhutan,BTN,1971,2.85
Bhutan,BTN,1972,2.8
Bhutan,BTN,1973,2.77
Bhutan,BTN,1974,2.73
Bhutan,BTN,1975,2.66
Bhutan,BTN,1976,2.61
Bhutan,BTN,1977,2.58
Bhutan,BTN,1978,2.58
Bhutan,BTN,1979,2.55
Bhutan,BTN,1980,2.53
Bhutan,BTN,1981,2.58
Bhutan,BTN,1982,2.54
Bhutan,BTN,1983,2.53
Bhutan,BTN,1984,2.51
Bhutan,BTN,1985,2.54
Bhutan,BTN,1986,2.49
Bhutan,BTN,1987,2.45
Bhutan,BTN,1988,2.3
Bhutan,BTN,1989,2.26
Bhutan,BTN,1990,2.38
Bhutan,BTN,1991,2.38
Bhutan,BTN,1992,3
Bhutan,BTN,1993,3.04
Bhutan,BTN,1994,3.13
Bhutan,BTN,1995,3.2
Bhutan,BTN,1996,3.2
Bhutan,BTN,1997,3.02
Bhutan,BTN,1998,3.58
Bhutan,BTN,1999,6.92
Bhutan,BTN,2000,4.03
Bhutan,BTN,2001,2.74
Bhutan,BTN,2002,2.82
Bhutan,BTN,2003,2.35
Bhutan,BTN,2004,2.54
Bhutan,BTN,2005,2.46
Bhutan,BTN,2006,2.93
Bhutan,BTN,2007,3.39
Bhutan,BTN,2008,2.72
Bhutan,BTN,2009,3.07
Bhutan,BTN,2010,4.43
Bhutan,BTN,2011,4.4
Bhutan,BTN,2012,4.38
Bolivia,BOL,1970,38.39
Bolivia,BOL,1971,26.62
Bolivia,BOL,1972,31.9
Bolivia,BOL,1973,26.17
Bolivia,BOL,1974,27.51
Bolivia,BOL,1975,30.5
Bolivia,BOL,1976,34.57
Bolivia,BOL,1977,26.28
Bolivia,BOL,1978,31.16
Bolivia,BOL,1979,32.1
Bolivia,BOL,1980,33.35
Bolivia,BOL,1981,29.67
Bolivia,BOL,1982,30.58
Bolivia,BOL,1983,30.71
Bolivia,BOL,1984,23.77
Bolivia,BOL,1985,24.65
Bolivia,BOL,1986,25.45
Bolivia,BOL,1987,30.3
Bolivia,BOL,1988,25.15
Bolivia,BOL,1989,25.05
Bolivia,BOL,1990,28.1
Bolivia,BOL,1991,26.19
Bolivia,BOL,1992,27.32
Bolivia,BOL,1993,29.42
Bolivia,BOL,1994,21.1
Bolivia,BOL,1995,22.52
Bolivia,BOL,1996,22.82
Bolivia,BOL,1997,22.75
Bolivia,BOL,1998,16.95
Bolivia,BOL,1999,27.6
Bolivia,BOL,2000,10.96
Bolivia,BOL,2001,7.32
Bolivia,BOL,2002,12.79
Bolivia,BOL,2003,14.14
Bolivia,BOL,2004,28.16
Bolivia,BOL,2005,33.91
Bolivia,BOL,2006,17.69
Bolivia,BOL,2007,24.1
Bolivia,BOL,2008,12.5
Bolivia,BOL,2009,7.83
Bolivia,BOL,2010,10.37
Bolivia,BOL,2011,61.62
Bolivia,BOL,2012,60.72
Bosnia and Herzegovina,BIH,1970,6.19
Bosnia and Herzegovina,BIH,1971,6.21
Bosnia and Herzegovina,BIH,1972,5.65
Bosnia and Herzegovina,BIH,1973,6.01
Bosnia and Herzegovina,BIH,1974,6.52
Bosnia and Herzegovina,BIH,1975,5.48
Bosnia and Herzegovina,BIH,1976,5.07
Bosnia and Herzegovina,BIH,1977,5.42
Bosnia and Herzegovina,BIH,1978,5.51
Bosnia and Herzegovina,BIH,1979,5.41
Bosnia and Herzegovina,BIH,1980,6.22
Bosnia and Herzegovina,BIH,1981,4.69
Bosnia and Herzegovina,BIH,1982,5.51
Bosnia and Herzegovina,BIH,1983,6.21
Bosnia and Herzegovina,BIH,1984,5.95
Bosnia and Herzegovina,BIH,1985,6.15
Bosnia and Herzegovina,BIH,1986,5.87
Bosnia and Herzegovina,BIH,1987,5.82
Bosnia and Herzegovina,BIH,1988,6.44
Bosnia and Herzegovina,BIH,1989,6.07
Bosnia and Herzegovina,BIH,1990,7.02
Bosnia and Herzegovina,BIH,1991,6.45
Bosnia and Herzegovina,BIH,1992,5.09
Bosnia and Herzegovina,BIH,1993,4.52
Bosnia and Herzegovina,BIH,1994,1.65
Bosnia and Herzegovina,BIH,1995,1.71
Bosnia and Herzegovina,BIH,1996,1.88
Bosnia and Herzegovina,BIH,1997,3.19
Bosnia and Herzegovina,BIH,1998,3.96
Bosnia and Herzegovina,BIH,1999,4.09
Bosnia and Herzegovina,BIH,2000,5.97
Bosnia and Herzegovina,BIH,2001,4.79
Bosnia and Herzegovina,BIH,2002,4.53
Bosnia and Herzegovina,BIH,2003,4.93
Bosnia and Herzegovina,BIH,2004,5.29
Bosnia and Herzegovina,BIH,2005,5.5
Bosnia and Herzegovina,BIH,2006,6.03
Bosnia and Herzegovina,BIH,2007,6.54
Bosnia and Herzegovina,BIH,2008,6.44
Bosnia and Herzegovina,BIH,2009,6.53
Bosnia and Herzegovina,BIH,2010,6.88
Bosnia and Herzegovina,BIH,2011,7.16
Bosnia and Herzegovina,BIH,2012,7.43
Botswana,BWA,1970,16.32
Botswana,BWA,1971,9.13
Botswana,BWA,1972,10.12
Botswana,BWA,1973,10.63
Botswana,BWA,1974,9.52
Botswana,BWA,1975,11.22
Botswana,BWA,1976,10.63
Botswana,BWA,1977,11.85
Botswana,BWA,1978,11.56
Botswana,BWA,1979,13.7
Botswana,BWA,1980,11.11
Botswana,BWA,1981,9.65
Botswana,BWA,1982,10.14
Botswana,BWA,1983,9.5
Botswana,BWA,1984,7.3
Botswana,BWA,1985,7.13
Botswana,BWA,1986,6.78
Botswana,BWA,1987,8.53
Botswana,BWA,1988,6.72
Botswana,BWA,1989,7.51
Botswana,BWA,1990,9.71
Botswana,BWA,1991,7.74
Botswana,BWA,1992,10.64
Botswana,BWA,1993,6.15
Botswana,BWA,1994,7.23
Botswana,BWA,1995,7.75
Botswana,BWA,1996,6.36
Botswana,BWA,1997,6.17
Botswana,BWA,1998,20.54
Botswana,BWA,1999,20.43
Botswana,BWA,2000,22.96
Botswana,BWA,2001,30.97
Botswana,BWA,2002,28.91
Botswana,BWA,2003,9.69
Botswana,BWA,2004,13.06
Botswana,BWA,2005,13.03
Botswana,BWA,2006,23.08
Botswana,BWA,2007,13.62
Botswana,BWA,2008,37.53
Botswana,BWA,2009,11.59
Botswana,BWA,2010,40.52
Botswana,BWA,2011,39.92
Botswana,BWA,2012,39.3
Brazil,BRA,1970,13.23
Brazil,BRA,1971,9.91
Brazil,BRA,1972,11.37
Brazil,BRA,1973,9.97
Brazil,BRA,1974,10.45
Brazil,BRA,1975,11.29
Brazil,BRA,1976,12.57
Brazil,BRA,1977,10.39
Brazil,BRA,1978,11.62
Brazil,BRA,1979,11.96
Brazil,BRA,1980,12.38
Brazil,BRA,1981,11.22
Brazil,BRA,1982,11.39
Brazil,BRA,1983,11.23
Brazil,BRA,1984,9.49
Brazil,BRA,1985,9.75
Brazil,BRA,1986,10.15
Brazil,BRA,1987,11.42
Brazil,BRA,1988,10.1
Brazil,BRA,1989,10.06
Brazil,BRA,1990,10.75
Brazil,BRA,1991,10.33
Brazil,BRA,1992,10.67
Brazil,BRA,1993,11.28
Brazil,BRA,1994,9.11
Brazil,BRA,1995,9.7
Brazil,BRA,1996,9.79
Brazil,BRA,1997,9.83
Brazil,BRA,1998,13.3
Brazil,BRA,1999,9.24
Brazil,BRA,2000,6.97
Brazil,BRA,2001,7.19
Brazil,BRA,2002,8.84
Brazil,BRA,2003,8.9
Brazil,BRA,2004,10.65
Brazil,BRA,2005,12.77
Brazil,BRA,2006,8.58
Brazil,BRA,2007,14.15
Brazil,BRA,2008,7.94
Brazil,BRA,2009,6.22
Brazil,BRA,2010,14.75
Brazil,BRA,2011,14.86
Brazil,BRA,2012,14.91
British Virgin Islands,VGB,1970,3.25
British Virgin Islands,VGB,1971,2.97
British Virgin Islands,VGB,1972,3.55
British Virgin Islands,VGB,1973,3.68
British Virgin Islands,VGB,1974,3.42
British Virgin Islands,VGB,1975,3.86
British Virgin Islands,VGB,1976,3.48
British Virgin Islands,VGB,1977,3.75
British Virgin Islands,VGB,1978,3.52
British Virgin Islands,VGB,1979,3.46
British Virgin Islands,VGB,1980,3.44
British Virgin Islands,VGB,1981,6.88
British Virgin Islands,VGB,1982,6.74
British Virgin Islands,VGB,1983,7.69
British Virgin Islands,VGB,1984,6.77
British Virgin Islands,VGB,1985,5.15
British Virgin Islands,VGB,1986,4.93
British Virgin Islands,VGB,1988,4.73
British Virgin Islands,VGB,1989,4.73
British Virgin Islands,VGB,1990,4.43
British Virgin Islands,VGB,1991,4.23
British Virgin Islands,VGB,1992,4.29
Brunei,BRN,1970,88.57
Brunei,BRN,1971,59.39
Brunei,BRN,1972,72.01
Brunei,BRN,1973,98.2
Brunei,BRN,1974,66.52
Brunei,BRN,1975,65.5
Brunei,BRN,1976,68.12
Brunei,BRN,1977,85.13
Brunei,BRN,1978,92.79
Brunei,BRN,1979,80.1
Brunei,BRN,1980,91.05
Brunei,BRN,1981,74.99
Brunei,BRN,1982,73.94
Brunei,BRN,1983,113.07
Brunei,BRN,1984,72.55
Brunei,BRN,1985,63
Brunei,BRN,1986,68.37
Brunei,BRN,1987,81.79
Brunei,BRN,1988,67.45
Brunei,BRN,1989,52.18
Brunei,BRN,1990,70.97
Brunei,BRN,1991,66.11
Brunei,BRN,1992,84.24
Brunei,BRN,1993,71.76
Brunei,BRN,1994,65.72
Brunei,BRN,1995,71.55
Brunei,BRN,1996,59.58
Brunei,BRN,1997,59.71
Brunei,BRN,1998,55.73
Brunei,BRN,1999,29.05
Brunei,BRN,2000,28.96
Brunei,BRN,2001,29.01
Brunei,BRN,2002,28.37
Brunei,BRN,2003,30.45
Brunei,BRN,2004,28.7
Brunei,BRN,2005,30.04
Brunei,BRN,2006,35.64
Brunei,BRN,2007,34.67
Brunei,BRN,2008,36.22
Brunei,BRN,2009,35.31
Brunei,BRN,2010,36.34
Brunei,BRN,2011,36.79
Brunei,BRN,2012,37.1
Bulgaria,BGR,1970,10.37
Bulgaria,BGR,1971,10.34
Bulgaria,BGR,1972,10.66
Bulgaria,BGR,1973,10.75
Bulgaria,BGR,1974,10.83
Bulgaria,BGR,1975,11.58
Bulgaria,BGR,1976,11.63
Bulgaria,BGR,1977,11.99
Bulgaria,BGR,1978,12.66
Bulgaria,BGR,1979,13.15
Bulgaria,BGR,1980,13.51
Bulgaria,BGR,1981,13.1
Bulgaria,BGR,1982,13.25
Bulgaria,BGR,1983,13.12
Bulgaria,BGR,1984,12.82
Bulgaria,BGR,1985,13.13
Bulgaria,BGR,1986,13.26
Bulgaria,BGR,1987,13.2
Bulgaria,BGR,1988,13.59
Bulgaria,BGR,1989,13.1
Bulgaria,BGR,1990,12.4
Bulgaria,BGR,1991,9.93
Bulgaria,BGR,1992,9.43
Bulgaria,BGR,1993,9.3
Bulgaria,BGR,1994,9.1
Bulgaria,BGR,1995,9.73
Bulgaria,BGR,1996,9.91
Bulgaria,BGR,1997,9.45
Bulgaria,BGR,1998,8.71
Bulgaria,BGR,1999,8.02
Bulgaria,BGR,2000,8.1
Bulgaria,BGR,2001,8.58
Bulgaria,BGR,2002,8.13
Bulgaria,BGR,2003,9.01
Bulgaria,BGR,2004,8.92
Bulgaria,BGR,2005,8.95
Bulgaria,BGR,2006,9.2
Bulgaria,BGR,2007,9.61
Bulgaria,BGR,2008,9.57
Bulgaria,BGR,2009,8.75
Bulgaria,BGR,2010,9.19
Bulgaria,BGR,2011,9.93
Bulgaria,BGR,2012,9.3
Burkina Faso,BFA,1970,1.31
Burkina Faso,BFA,1971,1.28
Burkina Faso,BFA,1972,1.21
Burkina Faso,BFA,1973,1.18
Burkina Faso,BFA,1974,1.09
Burkina Faso,BFA,1975,1.12
Burkina Faso,BFA,1976,1.13
Burkina Faso,BFA,1977,1.19
Burkina Faso,BFA,1978,1.14
Burkina Faso,BFA,1979,1.18
Burkina Faso,BFA,1980,1.27
Burkina Faso,BFA,1981,1.2
Burkina Faso,BFA,1982,1.26
Burkina Faso,BFA,1983,1.22
Burkina Faso,BFA,1984,1.22
Burkina Faso,BFA,1985,1.26
Burkina Faso,BFA,1986,1.28
Burkina Faso,BFA,1987,1.29
Burkina Faso,BFA,1988,1.28
Burkina Faso,BFA,1989,1.29
Burkina Faso,BFA,1990,1.38
Burkina Faso,BFA,1991,1.31
Burkina Faso,BFA,1992,1.36
Burkina Faso,BFA,1993,1.35
Burkina Faso,BFA,1994,1.36
Burkina Faso,BFA,1995,1.39
Burkina Faso,BFA,1996,1.4
Burkina Faso,BFA,1997,1.45
Burkina Faso,BFA,1998,4.14
Burkina Faso,BFA,1999,3.67
Burkina Faso,BFA,2000,4
Burkina Faso,BFA,2001,3.45
Burkina Faso,BFA,2002,4.07
Burkina Faso,BFA,2003,3.45
Burkina Faso,BFA,2004,3.32
Burkina Faso,BFA,2005,3.56
Burkina Faso,BFA,2006,2.99
Burkina Faso,BFA,2007,3.06
Burkina Faso,BFA,2008,2.77
Burkina Faso,BFA,2009,2.87
Burkina Faso,BFA,2010,2.78
Burkina Faso,BFA,2011,2.71
Burkina Faso,BFA,2012,2.65
Burundi,BDI,1970,0.64
Burundi,BDI,1971,0.63
Burundi,BDI,1972,0.64
Burundi,BDI,1973,0.66
Burundi,BDI,1974,0.65
Burundi,BDI,1975,0.67
Burundi,BDI,1976,0.66
Burundi,BDI,1977,0.65
Burundi,BDI,1978,0.64
Burundi,BDI,1979,0.64
Burundi,BDI,1980,0.58
Burundi,BDI,1981,0.52
Burundi,BDI,1982,0.51
Burundi,BDI,1983,0.51
Burundi,BDI,1984,0.51
Burundi,BDI,1985,0.49
Burundi,BDI,1986,0.52
Burundi,BDI,1987,0.5
Burundi,BDI,1988,0.52
Burundi,BDI,1989,0.51
Burundi,BDI,1990,0.52
Burundi,BDI,1991,0.52
Burundi,BDI,1992,0.52
Burundi,BDI,1993,0.52
Burundi,BDI,1994,0.51
Burundi,BDI,1995,0.5
Burundi,BDI,1996,0.5
Burundi,BDI,1997,0.5
Burundi,BDI,1998,1.01
Burundi,BDI,1999,0.44
Burundi,BDI,2000,0.53
Burundi,BDI,2001,0.52
Burundi,BDI,2002,0.75
Burundi,BDI,2003,0.76
Burundi,BDI,2004,0.75
Burundi,BDI,2005,0.71
Burundi,BDI,2006,0.72
Burundi,BDI,2007,0.69
Burundi,BDI,2008,0.7
Burundi,BDI,2009,0.7
Burundi,BDI,2010,0.69
Burundi,BDI,2011,0.68
Burundi,BDI,2012,0.67
Cambodia,KHM,1970,3.4
Cambodia,KHM,1971,2.64
Cambodia,KHM,1972,2.26
Cambodia,KHM,1973,1.93
Cambodia,KHM,1974,1.36
Cambodia,KHM,1975,1.51
Cambodia,KHM,1976,1.47
Cambodia,KHM,1977,1.67
Cambodia,KHM,1978,1.8
Cambodia,KHM,1979,1.5
Cambodia,KHM,1980,2.19
Cambodia,KHM,1981,2
Cambodia,KHM,1982,2.25
Cambodia,KHM,1983,2.79
Cambodia,KHM,1984,1.77
Cambodia,KHM,1985,1.97
Cambodia,KHM,1986,2.05
Cambodia,KHM,1987,2.11
Cambodia,KHM,1988,2.18
Cambodia,KHM,1989,1.98
Cambodia,KHM,1990,2.18
Cambodia,KHM,1991,1.96
Cambodia,KHM,1992,2.16
Cambodia,KHM,1993,2.01
Cambodia,KHM,1994,1.72
Cambodia,KHM,1995,1.95
Cambodia,KHM,1996,1.73
Cambodia,KHM,1997,1.73
Cambodia,KHM,1998,10.81
Cambodia,KHM,1999,4.61
Cambodia,KHM,2000,3.47
Cambodia,KHM,2001,5.16
Cambodia,KHM,2002,8.59
Cambodia,KHM,2003,8.25
Cambodia,KHM,2004,13.65
Cambodia,KHM,2005,7.63
Cambodia,KHM,2006,7.58
Cambodia,KHM,2007,14.41
Cambodia,KHM,2008,8.68
Cambodia,KHM,2009,6.22
Cambodia,KHM,2010,8.82
Cambodia,KHM,2011,8.72
Cambodia,KHM,2012,8.62
Cameroon,CMR,1970,10.07
Cameroon,CMR,1971,9.62
Cameroon,CMR,1972,9.23
Cameroon,CMR,1973,9.67
Cameroon,CMR,1974,7.57
Cameroon,CMR,1975,7.89
Cameroon,CMR,1976,7.89
Cameroon,CMR,1977,8.96
Cameroon,CMR,1978,7.55
Cameroon,CMR,1979,7.96
Cameroon,CMR,1980,9.46
Cameroon,CMR,1981,7.87
Cameroon,CMR,1982,8.66
Cameroon,CMR,1983,8.63
Cameroon,CMR,1984,8.44
Cameroon,CMR,1985,7.55
Cameroon,CMR,1986,7.74
Cameroon,CMR,1987,7.64
Cameroon,CMR,1988,6.39
Cameroon,CMR,1989,7.07
Cameroon,CMR,1990,8.33
Cameroon,CMR,1991,6.71
Cameroon,CMR,1992,7.35
Cameroon,CMR,1993,6.79
Cameroon,CMR,1994,6.35
Cameroon,CMR,1995,6.74
Cameroon,CMR,1996,6.46
Cameroon,CMR,1997,6.41
Cameroon,CMR,1998,10.86
Cameroon,CMR,1999,9.05
Cameroon,CMR,2000,10.68
Cameroon,CMR,2001,7.59
Cameroon,CMR,2002,7.97
Cameroon,CMR,2003,10.11
Cameroon,CMR,2004,5.75
Cameroon,CMR,2005,9.23
Cameroon,CMR,2006,6.92
Cameroon,CMR,2007,6.54
Cameroon,CMR,2008,6.4
Cameroon,CMR,2009,6.01
Cameroon,CMR,2010,5
Cameroon,CMR,2011,4.89
Cameroon,CMR,2012,4.79
Canada,CAN,1970,23.21
Canada,CAN,1971,23.67
Canada,CAN,1972,22.61
Canada,CAN,1973,23.27
Canada,CAN,1974,23.64
Canada,CAN,1975,22.83
Canada,CAN,1976,24.7
Canada,CAN,1977,24.15
Canada,CAN,1978,22.89
Canada,CAN,1979,27.04
Canada,CAN,1980,28.95
Canada,CAN,1981,28.09
Canada,CAN,1982,22.87
Canada,CAN,1983,22.52
Canada,CAN,1984,22.15
Canada,CAN,1985,22.23
Canada,CAN,1986,21.59
Canada,CAN,1987,21.51
Canada,CAN,1988,23.17
Canada,CAN,1989,29
Canada,CAN,1990,21.9
Canada,CAN,1991,22.23
Canada,CAN,1992,21.69
Canada,CAN,1993,22.74
Canada,CAN,1994,27.73
Canada,CAN,1995,28.48
Canada,CAN,1996,23.55
Canada,CAN,1997,23.01
Canada,CAN,1998,37.33
Canada,CAN,1999,26.94
Canada,CAN,2000,24.72
Canada,CAN,2001,23.12
Canada,CAN,2002,28.97
Canada,CAN,2003,30.03
Canada,CAN,2004,32.51
Canada,CAN,2005,26.3
Canada,CAN,2006,27.48
Canada,CAN,2007,27.12
Canada,CAN,2008,27.34
Canada,CAN,2009,22.3
Canada,CAN,2010,22.47
Canada,CAN,2011,30.09
Canada,CAN,2012,29.56
Cape Verde,CPV,1970,0.71
Cape Verde,CPV,1971,0.7
Cape Verde,CPV,1972,0.74
Cape Verde,CPV,1973,0.77
Cape Verde,CPV,1974,0.79
Cape Verde,CPV,1975,0.82
Cape Verde,CPV,1976,0.85
Cape Verde,CPV,1977,0.91
Cape Verde,CPV,1978,0.91
Cape Verde,CPV,1979,1.03
Cape Verde,CPV,1980,1.09
Cape Verde,CPV,1981,0.99
Cape Verde,CPV,1982,0.61
Cape Verde,CPV,1983,0.58
Cape Verde,CPV,1984,0.63
Cape Verde,CPV,1985,0.64
Cape Verde,CPV,1986,0.44
Cape Verde,CPV,1987,0.47
Cape Verde,CPV,1988,0.6
Cape Verde,CPV,1989,0.61
Cape Verde,CPV,1990,0.61
Cape Verde,CPV,1991,0.62
Cape Verde,CPV,1992,0.66
Cape Verde,CPV,1993,0.65
Cape Verde,CPV,1994,0.6
Cape Verde,CPV,1995,0.65
Cape Verde,CPV,1996,0.58
Cape Verde,CPV,1997,0.61
Cape Verde,CPV,1998,0.63
Cape Verde,CPV,1999,0.64
Cape Verde,CPV,2000,0.77
Cape Verde,CPV,2001,0.68
Cape Verde,CPV,2002,0.68
Cape Verde,CPV,2003,0.69
Cape Verde,CPV,2004,0.72
Cape Verde,CPV,2005,0.76
Cape Verde,CPV,2008,0.75
Cape Verde,CPV,2009,0.76
Caribbean small states,,1970,7.27
Caribbean small states,,1971,7.1
Caribbean small states,,1972,7.78
Caribbean small states,,1973,6.16
Caribbean small states,,1974,6.16
Caribbean small states,,1975,6.55
Caribbean small states,,1976,6.55
Caribbean small states,,1977,6.06
Caribbean small states,,1978,4.98
Caribbean small states,,1979,6.56
Caribbean small states,,1980,5.24
Caribbean small states,,1981,7.87
Caribbean small states,,1982,7.55
Caribbean small states,,1983,7.41
Caribbean small states,,1984,6.69
Caribbean small states,,1985,6.35
Caribbean small states,,1986,6.35
Caribbean small states,,1987,6.84
Caribbean small states,,1988,6.34
Caribbean small states,,1989,6.6
Caribbean small states,,1990,7.15
Caribbean small states,,1991,6.99
Caribbean small states,,1992,7.22
Caribbean small states,,1993,7.41
Caribbean small states,,1994,6.46
Caribbean small states,,1995,6.78
Caribbean small states,,1996,6.91
Caribbean small states,,1997,6.84
Caribbean small states,,1998,8.67
Caribbean small states,,1999,7.58
Caribbean small states,,2000,7.84
Caribbean small states,,2001,7.51
Caribbean small states,,2002,4.31
Caribbean small states,,2003,9.27
Caribbean small states,,2004,9.95
Caribbean small states,,2005,10.73
Caribbean small states,,2006,11.91
Caribbean small states,,2007,11.99
Caribbean small states,,2008,12.29
Caribbean small states,,2009,15.12
Caribbean small states,,2010,12.37
Caribbean small states,,2011,13.1
Caribbean small states,,2012,13.57
Cayman Islands,CYM,1970,8.09
Cayman Islands,CYM,1971,7.78
Cayman Islands,CYM,1972,9.64
Cayman Islands,CYM,1973,9.45
Cayman Islands,CYM,1974,8.07
Cayman Islands,CYM,1975,9.18
Cayman Islands,CYM,1976,7.26
Cayman Islands,CYM,1977,7.76
Cayman Islands,CYM,1978,6.59
Cayman Islands,CYM,1979,6.3
Cayman Islands,CYM,1981,11.58
Cayman Islands,CYM,1982,11.17
Cayman Islands,CYM,1983,13.36
Cayman Islands,CYM,1984,12.38
Cayman Islands,CYM,1988,13.33
Cayman Islands,CYM,1989,12.63
Cayman Islands,CYM,1990,11.89
Cayman Islands,CYM,1991,11.72
Central African Republic,CAF,1970,58.01
Central African Republic,CAF,1971,54.7
Central African Republic,CAF,1972,52.64
Central African Republic,CAF,1973,57.37
Central African Republic,CAF,1974,39.84
Central African Republic,CAF,1975,43.19
Central African Republic,CAF,1976,44.18
Central African Republic,CAF,1977,53.64
Central African Republic,CAF,1978,41.51
Central African Republic,CAF,1979,45.68
Central African Republic,CAF,1980,58.98
Central African Republic,CAF,1981,44.55
Central African Republic,CAF,1982,52.43
Central African Republic,CAF,1983,45.91
Central African Republic,CAF,1984,43.87
Central African Republic,CAF,1985,37.09
Central African Republic,CAF,1986,37
Central African Republic,CAF,1987,38.57
Central African Republic,CAF,1988,33.96
Central African Republic,CAF,1989,37.73
Central African Republic,CAF,1990,49.74
Central African Republic,CAF,1991,35.19
Central African Republic,CAF,1992,42.13
Central African Republic,CAF,1993,36.97
Central African Republic,CAF,1994,35.51
Central African Republic,CAF,1995,39.93
Central African Republic,CAF,1996,37.7
Central African Republic,CAF,1997,37.62
Central African Republic,CAF,1998,152.59
Central African Republic,CAF,1999,118.92
Central African Republic,CAF,2000,133.06
Central African Republic,CAF,2001,118.43
Central African Republic,CAF,2002,89.82
Central African Republic,CAF,2003,133.84
Central African Republic,CAF,2004,85.18
Central African Republic,CAF,2005,110.35
Central African Republic,CAF,2006,141.71
Central African Republic,CAF,2007,162.65
Central African Republic,CAF,2008,138.88
Central African Republic,CAF,2009,97.24
Central African Republic,CAF,2010,114.97
Central African Republic,CAF,2011,114.67
Central African Republic,CAF,2012,114.72
Central Europe and the Baltics,,1970,13.45
Central Europe and the Baltics,,1971,13.46
Central Europe and the Baltics,,1972,13.82
Central Europe and the Baltics,,1973,14.31
Central Europe and the Baltics,,1974,14.48
Central Europe and the Baltics,,1975,14.87
Central Europe and the Baltics,,1976,15.25
Central Europe and the Baltics,,1977,15.67
Central Europe and the Baltics,,1978,16.17
Central Europe and the Baltics,,1979,16.3
Central Europe and the Baltics,,1980,16.11
Central Europe and the Baltics,,1981,15.81
Central Europe and the Baltics,,1982,15.76
Central Europe and the Baltics,,1983,15.84
Central Europe and the Baltics,,1984,15.84
Central Europe and the Baltics,,1985,15.76
Central Europe and the Baltics,,1986,15.85
Central Europe and the Baltics,,1987,15.72
Central Europe and the Baltics,,1988,15.76
Central Europe and the Baltics,,1989,15.3
Central Europe and the Baltics,,1990,12.59
Central Europe and the Baltics,,1991,11.48
Central Europe and the Baltics,,1992,10.68
Central Europe and the Baltics,,1993,10.27
Central Europe and the Baltics,,1994,10.07
Central Europe and the Baltics,,1995,10.21
Central Europe and the Baltics,,1996,10.19
Central Europe and the Baltics,,1997,9.97
Central Europe and the Baltics,,1998,9.09
Central Europe and the Baltics,,1999,8.71
Central Europe and the Baltics,,2000,9.02
Central Europe and the Baltics,,2001,9.05
Central Europe and the Baltics,,2002,8.97
Central Europe and the Baltics,,2003,9.26
Central Europe and the Baltics,,2004,9.43
Central Europe and the Baltics,,2005,9.43
Central Europe and the Baltics,,2006,9.63
Central Europe and the Baltics,,2007,9.72
Central Europe and the Baltics,,2008,9.64
Central Europe and the Baltics,,2009,9.06
Central Europe and the Baltics,,2010,9.48
Central Europe and the Baltics,,2011,9.59
Central Europe and the Baltics,,2012,9.34
Chad,TCD,1970,3.94
Chad,TCD,1971,3.8
Chad,TCD,1972,3.79
Chad,TCD,1973,3.73
Chad,TCD,1974,2.69
Chad,TCD,1975,2.85
Chad,TCD,1976,2.94
Chad,TCD,1977,3.4
Chad,TCD,1978,2.98
Chad,TCD,1979,3.18
Chad,TCD,1980,3.72
Chad,TCD,1981,3.15
Chad,TCD,1982,3.48
Chad,TCD,1983,3.18
Chad,TCD,1984,2.78
Chad,TCD,1985,2.49
Chad,TCD,1986,2.53
Chad,TCD,1987,2.61
Chad,TCD,1988,2.43
Chad,TCD,1989,2.6
Chad,TCD,1990,3.08
Chad,TCD,1991,2.48
Chad,TCD,1992,2.72
Chad,TCD,1993,2.49
Chad,TCD,1994,2.41
Chad,TCD,1995,2.56
Chad,TCD,1996,2.46
Chad,TCD,1997,2.52
Chad,TCD,1998,14.22
Chad,TCD,1999,15.38
Chad,TCD,2000,15.49
Chad,TCD,2001,12.02
Chad,TCD,2002,14.13
Chad,TCD,2003,14.16
Chad,TCD,2004,12.89
Chad,TCD,2005,12.3
Chad,TCD,2006,12.25
Chad,TCD,2007,11.93
Chad,TCD,2008,10.74
Chad,TCD,2009,8.87
Chad,TCD,2010,9.18
Chad,TCD,2011,8.91
Chad,TCD,2012,8.64
Chile,CHL,1970,4.41
Chile,CHL,1971,4.46
Chile,CHL,1972,4.57
Chile,CHL,1973,4.44
Chile,CHL,1974,4.27
Chile,CHL,1975,3.99
Chile,CHL,1976,3.99
Chile,CHL,1977,3.77
Chile,CHL,1978,3.81
Chile,CHL,1979,3.93
Chile,CHL,1980,3.9
