Entity,Code,Year,GHG emissions per capita per day (kilograms carbon dioxide equivalents (CO₂e))
Slovenia,SVN,1982,22.96
Slovenia,SVN,1983,25.26
Slovenia,SVN,1984,26.78
Slovenia,SVN,1985,25.81
Slovenia,SVN,1986,25.38
Slovenia,SVN,1987,25.64
Slovenia,SVN,1988,29.34
Slovenia,SVN,1989,28.32
Slovenia,SVN,1990,27.39
Slovenia,SVN,1991,25.39
Slovenia,SVN,1992,24.46
Slovenia,SVN,1993,25.18
Slovenia,SVN,1994,25.25
Slovenia,SVN,1995,25.98
Slovenia,SVN,1996,27.68
Slovenia,SVN,1997,30.07
Slovenia,SVN,1998,29.66
Slovenia,SVN,1999,29.2
Slovenia,SVN,2000,28.83
Slovenia,SVN,2001,29.84
Slovenia,SVN,2002,30.69
Slovenia,SVN,2003,30.11
Slovenia,SVN,2004,30.27
Slovenia,SVN,2005,30.63
Slovenia,SVN,2006,31.1
Slovenia,SVN,2007,31.13
Slovenia,SVN,2008,31.52
Slovenia,SVN,2009,28.82
Slovenia,SVN,2010,29.28
Slovenia,SVN,2011,28.71
Slovenia,SVN,2012,28.07
Small states,,1970,27.89
Small states,,1971,26.21
Small states,,1972,28.27
Small states,,1973,28.91
Small states,,1974,27.62
Small states,,1975,28.29
Small states,,1976,28.02
Small states,,1977,28.44
Small states,,1978,28.04
Small states,,1979,29.58
Small states,,1980,28.15
Small states,,1981,28.92
Small states,,1982,28.75
Small states,,1983,28.95
Small states,,1984,27.23
Small states,,1985,26.71
Small states,,1986,26.74
Small states,,1987,27.57
Small states,,1988,26.55
Small states,,1989,26.38
Small states,,1990,26.23
Small states,,1991,24.6
Small states,,1992,22.11
Small states,,1993,20.1
Small states,,1994,19.64
Small states,,1995,19.86
Small states,,1996,19.19
Small states,,1997,17.4
Small states,,1998,26.29
Small states,,1999,27.16
Small states,,2000,25.74
Small states,,2001,26.7
Small states,,2002,23.89
Small states,,2003,24.43
Small states,,2004,26.28
Small states,,2005,26.36
Small states,,2006,29.86
Small states,,2007,26.99
Small states,,2008,33.57
Small states,,2009,29.18
Small states,,2010,34.86
Small states,,2011,35.24
Small states,,2012,35.56
Solomon Islands,SLB,1970,61.02
Solomon Islands,SLB,1971,58.76
Solomon Islands,SLB,1972,60.61
Solomon Islands,SLB,1973,62.76
Solomon Islands,SLB,1974,59.83
Solomon Islands,SLB,1975,62.24
Solomon Islands,SLB,1976,60.61
Solomon Islands,SLB,1977,62.35
Solomon Islands,SLB,1978,68.09
Solomon Islands,SLB,1979,61.79
Solomon Islands,SLB,1980,66.65
Solomon Islands,SLB,1981,66.16
Solomon Islands,SLB,1982,65.63
Solomon Islands,SLB,1983,62.52
Solomon Islands,SLB,1984,58.84
Solomon Islands,SLB,1985,63.29
Solomon Islands,SLB,1986,58.5
Solomon Islands,SLB,1987,61.45
Solomon Islands,SLB,1988,61.71
Solomon Islands,SLB,1989,54.93
Solomon Islands,SLB,1990,51.87
Solomon Islands,SLB,1991,37.72
Solomon Islands,SLB,1992,27.36
Solomon Islands,SLB,1993,28.51
Solomon Islands,SLB,1994,29.91
Solomon Islands,SLB,1995,29.63
Solomon Islands,SLB,1996,30.06
Solomon Islands,SLB,1997,29.27
Solomon Islands,SLB,1998,27.26
Solomon Islands,SLB,1999,25.82
Solomon Islands,SLB,2000,27.13
Solomon Islands,SLB,2001,26.81
Solomon Islands,SLB,2002,27.25
Solomon Islands,SLB,2003,26.99
Solomon Islands,SLB,2004,26.44
Solomon Islands,SLB,2005,25.21
Solomon Islands,SLB,2006,24.68
Solomon Islands,SLB,2007,24.49
Solomon Islands,SLB,2008,23.96
Solomon Islands,SLB,2009,23.46
Solomon Islands,SLB,2010,23.25
Solomon Islands,SLB,2011,23.03
Solomon Islands,SLB,2012,22.81
Somalia,SOM,1970,10.48
Somalia,SOM,1971,10.37
Somalia,SOM,1972,10.61
Somalia,SOM,1973,10.41
Somalia,SOM,1974,10.03
Somalia,SOM,1975,10.01
Somalia,SOM,1976,9.06
Somalia,SOM,1977,8.57
Somalia,SOM,1978,8.19
Somalia,SOM,1979,7.5
Somalia,SOM,1980,7
Somalia,SOM,1981,6.98
Somalia,SOM,1982,7.02
Somalia,SOM,1983,6.86
Somalia,SOM,1984,6.98
Somalia,SOM,1985,7.16
Somalia,SOM,1986,7.19
Somalia,SOM,1987,7.32
Somalia,SOM,1988,7.43
Somalia,SOM,1989,7.28
Somalia,SOM,1990,6.65
Somalia,SOM,1991,5.96
Somalia,SOM,1992,5.63
Somalia,SOM,1993,6.16
Somalia,SOM,1994,6.59
Somalia,SOM,1995,6.67
Somalia,SOM,1996,6.67
Somalia,SOM,1997,6.62
Somalia,SOM,1998,6.81
Somalia,SOM,1999,6.66
Somalia,SOM,2000,6.23
Somalia,SOM,2001,6.09
Somalia,SOM,2002,5.99
Somalia,SOM,2003,5.99
Somalia,SOM,2004,5.74
Somalia,SOM,2005,5.58
Somalia,SOM,2006,5.41
Somalia,SOM,2007,5.28
Somalia,SOM,2008,5.17
Somalia,SOM,2009,4.94
Somalia,SOM,2010,4.88
Somalia,SOM,2011,4.79
Somalia,SOM,2012,4.7
South Africa,ZAF,1970,30.44
South Africa,ZAF,1971,29.22
South Africa,ZAF,1972,28.47
South Africa,ZAF,1973,29.71
South Africa,ZAF,1974,29.6
South Africa,ZAF,1975,30.73
South Africa,ZAF,1976,31.41
South Africa,ZAF,1977,30.75
South Africa,ZAF,1978,27.77
South Africa,ZAF,1979,28.21
South Africa,ZAF,1980,28.34
South Africa,ZAF,1981,27.98
South Africa,ZAF,1982,27.05
South Africa,ZAF,1983,25.56
South Africa,ZAF,1990,25.47
South Africa,ZAF,1991,24.48
South Africa,ZAF,1992,24.63
South Africa,ZAF,1993,23.65
South Africa,ZAF,1994,23.64
South Africa,ZAF,1995,24.17
South Africa,ZAF,1996,24.5
South Africa,ZAF,1997,25.29
South Africa,ZAF,1998,28.27
South Africa,ZAF,1999,26.2
South Africa,ZAF,2000,25.19
South Africa,ZAF,2001,24.57
South Africa,ZAF,2002,25.29
South Africa,ZAF,2003,26.24
South Africa,ZAF,2004,26.84
South Africa,ZAF,2005,27.96
South Africa,ZAF,2006,26.64
South Africa,ZAF,2007,27.58
South Asia,,1970,3.84
South Asia,,1971,3.76
South Asia,,1972,3.73
South Asia,,1973,3.69
South Asia,,1974,3.71
South Asia,,1975,3.75
South Asia,,1976,3.75
South Asia,,1977,3.76
South Asia,,1978,3.71
South Asia,,1979,3.74
South Asia,,1980,3.72
South Asia,,1981,3.8
South Asia,,1982,3.82
South Asia,,1983,3.87
South Asia,,1984,3.97
South Asia,,1985,3.95
South Asia,,1986,4.03
South Asia,,1987,3.95
South Asia,,1988,4.17
South Asia,,1989,4.24
South Asia,,1990,4.22
South Asia,,1991,4.26
South Asia,,1992,4.3
South Asia,,1993,4.31
South Asia,,1994,4.38
South Asia,,1995,4.48
South Asia,,1996,4.54
South Asia,,1997,4.58
South Asia,,1998,4.51
South Asia,,1999,4.88
South Asia,,2000,4.62
South Asia,,2001,4.53
South Asia,,2002,4.55
South Asia,,2003,4.62
South Asia,,2004,4.79
South Asia,,2005,4.79
South Asia,,2006,4.95
South Asia,,2007,5.19
South Asia,,2008,5.22
South Asia,,2009,5.43
South Asia,,2010,5.69
South Asia,,2011,5.73
South Asia,,2012,5.93
South Asia (IDA & IBRD),,1970,3.84
South Asia (IDA & IBRD),,1971,3.76
South Asia (IDA & IBRD),,1972,3.73
South Asia (IDA & IBRD),,1973,3.69
South Asia (IDA & IBRD),,1974,3.71
South Asia (IDA & IBRD),,1975,3.75
South Asia (IDA & IBRD),,1976,3.75
South Asia (IDA & IBRD),,1977,3.76
South Asia (IDA & IBRD),,1978,3.71
South Asia (IDA & IBRD),,1979,3.74
South Asia (IDA & IBRD),,1980,3.72
South Asia (IDA & IBRD),,1981,3.8
South Asia (IDA & IBRD),,1982,3.82
South Asia (IDA & IBRD),,1983,3.87
South Asia (IDA & IBRD),,1984,3.97
South Asia (IDA & IBRD),,1985,3.95
South Asia (IDA & IBRD),,1986,4.03
South Asia (IDA & IBRD),,1987,3.95
South Asia (IDA & IBRD),,1988,4.17
South Asia (IDA & IBRD),,1989,4.24
South Asia (IDA & IBRD),,1990,4.22
South Asia (IDA & IBRD),,1991,4.26
South Asia (IDA & IBRD),,1992,4.3
South Asia (IDA & IBRD),,1993,4.31
South Asia (IDA & IBRD),,1994,4.38
South Asia (IDA & IBRD),,1995,4.48
South Asia (IDA & IBRD),,1996,4.54
South Asia (IDA & IBRD),,1997,4.58
South Asia (IDA & IBRD),,1998,4.51
South Asia (IDA & IBRD),,1999,4.88
South Asia (IDA & IBRD),,2000,4.62
South Asia (IDA & IBRD),,2001,4.53
South Asia (IDA & IBRD),,2002,4.55
South Asia (IDA & IBRD),,2003,4.62
South Asia (IDA & IBRD),,2004,4.79
South Asia (IDA & IBRD),,2005,4.79
South Asia (IDA & IBRD),,2006,4.95
South Asia (IDA & IBRD),,2007,5.19
South Asia (IDA & IBRD),,2008,5.22
South Asia (IDA & IBRD),,2009,5.43
South Asia (IDA & IBRD),,2010,5.69
South Asia (IDA & IBRD),,2011,5.73
South Asia (IDA & IBRD),,2012,5.93
South Korea,KOR,1970,7.53
South Korea,KOR,1971,7.44
South Korea,KOR,1972,7.47
South Korea,KOR,1973,8.6
South Korea,KOR,1974,8.92
South Korea,KOR,1975,9.39
South Korea,KOR,1976,9.95
South Korea,KOR,1977,10.9
South Korea,KOR,1978,11.56
South Korea,KOR,1979,12.59
South Korea,KOR,1980,12.59
South Korea,KOR,1981,12.85
South Korea,KOR,1982,12.59
South Korea,KOR,1983,13.23
South Korea,KOR,1984,14.11
South Korea,KOR,1985,14.44
South Korea,KOR,1986,14.91
South Korea,KOR,1987,14.87
South Korea,KOR,1988,16.84
South Korea,KOR,1989,17.43
South Korea,KOR,1990,19.2
South Korea,KOR,1991,20.8
South Korea,KOR,1992,22.21
South Korea,KOR,1993,23.87
South Korea,KOR,1994,25.65
South Korea,KOR,1995,27.56
South Korea,KOR,1996,29.33
South Korea,KOR,1997,30.64
South Korea,KOR,1998,26.67
South Korea,KOR,1999,28.8
South Korea,KOR,2000,29.89
South Korea,KOR,2001,30.21
South Korea,KOR,2002,30.75
South Korea,KOR,2003,31.25
South Korea,KOR,2004,32.05
South Korea,KOR,2005,31.92
South Korea,KOR,2006,32
South Korea,KOR,2007,32.39
South Korea,KOR,2008,33.23
South Korea,KOR,2009,33.03
South Korea,KOR,2010,34.77
South Korea,KOR,2011,35.67
South Korea,KOR,2012,36.51
Spain,ESP,1970,14.05
Spain,ESP,1971,14.71
Spain,ESP,1972,15.65
Spain,ESP,1973,16.57
Spain,ESP,1974,17.45
Spain,ESP,1975,17.69
Spain,ESP,1976,18.95
Spain,ESP,1977,18.23
Spain,ESP,1978,18.07
Spain,ESP,1979,18.86
Spain,ESP,1980,19.7
Spain,ESP,1981,19.95
Spain,ESP,1982,19.35
Spain,ESP,1983,19.52
Spain,ESP,1984,18.74
Spain,ESP,1985,18.23
Spain,ESP,1986,18.54
Spain,ESP,1987,18.37
Spain,ESP,1988,18.96
Spain,ESP,1989,20.37
Spain,ESP,1990,20.68
Spain,ESP,1991,21.13
Spain,ESP,1992,21.58
Spain,ESP,1993,20.46
Spain,ESP,1994,21.22
Spain,ESP,1995,22.03
Spain,ESP,1996,21.28
Spain,ESP,1997,22.56
Spain,ESP,1998,23.42
Spain,ESP,1999,24.66
Spain,ESP,2000,25.73
Spain,ESP,2001,25.33
Spain,ESP,2002,26.28
Spain,ESP,2003,26.49
Spain,ESP,2004,26.88
Spain,ESP,2005,27.43
Spain,ESP,2006,26.55
Spain,ESP,2007,26.65
Spain,ESP,2008,24.14
Spain,ESP,2009,22.03
Spain,ESP,2010,20.86
Spain,ESP,2011,20.74
Spain,ESP,2012,20.4
Sri Lanka,LKA,1970,3.61
Sri Lanka,LKA,1971,3.5
Sri Lanka,LKA,1972,3.45
Sri Lanka,LKA,1973,3.47
Sri Lanka,LKA,1974,3.56
Sri Lanka,LKA,1975,3.03
Sri Lanka,LKA,1976,3.08
Sri Lanka,LKA,1977,3.3
Sri Lanka,LKA,1978,3.43
Sri Lanka,LKA,1979,3.36
Sri Lanka,LKA,1980,3.38
Sri Lanka,LKA,1981,3.39
Sri Lanka,LKA,1982,3.3
Sri Lanka,LKA,1983,3.31
Sri Lanka,LKA,1984,3.36
Sri Lanka,LKA,1985,3.19
Sri Lanka,LKA,1986,3.08
Sri Lanka,LKA,1987,2.87
Sri Lanka,LKA,1988,3.03
Sri Lanka,LKA,1989,2.81
Sri Lanka,LKA,1990,2.91
Sri Lanka,LKA,1991,2.82
Sri Lanka,LKA,1992,2.96
Sri Lanka,LKA,1993,2.97
Sri Lanka,LKA,1994,3.14
Sri Lanka,LKA,1995,3.09
Sri Lanka,LKA,1996,3.23
Sri Lanka,LKA,1997,3.17
Sri Lanka,LKA,1998,3.03
Sri Lanka,LKA,1999,3.35
Sri Lanka,LKA,2000,3.4
Sri Lanka,LKA,2001,3.25
Sri Lanka,LKA,2002,3.37
Sri Lanka,LKA,2003,3.5
Sri Lanka,LKA,2004,3.59
Sri Lanka,LKA,2005,3.82
Sri Lanka,LKA,2006,3.62
Sri Lanka,LKA,2007,3.84
Sri Lanka,LKA,2008,3.84
Sri Lanka,LKA,2009,3.8
Sri Lanka,LKA,2010,3.95
Sri Lanka,LKA,2011,4.02
Sri Lanka,LKA,2012,4.08
Sub-Saharan Africa,,1970,29.42
Sub-Saharan Africa,,1971,20.63
Sub-Saharan Africa,,1972,20.93
Sub-Saharan Africa,,1973,21.84
Sub-Saharan Africa,,1974,19.03
Sub-Saharan Africa,,1975,20.52
Sub-Saharan Africa,,1976,19.04
Sub-Saharan Africa,,1977,20.62
Sub-Saharan Africa,,1978,19.91
Sub-Saharan Africa,,1979,23.6
Sub-Saharan Africa,,1980,21.49
Sub-Saharan Africa,,1981,18.6
Sub-Saharan Africa,,1982,19.91
Sub-Saharan Africa,,1983,19.1
Sub-Saharan Africa,,1984,14.35
Sub-Saharan Africa,,1985,13.8
Sub-Saharan Africa,,1986,12.96
Sub-Saharan Africa,,1987,15.39
Sub-Saharan Africa,,1988,12.11
Sub-Saharan Africa,,1989,12.96
Sub-Saharan Africa,,1990,18.16
Sub-Saharan Africa,,1991,15.32
Sub-Saharan Africa,,1992,20.18
Sub-Saharan Africa,,1993,14.2
Sub-Saharan Africa,,1994,14.93
Sub-Saharan Africa,,1995,15.12
Sub-Saharan Africa,,1996,13.75
Sub-Saharan Africa,,1997,13.19
Sub-Saharan Africa,,1998,23.9
Sub-Saharan Africa,,1999,19.79
Sub-Saharan Africa,,2000,19.64
Sub-Saharan Africa,,2001,17.84
Sub-Saharan Africa,,2002,17.49
Sub-Saharan Africa,,2003,18.87
Sub-Saharan Africa,,2004,16.99
Sub-Saharan Africa,,2005,18.91
Sub-Saharan Africa,,2006,17.41
Sub-Saharan Africa,,2007,18.46
Sub-Saharan Africa,,2008,15.68
Sub-Saharan Africa,,2009,13.73
Sub-Saharan Africa,,2010,14.23
Sub-Saharan Africa,,2011,13.89
Sub-Saharan Africa,,2012,13.6
Sub-Saharan Africa (IDA & IBRD),,1970,29.42
Sub-Saharan Africa (IDA & IBRD),,1971,20.63
Sub-Saharan Africa (IDA & IBRD),,1972,20.93
Sub-Saharan Africa (IDA & IBRD),,1973,21.84
Sub-Saharan Africa (IDA & IBRD),,1974,19.03
Sub-Saharan Africa (IDA & IBRD),,1975,20.52
Sub-Saharan Africa (IDA & IBRD),,1976,19.04
Sub-Saharan Africa (IDA & IBRD),,1977,20.62
Sub-Saharan Africa (IDA & IBRD),,1978,19.91
Sub-Saharan Africa (IDA & IBRD),,1979,23.6
Sub-Saharan Africa (IDA & IBRD),,1980,21.49
Sub-Saharan Africa (IDA & IBRD),,1981,18.6
Sub-Saharan Africa (IDA & IBRD),,1982,19.91
Sub-Saharan Africa (IDA & IBRD),,1983,19.1
Sub-Saharan Africa (IDA & IBRD),,1984,14.35
Sub-Saharan Africa (IDA & IBRD),,1985,13.8
Sub-Saharan Africa (IDA & IBRD),,1986,12.96
Sub-Saharan Africa (IDA & IBRD),,1987,15.39
Sub-Saharan Africa (IDA & IBRD),,1988,12.11
Sub-Saharan Africa (IDA & IBRD),,1989,12.96
Sub-Saharan Africa (IDA & IBRD),,1990,18.16
Sub-Saharan Africa (IDA & IBRD),,1991,15.32
Sub-Saharan Africa (IDA & IBRD),,1992,20.18
Sub-Saharan Africa (IDA & IBRD),,1993,14.2
Sub-Saharan Africa (IDA & IBRD),,1994,14.93
Sub-Saharan Africa (IDA & IBRD),,1995,15.12
Sub-Saharan Africa (IDA & IBRD),,1996,13.75
Sub-Saharan Africa (IDA & IBRD),,1997,13.19
Sub-Saharan Africa (IDA & IBRD),,1998,23.9
Sub-Saharan Africa (IDA & IBRD),,1999,19.79
Sub-Saharan Africa (IDA & IBRD),,2000,19.64
Sub-Saharan Africa (IDA & IBRD),,2001,17.84
Sub-Saharan Africa (IDA & IBRD),,2002,17.49
Sub-Saharan Africa (IDA & IBRD),,2003,18.87
Sub-Saharan Africa (IDA & IBRD),,2004,16.99
Sub-Saharan Africa (IDA & IBRD),,2005,18.91
Sub-Saharan Africa (IDA & IBRD),,2006,17.41
Sub-Saharan Africa (IDA & IBRD),,2007,18.46
Sub-Saharan Africa (IDA & IBRD),,2008,15.68
Sub-Saharan Africa (IDA & IBRD),,2009,13.73
Sub-Saharan Africa (IDA & IBRD),,2010,14.23
Sub-Saharan Africa (IDA & IBRD),,2011,13.89
Sub-Saharan Africa (IDA & IBRD),,2012,13.6
Sub-Saharan Africa (excluding high income),,1970,29.42
Sub-Saharan Africa (excluding high income),,1971,20.63
Sub-Saharan Africa (excluding high income),,1972,20.93
Sub-Saharan Africa (excluding high income),,1973,21.85
Sub-Saharan Africa (excluding high income),,1974,19.03
Sub-Saharan Africa (excluding high income),,1975,20.52
Sub-Saharan Africa (excluding high income),,1976,19.04
Sub-Saharan Africa (excluding high income),,1977,20.62
Sub-Saharan Africa (excluding high income),,1978,19.91
Sub-Saharan Africa (excluding high income),,1979,23.6
Sub-Saharan Africa (excluding high income),,1980,21.49
Sub-Saharan Africa (excluding high income),,1981,18.61
Sub-Saharan Africa (excluding high income),,1982,19.92
Sub-Saharan Africa (excluding high income),,1983,19.1
Sub-Saharan Africa (excluding high income),,1984,14.35
Sub-Saharan Africa (excluding high income),,1985,13.8
Sub-Saharan Africa (excluding high income),,1986,12.96
Sub-Saharan Africa (excluding high income),,1987,15.39
Sub-Saharan Africa (excluding high income),,1988,12.11
Sub-Saharan Africa (excluding high income),,1989,12.95
Sub-Saharan Africa (excluding high income),,1990,18.16
Sub-Saharan Africa (excluding high income),,1991,15.32
Sub-Saharan Africa (excluding high income),,1992,20.18
Sub-Saharan Africa (excluding high income),,1993,14.2
Sub-Saharan Africa (excluding high income),,1994,14.93
Sub-Saharan Africa (excluding high income),,1995,15.12
Sub-Saharan Africa (excluding high income),,1996,13.75
Sub-Saharan Africa (excluding high income),,1997,13.19
Sub-Saharan Africa (excluding high income),,1998,23.9
Sub-Saharan Africa (excluding high income),,1999,19.79
Sub-Saharan Africa (excluding high income),,2000,19.64
Sub-Saharan Africa (excluding high income),,2001,17.84
Sub-Saharan Africa (excluding high income),,2002,17.49
Sub-Saharan Africa (excluding high income),,2003,18.87
Sub-Saharan Africa (excluding high income),,2004,16.99
Sub-Saharan Africa (excluding high income),,2005,18.91
Sub-Saharan Africa (excluding high income),,2006,17.41
Sub-Saharan Africa (excluding high income),,2007,18.46
Sub-Saharan Africa (excluding high income),,2008,15.68
Sub-Saharan Africa (excluding high income),,2009,13.73
Sub-Saharan Africa (excluding high income),,2010,14.23
Sub-Saharan Africa (excluding high income),,2011,13.89
Sub-Saharan Africa (excluding high income),,2012,13.6
Sudan,SDN,1970,15.82
Sudan,SDN,1971,15.17
Sudan,SDN,1972,14.83
Sudan,SDN,1973,15.94
Sudan,SDN,1974,13.12
Sudan,SDN,1975,13.55
Sudan,SDN,1976,13.49
Sudan,SDN,1977,14.51
Sudan,SDN,1978,12.64
Sudan,SDN,1979,13.42
Sudan,SDN,1980,15.51
Sudan,SDN,1981,13.56
Sudan,SDN,1982,14.74
Sudan,SDN,1983,13.56
Sudan,SDN,1984,13.15
Sudan,SDN,1985,12.14
Sudan,SDN,1986,11.49
Sudan,SDN,1987,11.43
Sudan,SDN,1988,10.74
Sudan,SDN,1989,11.06
Sudan,SDN,1990,12.6
Sudan,SDN,1991,10.5
Sudan,SDN,1992,11.67
Sudan,SDN,1993,11.04
Sudan,SDN,1994,11.24
Sudan,SDN,1995,11.59
Sudan,SDN,1996,11.39
Sudan,SDN,1997,11.55
Sudan,SDN,1998,54.74
Sudan,SDN,1999,52.68
Sudan,SDN,2000,53.21
Sudan,SDN,2001,41.5
Sudan,SDN,2002,49.38
Sudan,SDN,2003,46.46
Sudan,SDN,2004,44.08
Sudan,SDN,2005,47.51
Sudan,SDN,2006,39.34
Sudan,SDN,2007,53.84
Sudan,SDN,2008,47.58
Sudan,SDN,2009,45.53
Sudan,SDN,2010,38.85
Sudan,SDN,2011,38.16
Sudan,SDN,2012,37.45
Suriname,SUR,1970,73.81
Suriname,SUR,1971,57.45
Suriname,SUR,1972,66.06
Suriname,SUR,1973,62.38
Suriname,SUR,1974,62.98
Suriname,SUR,1975,70.65
Suriname,SUR,1976,77.98
Suriname,SUR,1977,67.25
Suriname,SUR,1978,78.2
Suriname,SUR,1979,79.18
Suriname,SUR,1980,83.24
Suriname,SUR,1981,80.54
Suriname,SUR,1982,81.46
Suriname,SUR,1983,78.81
Suriname,SUR,1984,64.44
Suriname,SUR,1985,67.23
Suriname,SUR,1986,68
Suriname,SUR,1987,74.65
Suriname,SUR,1988,63.68
Suriname,SUR,1989,64.05
Suriname,SUR,1990,70.58
Suriname,SUR,1991,66.63
Suriname,SUR,1992,68.42
Suriname,SUR,1993,70.54
Suriname,SUR,1994,53.23
Suriname,SUR,1995,56.73
Suriname,SUR,1996,57.29
Suriname,SUR,1997,55.84
Suriname,SUR,1998,18.9
Suriname,SUR,1999,14.76
Suriname,SUR,2000,14.47
Suriname,SUR,2002,17.81
Suriname,SUR,2003,15.56
Suriname,SUR,2004,18.16
Suriname,SUR,2005,14.15
Suriname,SUR,2006,13.78
Suriname,SUR,2007,13.26
Suriname,SUR,2008,17.35
Suriname,SUR,2009,16.45
Suriname,SUR,2011,13.39
Suriname,SUR,2012,13.56
Swaziland,SWZ,1970,9.88
Swaziland,SWZ,1971,9.72
Swaziland,SWZ,1972,9.68
Swaziland,SWZ,1973,9.79
Swaziland,SWZ,1974,9.58
Swaziland,SWZ,1975,9.8
Swaziland,SWZ,1976,10.1
Swaziland,SWZ,1977,10.19
Swaziland,SWZ,1978,10.29
Swaziland,SWZ,1979,10.42
Swaziland,SWZ,1980,9.54
Swaziland,SWZ,1981,8.96
Swaziland,SWZ,1982,8.67
Swaziland,SWZ,1983,8.35
Swaziland,SWZ,1984,7.9
Swaziland,SWZ,1985,8.14
Swaziland,SWZ,1986,7.92
Swaziland,SWZ,1987,7.6
Swaziland,SWZ,1988,7.49
Swaziland,SWZ,1989,7.4
Swaziland,SWZ,1990,7.19
Swaziland,SWZ,1991,6.96
Swaziland,SWZ,1992,6.92
Swaziland,SWZ,1993,6.2
Swaziland,SWZ,1994,6.45
Swaziland,SWZ,1995,6.54
Swaziland,SWZ,1996,6.46
Swaziland,SWZ,1997,6.51
Swaziland,SWZ,1998,10.67
Swaziland,SWZ,1999,8.52
Swaziland,SWZ,2000,7.27
Swaziland,SWZ,2001,6.88
Swaziland,SWZ,2002,7
Swaziland,SWZ,2003,6.63
Swaziland,SWZ,2004,7.65
Swaziland,SWZ,2005,7.28
Swaziland,SWZ,2006,6.47
Swaziland,SWZ,2007,8.94
Swaziland,SWZ,2008,7.7
Swaziland,SWZ,2009,7.04
Swaziland,SWZ,2010,7.69
Swaziland,SWZ,2011,7.67
Swaziland,SWZ,2012,7.63
Sweden,SWE,1970,38.57
Sweden,SWE,1971,36.04
Sweden,SWE,1972,36.03
Sweden,SWE,1973,37.04
Sweden,SWE,1974,34.47
Sweden,SWE,1975,34.84
Sweden,SWE,1976,36.93
Sweden,SWE,1977,35.67
Sweden,SWE,1978,33.85
Sweden,SWE,1979,34.81
Sweden,SWE,1980,32.26
Sweden,SWE,1981,29.76
Sweden,SWE,1982,27.68
Sweden,SWE,1983,25.83
Sweden,SWE,1984,25.84
Sweden,SWE,1985,27.2
Sweden,SWE,1986,27.49
Sweden,SWE,1987,27.35
Sweden,SWE,1988,25.9
Sweden,SWE,1989,24.85
Sweden,SWE,1990,24.7
Sweden,SWE,1991,25.05
Sweden,SWE,1992,25.22
Sweden,SWE,1993,25.11
Sweden,SWE,1994,25.71
Sweden,SWE,1995,25.52
Sweden,SWE,1996,27.24
Sweden,SWE,1997,25.28
Sweden,SWE,1998,25.79
Sweden,SWE,1999,25.21
Sweden,SWE,2000,24.06
Sweden,SWE,2001,23.75
Sweden,SWE,2002,24.21
Sweden,SWE,2003,24.3
Sweden,SWE,2004,23.66
Sweden,SWE,2005,22.62
Sweden,SWE,2006,22.38
Sweden,SWE,2007,21.35
Sweden,SWE,2008,20.8
Sweden,SWE,2009,19.16
Sweden,SWE,2010,20.87
Sweden,SWE,2011,19.94
Sweden,SWE,2012,18.93
Switzerland,CHE,1970,22.2
Switzerland,CHE,1971,22.64
Switzerland,CHE,1972,22.77
Switzerland,CHE,1973,24.61
Switzerland,CHE,1974,22.41
Switzerland,CHE,1975,21.33
Switzerland,CHE,1976,22.11
Switzerland,CHE,1977,22.8
Switzerland,CHE,1978,23.42
Switzerland,CHE,1979,22.67
Switzerland,CHE,1980,23.05
Switzerland,CHE,1981,22.2
Switzerland,CHE,1982,20.58
Switzerland,CHE,1983,22.78
Switzerland,CHE,1984,22.15
Switzerland,CHE,1985,23.68
Switzerland,CHE,1986,23.41
Switzerland,CHE,1987,23.35
Switzerland,CHE,1988,22.53
Switzerland,CHE,1989,22.64
Switzerland,CHE,1990,23.01
Switzerland,CHE,1991,23.31
Switzerland,CHE,1992,22.92
Switzerland,CHE,1993,21.67
Switzerland,CHE,1994,21.48
Switzerland,CHE,1995,21.24
Switzerland,CHE,1996,21.28
Switzerland,CHE,1997,20.72
Switzerland,CHE,1998,20.95
Switzerland,CHE,1999,20.81
Switzerland,CHE,2000,20.24
Switzerland,CHE,2001,20.49
Switzerland,CHE,2002,19.93
Switzerland,CHE,2003,20.37
Switzerland,CHE,2004,20.47
Switzerland,CHE,2005,20.59
Switzerland,CHE,2006,20.41
Switzerland,CHE,2007,19.63
Switzerland,CHE,2008,20.29
Switzerland,CHE,2009,19.55
Switzerland,CHE,2010,20.01
Switzerland,CHE,2011,18.37
Switzerland,CHE,2012,18.54
Syrian Arab Republic,,1970,4.82
Syrian Arab Republic,,1971,4.67
Syrian Arab Republic,,1972,4.5
Syrian Arab Republic,,1973,4.16
Syrian Arab Republic,,1974,4.98
Syrian Arab Republic,,1975,5.6
Syrian Arab Republic,,1976,6.27
Syrian Arab Republic,,1977,6.62
Syrian Arab Republic,,1978,6.6
Syrian Arab Republic,,1979,7.43
Syrian Arab Republic,,1980,7.11
Syrian Arab Republic,,1982,8.2
Syrian Arab Republic,,1983,9.06
Syrian Arab Republic,,1984,9.46
Syrian Arab Republic,,1985,8.51
Syrian Arab Republic,,1986,8.43
Syrian Arab Republic,,1987,9.9
Syrian Arab Republic,,1988,10.22
Syrian Arab Republic,,1989,9.62
Syrian Arab Republic,,1990,10.7
Syrian Arab Republic,,1991,11.71
Syrian Arab Republic,,1992,11.88
Syrian Arab Republic,,1993,11.81
