Entity,Code,Year,Out-of-pocket health expenditure (% of total expenditure on health) (% of total expenditure on health)
Samoa,WSM,2003,18.28185311
Samoa,WSM,2004,12.08434661
Samoa,WSM,2005,12.6119082
Samoa,WSM,2006,9.31881867
Samoa,WSM,2007,8.99350499
Samoa,WSM,2008,9.58960772
Samoa,WSM,2009,8.71484146
Samoa,WSM,2010,7.89630811
Samoa,WSM,2011,7.52157611
Samoa,WSM,2012,8.46325647
Samoa,WSM,2013,6.26388513
Samoa,WSM,2014,5.88489926
San Marino,SMR,1995,12.73583475
San Marino,SMR,1996,12.78131346
San Marino,SMR,1997,9.15666918
San Marino,SMR,1998,8.96087566
San Marino,SMR,1999,8.22521436
San Marino,SMR,2000,8.08763259
San Marino,SMR,2001,7.96531349
San Marino,SMR,2002,7.87568471
San Marino,SMR,2003,7.40921562
San Marino,SMR,2004,7.37919854
San Marino,SMR,2005,7.47931477
San Marino,SMR,2006,7.72806833
San Marino,SMR,2007,7.72439908
San Marino,SMR,2008,7.57921716
San Marino,SMR,2009,7.27207771
San Marino,SMR,2010,6.68640481
San Marino,SMR,2011,6.26979217
San Marino,SMR,2012,5.99687484
San Marino,SMR,2013,5.89924974
San Marino,SMR,2014,5.82226233
Sao Tome and Principe,STP,1995,45.45045697
Sao Tome and Principe,STP,1996,52.73154453
Sao Tome and Principe,STP,1997,42.15433277
Sao Tome and Principe,STP,1998,45.85131018
Sao Tome and Principe,STP,1999,38.83102697
Sao Tome and Principe,STP,2000,43.26711577
Sao Tome and Principe,STP,2001,40.55114049
Sao Tome and Principe,STP,2002,38.42790403
Sao Tome and Principe,STP,2003,32.13875797
Sao Tome and Principe,STP,2004,36.77687482
Sao Tome and Principe,STP,2005,34.53390777
Sao Tome and Principe,STP,2006,52.64297081
Sao Tome and Principe,STP,2007,52.58820813
Sao Tome and Principe,STP,2008,44.97066971
Sao Tome and Principe,STP,2009,29.9746065
Sao Tome and Principe,STP,2010,29.61531347
Sao Tome and Principe,STP,2011,24.14818036
Sao Tome and Principe,STP,2012,12.19759327
Sao Tome and Principe,STP,2013,10.28196754
Sao Tome and Principe,STP,2014,11.19155109
Saudi Arabia,SAU,1995,34.2464499
Saudi Arabia,SAU,1996,32.06168805
Saudi Arabia,SAU,1997,29.90331537
Saudi Arabia,SAU,1998,29.72188834
Saudi Arabia,SAU,1999,21.82324017
Saudi Arabia,SAU,2000,18.46301876
Saudi Arabia,SAU,2001,18.03515135
Saudi Arabia,SAU,2002,18.62657056
Saudi Arabia,SAU,2003,18.29437317
Saudi Arabia,SAU,2004,18.15163569
Saudi Arabia,SAU,2005,16.49221895
Saudi Arabia,SAU,2006,15.69618313
Saudi Arabia,SAU,2007,17.09791829
Saudi Arabia,SAU,2008,20.04889374
Saudi Arabia,SAU,2009,19.26744406
Saudi Arabia,SAU,2010,19.83698433
Saudi Arabia,SAU,2011,16.30316694
Saudi Arabia,SAU,2012,15.81217893
Saudi Arabia,SAU,2013,14.97125205
Saudi Arabia,SAU,2014,14.30891904
Senegal,SEN,1995,64.18970729
Senegal,SEN,1996,59.6447788
Senegal,SEN,1997,62.82627281
Senegal,SEN,1998,62.02134103
Senegal,SEN,1999,56.61183269
Senegal,SEN,2000,54.11143698
Senegal,SEN,2001,52.0110374
Senegal,SEN,2002,55.59161031
Senegal,SEN,2003,54.97119162
Senegal,SEN,2004,55.48755254
Senegal,SEN,2005,34.27434661
Senegal,SEN,2006,32.32448266
Senegal,SEN,2007,39.65543964
Senegal,SEN,2008,37.0928512
Senegal,SEN,2009,37.37455509
Senegal,SEN,2010,37.73448033
Senegal,SEN,2011,37.45153816
Senegal,SEN,2012,38.26678677
Senegal,SEN,2013,38.99367573
Senegal,SEN,2014,37.2844126
Serbia,SRB,1995,29.44930346
Serbia,SRB,1996,29.44234581
Serbia,SRB,1997,29.5190053
Serbia,SRB,1998,30.10406619
Serbia,SRB,1999,30.52353731
Serbia,SRB,2000,29.50964904
Serbia,SRB,2001,28.40087356
Serbia,SRB,2002,23.75916298
Serbia,SRB,2003,24.99777049
Serbia,SRB,2004,27.3167304
Serbia,SRB,2005,29.93443415
Serbia,SRB,2006,32.92166016
Serbia,SRB,2007,34.82403783
Serbia,SRB,2008,35.14494038
Serbia,SRB,2009,35.16925872
Serbia,SRB,2010,36.43167795
Serbia,SRB,2011,36.17268289
Serbia,SRB,2012,37.12918066
Serbia,SRB,2013,37.06100923
Serbia,SRB,2014,36.58918371
Seychelles,SYC,1995,14.84037842
Seychelles,SYC,1996,12.06652189
Seychelles,SYC,1997,13.31891243
Seychelles,SYC,1998,15.16020751
Seychelles,SYC,1999,14.36317378
Seychelles,SYC,2000,17.86147017
Seychelles,SYC,2001,15.44026298
Seychelles,SYC,2002,13.47891689
Seychelles,SYC,2003,10.59831829
Seychelles,SYC,2004,8.42401903
Seychelles,SYC,2005,7.10777528
Seychelles,SYC,2006,5.80603864
Seychelles,SYC,2007,5.73588241
Seychelles,SYC,2008,6.26373842
Seychelles,SYC,2009,5.72349594
Seychelles,SYC,2010,4.0872441
Seychelles,SYC,2011,4.79193434
Seychelles,SYC,2012,2.47621836
Seychelles,SYC,2013,1.99714553
Seychelles,SYC,2014,2.33873697
Sierra Leone,SLE,1995,73.45191043
Sierra Leone,SLE,1996,74.70973903
Sierra Leone,SLE,1997,73.32971594
Sierra Leone,SLE,1998,75.94216288
Sierra Leone,SLE,1999,69.17600215
Sierra Leone,SLE,2000,69.26157102
Sierra Leone,SLE,2001,72.23394236
Sierra Leone,SLE,2002,71.34374575
Sierra Leone,SLE,2003,72.45686161
Sierra Leone,SLE,2004,70.27266869
Sierra Leone,SLE,2005,65.86408412
Sierra Leone,SLE,2006,72.28508698
Sierra Leone,SLE,2007,78.95940239
Sierra Leone,SLE,2008,79.72033729
Sierra Leone,SLE,2009,63.8068643
Sierra Leone,SLE,2010,65.88270389
Sierra Leone,SLE,2011,65.15459225
Sierra Leone,SLE,2012,64.51790801
Sierra Leone,SLE,2013,62.70432482
Sierra Leone,SLE,2014,60.95901706
Singapore,SGP,1995,48.83448036
Singapore,SGP,1996,49.52347821
Singapore,SGP,1997,49.98859167
Singapore,SGP,1998,44.35427776
Singapore,SGP,1999,45.28271038
Singapore,SGP,2000,52.64322389
Singapore,SGP,2001,59.36164559
Singapore,SGP,2002,60.02097559
Singapore,SGP,2003,58.67660599
Singapore,SGP,2004,62.76934959
Singapore,SGP,2005,69.32403199
Singapore,SGP,2006,68.9046339
Singapore,SGP,2007,68.2851893
Singapore,SGP,2008,65.49457739
Singapore,SGP,2009,60.49988096
Singapore,SGP,2010,61.1295849
Singapore,SGP,2011,61.32180498
Singapore,SGP,2012,60.10148922
Singapore,SGP,2013,57.92677666
Singapore,SGP,2014,54.82868321
Slovakia,SVK,1995,11.48120326
Slovakia,SVK,1996,11.32311023
Slovakia,SVK,1997,8.32138149
Slovakia,SVK,1998,8.41441003
Slovakia,SVK,1999,10.35651131
Slovakia,SVK,2000,10.61420905
Slovakia,SVK,2001,10.71242822
Slovakia,SVK,2002,10.9355393
Slovakia,SVK,2003,11.68044147
Slovakia,SVK,2004,19.18392915
Slovakia,SVK,2005,22.56913421
Slovakia,SVK,2006,25.94977114
Slovakia,SVK,2007,26.22120381
Slovakia,SVK,2008,25.23840238
Slovakia,SVK,2009,25.5518937
Slovakia,SVK,2010,21.66366472
Slovakia,SVK,2011,22.64877048
Slovakia,SVK,2012,22.3689441
Slovakia,SVK,2013,22.69280184
Slovakia,SVK,2014,22.53609096
Slovenia,SVN,1995,11.2167578
Slovenia,SVN,1996,11.79086761
Slovenia,SVN,1997,11.6749697
Slovenia,SVN,1998,11.84860534
Slovenia,SVN,1999,12.37390969
Slovenia,SVN,2000,11.46269579
Slovenia,SVN,2001,10.46321276
Slovenia,SVN,2002,11.50346683
Slovenia,SVN,2003,11.71112316
Slovenia,SVN,2004,11.59595226
Slovenia,SVN,2005,12.4202163
Slovenia,SVN,2006,11.56275356
Slovenia,SVN,2007,13.00350203
Slovenia,SVN,2008,11.94232996
Slovenia,SVN,2009,11.91236628
Slovenia,SVN,2010,12.23411459
Slovenia,SVN,2011,11.75835312
Slovenia,SVN,2012,11.89931124
Slovenia,SVN,2013,12.10584609
Slovenia,SVN,2014,12.06581854
Small states,,1995,28.4118476131308
Small states,,1996,27.9402970566396
Small states,,1997,27.441724658705
Small states,,1998,27.1821964552067
Small states,,1999,27.1841224793643
Small states,,2000,27.0684283865686
Small states,,2001,27.5236142197331
Small states,,2002,26.512632347788
Small states,,2003,25.5120345796961
Small states,,2004,25.3268315909566
Small states,,2005,25.1564061933037
Small states,,2006,24.9188321437183
Small states,,2007,25.378530266298
Small states,,2008,25.9371325412325
Small states,,2009,25.2363170328445
Small states,,2010,23.4445197949051
Small states,,2011,23.2118517728763
Small states,,2012,22.0421248351235
Small states,,2013,21.5178797356169
Small states,,2014,21.443162601589
Solomon Islands,SLB,1995,4.0163188
Solomon Islands,SLB,1996,4.35198391
Solomon Islands,SLB,1997,4.02416925
Solomon Islands,SLB,1998,3.97759635
Solomon Islands,SLB,1999,3.81859639
Solomon Islands,SLB,2000,3.24446281
Solomon Islands,SLB,2001,2.47199613
Solomon Islands,SLB,2002,2.50645224
Solomon Islands,SLB,2003,4.40091162
Solomon Islands,SLB,2004,4.6209363
Solomon Islands,SLB,2005,3.35663098
Solomon Islands,SLB,2006,3.9010839
Solomon Islands,SLB,2007,4.12620849
Solomon Islands,SLB,2008,4.25670763
Solomon Islands,SLB,2009,3.34966944
Solomon Islands,SLB,2010,3.37820104
Solomon Islands,SLB,2011,4.31506034
Solomon Islands,SLB,2012,3.99009544
Solomon Islands,SLB,2013,4.50711366
Solomon Islands,SLB,2014,4.60885583
South Africa,ZAF,1995,17.51659174
South Africa,ZAF,1996,15.97939103
South Africa,ZAF,1997,14.93790363
South Africa,ZAF,1998,14.65618617
South Africa,ZAF,1999,14.00673768
South Africa,ZAF,2000,13.67706793
South Africa,ZAF,2001,12.60562588
South Africa,ZAF,2002,11.69728597
South Africa,ZAF,2003,11.04289392
South Africa,ZAF,2004,10.84436204
South Africa,ZAF,2005,10.4659366
South Africa,ZAF,2006,10.05301648
South Africa,ZAF,2007,9.24674344
South Africa,ZAF,2008,8.40679998
South Africa,ZAF,2009,7.7032444
South Africa,ZAF,2010,7.34803911
South Africa,ZAF,2011,6.98577668
South Africa,ZAF,2012,6.72440533
South Africa,ZAF,2013,6.59418608
South Africa,ZAF,2014,6.49122387
South Asia,,1995,66.8782671011266
South Asia,,1996,66.8927275002145
South Asia,,1997,67.8474066682523
South Asia,,1998,66.4839407923778
South Asia,,1999,64.5095705280978
South Asia,,2000,66.2151057457641
South Asia,,2001,68.2288112283822
South Asia,,2002,68.0671398186258
South Asia,,2003,68.8797241264068
South Asia,,2004,66.2863048014153
South Asia,,2005,65.168629006225
South Asia,,2006,65.1123096113728
South Asia,,2007,64.85213140143
South Asia,,2008,63.7620285960343
South Asia,,2009,62.6847221156687
South Asia,,2010,62.471852049218
South Asia,,2011,63.5044333415251
South Asia,,2012,63.5578280445029
South Asia,,2013,62.6252902152336
South Asia,,2014,61.4855826392061
South Asia (IDA & IBRD),,1995,66.8782671011266
South Asia (IDA & IBRD),,1996,66.8927275002145
South Asia (IDA & IBRD),,1997,67.8474066682522
South Asia (IDA & IBRD),,1998,66.4839407923778
South Asia (IDA & IBRD),,1999,64.5095705280978
South Asia (IDA & IBRD),,2000,66.2151057457641
South Asia (IDA & IBRD),,2001,68.2288112283822
South Asia (IDA & IBRD),,2002,68.0671398186258
South Asia (IDA & IBRD),,2003,68.8797241264068
South Asia (IDA & IBRD),,2004,66.2863048014152
South Asia (IDA & IBRD),,2005,65.1686290062251
South Asia (IDA & IBRD),,2006,65.1123096113728
South Asia (IDA & IBRD),,2007,64.85213140143
South Asia (IDA & IBRD),,2008,63.7620285960343
South Asia (IDA & IBRD),,2009,62.6847221156687
South Asia (IDA & IBRD),,2010,62.471852049218
South Asia (IDA & IBRD),,2011,63.5044333415251
South Asia (IDA & IBRD),,2012,63.5578280445029
South Asia (IDA & IBRD),,2013,62.6252902152336
South Asia (IDA & IBRD),,2014,61.4855826392061
South Korea,KOR,1995,53.12938704
South Korea,KOR,1996,50.52190947
South Korea,KOR,1997,47.59074419
South Korea,KOR,1998,42.51113748
South Korea,KOR,1999,42.53854379
South Korea,KOR,2000,41.13006159
South Korea,KOR,2001,35.89943464
South Korea,KOR,2002,36.90734875
South Korea,KOR,2003,38.33483336
South Korea,KOR,2004,38.35035432
South Korea,KOR,2005,37.91840895
South Korea,KOR,2006,36.50138945
South Korea,KOR,2007,35.90555113
South Korea,KOR,2008,35.7095094
South Korea,KOR,2009,34.38552202
South Korea,KOR,2010,33.92340949
South Korea,KOR,2011,34.40048125
South Korea,KOR,2012,34.85447589
South Korea,KOR,2013,35.20882763
South Korea,KOR,2014,36.08683485
South Sudan,SSD,2012,62.11961929
South Sudan,SSD,2013,60.2765943
South Sudan,SSD,2014,54.15002784
Spain,ESP,1995,23.53770013
Spain,ESP,1996,23.18998853
Spain,ESP,1997,23.09766447
Spain,ESP,1998,23.24590372
Spain,ESP,1999,23.30412854
Spain,ESP,2000,23.57635669
Spain,ESP,2001,23.93351525
Spain,ESP,2002,23.71525243
Spain,ESP,2003,21.83577314
Spain,ESP,2004,21.65226152
Spain,ESP,2005,21.25018547
Spain,ESP,2006,20.49009855
Spain,ESP,2007,20.2329107
Spain,ESP,2008,20.30083923
Spain,ESP,2009,18.96784682
Spain,ESP,2010,20.23728999
Spain,ESP,2011,20.70824869
Spain,ESP,2012,22.54342858
Spain,ESP,2013,23.47421451
Spain,ESP,2014,23.99499858
Sri Lanka,LKA,1995,45.54476995
Sri Lanka,LKA,1996,46.80562872
Sri Lanka,LKA,1997,46.83616578
Sri Lanka,LKA,1998,42.44516761
Sri Lanka,LKA,1999,44.11371734
Sri Lanka,LKA,2000,41.29541864
Sri Lanka,LKA,2001,44.30053747
Sri Lanka,LKA,2002,45.97280088
Sri Lanka,LKA,2003,46.85717458
Sri Lanka,LKA,2004,43.98123848
Sri Lanka,LKA,2005,44.9293696
Sri Lanka,LKA,2006,42.75554141
Sri Lanka,LKA,2007,41.69900531
Sri Lanka,LKA,2008,43.85567702
Sri Lanka,LKA,2009,43.98499702
Sri Lanka,LKA,2010,44.82525138
Sri Lanka,LKA,2011,48.06365344
Sri Lanka,LKA,2012,48.65158531
Sri Lanka,LKA,2013,41.03111249
Sri Lanka,LKA,2014,42.09217075
Sub-Saharan Africa,,1995,35.4500580018952
Sub-Saharan Africa,,1996,38.9069250593493
Sub-Saharan Africa,,1997,37.2352164211925
Sub-Saharan Africa,,1998,39.5516344959646
Sub-Saharan Africa,,1999,31.2755596465082
Sub-Saharan Africa,,2000,29.7997986392679
Sub-Saharan Africa,,2001,30.2784109994285
Sub-Saharan Africa,,2002,31.2411229623735
Sub-Saharan Africa,,2003,32.6350943132445
Sub-Saharan Africa,,2004,30.1258478749152
Sub-Saharan Africa,,2005,30.6061613963832
Sub-Saharan Africa,,2006,30.7683276507304
Sub-Saharan Africa,,2007,33.172168573405
Sub-Saharan Africa,,2008,33.488630289524
Sub-Saharan Africa,,2009,32.5507199304878
Sub-Saharan Africa,,2010,30.7509118750098
Sub-Saharan Africa,,2011,29.2069971122432
Sub-Saharan Africa,,2012,29.6637152721318
Sub-Saharan Africa,,2013,32.845846820197
Sub-Saharan Africa,,2014,34.5343399317382
Sub-Saharan Africa (IDA & IBRD),,1995,35.4500580018952
Sub-Saharan Africa (IDA & IBRD),,1996,38.9069250593493
Sub-Saharan Africa (IDA & IBRD),,1997,37.2352164211925
Sub-Saharan Africa (IDA & IBRD),,1998,39.5516344959646
Sub-Saharan Africa (IDA & IBRD),,1999,31.2755596465083
Sub-Saharan Africa (IDA & IBRD),,2000,29.7997986392679
Sub-Saharan Africa (IDA & IBRD),,2001,30.2784109994285
Sub-Saharan Africa (IDA & IBRD),,2002,31.2411229623735
Sub-Saharan Africa (IDA & IBRD),,2003,32.6350943132445
Sub-Saharan Africa (IDA & IBRD),,2004,30.1258478749152
Sub-Saharan Africa (IDA & IBRD),,2005,30.6061613963832
Sub-Saharan Africa (IDA & IBRD),,2006,30.7683276507304
Sub-Saharan Africa (IDA & IBRD),,2007,33.172168573405
Sub-Saharan Africa (IDA & IBRD),,2008,33.488630289524
Sub-Saharan Africa (IDA & IBRD),,2009,32.5507199304878
Sub-Saharan Africa (IDA & IBRD),,2010,30.7509118750098
Sub-Saharan Africa (IDA & IBRD),,2011,29.2069971122432
Sub-Saharan Africa (IDA & IBRD),,2012,29.6637152721318
Sub-Saharan Africa (IDA & IBRD),,2013,32.845846820197
Sub-Saharan Africa (IDA & IBRD),,2014,34.5343399317382
Sub-Saharan Africa (excluding high income),,1995,35.472394259779
Sub-Saharan Africa (excluding high income),,1996,38.9338300136029
Sub-Saharan Africa (excluding high income),,1997,37.2635004834392
Sub-Saharan Africa (excluding high income),,1998,39.5794084021497
Sub-Saharan Africa (excluding high income),,1999,31.300189116226
Sub-Saharan Africa (excluding high income),,2000,29.8155735606127
Sub-Saharan Africa (excluding high income),,2001,30.2982669862871
Sub-Saharan Africa (excluding high income),,2002,31.2665390513472
Sub-Saharan Africa (excluding high income),,2003,32.6589591933329
Sub-Saharan Africa (excluding high income),,2004,30.1462057011386
Sub-Saharan Africa (excluding high income),,2005,30.6258675996548
Sub-Saharan Africa (excluding high income),,2006,30.7879396421926
Sub-Saharan Africa (excluding high income),,2007,33.1887075375425
Sub-Saharan Africa (excluding high income),,2008,33.4996458119734
Sub-Saharan Africa (excluding high income),,2009,32.5599418468178
Sub-Saharan Africa (excluding high income),,2010,30.7631308804956
Sub-Saharan Africa (excluding high income),,2011,29.2172172083975
Sub-Saharan Africa (excluding high income),,2012,29.6780589970251
Sub-Saharan Africa (excluding high income),,2013,32.8626185976757
Sub-Saharan Africa (excluding high income),,2014,34.5505480222555
Sudan,SDN,1995,74.39597048
Sudan,SDN,1996,69.54279357
Sudan,SDN,1997,73.30667725
Sudan,SDN,1998,71.29332996
Sudan,SDN,1999,73.85078276
Sudan,SDN,2000,65.1988117
Sudan,SDN,2001,66.71507906
Sudan,SDN,2002,65.64968638
Sudan,SDN,2003,64.95366821
Sudan,SDN,2004,61.40832166
Sudan,SDN,2005,58.4010873
Sudan,SDN,2006,61.79383835
Sudan,SDN,2007,63.20368559
Sudan,SDN,2008,64.94811907
Sudan,SDN,2009,67.72357453
Sudan,SDN,2010,63.35302039
Sudan,SDN,2011,65.33773344
Sudan,SDN,2012,73.98918367
Sudan,SDN,2013,74.84690176
Sudan,SDN,2014,75.51893485
Suriname,SUR,1995,7.01694075
Suriname,SUR,1996,7.99713545
Suriname,SUR,1997,13.36766915
Suriname,SUR,1998,16.64003305
Suriname,SUR,1999,20.63361479
Suriname,SUR,2000,18.56485407
Suriname,SUR,2001,26.74929818
Suriname,SUR,2002,22.09944751
Suriname,SUR,2003,19.6347032
Suriname,SUR,2004,16.4874552
Suriname,SUR,2005,14.75903614
Suriname,SUR,2006,11.53764201
Suriname,SUR,2007,13.50373099
Suriname,SUR,2008,14.72664781
Suriname,SUR,2009,13.00481878
Suriname,SUR,2010,13.44394901
Suriname,SUR,2011,13.77409321
Suriname,SUR,2012,12.81032771
Suriname,SUR,2013,10.93000959
Suriname,SUR,2014,11.39916109
Swaziland,SWZ,1995,13.45875361
Swaziland,SWZ,1996,14.6704125
Swaziland,SWZ,1997,14.17720366
Swaziland,SWZ,1998,16.66666667
Swaziland,SWZ,1999,17.85714286
Swaziland,SWZ,2000,18.52517986
Swaziland,SWZ,2001,17.94105879
Swaziland,SWZ,2002,17.09424744
Swaziland,SWZ,2003,14.44792319
Swaziland,SWZ,2004,15.43771015
Swaziland,SWZ,2005,13.67815314
Swaziland,SWZ,2006,13.98666495
Swaziland,SWZ,2007,13.36883896
Swaziland,SWZ,2008,13.04094159
Swaziland,SWZ,2009,13.76742261
Swaziland,SWZ,2010,12.67538836
Swaziland,SWZ,2011,13.23268141
Swaziland,SWZ,2012,12.02846091
Swaziland,SWZ,2013,10.015894
Swaziland,SWZ,2014,10.28669173
Sweden,SWE,1995,13.33568315
Sweden,SWE,1996,13.05691698
Sweden,SWE,1997,14.14772676
Sweden,SWE,1998,13.59820224
Sweden,SWE,1999,13.38850745
Sweden,SWE,2000,13.77082515
Sweden,SWE,2001,16.38581549
Sweden,SWE,2002,16.0442036
Sweden,SWE,2003,15.66805105
Sweden,SWE,2004,16.05031696
Sweden,SWE,2005,16.41063651
Sweden,SWE,2006,16.35278132
Sweden,SWE,2007,16.17985751
Sweden,SWE,2008,16.11397807
Sweden,SWE,2009,16.10973069
Sweden,SWE,2010,16.01370786
Sweden,SWE,2011,13.36128904
Sweden,SWE,2012,13.76986808
Sweden,SWE,2013,14.08983766
Sweden,SWE,2014,14.06425667
Switzerland,CHE,1995,33.09738461
Switzerland,CHE,1996,31.49545459
Switzerland,CHE,1997,32.40647025
Switzerland,CHE,1998,32.87349088
Switzerland,CHE,1999,33.37612351
Switzerland,CHE,2000,32.97535482
Switzerland,CHE,2001,31.7895641
Switzerland,CHE,2002,31.56169675
Switzerland,CHE,2003,31.62420696
Switzerland,CHE,2004,31.86128796
Switzerland,CHE,2005,30.63059349
Switzerland,CHE,2006,30.79313205
Switzerland,CHE,2007,30.72587141
Switzerland,CHE,2008,24.83545812
Switzerland,CHE,2009,24.66503687
Switzerland,CHE,2010,26.37593516
Switzerland,CHE,2011,26.40890663
Switzerland,CHE,2012,27.23865646
Switzerland,CHE,2013,25.76736717
Switzerland,CHE,2014,26.8
Syria,SYR,1995,60.31746032
Syria,SYR,1996,64.47368421
Syria,SYR,1997,64.55696203
Syria,SYR,1998,61.72839506
Syria,SYR,1999,61.62790698
Syria,SYR,2000,59.5505618
Syria,SYR,2001,55.78947368
Syria,SYR,2002,54.22843232
Syria,SYR,2003,51.75325266
Syria,SYR,2004,52.02946827
Syria,SYR,2005,49.49593791
Syria,SYR,2006,51.46213041
Syria,SYR,2007,51.92124744
Syria,SYR,2008,53.01201478
Syria,SYR,2009,54
Syria,SYR,2010,54
Syria,SYR,2011,53.37520304
Syria,SYR,2012,53.69127815
Syria,SYR,2013,53.69023192
Syria,SYR,2014,53.69023192
Tajikistan,TJK,1995,57.47663551
Tajikistan,TJK,1996,56.97577277
Tajikistan,TJK,1997,54.33789954
Tajikistan,TJK,1998,66.28751542
Tajikistan,TJK,1999,70.95094555
Tajikistan,TJK,2000,78.81023842
Tajikistan,TJK,2001,78.63385679
Tajikistan,TJK,2002,78.91660976
Tajikistan,TJK,2003,77.64165378
Tajikistan,TJK,2004,79.5078152
Tajikistan,TJK,2005,78.354169
Tajikistan,TJK,2006,78.18918473
Tajikistan,TJK,2007,73.03534911
Tajikistan,TJK,2008,72.3025584
Tajikistan,TJK,2009,67.78968027
Tajikistan,TJK,2010,66.84527796
Tajikistan,TJK,2011,61.42301278
Tajikistan,TJK,2012,60.0908501
Tajikistan,TJK,2013,60.11518098
Tajikistan,TJK,2014,61.69458336
Tanzania,TZA,1995,45.59839753
Tanzania,TZA,1996,48.16822746
Tanzania,TZA,1997,49.58210484
Tanzania,TZA,1998,50.34148709
Tanzania,TZA,1999,48.46996999
Tanzania,TZA,2000,47.26396636
Tanzania,TZA,2001,39.41133832
Tanzania,TZA,2002,36.188915
Tanzania,TZA,2003,31.90449289
Tanzania,TZA,2004,29.92537006
Tanzania,TZA,2005,25.14895798
Tanzania,TZA,2006,16.61989541
Tanzania,TZA,2007,14.10974796
Tanzania,TZA,2008,16.44926618
Tanzania,TZA,2009,18.06351469
Tanzania,TZA,2010,31.90858866
Tanzania,TZA,2011,29.64186764
Tanzania,TZA,2012,21.96690419
Tanzania,TZA,2013,23.36512139
Tanzania,TZA,2014,23.21186131
Thailand,THA,1995,42.585107646586
Thailand,THA,1996,42.4866787647407
Thailand,THA,1997,36.8779121438613
Thailand,THA,1998,35.3708672415181
Thailand,THA,1999,34.5127850350522
Thailand,THA,2000,33.7200806246616
Thailand,THA,2001,33.0698347211834
Thailand,THA,2002,27.1987277230551
Thailand,THA,2003,26.8494846296629
Thailand,THA,2004,26.0852295261084
Thailand,THA,2005,27.234561776791
Thailand,THA,2006,17.3794830208634
Thailand,THA,2007,14.499385837626
Thailand,THA,2008,14.6922325494723
Thailand,THA,2009,15.3693034604779
Thailand,THA,2010,14.1909544490464
Thailand,THA,2011,12.4341443000933
Thailand,THA,2012,12.5663118299162
Thailand,THA,2013,12.2066206937759
Thailand,THA,2014,11.9229998308597
Timor,TLS,2000,30.5637681
Timor,TLS,2001,33.40819618
Timor,TLS,2002,32.14529932
Timor,TLS,2003,45.81993569
Timor,TLS,2004,45.55010512
Timor,TLS,2005,42.63157895
Timor,TLS,2006,32.5203252
Timor,TLS,2007,51.29609091
Timor,TLS,2008,15.84691885
Timor,TLS,2009,13.99206092
Timor,TLS,2010,11.31767783
Timor,TLS,2011,10.60544186
Timor,TLS,2012,9.08767562
Timor,TLS,2013,8.88694431
Timor,TLS,2014,9.56646817
Togo,TGO,1995,51.78101485
Togo,TGO,1996,52.77914374
Togo,TGO,1997,56.22048799
Togo,TGO,1998,50.4004081
Togo,TGO,1999,53.70713262
Togo,TGO,2000,57.00963339
Togo,TGO,2001,59.49101722
Togo,TGO,2002,62.36802344
Togo,TGO,2003,57.31643277
Togo,TGO,2004,52.99765779
Togo,TGO,2005,50.15848598
Togo,TGO,2006,46.59513035
Togo,TGO,2007,47.75378683
Togo,TGO,2008,45.50924708
Togo,TGO,2009,39.02160732
Togo,TGO,2010,47.72456312
Togo,TGO,2011,51.61019137
Togo,TGO,2012,46.4222106
Togo,TGO,2013,43.31570248
Togo,TGO,2014,46.24472193
Tonga,TON,1995,27.37944789
Tonga,TON,1996,26.06076418
Tonga,TON,1997,24.88421563
Tonga,TON,1998,24.82074126
Tonga,TON,1999,20.7870101
Tonga,TON,2000,22.87933213
Tonga,TON,2001,18.81850371
Tonga,TON,2002,18.81850371
Tonga,TON,2003,10.59341282
Tonga,TON,2004,10.59341282
Tonga,TON,2005,8.0487534
Tonga,TON,2006,8.07106791
Tonga,TON,2007,12.29632884
Tonga,TON,2008,12.46946328
Tonga,TON,2009,13.9944941
Tonga,TON,2010,13.27309463
Tonga,TON,2011,13.97739051
Tonga,TON,2012,13.08569542
Tonga,TON,2013,12.63442777
Tonga,TON,2014,11.93526507
Trinidad and Tobago,TTO,1995,42.08037721
Trinidad and Tobago,TTO,1996,42.76635073
Trinidad and Tobago,TTO,1997,42.12064356
Trinidad and Tobago,TTO,1998,46.00933339
Trinidad and Tobago,TTO,1999,43.61804974
Trinidad and Tobago,TTO,2000,45.81250876
Trinidad and Tobago,TTO,2001,42.60973795
Trinidad and Tobago,TTO,2002,40.87871463
Trinidad and Tobago,TTO,2003,44.36475975
Trinidad and Tobago,TTO,2004,45.28301887
Trinidad and Tobago,TTO,2005,41.5781934
Trinidad and Tobago,TTO,2006,41.52963944
Trinidad and Tobago,TTO,2007,41.45138712
Trinidad and Tobago,TTO,2008,41.30007264
Trinidad and Tobago,TTO,2009,41.10633721
Trinidad and Tobago,TTO,2010,34.8561137
Trinidad and Tobago,TTO,2011,37.43588796
Trinidad and Tobago,TTO,2012,40.60549205
Trinidad and Tobago,TTO,2013,38.76207665
Trinidad and Tobago,TTO,2014,37.98364456
Tunisia,TUN,1995,40.53922253
Tunisia,TUN,1996,38.26559147
Tunisia,TUN,1997,40.46083742
Tunisia,TUN,1998,39.02382136
Tunisia,TUN,1999,38.87525914
Tunisia,TUN,2000,36.14120156
Tunisia,TUN,2001,37.19950579
Tunisia,TUN,2002,37.94726838
Tunisia,TUN,2003,37.77352453
Tunisia,TUN,2004,40.24850044
