Entity,Code,Year,Fossil fuels (%)
Colombia,COL,2015,0.9449820417961385
Colombia,COL,2016,7.881591827918477
Colombia,COL,2017,-3.341776667276297
Colombia,COL,2018,4.8658662840212585
Croatia,HRV,1991,-24.419266185700362
Croatia,HRV,1992,0.3333025013543489
Croatia,HRV,1993,4.209643541290919
Croatia,HRV,1994,-2.437813789837051
Croatia,HRV,1995,3.2625229034796144
Croatia,HRV,1996,-0.07682203170638058
Croatia,HRV,1997,7.1653037934770625
Croatia,HRV,1998,6.378078004167476
Croatia,HRV,1999,-0.5910118256659769
Croatia,HRV,2000,-3.673011494544287
Croatia,HRV,2001,3.8158778024101725
Croatia,HRV,2002,5.124734703444367
Croatia,HRV,2003,7.036032915467638
Croatia,HRV,2004,-2.1504578652453366
Croatia,HRV,2005,0.5880687957463326
Croatia,HRV,2006,-0.03756006859646499
Croatia,HRV,2007,6.758528767399841
Croatia,HRV,2008,-3.7874152679207573
Croatia,HRV,2009,-6.381213276051312
Croatia,HRV,2010,-3.705536598316439
Croatia,HRV,2011,-3.1562801317462474
Croatia,HRV,2012,-8.409851648591527
Croatia,HRV,2013,-3.269944381122336
Croatia,HRV,2014,-2.4345310003525245
Croatia,HRV,2015,2.395065545192865
Croatia,HRV,2016,2.058235771545469
Croatia,HRV,2017,4.781015936705102
Croatia,HRV,2018,-0.6535757177632773
Cyprus,CYP,1966,14.067237049359482
Cyprus,CYP,1967,8.403317248103882
Cyprus,CYP,1968,11.058731033022351
Cyprus,CYP,1969,18.08769927720959
Cyprus,CYP,1970,5.468337803261747
Cyprus,CYP,1971,19.284425014534822
Cyprus,CYP,1972,12.447061229934754
Cyprus,CYP,1973,7.284573427480501
Cyprus,CYP,1974,-11.338369692696693
Cyprus,CYP,1975,-16.477433599521685
Cyprus,CYP,1976,1.674391396150221
Cyprus,CYP,1977,12.95879712065593
Cyprus,CYP,1978,2.5263047102062064
Cyprus,CYP,1979,1.4769105061000598
Cyprus,CYP,1980,0.8420785962386601
Cyprus,CYP,1981,-4.110177650334279
Cyprus,CYP,1982,19.861605978185892
Cyprus,CYP,1983,5.221759265012338
Cyprus,CYP,1984,1.462584232335229
Cyprus,CYP,1985,7.555137189315997
Cyprus,CYP,1986,4.261278526440471
Cyprus,CYP,1987,22.182632448405037
Cyprus,CYP,1988,3.264777858444723
Cyprus,CYP,1989,2.6171281209866226
Cyprus,CYP,1990,5.2561250945170945
Cyprus,CYP,1991,1.2328225997763287
Cyprus,CYP,1992,16.83321523025676
Cyprus,CYP,1993,3.9194206233351014
Cyprus,CYP,1994,0.1780590203009469
Cyprus,CYP,1995,6.313374473430278
Cyprus,CYP,1996,1.4828963480249202
Cyprus,CYP,1997,0.9639006237102787
Cyprus,CYP,1998,6.169758824614857
Cyprus,CYP,1999,5.224956972904904
Cyprus,CYP,2000,4.7797573970731255
Cyprus,CYP,2001,1.151800316507079
Cyprus,CYP,2002,-1.3842574360256377
Cyprus,CYP,2003,6.302153896836371
Cyprus,CYP,2004,-2.686687940219401
Cyprus,CYP,2005,12.053859493562392
Cyprus,CYP,2006,-1.6649635918698613
Cyprus,CYP,2007,1.6578333775849607
Cyprus,CYP,2008,2.45272136873107
Cyprus,CYP,2009,-2.5130426420560292
Cyprus,CYP,2010,-3.0574956056193314
Cyprus,CYP,2011,-1.9359001118875008
Cyprus,CYP,2012,-7.027012045598557
Cyprus,CYP,2013,-11.378428278282204
Cyprus,CYP,2014,0.16129011672729732
Cyprus,CYP,2015,2.458615525035679
Cyprus,CYP,2016,8.87009813005215
Cyprus,CYP,2017,2.7365533072679638
Cyprus,CYP,2018,-0.8023371143731084
Czech Republic,CZE,1966,0.840653312364048
Czech Republic,CZE,1967,-1.444039064089897
Czech Republic,CZE,1968,4.61965172779093
Czech Republic,CZE,1969,4.461099710927385
Czech Republic,CZE,1970,3.94879378130939
Czech Republic,CZE,1971,5.426250963307377
Czech Republic,CZE,1972,0.5414514942276405
Czech Republic,CZE,1973,0.6979318328445006
Czech Republic,CZE,1974,0.6866838035771039
Czech Republic,CZE,1975,4.126818706088842
Czech Republic,CZE,1976,2.9998610879114374
Czech Republic,CZE,1977,3.0558092079078447
Czech Republic,CZE,1978,1.4776899188442494
Czech Republic,CZE,1979,0.8486101639125998
Czech Republic,CZE,1980,-3.245489708086735
Czech Republic,CZE,1981,-0.588358471895023
Czech Republic,CZE,1982,-0.9939712849964533
Czech Republic,CZE,1983,0.07445971530264384
Czech Republic,CZE,1984,3.049066854271887
Czech Republic,CZE,1985,-0.5106506105974962
Czech Republic,CZE,1986,-0.6791293453423886
Czech Republic,CZE,1987,0.007102628617627893
Czech Republic,CZE,1988,0.12620106648448814
Czech Republic,CZE,1989,-3.321548580752709
Czech Republic,CZE,1990,-14.818560379753531
Czech Republic,CZE,1991,-9.378761106801814
Czech Republic,CZE,1992,-3.4601737537510724
Czech Republic,CZE,1993,-1.245800657211349
Czech Republic,CZE,1994,-3.233537346995219
Czech Republic,CZE,1995,4.704781637787314
Czech Republic,CZE,1996,3.470224869239824
Czech Republic,CZE,1997,-4.223539538727106
Czech Republic,CZE,1998,-3.4941553220893096
Czech Republic,CZE,1999,-4.918850192791702
Czech Republic,CZE,2000,6.223298686417289
Czech Republic,CZE,2001,1.6057472472302603
Czech Republic,CZE,2002,-2.423327697744415
Czech Republic,CZE,2003,2.7192861693529524
Czech Republic,CZE,2004,2.261603004450019
Czech Republic,CZE,2005,-1.0038893431634999
Czech Republic,CZE,2006,1.259001197963583
Czech Republic,CZE,2007,-1.2066601079654626
Czech Republic,CZE,2008,-2.539354117857673
Czech Republic,CZE,2009,-5.680333535603898
Czech Republic,CZE,2010,3.863378078068891
Czech Republic,CZE,2011,-3.7486600120158586
Czech Republic,CZE,2012,-2.461234498800613
Czech Republic,CZE,2013,-3.348779367724397
Czech Republic,CZE,2014,-2.2346695672004424
Czech Republic,CZE,2015,0.15874853466035788
Czech Republic,CZE,2016,0.08466462434433275
Czech Republic,CZE,2017,2.6588768260679574
Czech Republic,CZE,2018,0.20761279590564286
Denmark,DNK,1966,13.752830376196412
Denmark,DNK,1967,0.5646181893870006
Denmark,DNK,1968,4.5015666537169485
Denmark,DNK,1969,14.791579760949624
Denmark,DNK,1970,6.551808091974043
Denmark,DNK,1971,-5.497428560109285
Denmark,DNK,1972,5.5353230238350815
Denmark,DNK,1973,-3.249543639571395
Denmark,DNK,1974,-9.025505934193212
Denmark,DNK,1975,-1.4375884843938813
Denmark,DNK,1976,10.091292709429078
Denmark,DNK,1977,2.0422026572455954
Denmark,DNK,1978,1.4474004705743448
Denmark,DNK,1979,-0.206547895719289
Denmark,DNK,1980,-2.596318409529841
Denmark,DNK,1981,-10.18673288583991
Denmark,DNK,1982,-4.428873291294522
Denmark,DNK,1983,-5.014266865221284
Denmark,DNK,1984,1.6703546604174058
Denmark,DNK,1985,12.67415765600437
Denmark,DNK,1986,2.0986499336033804
Denmark,DNK,1987,-3.6840873954816167
Denmark,DNK,1988,-1.2877642627505348
Denmark,DNK,1989,-8.059781506628038
Denmark,DNK,1990,2.743937470289226
Denmark,DNK,1991,15.071828935490817
Denmark,DNK,1992,-6.8736157617169225
Denmark,DNK,1993,5.688495672655036
Denmark,DNK,1994,7.494961659427801
Denmark,DNK,1995,-1.9702282349596145
Denmark,DNK,1996,19.145393862290085
Denmark,DNK,1997,-10.382979838411387
Denmark,DNK,1998,-4.831443922274847
Denmark,DNK,1999,-3.7382393331712227
Denmark,DNK,2000,-5.606956442873534
Denmark,DNK,2001,-0.03652158044856746
Denmark,DNK,2002,-1.4709946359285353
Denmark,DNK,2003,6.771408740453411
Denmark,DNK,2004,-7.690954390011473
Denmark,DNK,2005,-4.268558632355635
Denmark,DNK,2006,12.443671507807963
Denmark,DNK,2007,-7.022390657914679
Denmark,DNK,2008,-3.943873131142639
Denmark,DNK,2009,-6.651055066790967
Denmark,DNK,2010,2.6287972540562032
Denmark,DNK,2011,-8.645567375571018
Denmark,DNK,2012,-9.774741069902626
Denmark,DNK,2013,3.8375392158289223
Denmark,DNK,2014,-7.116590693196256
Denmark,DNK,2015,-5.953803581978567
Denmark,DNK,2016,2.2190571982301233
Denmark,DNK,2017,-5.22845025040154
Denmark,DNK,2018,-0.12150472998716522
Ecuador,ECU,1966,4.407624322079173
Ecuador,ECU,1967,7.997773525847207
Ecuador,ECU,1968,19.49354628513977
Ecuador,ECU,1969,5.818031681511182
Ecuador,ECU,1970,20.210604891908158
Ecuador,ECU,1971,9.980045492773627
Ecuador,ECU,1972,4.776073169164796
Ecuador,ECU,1973,7.813584237516968
Ecuador,ECU,1974,16.860386685707528
Ecuador,ECU,1975,-0.5478269627388399
Ecuador,ECU,1976,11.399473193317778
Ecuador,ECU,1977,21.101470966650272
Ecuador,ECU,1978,2.2748817715922964
Ecuador,ECU,1979,5.385662212656839
Ecuador,ECU,1980,27.061993100111927
Ecuador,ECU,1981,12.493399315041852
Ecuador,ECU,1982,9.6082756835149
Ecuador,ECU,1983,-7.650202710234044
Ecuador,ECU,1984,1.8453849984163329
Ecuador,ECU,1985,22.052137375390778
Ecuador,ECU,1986,1.4291015896350068
Ecuador,ECU,1987,0.6916470014552534
Ecuador,ECU,1988,-2.8171238778033736
Ecuador,ECU,1989,2.5155531945473486
Ecuador,ECU,1990,1.6443817852906273
Ecuador,ECU,1991,13.488735981959987
Ecuador,ECU,1992,-2.8975977354899096
Ecuador,ECU,1993,5.0855580715155835
Ecuador,ECU,1994,7.822395567656404
Ecuador,ECU,1995,-3.0546226648765273
Ecuador,ECU,1996,11.770381014158682
Ecuador,ECU,1997,13.36654819970413
Ecuador,ECU,1998,1.8957146811013459
Ecuador,ECU,1999,-9.248664658947137
Ecuador,ECU,2000,6.520933842393184
Ecuador,ECU,2001,3.2645005238125524
Ecuador,ECU,2002,-3.155425156204339
Ecuador,ECU,2003,3.2315935474748425
Ecuador,ECU,2004,12.065331924173694
Ecuador,ECU,2005,8.630286428812294
Ecuador,ECU,2006,6.166702217259679
Ecuador,ECU,2007,1.0288546975470991
Ecuador,ECU,2008,2.4235402794771543
Ecuador,ECU,2009,2.426889752170469
Ecuador,ECU,2010,15.088793611070162
Ecuador,ECU,2011,1.9758071047727421
Ecuador,ECU,2012,4.794279374166943
Ecuador,ECU,2013,6.370052309472407
Ecuador,ECU,2014,5.191578064347713
Ecuador,ECU,2015,-3.1191550586906036
Ecuador,ECU,2016,-5.2342900628951305
Ecuador,ECU,2017,-2.541301631528059
Ecuador,ECU,2018,6.898804157825933
Egypt,EGY,1966,5.214542294894353
Egypt,EGY,1967,-15.698700276014632
Egypt,EGY,1968,4.526318907284255
Egypt,EGY,1969,-23.266029930279373
Egypt,EGY,1970,25.971231543984928
Egypt,EGY,1971,1.9341328994343154
Egypt,EGY,1972,12.596795020981478
Egypt,EGY,1973,-6.392635255955403
Egypt,EGY,1974,12.904846610585729
Egypt,EGY,1975,10.748177896321076
Egypt,EGY,1976,19.762948243518032
Egypt,EGY,1977,7.600830430608796
Egypt,EGY,1978,4.995620328807315
Egypt,EGY,1979,11.831973209251846
Egypt,EGY,1980,16.08566618764882
Egypt,EGY,1981,15.22162337891153
Egypt,EGY,1982,12.840512986562281
Egypt,EGY,1983,10.3458824669991
Egypt,EGY,1984,9.91692904490835
Egypt,EGY,1985,4.560050506309388
Egypt,EGY,1986,2.7704166355709603
Egypt,EGY,1987,5.130564711812524
Egypt,EGY,1988,3.3799179696984982
Egypt,EGY,1989,5.5042489425342955
Egypt,EGY,1990,3.202648683724174
Egypt,EGY,1991,1.4194956751141241
Egypt,EGY,1992,-0.053809445857189164
Egypt,EGY,1993,0.9178156468488519
Egypt,EGY,1994,1.605951755373014
Egypt,EGY,1995,6.086892457554027
Egypt,EGY,1996,5.584383242142743
Egypt,EGY,1997,4.301032522271497
Egypt,EGY,1998,4.222796778486759
Egypt,EGY,1999,6.781063044664992
Egypt,EGY,2000,6.0112343005711555
Egypt,EGY,2001,5.6146880188524095
Egypt,EGY,2002,1.8751995469803662
Egypt,EGY,2003,6.966624248176823
Egypt,EGY,2004,4.943019950597405
Egypt,EGY,2005,5.333104646341491
Egypt,EGY,2006,5.155247554267395
Egypt,EGY,2007,5.654024162356142
Egypt,EGY,2008,6.517503852058915
Egypt,EGY,2009,4.605636927503087
Egypt,EGY,2010,5.579696380403654
Egypt,EGY,2011,1.543722479923093
Egypt,EGY,2012,5.304702421848551
Egypt,EGY,2013,-0.7254021105948971
Egypt,EGY,2014,-0.2161384768719965
Egypt,EGY,2015,2.659779337822732
Egypt,EGY,2016,5.549265094654077
Egypt,EGY,2017,3.111050056587894
Egypt,EGY,2018,1.9381128737033793
Estonia,EST,1986,-0.4810016568413067
Estonia,EST,1987,1.5129399567728852
Estonia,EST,1988,-1.6992955438245083
Estonia,EST,1989,3.0537318968713922
Estonia,EST,1990,-0.6664558451103475
Estonia,EST,1991,-9.771083339205266
Estonia,EST,1992,-27.52587205106338
Estonia,EST,1993,-20.675546612038296
Estonia,EST,1994,1.0152714502895233
Estonia,EST,1995,-6.676389209004762
Estonia,EST,1996,5.439738186933396
Estonia,EST,1997,-1.1192778815474647
Estonia,EST,1998,-6.451060362455996
Estonia,EST,1999,-8.325909116244512
Estonia,EST,2000,2.873076031581201
Estonia,EST,2001,3.38401204334684
Estonia,EST,2002,-1.2081866363318983
Estonia,EST,2003,9.189353838259628
Estonia,EST,2004,4.4988328329574
Estonia,EST,2005,-1.766527803481488
Estonia,EST,2006,-1.6175555755677307
Estonia,EST,2007,13.36341959816163
Estonia,EST,2008,-4.6528169966692845
Estonia,EST,2009,-12.703801941338632
Estonia,EST,2010,19.30816045771828
Estonia,EST,2011,2.6225963976742594
Estonia,EST,2012,-0.05558665931736373
Estonia,EST,2013,4.6407928617205885
Estonia,EST,2014,-2.972079667346217
Estonia,EST,2015,-7.5445980852121615
Estonia,EST,2016,0.7932699906471496
Estonia,EST,2017,7.578518269242718
Estonia,EST,2018,4.547168709853677
Europe,,1966,2.5274410146084003
Europe,,1967,3.091696538287181
Europe,,1968,6.8624722481574585
Europe,,1969,7.802768327554621
Europe,,1970,6.588652723086552
Europe,,1971,2.717002248387934
Europe,,1972,4.573249576621485
Europe,,1973,5.972070901662896
Europe,,1974,-2.1992067439546292
Europe,,1975,-1.7327891153649522
Europe,,1976,6.408789686254579
Europe,,1977,0.11459238563304996
Europe,,1978,3.8990406320214666
Europe,,1979,3.4084512363939723
Europe,,1980,-3.064700163111833
Europe,,1981,-4.239409745127142
Europe,,1982,-2.568595677799068
Europe,,1983,-0.23899791671556647
Europe,,1984,1.0248822824667547
Europe,,1985,19.28817016046258
Europe,,1986,1.5900270122894522
Europe,,1987,1.3846480932282246
Europe,,1988,-0.2827008599434744
Europe,,1989,0.046089326178400114
Europe,,1990,0.7584067583227272
Europe,,1991,-2.3706974297528327
Europe,,1992,-3.7150690781477036
Europe,,1993,-3.2433075149555735
Europe,,1994,-2.4291815696341756
Europe,,1995,1.6461759105458773
Europe,,1996,3.046303575869258
Europe,,1997,-0.8040630185084607
Europe,,1998,0.7133208193171869
Europe,,1999,-0.6817912375456148
Europe,,2000,0.8741707832227386
Europe,,2001,1.229121664852939
Europe,,2002,-0.16112868268528535
Europe,,2003,2.5418563121181847
Europe,,2004,0.8624278047570488
Europe,,2005,0.48215063156520355
Europe,,2006,1.0789688302498268
Europe,,2007,-0.8975416882215814
Europe,,2008,-0.9882135333674325
Europe,,2009,-6.859165289251024
Europe,,2010,2.8658431509417825
Europe,,2011,-2.505423515361016
Europe,,2012,-1.7098885656403717
Europe,,2013,-2.2581158719131245
Europe,,2014,-5.291300820953326
Europe,,2015,0.5482744876701862
Europe,,2016,2.015402906753616
Europe,,2017,1.3934325997866148
Europe,,2018,-1.4580606633142312
Finland,FIN,1966,14.72887841594619
Finland,FIN,1967,3.174047663911228
Finland,FIN,1968,14.587115995672683
Finland,FIN,1969,16.842316456513483
Finland,FIN,1970,10.416476003555776
Finland,FIN,1971,0.9462374671995955
Finland,FIN,1972,7.1093402751222445
Finland,FIN,1973,11.731573519292326
Finland,FIN,1974,-8.149903504164357
Finland,FIN,1975,2.8011799752787114
Finland,FIN,1976,11.905906188288885
Finland,FIN,1977,-1.3156309132232091
Finland,FIN,1978,7.4063232920823285
Finland,FIN,1979,3.348351885898726
Finland,FIN,1980,-0.019827953855622305
Finland,FIN,1981,-13.57102599986022
Finland,FIN,1982,-4.1022930488136105
Finland,FIN,1983,-3.7336625878949037
Finland,FIN,1984,5.095533044557565
Finland,FIN,1985,8.644551256779076
Finland,FIN,1986,1.5685012690530353
Finland,FIN,1987,4.790038398443741
Finland,FIN,1988,-0.2161865379910144
Finland,FIN,1989,1.7298906508592893
Finland,FIN,1990,5.231829394610954
Finland,FIN,1991,-0.1648699680139254
Finland,FIN,1992,-2.9042700657125886
Finland,FIN,1993,1.7756707472321054
Finland,FIN,1994,9.820509541422595
Finland,FIN,1995,-7.931856897921341
Finland,FIN,1996,8.702614116692953
Finland,FIN,1997,-2.68490272941585
Finland,FIN,1998,-1.2932135001400336
Finland,FIN,1999,-0.4011031559579048
Finland,FIN,2000,-0.9369871300479171
Finland,FIN,2001,5.731359845697348
Finland,FIN,2002,4.314242196078921
Finland,FIN,2003,11.237460583974146
Finland,FIN,2004,-7.374485050632207
Finland,FIN,2005,-11.606719057949244
Finland,FIN,2006,12.74711577595873
Finland,FIN,2007,-2.5852740140573482
Finland,FIN,2008,-8.119829365351572
Finland,FIN,2009,-4.833739660521552
Finland,FIN,2010,11.827018583052261
Finland,FIN,2011,-10.549302534188099
Finland,FIN,2012,-9.486575820143662
Finland,FIN,2013,4.528312495819553
Finland,FIN,2014,-6.325168748835052
Finland,FIN,2015,-6.02674772015831
Finland,FIN,2016,5.056169239088115
Finland,FIN,2017,-4.530325772879273
Finland,FIN,2018,5.930094165095556
France,FRA,1966,1.133925681890191
France,FRA,1967,8.753089643874446
France,FRA,1968,4.713547079415226
France,FRA,1969,10.728009561305063
France,FRA,1970,8.382551324557653
France,FRA,1971,5.224543735054721
France,FRA,1972,6.711052219513225
France,FRA,1973,9.630575160473253
France,FRA,1974,-3.226707531381068
France,FRA,1975,-7.52442209619264
France,FRA,1976,9.621293523275742
France,FRA,1977,-3.068094381312414
France,FRA,1978,4.500732781909411
France,FRA,1979,2.303079943713593
France,FRA,1980,-4.8498981877080904
France,FRA,1981,-8.078037496922041
France,FRA,1982,-5.082315120710401
France,FRA,1983,-2.5206080324295943
France,FRA,1984,-2.8399580588765683
France,FRA,1985,-0.43230519996168004
France,FRA,1986,-1.7158087886481987
France,FRA,1987,-0.6840134741945114
France,FRA,1988,-0.823056313461823
France,FRA,1989,2.606870119408744
France,FRA,1990,1.878955701238505
France,FRA,1991,6.66262054887985
France,FRA,1992,-1.7635328873455647
France,FRA,1993,-4.243251549617044
France,FRA,1994,-3.3282701913039836
France,FRA,1995,2.2016981856604056
France,FRA,1996,4.461084726304176
France,FRA,1997,-1.7590361925340359
France,FRA,1998,5.753871442984071
France,FRA,1999,0.23378459682135144
France,FRA,2000,-0.14066708540950712
France,FRA,2001,0.3344006208824579
France,FRA,2002,-1.599733657923863
France,FRA,2003,1.8922488245207258
France,FRA,2004,0.7147404182757722
France,FRA,2005,0.22134532681290509
France,FRA,2006,-1.6838280352168722
France,FRA,2007,-1.495539592777051
France,FRA,2008,-0.049472160598773574
France,FRA,2009,-4.253961089745973
France,FRA,2010,1.3339864795610001
France,FRA,2011,-6.498530691165505
France,FRA,2012,0.02244662491401872
France,FRA,2013,0.07727468988780739
France,FRA,2014,-8.70332298334634
France,FRA,2015,1.5340273169309526
France,FRA,2016,2.0318152572672554
France,FRA,2017,1.3220423912363
France,FRA,2018,-2.242759211127876
Germany,DEU,1966,0.11569629692982364
Germany,DEU,1967,-0.26285042435229
Germany,DEU,1968,6.813035262002343
Germany,DEU,1969,8.017736363127037
Germany,DEU,1970,5.128564011371672
Germany,DEU,1971,1.2756649841823897
Germany,DEU,1972,3.292426451652042
Germany,DEU,1973,5.504229970398455
Germany,DEU,1974,-2.13080965118404
Germany,DEU,1975,-4.6937275439200015
Germany,DEU,1976,6.7555132724709255
Germany,DEU,1977,-1.3868386441005187
Germany,DEU,1978,3.521625616602919
Germany,DEU,1979,5.215797844907133
Germany,DEU,1980,-3.768360948487348
Germany,DEU,1981,-4.03595604352337
Germany,DEU,1982,-4.393384775754939
Germany,DEU,1983,1.3441086600701535
Germany,DEU,1984,1.989531586453941
Germany,DEU,1985,0.7643062635920961
Germany,DEU,1986,-0.41229561194562336
Germany,DEU,1987,-0.003713564525253954
Germany,DEU,1988,-0.7346877318958112
Germany,DEU,1989,-1.430953193995954
Germany,DEU,1990,-1.014770267244125
Germany,DEU,1991,-2.2534464903061657
Germany,DEU,1992,-3.385325742802714
Germany,DEU,1993,-0.1435076335877583
Germany,DEU,1994,-1.0344592938328678
Germany,DEU,1995,0.17864451185711783
Germany,DEU,1996,3.349479466436267
Germany,DEU,1997,-2.2630180378513387
Germany,DEU,1998,-0.4225171872539901
Germany,DEU,1999,-2.5447779239619828
Germany,DEU,2000,0.010096141382121004
Germany,DEU,2001,2.0563848251106798
Germany,DEU,2002,-1.44072087690853
Germany,DEU,2003,-0.003847410757773506
Germany,DEU,2004,-1.0204584441464548
Germany,DEU,2005,-1.3963745159476737
Germany,DEU,2006,2.018905492481582
Germany,DEU,2007,-4.165235440440762
Germany,DEU,2008,0.21969104663317474
Germany,DEU,2009,-6.328724593044511
Germany,DEU,2010,3.5263980239055748
Germany,DEU,2011,-3.1746420678590237
Germany,DEU,2012,0.7192782723593583
Germany,DEU,2013,2.951261180125986
Germany,DEU,2014,-5.747042692530835
Germany,DEU,2015,0.5305424195815256
Germany,DEU,2016,2.690017984258275
Germany,DEU,2017,0.6370097707989242
Germany,DEU,2018,-4.546825113955055
Greece,GRC,1966,6.195601749642976
Greece,GRC,1967,10.98266448626486
Greece,GRC,1968,5.08792929114692
Greece,GRC,1969,3.735389771232045
Greece,GRC,1970,10.05907393961014
Greece,GRC,1971,20.46892676593499
Greece,GRC,1972,12.852472734936882
Greece,GRC,1973,16.774740245262244
Greece,GRC,1974,-2.5309148264915926
Greece,GRC,1975,14.48433682906134
Greece,GRC,1976,11.015537116734752
Greece,GRC,1977,3.7416722063916774
Greece,GRC,1978,0.3793735025978018
Greece,GRC,1979,-13.427313574569165
Greece,GRC,1980,-0.7546649836930652
Greece,GRC,1981,-2.405791731043372
Greece,GRC,1982,1.1854082708969926
Greece,GRC,1983,2.505177119722224
Greece,GRC,1984,3.7725306186843
Greece,GRC,1985,5.950653603825051
Greece,GRC,1986,-0.377174531279012
Greece,GRC,1987,10.406591648342323
Greece,GRC,1988,6.304917379931108
Greece,GRC,1989,9.19025228850552
Greece,GRC,1990,5.540942979542485
Greece,GRC,1991,-0.49529834136434747
Greece,GRC,1992,2.40361440654957
Greece,GRC,1993,1.4856282166989088
Greece,GRC,1994,1.497365783024729
Greece,GRC,1995,2.8365094508206568
Greece,GRC,1996,2.0669600284177525
Greece,GRC,1997,3.260452631660038
Greece,GRC,1998,6.560449928243961
Greece,GRC,1999,-0.9427422375054562
Greece,GRC,2000,6.16009788345091
Greece,GRC,2001,1.9351840190597658
Greece,GRC,2002,-0.039475390404397626
Greece,GRC,2003,3.5675363920061764
Greece,GRC,2004,0.17646685020591413
Greece,GRC,2005,0.2712981882430965
Greece,GRC,2006,2.6575838054722745
Greece,GRC,2007,4.128111448481686
Greece,GRC,2008,-4.374843211515323
Greece,GRC,2009,-4.9798028554861595
Greece,GRC,2010,-6.6921960361645105
Greece,GRC,2011,-0.9504888972051706
Greece,GRC,2012,-7.182006579758471
Greece,GRC,2013,-9.039529904596822
Greece,GRC,2014,-4.638896744957899
Greece,GRC,2015,-1.6089438356307384
Greece,GRC,2016,-1.8125409634115242
Greece,GRC,2017,7.185440026449341
Greece,GRC,2018,-0.9216098925944549
Hong Kong,HKG,1966,8.454904823440712
Hong Kong,HKG,1967,18.11334989428328
Hong Kong,HKG,1968,8.118307558448246
Hong Kong,HKG,1969,17.49158546758278
Hong Kong,HKG,1970,7.433972707694392
Hong Kong,HKG,1971,5.606541842489876
Hong Kong,HKG,1972,13.580062148212523
Hong Kong,HKG,1973,3.713214150860167
Hong Kong,HKG,1974,2.3695719962079753
Hong Kong,HKG,1975,-5.858222029159665
Hong Kong,HKG,1976,18.074380411944603
Hong Kong,HKG,1977,7.977798373804346
Hong Kong,HKG,1978,3.8885960025558886
Hong Kong,HKG,1979,2.3913733200718434
Hong Kong,HKG,1980,2.1840565163048
Hong Kong,HKG,1981,6.562353633816476
Hong Kong,HKG,1982,9.754562620938657
Hong Kong,HKG,1983,6.0354483080717
Hong Kong,HKG,1984,2.4485009980165895
Hong Kong,HKG,1985,3.817606492617309
Hong Kong,HKG,1986,4.785901031925421
Hong Kong,HKG,1987,9.876402483826773
Hong Kong,HKG,1988,15.19536056551729
Hong Kong,HKG,1989,6.8914623200306835
Hong Kong,HKG,1990,-2.4511605833281713
Hong Kong,HKG,1991,3.610615065621303
Hong Kong,HKG,1992,17.68793328167928
Hong Kong,HKG,1993,9.16464785124369
Hong Kong,HKG,1994,-9.385009918302211
Hong Kong,HKG,1995,7.488564419149024
Hong Kong,HKG,1996,-0.049600403263305726
Hong Kong,HKG,1997,1.1640052934921652
Hong Kong,HKG,1998,1.938034462799143
Hong Kong,HKG,1999,1.2822531358434253
Hong Kong,HKG,2000,4.693819616054906
Hong Kong,HKG,2001,26.304505213390694
Hong Kong,HKG,2002,-2.400646276698215
Hong Kong,HKG,2003,3.2752051715675856
Hong Kong,HKG,2004,11.981241272171484
Hong Kong,HKG,2005,-4.062296305515789
Hong Kong,HKG,2006,5.798065325258461
Hong Kong,HKG,2007,6.390720706989672
Hong Kong,HKG,2008,-6.9605788998806535
Hong Kong,HKG,2009,9.193620805697922
Hong Kong,HKG,2010,3.94845549184093
Hong Kong,HKG,2011,2.5437762749810355
Hong Kong,HKG,2012,-3.90736255337365
Hong Kong,HKG,2013,2.716328721437189
Hong Kong,HKG,2014,-2.311682606470855
Hong Kong,HKG,2015,2.7956846988701933
Hong Kong,HKG,2016,2.6284295003393465
Hong Kong,HKG,2017,7.162441570206024
Hong Kong,HKG,2018,0.6278868299843365
Hungary,HUN,1966,1.3063408138744848
Hungary,HUN,1967,-4.550584475485142
Hungary,HUN,1968,3.7462981864934797
Hungary,HUN,1969,7.088931051630665
Hungary,HUN,1970,7.757868997304507
Hungary,HUN,1971,3.2418592671905833
Hungary,HUN,1972,3.2333145294113352
Hungary,HUN,1973,8.309912283808508
Hungary,HUN,1974,3.0889688912747015
Hungary,HUN,1975,5.781436180073829
Hungary,HUN,1976,6.8452310740119815
Hungary,HUN,1977,5.16995149551851
Hungary,HUN,1978,6.971180264616028
Hungary,HUN,1979,-0.9855756854534214
Hungary,HUN,1980,0.3331695781226607
Hungary,HUN,1981,-1.0647813773106862
Hungary,HUN,1982,0.45249585404374404
Hungary,HUN,1983,-3.9180197938650685
Hungary,HUN,1984,1.5606911904449072
Hungary,HUN,1985,0.8787199657415368
Hungary,HUN,1986,-1.345620462107311
Hungary,HUN,1987,1.5074687512524276
Hungary,HUN,1988,-4.754213952573528
Hungary,HUN,1989,-3.327976247009534
Hungary,HUN,1990,-1.1372245265786285
Hungary,HUN,1991,-7.4121699517444295
Hungary,HUN,1992,-6.78626912057153
Hungary,HUN,1993,-1.455593490737761
Hungary,HUN,1994,1.2383027731874163
Hungary,HUN,1995,0.7614195335948981
Hungary,HUN,1996,2.0342311016818604
Hungary,HUN,1997,-3.057534330974976
Hungary,HUN,1998,1.2630924988995762
Hungary,HUN,1999,0.023399686710878775
Hungary,HUN,2000,-3.787113356553251
Hungary,HUN,2001,3.4922958474418397
