Entity,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI) (GPI)"
East Asia & Pacific (all income levels),,1998,0.80374002456665
East Asia & Pacific (all income levels),,1999,0.832759976387024
East Asia & Pacific (all income levels),,2000,0.845070004463196
East Asia & Pacific (all income levels),,2001,0.832459986209869
East Asia & Pacific (all income levels),,2002,0.864530026912689
East Asia & Pacific (all income levels),,2003,0.873139977455139
East Asia & Pacific (all income levels),,2004,0.898909986019135
East Asia & Pacific (all income levels),,2005,0.908349990844727
East Asia & Pacific (all income levels),,2006,0.943139970302582
East Asia & Pacific (all income levels),,2007,0.981320023536682
East Asia & Pacific (all income levels),,2008,0.999029994010925
East Asia & Pacific (all income levels),,2009,1.01850998401642
East Asia & Pacific (all income levels),,2010,1.0331699848175
East Asia & Pacific (all income levels),,2011,1.04435002803802
East Asia & Pacific (all income levels),,2012,1.07281005382538
East Asia & Pacific (all income levels),,2013,1.09584999084473
East Asia & Pacific (all income levels),,2014,1.11843001842499
Ecuador,ECU,1971,0.438369989395142
Ecuador,ECU,1972,0.436859995126724
Ecuador,ECU,1973,0.474959999322891
Ecuador,ECU,1979,0.559809982776642
Ecuador,ECU,1980,0.572799980640411
Ecuador,ECU,1984,0.648670017719269
Ecuador,ECU,1988,0.677779972553253
Ecuador,ECU,2008,1.1520299911499
Ecuador,ECU,2012,1.3099000453949
Egypt,EGY,1971,0.391609996557236
Egypt,EGY,1972,0.402480006217957
Egypt,EGY,1973,0.432850003242493
Egypt,EGY,1974,0.442110002040863
Egypt,EGY,1975,0.451469987630844
Egypt,EGY,1976,0.471040010452271
Egypt,EGY,1977,0.438699990510941
Egypt,EGY,1978,0.441130012273788
Egypt,EGY,1979,0.460150003433228
Egypt,EGY,1980,0.467449992895126
Egypt,EGY,1981,0.482520014047623
Egypt,EGY,1982,0.483709990978241
Egypt,EGY,1983,0.488240003585815
Egypt,EGY,1984,0.478509992361069
Egypt,EGY,1985,0.508360028266907
Egypt,EGY,1986,0.433219999074936
Egypt,EGY,1987,0.408930003643036
Egypt,EGY,1988,0.499040007591248
Egypt,EGY,1989,0.516520023345947
Egypt,EGY,1990,0.531409978866577
Egypt,EGY,1991,0.582620024681091
Egypt,EGY,2001,0.791109979152679
Egypt,EGY,2002,0.816879987716675
Egypt,EGY,2003,0.868080019950867
Egypt,EGY,2004,0.809340000152588
Egypt,EGY,2005,0.841229975223541
Egypt,EGY,2006,0.879700005054474
Egypt,EGY,2007,0.763459980487823
Egypt,EGY,2008,0.933350026607513
Egypt,EGY,2009,0.898810029029846
Egypt,EGY,2010,0.916190028190613
Egypt,EGY,2011,0.909940004348755
Egypt,EGY,2012,0.973280012607574
Egypt,EGY,2013,0.894400000572205
Egypt,EGY,2014,0.896510004997253
El Salvador,SLV,1973,0.418339997529984
El Salvador,SLV,1974,0.419420003890991
El Salvador,SLV,1975,0.493140012025833
El Salvador,SLV,1978,0.460709989070892
El Salvador,SLV,1982,0.595189988613129
El Salvador,SLV,1983,0.715929985046387
El Salvador,SLV,1984,0.741079986095428
El Salvador,SLV,1985,0.731249988079071
El Salvador,SLV,1986,0.711700022220612
El Salvador,SLV,1994,0.930649995803833
El Salvador,SLV,1995,0.971419990062714
El Salvador,SLV,1996,0.958679974079132
El Salvador,SLV,1998,1.15731000900269
El Salvador,SLV,1999,1.15244996547699
El Salvador,SLV,2000,1.11186003684998
El Salvador,SLV,2001,1.1030900478363
El Salvador,SLV,2002,1.10000002384186
El Salvador,SLV,2003,1.08139002323151
El Salvador,SLV,2004,1.09762001037598
El Salvador,SLV,2005,1.11615002155304
El Salvador,SLV,2006,1.11664998531342
El Salvador,SLV,2007,1.12433004379272
El Salvador,SLV,2008,1.11561000347137
El Salvador,SLV,2009,1.10841000080109
El Salvador,SLV,2010,1.10448002815247
El Salvador,SLV,2011,1.08610999584198
El Salvador,SLV,2012,1.0766099691391
El Salvador,SLV,2013,1.08510994911194
El Salvador,SLV,2014,1.0944299697876
Equatorial Guinea,GNQ,1982,0.111170001327991
Equatorial Guinea,GNQ,1991,0.147349998354912
Equatorial Guinea,GNQ,2000,0.447230011224747
Eritrea,ERI,1995,0.151969999074936
Eritrea,ERI,1996,0.127230003476143
Eritrea,ERI,1998,0.150340005755425
Eritrea,ERI,1999,0.154679998755455
Eritrea,ERI,2000,0.165950000286102
Eritrea,ERI,2001,0.154249995946884
Eritrea,ERI,2002,0.154730007052422
Eritrea,ERI,2004,0.15174999833107
Eritrea,ERI,2009,0.328139990568161
Eritrea,ERI,2010,0.381680011749268
Eritrea,ERI,2014,0.496980011463165
Estonia,EST,1992,1.03942000865936
Estonia,EST,1993,1.04755997657776
Estonia,EST,1994,1.08132004737854
Estonia,EST,1995,1.09633994102478
Estonia,EST,1996,1.14089000225067
Estonia,EST,1997,1.18944001197815
Estonia,EST,1998,1.42914998531342
Estonia,EST,1999,1.43836998939514
Estonia,EST,2000,1.48992002010345
Estonia,EST,2001,1.60116994380951
Estonia,EST,2002,1.69421005249023
Estonia,EST,2003,1.69556999206543
Estonia,EST,2004,1.70671999454498
Estonia,EST,2005,1.68413996696472
Estonia,EST,2006,1.68940997123718
Estonia,EST,2007,1.65751004219055
Estonia,EST,2008,1.71062004566193
Estonia,EST,2009,1.73117005825043
Estonia,EST,2010,1.66285002231598
Estonia,EST,2011,1.58173000812531
Estonia,EST,2012,1.54427003860474
Estonia,EST,2013,1.50187003612518
Ethiopia,ETH,1971,0.0855600014328957
Ethiopia,ETH,1972,0.0818200036883354
Ethiopia,ETH,1974,0.0981199964880943
Ethiopia,ETH,1979,0.141550004482269
Ethiopia,ETH,1980,0.191890001296997
Ethiopia,ETH,1982,0.148330003023148
Ethiopia,ETH,1983,0.13850000500679
Ethiopia,ETH,1984,0.120430000126362
Ethiopia,ETH,1986,0.215479999780655
Ethiopia,ETH,1987,0.197109997272491
Ethiopia,ETH,1988,0.205950006842613
Ethiopia,ETH,1989,0.218429997563362
Ethiopia,ETH,1990,0.219139993190765
Ethiopia,ETH,1991,0.216100007295609
Ethiopia,ETH,1994,0.283179998397827
Ethiopia,ETH,1995,0.258029997348785
Ethiopia,ETH,1996,0.241919994354248
Ethiopia,ETH,1997,0.257770001888275
Ethiopia,ETH,1998,0.23827999830246
Ethiopia,ETH,1999,0.229849994182587
Ethiopia,ETH,2000,0.275739997625351
Ethiopia,ETH,2001,0.2707299888134
Ethiopia,ETH,2002,0.356790006160736
Ethiopia,ETH,2003,0.334780007600784
Ethiopia,ETH,2004,0.334729999303818
Ethiopia,ETH,2005,0.320859998464584
Ethiopia,ETH,2008,0.311960011720657
Ethiopia,ETH,2009,0.442389994859695
Ethiopia,ETH,2010,0.430370002985001
Ethiopia,ETH,2011,0.437119990587235
Ethiopia,ETH,2012,0.464910000562668
Ethiopia,ETH,2014,0.481440007686615
Euro area,,1970,0.712830007076263
Euro area,,1971,0.712660014629364
Euro area,,1972,0.711189985275269
Euro area,,1973,0.721989989280701
Euro area,,1974,0.733150005340576
Euro area,,1975,0.736450016498566
Euro area,,1976,0.743709981441498
Euro area,,1977,0.753859996795654
Euro area,,1978,0.767000019550323
Euro area,,1979,0.777190029621124
Euro area,,1980,0.783100008964539
Euro area,,1981,0.8057000041008
Euro area,,1982,0.828840017318726
Euro area,,1983,0.848800003528595
Euro area,,1984,0.866140007972717
Euro area,,1985,0.874379992485046
Euro area,,1986,0.891480028629303
Euro area,,1987,0.901380002498627
Euro area,,1988,0.913330018520355
Euro area,,1989,0.929679989814758
Euro area,,1990,0.944410026073456
Euro area,,1991,0.958679974079132
Euro area,,1992,0.993539988994598
Euro area,,1993,1.01558005809784
Euro area,,1994,1.02866005897522
Euro area,,1995,1.06622004508972
Euro area,,1996,1.08626997470856
Euro area,,1997,1.11340999603271
Euro area,,1998,1.14186000823975
Euro area,,1999,1.13661003112793
Euro area,,2000,1.14037001132965
Euro area,,2001,1.14871001243591
Euro area,,2002,1.16587996482849
Euro area,,2003,1.16791999340057
Euro area,,2004,1.17516005039215
Euro area,,2005,1.17935001850128
Euro area,,2006,1.18501996994019
Euro area,,2007,1.18603003025055
Euro area,,2008,1.1849000453949
Euro area,,2009,1.18483996391296
Euro area,,2010,1.1781599521637
Euro area,,2011,1.17603003978729
Euro area,,2012,1.16812002658844
Euro area,,2013,1.16012001037598
Euro area,,2014,1.15782999992371
Europe & Central Asia,,1970,1.14463996887207
Europe & Central Asia,,1971,1.1416699886322
Europe & Central Asia,,1972,1.14543998241425
Europe & Central Asia,,1973,1.14663004875183
Europe & Central Asia,,1974,1.15196001529694
Europe & Central Asia,,1975,1.14163994789124
Europe & Central Asia,,1976,1.13726997375488
Europe & Central Asia,,1977,1.14393997192383
Europe & Central Asia,,1978,1.15866994857788
Europe & Central Asia,,1979,1.1657999753952
Europe & Central Asia,,1980,1.17946004867554
Europe & Central Asia,,1981,1.18841004371643
Europe & Central Asia,,1982,1.19405996799469
Europe & Central Asia,,1983,1.20282995700836
Europe & Central Asia,,1984,1.21134996414185
Europe & Central Asia,,1985,1.2092000246048
Europe & Central Asia,,1986,1.21745002269745
Europe & Central Asia,,1987,1.19985997676849
Europe & Central Asia,,1988,1.18016004562378
Europe & Central Asia,,1989,1.15804004669189
Europe & Central Asia,,1990,1.13288998603821
Europe & Central Asia,,1991,1.10652005672455
Europe & Central Asia,,1992,1.09993994235992
Europe & Central Asia,,1993,1.10016000270844
Europe & Central Asia,,1994,1.10179996490479
Europe & Central Asia,,1995,1.10685002803802
Europe & Central Asia,,1996,1.09289002418518
Europe & Central Asia,,1997,1.07539999485016
Europe & Central Asia,,1998,1.10260999202728
Europe & Central Asia,,1999,1.11421000957489
Europe & Central Asia,,2000,1.12607002258301
Europe & Central Asia,,2001,1.1450799703598
Europe & Central Asia,,2002,1.18291997909546
Europe & Central Asia,,2003,1.16760003566742
Europe & Central Asia,,2004,1.19628000259399
Europe & Central Asia,,2005,1.20412003993988
Europe & Central Asia,,2006,1.20497000217438
Europe & Central Asia,,2007,1.20396995544434
Europe & Central Asia,,2008,1.20928001403809
Europe & Central Asia,,2009,1.20018005371094
Europe & Central Asia,,2010,1.18326997756958
Europe & Central Asia,,2011,1.16658997535706
Europe & Central Asia,,2012,1.12336003780365
Europe & Central Asia,,2013,1.1032600402832
Europe & Central Asia,,2014,1.08097004890442
Europe & Central Asia (all income levels),,1970,0.942629992961884
Europe & Central Asia (all income levels),,1971,0.944930016994476
Europe & Central Asia (all income levels),,1972,0.945609986782074
Europe & Central Asia (all income levels),,1973,0.952269971370697
Europe & Central Asia (all income levels),,1974,0.962230026721954
Europe & Central Asia (all income levels),,1975,0.957920014858246
Europe & Central Asia (all income levels),,1976,0.954609990119934
Europe & Central Asia (all income levels),,1977,0.964049994945526
Europe & Central Asia (all income levels),,1978,0.974629998207092
Europe & Central Asia (all income levels),,1979,0.982729971408844
Europe & Central Asia (all income levels),,1980,0.990660011768341
Europe & Central Asia (all income levels),,1981,1.00314998626709
Europe & Central Asia (all income levels),,1982,1.01443004608154
Europe & Central Asia (all income levels),,1983,1.03602004051208
Europe & Central Asia (all income levels),,1984,1.04657995700836
Europe & Central Asia (all income levels),,1985,1.04770004749298
Europe & Central Asia (all income levels),,1986,1.05841994285583
Europe & Central Asia (all income levels),,1987,1.05423998832703
Europe & Central Asia (all income levels),,1988,1.04970002174377
Europe & Central Asia (all income levels),,1989,1.04588997364044
Europe & Central Asia (all income levels),,1990,1.04436004161835
Europe & Central Asia (all income levels),,1991,1.03647005558014
Europe & Central Asia (all income levels),,1992,1.04877996444702
Europe & Central Asia (all income levels),,1993,1.05801999568939
Europe & Central Asia (all income levels),,1994,1.06801998615265
Europe & Central Asia (all income levels),,1995,1.09207999706268
Europe & Central Asia (all income levels),,1996,1.09694004058838
Europe & Central Asia (all income levels),,1997,1.10828995704651
Europe & Central Asia (all income levels),,1998,1.13183999061584
Europe & Central Asia (all income levels),,1999,1.14104998111725
Europe & Central Asia (all income levels),,2000,1.15332996845245
Europe & Central Asia (all income levels),,2001,1.17036998271942
Europe & Central Asia (all income levels),,2002,1.1991800069809
Europe & Central Asia (all income levels),,2003,1.19588005542755
Europe & Central Asia (all income levels),,2004,1.21627998352051
Europe & Central Asia (all income levels),,2005,1.22379994392395
Europe & Central Asia (all income levels),,2006,1.22733998298645
Europe & Central Asia (all income levels),,2007,1.22730004787445
Europe & Central Asia (all income levels),,2008,1.23089003562927
Europe & Central Asia (all income levels),,2009,1.22640001773834
Europe & Central Asia (all income levels),,2010,1.21718001365662
Europe & Central Asia (all income levels),,2011,1.20813000202179
Europe & Central Asia (all income levels),,2012,1.18279004096985
Europe & Central Asia (all income levels),,2013,1.16737997531891
Europe & Central Asia (all income levels),,2014,1.15549004077911
European Union,,1970,0.70780998468399
European Union,,1971,0.709450006484985
European Union,,1972,0.712949991226196
European Union,,1973,0.730610013008118
European Union,,1974,0.753679990768433
European Union,,1975,0.762380003929138
European Union,,1976,0.77004998922348
European Union,,1977,0.783909976482391
European Union,,1978,0.796999990940094
European Union,,1979,0.800809979438782
European Union,,1980,0.806060016155243
European Union,,1981,0.82151997089386
European Union,,1982,0.838819980621338
European Union,,1983,0.873130023479462
European Union,,1984,0.888800024986267
European Union,,1985,0.896780014038086
European Union,,1986,0.914139986038208
European Union,,1987,0.925979971885681
European Union,,1988,0.938040018081665
European Union,,1989,0.952950000762939
European Union,,1990,0.971409976482391
European Union,,1991,0.980889976024628
European Union,,1992,1.01136004924774
European Union,,1993,1.03375005722046
European Union,,1994,1.05277001857758
European Union,,1995,1.09254002571106
European Union,,1996,1.11461997032166
European Union,,1997,1.14559996128082
European Union,,1998,1.16517996788025
European Union,,1999,1.17195999622345
European Union,,2000,1.18274998664856
European Union,,2001,1.19993996620178
European Union,,2002,1.21992003917694
European Union,,2003,1.22732996940613
European Union,,2004,1.24012994766235
European Union,,2005,1.24654996395111
European Union,,2006,1.25524997711182
European Union,,2007,1.25811994075775
European Union,,2008,1.26110005378723
European Union,,2009,1.2612099647522
European Union,,2010,1.26011002063751
European Union,,2011,1.25652003288269
European Union,,2012,1.24521005153656
European Union,,2013,1.23477005958557
European Union,,2014,1.23091995716095
Fiji,FJI,1970,0.508750021457672
Fiji,FJI,1971,1.21539998054504
Fiji,FJI,1972,0.577700018882751
Fiji,FJI,1973,0.666920006275177
Fiji,FJI,1974,0.39835000038147
Fiji,FJI,1975,0.408749997615814
Fiji,FJI,1985,0.610329985618591
Fiji,FJI,1986,0.535669982433319
Fiji,FJI,2003,1.1985000371933
Fiji,FJI,2004,1.19621002674103
Fiji,FJI,2005,1.19385004043579
Finland,FIN,1971,0.990369975566864
Finland,FIN,1972,0.981469988822937
Finland,FIN,1973,0.988170027732849
Finland,FIN,1974,1.03348004817963
Finland,FIN,1975,1.05287003517151
Finland,FIN,1977,0.933340013027191
Finland,FIN,1978,0.936900019645691
Finland,FIN,1979,0.937479972839355
Finland,FIN,1980,0.948189973831177
Finland,FIN,1981,0.976459980010986
Finland,FIN,1982,0.998070001602173
Finland,FIN,1983,1.01440000534058
Finland,FIN,1984,0.954150021076202
Finland,FIN,1985,0.975359976291656
Finland,FIN,1986,0.995869994163513
Finland,FIN,1987,1.03207004070282
Finland,FIN,1988,1.05727005004883
Finland,FIN,1989,1.0854799747467
Finland,FIN,1990,1.10777997970581
Finland,FIN,1991,1.13357996940613
Finland,FIN,1992,1.16031002998352
Finland,FIN,1993,1.177610039711
Finland,FIN,1994,1.18067002296448
Finland,FIN,1995,1.17446005344391
Finland,FIN,1996,1.16437995433807
Finland,FIN,1997,1.17119002342224
Finland,FIN,1998,1.20253002643585
Finland,FIN,1999,1.22411000728607
Finland,FIN,2000,1.21082997322083
Finland,FIN,2001,1.21826004981995
Finland,FIN,2002,1.23117995262146
Finland,FIN,2003,1.20260000228882
Finland,FIN,2004,1.19825005531311
Finland,FIN,2005,1.20647001266479
Finland,FIN,2006,1.2228399515152
Finland,FIN,2007,1.23106002807617
Finland,FIN,2008,1.24198997020721
Finland,FIN,2009,1.23123002052307
Finland,FIN,2010,1.22077000141144
Finland,FIN,2011,1.22850000858307
Finland,FIN,2012,1.20943999290466
Finland,FIN,2013,1.20905995368958
Finland,FIN,2014,1.20729005336761
France,FRA,1979,0.978799998760223
France,FRA,1980,0.892799973487854
France,FRA,1982,0.979719996452332
France,FRA,1983,1.0056699514389
France,FRA,1985,1.03492999076843
France,FRA,1986,1.05120003223419
France,FRA,1987,1.06576001644135
France,FRA,1988,1.0892299413681
France,FRA,1989,1.15593004226685
France,FRA,1990,1.15141999721527
France,FRA,1991,1.177649974823
France,FRA,1992,1.20685994625092
France,FRA,1993,1.22890996932983
France,FRA,1994,1.24750995635986
France,FRA,1995,1.26197004318237
France,FRA,1996,1.25969004631042
France,FRA,1997,1.26788997650146
France,FRA,1998,1.25350999832153
France,FRA,1999,1.23907995223999
France,FRA,2000,1.22528994083405
France,FRA,2001,1.21747004985809
France,FRA,2002,1.24597001075745
France,FRA,2003,1.25416994094849
France,FRA,2004,1.25320994853973
France,FRA,2005,1.26256000995636
France,FRA,2006,1.26868999004364
France,FRA,2007,1.2720799446106
France,FRA,2008,1.27130997180939
France,FRA,2009,1.27588999271393
France,FRA,2010,1.26482999324799
France,FRA,2011,1.25998997688293
France,FRA,2012,1.25241005420685
France,FRA,2013,1.23152995109558
France,FRA,2014,1.22571003437042
Gabon,GAB,1971,0.178090006113052
Gabon,GAB,1972,0.162169992923737
Gabon,GAB,1973,0.215990006923676
Gabon,GAB,1976,0.251599997282028
Gabon,GAB,1977,0.215299993753433
Gabon,GAB,1978,0.229389995336533
Gabon,GAB,1979,0.288960009813309
Gabon,GAB,1980,0.282759994268417
Gabon,GAB,1983,0.339289993047714
Gabon,GAB,1984,0.365640014410019
Gabon,GAB,1987,0.395810008049011
Gabon,GAB,1988,0.418300002813339
Gabon,GAB,1989,0.437990009784698
Gabon,GAB,1990,0.42645999789238
Gabon,GAB,1999,0.562269985675812
Gabon,GAB,2001,0.681389987468719
Gabon,GAB,2003,0.585609972476959
Gambia,GMB,1995,0.541310012340546
Gambia,GMB,1999,0.270410001277924
Gambia,GMB,2004,0.221819996833801
Gambia,GMB,2010,0.676509976387024
Gambia,GMB,2011,0.598020017147064
Gambia,GMB,2012,0.680850028991699
Georgia,GEO,1981,0.875379979610443
Georgia,GEO,1991,0.912779986858368
Georgia,GEO,1995,1.32441997528076
Georgia,GEO,1996,1.12943005561829
Georgia,GEO,1997,1.04843997955322
Georgia,GEO,1999,1.06731998920441
Georgia,GEO,2000,0.953339993953705
Georgia,GEO,2001,0.947099983692169
Georgia,GEO,2002,0.986119985580444
Georgia,GEO,2003,0.951520025730133
Georgia,GEO,2004,1.02743005752563
Georgia,GEO,2005,1.02883994579315
Georgia,GEO,2006,1.12202000617981
Georgia,GEO,2007,1.10678005218506
Georgia,GEO,2008,1.2027200460434
Georgia,GEO,2009,1.24405002593994
Georgia,GEO,2010,1.25897002220154
Georgia,GEO,2011,1.20905005931854
Georgia,GEO,2012,1.28901994228363
Georgia,GEO,2013,1.2924200296402
Georgia,GEO,2014,1.25600004196167
Germany,DEU,1992,0.745559990406036
Germany,DEU,1993,0.764240026473999
Germany,DEU,1994,0.77512001991272
Germany,DEU,1995,0.808740019798279
Germany,DEU,1996,0.847069978713989
Germany,DEU,1997,0.886990010738373
Germany,DEU,2013,0.922659993171692
Germany,DEU,2014,0.935559988021851
Ghana,GHA,1971,0.177239999175072
Ghana,GHA,1972,0.169009998440742
Ghana,GHA,1973,0.181150004267693
Ghana,GHA,1974,0.205789998173714
Ghana,GHA,1975,0.271679997444153
Ghana,GHA,1976,0.198970004916191
Ghana,GHA,1982,0.273019999265671
Ghana,GHA,1991,0.305610001087189
Ghana,GHA,1992,0.310770004987717
Ghana,GHA,1993,0.244810000061989
Ghana,GHA,1994,0.304659992456436
Ghana,GHA,2005,0.537630021572113
Ghana,GHA,2006,0.506630003452301
Ghana,GHA,2007,0.518369972705841
Ghana,GHA,2008,0.428579986095428
Ghana,GHA,2009,0.592790007591248
Ghana,GHA,2011,0.591740012168884
Ghana,GHA,2012,0.611159980297089
Ghana,GHA,2013,0.630670011043549
Ghana,GHA,2014,0.667609989643097
Greece,GRC,1971,0.493849992752075
Greece,GRC,1972,0.513849973678589
Greece,GRC,1973,0.565010011196136
Greece,GRC,1974,0.594139993190765
Greece,GRC,1975,0.60359001159668
Greece,GRC,1976,0.647469997406006
Greece,GRC,1977,0.654720008373261
Greece,GRC,1978,0.635959982872009
Greece,GRC,1979,0.669939994812012
Greece,GRC,1980,0.676060020923615
Greece,GRC,1981,0.743170022964478
Greece,GRC,1982,0.789359986782074
Greece,GRC,1983,0.850759983062744
Greece,GRC,1984,0.969250023365021
Greece,GRC,1985,1.02183997631073
Greece,GRC,1986,1.05087995529175
Greece,GRC,1987,1.0507800579071
Greece,GRC,1988,1.02838003635406
Greece,GRC,1989,1.01194000244141
Greece,GRC,1990,1.0334700345993
Greece,GRC,1992,1.00585997104645
Greece,GRC,1993,1.03859996795654
Greece,GRC,1994,0.939949989318848
Greece,GRC,1995,1.05572998523712
Greece,GRC,1996,1.01494002342224
Greece,GRC,1997,1.00020003318787
Greece,GRC,1998,1.09455001354218
Greece,GRC,1999,1.10473001003265
Greece,GRC,2000,1.09800004959106
Greece,GRC,2001,1.15471005439758
Greece,GRC,2002,1.15792000293732
Greece,GRC,2003,1.13978004455566
Greece,GRC,2004,1.16806995868683
Greece,GRC,2005,1.13208997249603
Greece,GRC,2006,1.11229002475739
Greece,GRC,2007,1.08294999599457
Greece,GRC,2010,1.04281997680664
Greece,GRC,2011,1.01818001270294
Greece,GRC,2012,1.01319003105164
Greece,GRC,2013,1.0006400346756
Grenada,GRD,1979,0.965179979801178
Grenada,GRD,1980,1.43787002563477
Grenada,GRD,1982,1.54071998596191
Grenada,GRD,1983,0.94760000705719
Grenada,GRD,1984,1.20408999919891
Grenada,GRD,2009,1.35740995407104
Guatemala,GTM,1970,0.233989998698235
Guatemala,GTM,1971,0.260230004787445
Guatemala,GTM,1972,0.278979986906052
Guatemala,GTM,1973,0.291700005531311
Guatemala,GTM,1974,0.279229998588562
Guatemala,GTM,1975,0.304049998521805
Guatemala,GTM,1976,0.327120006084442
Guatemala,GTM,1977,0.342830002307892
Guatemala,GTM,1978,0.37593999505043
Guatemala,GTM,2002,0.735589981079102
Guatemala,GTM,2007,1.02160000801086
Guatemala,GTM,2013,1.06243002414703
Guinea,GIN,1971,0.0876900032162666
Guinea,GIN,1975,0.143140003085136
Guinea,GIN,1976,0.216490000486374
Guinea,GIN,1977,0.237479999661446
Guinea,GIN,1978,0.236680001020432
Guinea,GIN,1981,0.234019994735718
Guinea,GIN,1982,0.271950006484985
Guinea,GIN,1983,0.276849985122681
Guinea,GIN,1985,0.341870009899139
Guinea,GIN,1986,0.166679993271828
Guinea,GIN,1987,0.157030001282692
Guinea,GIN,1988,0.131520003080368
Guinea,GIN,1989,0.112810000777245
Guinea,GIN,1990,0.0896399989724159
Guinea,GIN,1991,0.0693299993872643
Guinea,GIN,1992,0.068000003695488
Guinea,GIN,1993,0.0742999985814095
Guinea,GIN,1994,0.0670699998736382
Guinea,GIN,1996,0.0959099978208542
Guinea,GIN,1997,0.12041000276804
Guinea,GIN,1998,0.133019998669624
Guinea,GIN,2004,0.186880007386208
Guinea,GIN,2005,0.231380000710487
Guinea,GIN,2006,0.274489998817444
Guinea,GIN,2007,0.32684001326561
Guinea,GIN,2008,0.327199995517731
Guinea,GIN,2009,0.336450010538101
Guinea,GIN,2010,0.330469995737076
Guinea,GIN,2011,0.353980004787445
Guinea,GIN,2012,0.369769990444183
Guinea,GIN,2013,0.439009994268417
Guinea,GIN,2014,0.447250008583069
Guinea-Bissau,GNB,1989,0.0623000003397465
Guyana,GUY,1971,0.237849995493889
Guyana,GUY,1972,0.29135000705719
Guyana,GUY,1973,0.33474999666214
Guyana,GUY,1976,0.532989978790283
Guyana,GUY,1979,0.79186999797821
Guyana,GUY,1980,0.701870024204254
Guyana,GUY,1981,0.751230001449585
Guyana,GUY,1982,0.787989974021912
Guyana,GUY,1983,0.678659975528717
Guyana,GUY,1984,0.885169982910156
Guyana,GUY,1985,0.910489976406097
Guyana,GUY,1986,0.856299996376038
Guyana,GUY,1988,0.73539000749588
Guyana,GUY,1990,0.715219974517822
Guyana,GUY,1994,0.774410009384155
Guyana,GUY,1995,0.834590017795563
Guyana,GUY,1996,0.782069981098175
Guyana,GUY,1997,0.916939973831177
Guyana,GUY,2004,1.83246004581451
Guyana,GUY,2005,2.03085994720459
Guyana,GUY,2006,2.106369972229
Guyana,GUY,2007,2.13379001617432
Guyana,GUY,2008,1.46378004550934
Guyana,GUY,2009,2.15121006965637
Guyana,GUY,2010,2.5376501083374
Guyana,GUY,2011,2.35630011558533
Guyana,GUY,2012,2.03288006782532
Haiti,HTI,1976,0.301660001277924
Haiti,HTI,1977,0.304120004177094
Haiti,HTI,1978,0.254429996013641
Haiti,HTI,1979,0.298299998044968
Haiti,HTI,1981,0.425529986619949
Haiti,HTI,1984,0.49575001001358
Haiti,HTI,1986,0.33882001042366
Heavily indebted poor countries (HIPC),,1970,0.691789984703064
Heavily indebted poor countries (HIPC),,1971,0.682250022888184
Heavily indebted poor countries (HIPC),,1972,0.653850018978119
Heavily indebted poor countries (HIPC),,1973,0.637549996376038
Heavily indebted poor countries (HIPC),,1974,0.623329997062683
Heavily indebted poor countries (HIPC),,1975,0.603999972343445
Heavily indebted poor countries (HIPC),,1976,0.585409998893738
Heavily indebted poor countries (HIPC),,1977,0.586419999599457
Heavily indebted poor countries (HIPC),,1978,0.561479985713959
Heavily indebted poor countries (HIPC),,1979,0.548870027065277
Heavily indebted poor countries (HIPC),,1980,0.550339996814728
Heavily indebted poor countries (HIPC),,1981,0.547410011291504
Heavily indebted poor countries (HIPC),,1982,0.550029993057251
Heavily indebted poor countries (HIPC),,1983,0.54721999168396
Heavily indebted poor countries (HIPC),,1984,0.54789000749588
Heavily indebted poor countries (HIPC),,1985,0.552879989147186
Heavily indebted poor countries (HIPC),,1986,0.542349994182587
Heavily indebted poor countries (HIPC),,1987,0.546000003814697
Heavily indebted poor countries (HIPC),,1988,0.546480000019073
Heavily indebted poor countries (HIPC),,1989,0.545620024204254
Heavily indebted poor countries (HIPC),,1990,0.548979997634888
Heavily indebted poor countries (HIPC),,1991,0.540880024433136
Heavily indebted poor countries (HIPC),,1992,0.543169975280762
Heavily indebted poor countries (HIPC),,1993,0.542509973049164
Heavily indebted poor countries (HIPC),,1994,0.547190010547638
Heavily indebted poor countries (HIPC),,1995,0.549480020999908
Heavily indebted poor countries (HIPC),,1996,0.5555300116539
Heavily indebted poor countries (HIPC),,1997,0.563459992408752
Heavily indebted poor countries (HIPC),,1998,0.576919972896576
Heavily indebted poor countries (HIPC),,1999,0.589179992675781
Heavily indebted poor countries (HIPC),,2000,0.602050006389618
Heavily indebted poor countries (HIPC),,2001,0.601360023021698
Heavily indebted poor countries (HIPC),,2002,0.621879994869232
Heavily indebted poor countries (HIPC),,2003,0.609570026397705
Heavily indebted poor countries (HIPC),,2004,0.61286997795105
Heavily indebted poor countries (HIPC),,2005,0.614839971065521
Heavily indebted poor countries (HIPC),,2006,0.622099995613098
Heavily indebted poor countries (HIPC),,2007,0.621379971504211
Heavily indebted poor countries (HIPC),,2008,0.606169998645782
Heavily indebted poor countries (HIPC),,2009,0.611689984798431
Heavily indebted poor countries (HIPC),,2010,0.610729992389679
Heavily indebted poor countries (HIPC),,2011,0.611400008201599
Heavily indebted poor countries (HIPC),,2012,0.630309998989105
Heavily indebted poor countries (HIPC),,2013,0.627290010452271
Heavily indebted poor countries (HIPC),,2014,0.623340010643005
High income,,1970,0.664139986038208
High income,,1971,0.662559986114502
