Entity,Code,Year,Coal (kilowatt-hours),Oil (kilowatt-hours),Gas (kilowatt-hours)
Lithuania,LTU,1992,1315.9433297180044,13894.889023443602,8725.653470715835
Lithuania,LTU,1993,1172.1874148733316,12143.372239346229,4741.022882048488
Lithuania,LTU,1994,979.1000274047683,11326.89861809537,5517.955330227461
Lithuania,LTU,1995,786.8767576509513,10337.694459906259,6505.6815550041365
Lithuania,LTU,1996,727.6817425083242,10797.308038041065,6999.6206992230855
Lithuania,LTU,1997,592.2203910614526,10766.939246335196,6505.003351955308
Lithuania,LTU,1998,520.1603375527427,12438.181982081574,5737.793811533053
Lithuania,LTU,1999,447.20629073391893,10316.164321181639,5974.504675545481
Lithuania,LTU,2000,306.52455739577385,8012.784360956597,6855.456596230724
Lithuania,LTU,2001,280.53943580886585,9300.49598544905,7186.563327576281
Lithuania,LTU,2002,456.08505079825835,8682.765117547171,7327.068795355588
Lithuania,LTU,2003,594.4449326303456,8390.691760041009,8020.067076742825
Lithuania,LTU,2004,580.2960662525879,9083.112975113872,8078.051464063886
Lithuania,LTU,2005,642.7105263157895,9812.209496324762,8614.338217703349
Lithuania,LTU,2006,883.7814108386316,10068.310889040267,8642.396306388133
Lithuania,LTU,2007,890.360540042958,10204.104367444,10320.688247928812
Lithuania,LTU,2008,766.2841581076876,11286.764714917525,9396.663554310613
Lithuania,LTU,2009,618.0388380170509,9799.562081487213,8011.369750552573
Lithuania,LTU,2010,770.6177976952625,10164.223299359795,9277.195902688862
Lithuania,LTU,2011,904.2202400259489,9960.394853629583,10256.12844631852
Lithuania,LTU,2012,892.295141168746,10382.664111923836,10135.96881155614
Lithuania,LTU,2013,1039.3177135260885,10213.062378318378,8365.560651379197
Lithuania,LTU,2014,890.5503197576575,10162.501073500505,8083.848199259509
Lithuania,LTU,2015,723.5034106412006,11247.147635034107,8198.379944856753
Lithuania,LTU,2016,743.6761245674742,12338.117886498272,7411.2975779827
Lithuania,LTU,2017,809.8077328646749,13044.979389898064,7834.397189922672
Lithuania,LTU,2018,884.5918755801499,13384.002885041058,7992.456267197429
Luxembourg,LUX,1965,96109.61515151516,29795.041247242425,0
Luxembourg,LUX,1966,86258.1686746988,33703.53244653615,0
Luxembourg,LUX,1967,80341.01497005988,37000.13139155688,0
Luxembourg,LUX,1968,85601.64583333334,40600.102522738096,0
Luxembourg,LUX,1969,90400.88461538462,44687.990615532544,86.53845150887575
Luxembourg,LUX,1970,92147.22647058826,47127.325988470584,214.56029652941177
Luxembourg,LUX,1971,84422.91812865497,48775.62945444445,428.4736842105263
Luxembourg,LUX,1972,82363.99710144928,50773.65540895653,3397.9826086956523
Luxembourg,LUX,1973,80908.70689655172,55933.75080612068,6737.379310344828
Luxembourg,LUX,1974,85518.60398860401,49871.04543700856,8975.97435897436
Luxembourg,LUX,1975,64477.50847457627,44102.00486022599,10303.74292225989
Luxembourg,LUX,1976,59212.011204481794,47359.15421254902,11698.411764705881
Luxembourg,LUX,1977,50750.85793871867,46329.61777467967,12245.515320334262
Luxembourg,LUX,1978,53359.47091412743,46398.801933684204,13395.440443213298
Luxembourg,LUX,1979,58928.53719008265,42769.19268071626,13927.165289256198
Luxembourg,LUX,1980,58296.97252747253,35681.94903552198,12225.221163461538
Luxembourg,LUX,1981,46758.97260273973,34196.922385397265,9434.638356164383
Luxembourg,LUX,1982,43059.676712328765,33826.11873016439,7828.742465753424
Luxembourg,LUX,1983,39513.323287671235,32215.25494983562,7427.2684931506865
Luxembourg,LUX,1984,44861.29508196721,32184.02626057377,8007.540983606558
Luxembourg,LUX,1985,44406.318801089925,34108.64364705723,8746.10899506812
Luxembourg,LUX,1986,39248.886178861794,36952.765729024395,8501.006776070462
Luxembourg,LUX,1987,28125.164420485173,41661.02051382749,9634.97171237197
Luxembourg,LUX,1988,28449.96524064171,42421.81447403744,9947.79544197861
Luxembourg,LUX,1989,34871.53968253968,46128.530261798944,11193.462965714285
Luxembourg,LUX,1990,33501.70680628273,50066.01528342933,13040.51571856021
Luxembourg,LUX,1991,31536.5829015544,57728.31454888601,13418.35621779793
Luxembourg,LUX,1992,29327.826086956524,58651.53399388747,13806.488497519184
Luxembourg,LUX,1993,29845.45088161209,57602.92260289673,14122.838794836272
Luxembourg,LUX,1994,25415.31094527363,56821.991274502485,14050.878118606965
Luxembourg,LUX,1995,14084.27205882353,52477.614927352945,15820.86397237745
Luxembourg,LUX,1996,13079.53623188406,53566.48409775362,17104.097816159418
Luxembourg,LUX,1997,8179.766666666667,55140.25047990476,17275.86964507143
Luxembourg,LUX,1998,2683.6361502347418,56551.711732089214,17198.166081220657
Luxembourg,LUX,1999,2682.1856148491884,59720.24476877031,17632.16239951276
Luxembourg,LUX,2000,2926.1720183486245,63327.52817096332,17907.68749321101
Luxembourg,LUX,2001,3129.527272727273,66615.85716884093,19726.13637631818
Luxembourg,LUX,2002,1930.4752252252254,67272.09682020271,27944.256747972973
Luxembourg,LUX,2003,1472.6129753914988,71737.92049087246,28097.315438076064
Luxembourg,LUX,2004,2045.5420353982304,80467.66584462389,30769.911506836288
Luxembourg,LUX,2005,1970.4978165938867,81564.7563725109,29869.095536637557
Luxembourg,LUX,2006,2311.0257510729616,76228.17595834764,30706.67435019313
Luxembourg,LUX,2007,1919.5621052631582,73867.90271576842,28119.018431642107
Luxembourg,LUX,2008,1796.0556701030928,72898.89392993815,26214.79381463918
Luxembourg,LUX,2009,1565.486921529175,66596.16092722335,26032.06841599598
Luxembourg,LUX,2010,1533.8779527559057,68192.30188708664,27394.298723051183
Luxembourg,LUX,2011,1308.655105973025,68251.41157743738,23131.552498612717
Luxembourg,LUX,2012,1176.1412429378533,64430.34996348399,23020.19161210923
Luxembourg,LUX,2013,1025.924493554328,62115.449893904246,19059.982494290976
Luxembourg,LUX,2014,1118.826954954955,58941.52901987388,17668.296398144146
Luxembourg,LUX,2015,1007.8512874779541,56976.3856046208,15772.026899841272
Luxembourg,LUX,2016,1052.2036614853198,55849.54580720208,14243.554843298794
Luxembourg,LUX,2017,890.5397466216218,57551.092404594594,13616.79560881757
Luxembourg,LUX,2018,800.579104486755,59567.144652019866,13164.140815347686
Macedonia,MKD,1965,0,,0
Macedonia,MKD,1966,0,,0
Macedonia,MKD,1967,0,,0
Macedonia,MKD,1968,0,,0
Macedonia,MKD,1969,0,,0
Macedonia,MKD,1970,0,,0
Macedonia,MKD,1971,0,,0
Macedonia,MKD,1972,0,,0
Macedonia,MKD,1973,0,,0
Macedonia,MKD,1974,0,,0
Macedonia,MKD,1975,0,,0
Macedonia,MKD,1976,0,,0
Macedonia,MKD,1977,0,,0
Macedonia,MKD,1978,0,,0
Macedonia,MKD,1979,0,,0
Macedonia,MKD,1980,0,,0
Macedonia,MKD,1981,0,,0
Macedonia,MKD,1982,0,,0
Macedonia,MKD,1983,0,,0
Macedonia,MKD,1984,0,,0
Macedonia,MKD,1985,0,,0
Macedonia,MKD,1986,0,,0
Macedonia,MKD,1987,0,,0
Macedonia,MKD,1988,0,,0
Macedonia,MKD,1989,0,,0
Macedonia,MKD,1990,7748.877885771545,6383.229867014029,0
Macedonia,MKD,1991,7794.078208730557,5723.181330898144,0
Macedonia,MKD,1992,7763.94592760181,6177.441950950227,0
Macedonia,MKD,1993,7822.171522177419,6661.660482862904,0
Macedonia,MKD,1994,8133.565484359236,5179.60594627649,0
Macedonia,MKD,1995,8384.907433182047,4869.044813419063,0
Macedonia,MKD,1996,8088.293705379589,7380.221725686275,0
Macedonia,MKD,1997,7523.417925000001,6152.74715564,0
Macedonia,MKD,1998,9669.610899602385,5504.3800351739565,95.17892578528827
Macedonia,MKD,1999,8382.851136363635,5472.104809184782,175.03705642786562
Macedonia,MKD,2000,7638.818314496314,5537.3678341867335,282.30958036363637
Macedonia,MKD,2001,8413.112398433677,4518.611112535488,374.9388128830152
Macedonia,MKD,2002,7292.62300146413,5087.458712816008,383.1869200780868
Macedonia,MKD,2003,8380.64144666342,4913.0069009693125,340.46517396980033
Macedonia,MKD,2004,7948.542440447254,4995.777643675256,330.57850960136125
Macedonia,MKD,2005,8235.942577669904,5136.686093228156,352.91968932038833
Macedonia,MKD,2006,7991.698536112458,5394.549511488124,377.4028017450316
Macedonia,MKD,2007,8192.588765133172,5846.777288227603,481.0821307506055
Macedonia,MKD,2008,8387.941978713112,5274.907711944848,546.4693372036768
Macedonia,MKD,2009,7515.723083615274,5517.1393707829875,361.7216674722088
Macedonia,MKD,2010,7270.530159343312,5300.524655890874,535.2663978754226
Macedonia,MKD,2011,8299.503653474905,5488.469081380309,618.9775627413128
Macedonia,MKD,2012,7804.7001012536175,5299.1383966248795,641.6799228543877
Macedonia,MKD,2013,6522.334807321774,5170.773763063585,725.7209633911368
Macedonia,MKD,2014,6029.2539268527435,5122.142498147257,621.9923243503368
Macedonia,MKD,2015,5433.632217412218,5488.762059129389,626.2410966810967
Macedonia,MKD,2016,4895.855559827006,6152.641489360885,983.8219942335415
Macedonia,MKD,2017,5366.111047070125,5868.646240605188,1264.5530259365999
Macedonia,MKD,2018,5382.670338554969,5736.888687863659,1169.7777942678829
Malaysia,MYS,1965,18.31111577621497,2846.467173618138,0
Malaysia,MYS,1966,23.758937691521965,3227.2957420561806,0
Malaysia,MYS,1967,13.89209635675891,3181.8122024547088,0
Malaysia,MYS,1968,13.552146047776269,3146.6498922237324,0
Malaysia,MYS,1969,16.537112522513983,3169.5731574433594,0
Malaysia,MYS,1970,17.223250647908184,3414.6471612893374,7.5351721584598295
Malaysia,MYS,1971,43.10522509491954,3652.4433751491592,74.91822063098897
Malaysia,MYS,1972,106.8103143765454,3964.237115187214,102.48181611621337
Malaysia,MYS,1973,99.31596653152766,4215.31858681187,100.10386316742864
Malaysia,MYS,1974,96.99014404852163,4102.122023883413,203.79508718052398
Malaysia,MYS,1975,8.606314750863346,4223.84474389903,239.7837310853478
Malaysia,MYS,1976,9.32713128558826,4595.85215454006,278.4306615735023
Malaysia,MYS,1977,10.002345582486319,5093.583644615324,248.37707704847537
Malaysia,MYS,1978,21.269526785033914,5376.2521004480695,1791.0714013563972
Malaysia,MYS,1979,29.377414561664192,6366.709212381873,2173.0646359583957
Malaysia,MYS,1980,42.14378895492101,7022.460323459923,1885.5131178431661
Malaysia,MYS,1981,76.523984717702,7314.093999150984,1547.7593038064242
Malaysia,MYS,1982,68.31248704305163,7473.840745509639,1903.1055213876032
Malaysia,MYS,1983,173.44152776840542,7814.7779341568275,2604.7621296983602
Malaysia,MYS,1984,182.96274354923645,7491.233385902449,3147.877830437072
Malaysia,MYS,1985,237.83383550227578,7283.128802204628,2960.621193666261
Malaysia,MYS,1986,171.7969334330591,6804.871385174519,4466.720269259537
Malaysia,MYS,1987,230.1785498123714,6783.033626246823,4326.934390509625
Malaysia,MYS,1988,177.64070027023854,7146.146139625192,4284.557043825637
Malaysia,MYS,1989,794.175937018655,7204.065298790577,4764.392150151179
Malaysia,MYS,1990,855.3178036605657,8412.622468613423,4386.890183028287
Malaysia,MYS,1991,980.888768898488,8830.37903224082,6350.030237580994
Malaysia,MYS,1992,1003.6941535547019,9374.162688996475,6725.36283744672
Malaysia,MYS,1993,818.3079291762895,10081.372991213753,6441.414421349757
Malaysia,MYS,1994,886.5997597357094,10887.492785063572,6523.4648112924215
Malaysia,MYS,1995,947.4067746973839,11116.591390755564,6606.870851229989
Malaysia,MYS,1996,927.9431915500999,11869.356405837856,7752.779998096869
Malaysia,MYS,1997,874.8253953531512,13289.57274346334,9381.4506330288
Malaysia,MYS,1998,910.3111010626272,11119.012803065794,9242.471173411712
Malaysia,MYS,1999,995.6400864922113,11933.743103128727,10266.383654737216
Malaysia,MYS,2000,1246.5370354402,11741.934512977494,12397.17685608347
Malaysia,MYS,2001,1457.3676662870641,11981.940119967103,11687.39212957105
Malaysia,MYS,2002,1749.6885327164573,13116.689668985462,11603.096497025777
Malaysia,MYS,2003,2503.1410178549736,13553.614807644035,12253.901777399897
Malaysia,MYS,2004,3061.814139970625,13523.493476142274,12978.546306220476
Malaysia,MYS,2005,3118.5656455568096,13261.75762745709,14547.119613872563
Malaysia,MYS,2006,3239.2847874208073,13436.406749213802,14832.444469887796
Malaysia,MYS,2007,3850.6964820359294,14049.95501810629,15120.305763473058
Malaysia,MYS,2008,4176.995887795565,13220.483546188869,15989.755470700544
Malaysia,MYS,2009,4454.497566252028,12905.484487802416,14430.257436452137
Malaysia,MYS,2010,6092.474120816791,12729.38131491421,13479.552609188884
Malaysia,MYS,2011,5996.243063069352,13398.864681543404,13373.830232801647
Malaysia,MYS,2012,6354.329847254714,13829.610414865143,14454.279964221823
Malaysia,MYS,2013,5946.221792392006,14505.653623370323,15123.459567681291
Malaysia,MYS,2014,5979.907925134766,14226.981702387251,14969.434158100918
Malaysia,MYS,2015,6687.3172343166725,13898.455850348519,14517.233655974365
Malaysia,MYS,2016,7157.962737493891,13788.684016724786,13809.570477181034
Malaysia,MYS,2017,7220.803426548787,13444.19006706639,13435.214021475647
Malaysia,MYS,2018,7791.52307409287,13605.996050063435,13091.670060248034
Mexico,MEX,1965,181.81085615243404,4044.2460314613363,1827.7328891625873
Mexico,MEX,1966,187.982083689587,4107.951803870827,1869.802687190466
Mexico,MEX,1967,223.601764281455,4265.191757909532,1558.831845554562
Mexico,MEX,1968,227.25447816484967,4496.694333855716,1622.7305720315082
Mexico,MEX,1969,223.38461200760844,4608.23803429973,1951.5573773735105
Mexico,MEX,1970,242.9894744209034,4805.894375886511,1935.6627357301822
Mexico,MEX,1971,295.96448697904896,4944.546917827268,1951.814539832316
Mexico,MEX,1972,317.45596389632476,5403.421004953375,2025.5928169531905
Mexico,MEX,1973,330.4541580125702,5614.757410778709,2179.2830775584125
Mexico,MEX,1974,354.7276899356531,6163.027094938499,2227.9405596529064
Mexico,MEX,1975,396.22757578227754,6613.392362947927,2204.2400537075564
Mexico,MEX,1976,295.9570228642109,7090.498885985109,2104.0287246432185
Mexico,MEX,1977,414.66518211658985,7129.046335185304,2163.1715609893436
Mexico,MEX,1978,421.4495524577099,7824.163745003488,2652.27762586247
Mexico,MEX,1979,403.8330342548848,8189.7996287958995,3140.3825310492407
Mexico,MEX,1980,399.0209051743629,8908.802887308335,3291.231507592863
Mexico,MEX,1981,344.32470156581377,9521.38871133875,3483.626857225392
Mexico,MEX,1982,402.77953679899804,9629.650381385893,3658.3183629505056
Mexico,MEX,1983,448.1448880362817,9169.672781812431,3688.6499861777775
Mexico,MEX,1984,439.48387344989436,9491.626943444111,3612.2805089128897
Mexico,MEX,1985,466.17883830791106,9672.958228841979,3622.8960248476633
Mexico,MEX,1986,503.32478515663854,9588.889411610973,3156.2474604479444
Mexico,MEX,1987,476.92901241616164,9852.538315674245,3147.0105518737378
Mexico,MEX,1988,442.5176145040785,9635.00854729109,3138.993862320366
Mexico,MEX,1989,480.4396476424383,10113.014057504643,3010.4072746919346
Mexico,MEX,1990,467.47329861405956,10364.187093883946,3194.729507019049
Mexico,MEX,1991,443.8506425462796,10593.754846797565,3301.9675362798644
Mexico,MEX,1992,440.7981625263279,10519.910579151307,3243.122059385587
Mexico,MEX,1993,488.4908321962201,10316.690863089425,3196.2209905038085
Mexico,MEX,1994,580.3089460241139,10930.83516617197,3338.9902716258484
Mexico,MEX,1995,635.5739078608599,10021.3933457011,3348.1594629414267
Mexico,MEX,1996,717.143034428806,10093.146893395386,3357.94965103546
Mexico,MEX,1997,706.7271951787848,10260.916326245364,3322.8055200547515
Mexico,MEX,1998,711.5409529990841,10638.663795563007,3485.3629795067463
Mexico,MEX,1999,713.4174487843258,10386.6536585526,3466.2639435195156
Mexico,MEX,2000,770.3432199133468,10722.066413015167,3631.2743879069762
Mexico,MEX,2001,834.2497662732059,10397.111894501388,3608.2996895900224
Mexico,MEX,2002,1377.841378295717,9807.013570524661,4038.8281868977724
Mexico,MEX,2003,1002.302779116811,9928.14005730348,4317.905791839427
Mexico,MEX,2004,1011.5265910932403,10189.812715384396,4594.739550619528
Mexico,MEX,2005,1258.7097205056364,10289.937306594029,4972.627289524079
Mexico,MEX,2006,1331.3340072526962,10037.586051709744,5419.141277820751
Mexico,MEX,2007,1205.2994864121424,10273.210898683717,5224.957164116844
Mexico,MEX,2008,1060.7345548436583,10096.044471919866,5414.1206870965125
Mexico,MEX,2009,1064.7535998523972,9611.02877358088,5794.636604630815
Mexico,MEX,2010,1298.2282411471344,9514.926781000588,5788.658377719054
Mexico,MEX,2011,1480.8508533635852,9539.588746650246,6120.2723391322015
Mexico,MEX,2012,1272.7971268635845,9563.068727254124,6280.485898629705
Mexico,MEX,2013,1247.4152343987478,9176.488710145002,6546.918323216105
Mexico,MEX,2014,1229.1874059839643,8649.880975484193,6551.322955735118
Mexico,MEX,2015,1211.6599083564479,8445.026243688557,6629.26654192831
Mexico,MEX,2016,1172.7056849407702,8404.590143679306,6732.183334299823
Mexico,MEX,2017,1416.549442416471,7998.941465855085,6923.844855647276
Mexico,MEX,2018,1096.9646764135318,7633.218692841803,7091.92570440919
Morocco,MAR,1965,192.06254392129304,811.3819308784259,34.176036506676034
Morocco,MAR,1966,195.22781774580338,1131.4260831360057,33.321342890716
Morocco,MAR,1967,198.31817573893275,1213.1982702006153,32.52139892269627
Morocco,MAR,1968,201.34252302867972,1300.656198555563,31.77141173907363
Morocco,MAR,1969,204.26965574503419,1376.456869954653,31.06118665708629
Morocco,MAR,1970,208.54795376444864,1409.4021075963763,30.385816900343645
Morocco,MAR,1971,215.5152590055654,1455.9706336652193,30.707723686624682
Morocco,MAR,1972,263.2892136311912,1517.037691284063,32.57124393603641
Morocco,MAR,1973,253.07818640389465,1776.8930078256788,39.88812364361546
Morocco,MAR,1974,245.1162924251996,1865.313574748177,44.81019697926836
Morocco,MAR,1975,283.62665767588226,1889.3773881389077,38.789539784221176
Morocco,MAR,1976,295.2392988625749,2017.5096923232047,42.42179735150283
Morocco,MAR,1977,282.94253490870034,2223.5794843437166,45.1671224489796
Morocco,MAR,1978,287.394018887723,2329.815727948059,41.659318992654775
Morocco,MAR,1979,212.13711123635807,2580.386158947072,37.67459753035815
Morocco,MAR,1980,230.3891945972987,2552.3942110555276,32.28183141570786
Morocco,MAR,1981,245.88818359375006,2450.0468344272463,40.454568847656255
Morocco,MAR,1982,234.44004956157073,2516.7574503240567,36.63638438810522
Morocco,MAR,1983,308.94301000232616,2482.0527900302395,37.76571295650152
Morocco,MAR,1984,295.99600054538024,2521.62876754988,36.8483306821797
Morocco,MAR,1985,342.19565314013965,2455.681623045469,40.72335037112761
Morocco,MAR,1986,454.9769364664926,2362.551651179722,38.59864403829417
Morocco,MAR,1987,517.3408111911972,2314.780533494264,30.741353264809995
Morocco,MAR,1988,500.6388052208836,2427.011750513303,30.81239667001339
Morocco,MAR,1989,542.4404664148464,2614.142340175317,22.339379208408605
Morocco,MAR,1990,513.8259362276777,2656.4436002168745,20.290967468859595
Morocco,MAR,1991,549.7315914489311,2611.645201189628,12.753865003958827
Morocco,MAR,1992,500.7354828672553,3027.6021179942445,8.233412158220219
Morocco,MAR,1993,537.5901357293061,3027.655674713057,7.912224048939017
Morocco,MAR,1994,589.724646403852,3238.4565068063494,7.605610517604574
Morocco,MAR,1995,703.5559754019413,3020.1288763714156,4.7404938134400245
Morocco,MAR,1996,887.6565752474162,2806.7535414461527,5.941777745316438
Morocco,MAR,1997,834.2759863087732,2945.0239194919836,10.805780580075663
Morocco,MAR,1998,982.6129491284241,2881.7760485891145,11.709436499466381
Morocco,MAR,1999,928.1603176834411,3136.6718404796884,13.48182492268766
Morocco,MAR,2000,1084.4811419045634,2899.3049286184623,15.345913037438356
Morocco,MAR,2001,1362.8095172697936,2871.567766964568,15.008074572546867
Morocco,MAR,2002,1340.0855542352742,2954.894132200306,17.95294533355967
Morocco,MAR,2003,1277.9215659940235,2923.953830975389,17.015428418896686
Morocco,MAR,2004,1397.9943549726052,3341.0509591137316,21.58353791366429
Morocco,MAR,2005,1449.5495140530604,3589.9083766243107,139.62652691456532
Morocco,MAR,2006,1457.2894010712548,3599.189396395715,171.304114636585
Morocco,MAR,2007,1206.3941855987678,3719.581669925876,191.01497539500707
Morocco,MAR,2008,1351.302964771538,4051.858998487491,186.40129990836164
Morocco,MAR,2009,985.6235410128725,4044.04370417802,202.25495693945945
Morocco,MAR,2010,1002.2381033113813,4440.480645227716,215.66166066413138
Morocco,MAR,2011,1056.247399133671,4674.481405167469,269.3158830376426
Morocco,MAR,2012,1058.014427531436,4638.42875351062,355.2011708750978
Morocco,MAR,2013,1035.1721022659865,4625.775991914818,339.57729148445844
Morocco,MAR,2014,1373.2121139447822,4345.601860850491,324.52474279626813
Morocco,MAR,2015,1491.3602873297946,4189.5029751904,325.93964562139394
Morocco,MAR,2016,1418.2070830723683,4233.8592656778455,326.87908104566424
Morocco,MAR,2017,1455.3032902616565,4425.222543925129,320.1948902852646
Morocco,MAR,2018,1759.1129534541617,4259.00773869383,285.7802007033223
Netherlands,NLD,1965,8414.072138875736,24159.416884283146,1224.6897454653822
Netherlands,NLD,1966,7569.242896547889,25868.86761842148,2306.603604325218
Netherlands,NLD,1967,7189.438382830295,26118.23642400255,4026.0854949406703
Netherlands,NLD,1968,6732.946844580154,27839.625339403483,6689.226410821595
Netherlands,NLD,1969,5661.437400385843,30014.576427359003,9745.451404294052
Netherlands,NLD,1970,4101.9330357214285,32997.333057583455,13566.288950715278
Netherlands,NLD,1971,3063.414798952693,32232.21975273806,17535.4088496045
Netherlands,NLD,1972,2591.3665695410778,35567.91294498947,22569.96690108336
Netherlands,NLD,1973,2605.9116972481575,36328.3938713052,24838.88847095525
Netherlands,NLD,1974,2457.8479087745172,30845.409945494768,26176.080225018435
Netherlands,NLD,1975,2050.3950563677554,30145.852338799978,27061.15455474677
Netherlands,NLD,1976,2537.519031808889,33655.363913383604,27872.431262720223
Netherlands,NLD,1977,2639.218790833513,32067.90701828979,27771.779551947027
Netherlands,NLD,1978,2999.459699912042,32550.303146739134,27650.64835957523
Netherlands,NLD,1979,2843.13028608501,34859.74918707798,27365.129004911512
Netherlands,NLD,1980,3278.8301450819904,32419.809471275094,24875.91492882386
Netherlands,NLD,1981,3612.829646614174,30010.40100629218,23551.743529379924
Netherlands,NLD,1982,4158.408145955928,26097.775827254285,22385.44945664218
Netherlands,NLD,1983,4273.504273125653,24610.824629537074,23823.33603688131
Netherlands,NLD,1984,5136.907235572794,24172.79961649813,25184.31300236183
Netherlands,NLD,1985,5090.870117507236,24331.395552583715,26411.28105828166
Netherlands,NLD,1986,5214.51843764319,26826.99424923952,26186.778724952044
Netherlands,NLD,1987,5467.396157678268,26859.09334392835,26864.02264057754
Netherlands,NLD,1988,6505.422438573846,28323.133591031547,24141.50986204819
Netherlands,NLD,1989,6407.813422154819,27768.67069580335,24603.761744683572
Netherlands,NLD,1990,6793.629580468427,28634.801710043437,24594.42402398931
Netherlands,NLD,1991,6213.814212219052,27304.995537378032,27261.49648102224
Netherlands,NLD,1992,6154.116664711197,28477.637097164712,26369.290959791637
Netherlands,NLD,1993,6167.583617401101,27950.42206786744,26939.0591769256
Netherlands,NLD,1994,6524.678103639795,27591.608293838246,25845.67780913527
Netherlands,NLD,1995,6698.4168029945695,28929.066958494957,26378.83228787174
Netherlands,NLD,1996,6425.496369901048,28746.163091376984,29055.737609798885
Netherlands,NLD,1997,6210.298449227725,29686.899683372725,27064.480639687004
Netherlands,NLD,1998,6297.895762180873,29865.794775504888,26571.12211917312
Netherlands,NLD,1999,5490.303387176055,30266.074156100036,25813.19637563147
Netherlands,NLD,2000,5668.578285394953,30527.59488672611,25738.833776284067
Netherlands,NLD,2001,6000.194225714196,31821.613819671624,26107.781525546263
Netherlands,NLD,2002,6000.413821905028,31784.65970934823,25696.59976232775
Netherlands,NLD,2003,6172.45849051108,31652.885175970623,25728.864474878093
Netherlands,NLD,2004,6054.590231958003,32935.55976289679,26203.584318953766
Netherlands,NLD,2005,5753.446976872977,34790.915071766365,25328.74415129835
Netherlands,NLD,2006,5457.556096194039,34522.48384343674,24214.31468269465
Netherlands,NLD,2007,5923.412962647968,35583.32337648271,23508.545197116375
Netherlands,NLD,2008,5583.051666075567,33694.12387545268,24377.649015759296
Netherlands,NLD,2009,5246.133899977145,32147.607862889454,24875.696700739805
Netherlands,NLD,2010,5261.510386188935,32527.980649829173,28027.533018126236
Netherlands,NLD,2011,5172.860158605568,32875.91322314495,24452.012055699608
Netherlands,NLD,2012,5665.727065457957,31135.953373517154,23394.07654365174
Netherlands,NLD,2013,5651.534340982547,29494.25159889575,23219.610019443127
Netherlands,NLD,2014,6233.679959381402,28107.732273509744,20406.21690671284
Netherlands,NLD,2015,7561.892389461566,27335.07889537726,20120.767244527102
Netherlands,NLD,2016,6989.838314045109,28085.20656047936,20701.241257794005
Netherlands,NLD,2017,6250.448792129136,27063.288830291993,21204.198735708833
Netherlands,NLD,2018,5579.979158236227,27874.964319536928,20922.88654651817
New Zealand,NZL,1965,7282.58469737343,12423.36442276361,0
New Zealand,NZL,1966,6977.127859017623,13548.361662414698,0
New Zealand,NZL,1967,6286.137624861266,14040.624612889384,0
New Zealand,NZL,1968,5842.619656558276,14247.706430464013,0
New Zealand,NZL,1969,5911.42754145638,14601.697407144919,0
New Zealand,NZL,1970,5823.254080908447,16894.912960163238,252.0936835166785
New Zealand,NZL,1971,5083.820968303727,17128.697123827937,314.3155680215953
New Zealand,NZL,1972,5104.498293515359,18069.33523097952,558.0887385529011
New Zealand,NZL,1973,5669.089996654399,18722.90323661091,635.9317500936769
New Zealand,NZL,1974,5734.56972618672,17593.582643461537,882.2479806804736
New Zealand,NZL,1975,5324.8846733928,16698.322814398314,913.9422674180994
New Zealand,NZL,1976,5441.201172521712,17074.949305680286,2732.3334101994215
New Zealand,NZL,1977,5160.529218978219,17026.190531502245,4660.327348212684
New Zealand,NZL,1978,4749.478002796421,16160.600231991051,4451.548267456056
New Zealand,NZL,1979,4226.47350617863,16314.034347170656,2838.5671351355663
New Zealand,NZL,1980,4330.544963295202,15737.840785058788,2514.3275132062286
New Zealand,NZL,1981,4290.030716764613,14850.739752265405,3186.0050136840446
New Zealand,NZL,1982,4173.8920238287865,14718.186236484791,5840.234477870806
New Zealand,NZL,1983,4586.054102891791,14008.126896772388,6268.772078482588
New Zealand,NZL,1984,4229.776099084181,14085.367698233118,8059.4332263089755
New Zealand,NZL,1985,3875.7743441217867,13264.102168059975,10196.492790807833
New Zealand,NZL,1986,4424.576155969606,10320.492976805474,12472.114817683892
New Zealand,NZL,1987,3669.5459570552707,12854.93815549381,12059.761026064632
New Zealand,NZL,1988,3950.1833511221116,11868.947017542754,12956.971547956799
New Zealand,NZL,1989,4264.883961871466,12097.149504269562,13239.164520508779
New Zealand,NZL,1990,4098.963439290759,13281.239759014128,13030.690407875223
New Zealand,NZL,1991,3853.9013950319218,13904.374865365642,13948.615429239699
New Zealand,NZL,1992,4174.640664019412,14147.78953651727,14590.005060944906
New Zealand,NZL,1993,4042.1701847446693,13946.727789971943,13997.8604718266
New Zealand,NZL,1994,3758.681900289815,16367.382577518632,12898.587909707423
New Zealand,NZL,1995,3715.7560120272105,17234.68882379592,12132.709433602722
New Zealand,NZL,1996,3620.596143954802,17901.41105850148,13680.102686454133
New Zealand,NZL,1997,3872.1614468550106,18923.107038805967,14596.77187654318
New Zealand,NZL,1998,3500.8259150951376,19074.05797067125,12747.479184196618
New Zealand,NZL,1999,3554.5662450838136,19079.463090070716,14436.721520453117
New Zealand,NZL,2000,3332.4515716791916,19335.5812505105,15186.126554773258
New Zealand,NZL,2001,4075.377901143808,19241.48620415814,15809.38394658649
New Zealand,NZL,2002,4016.8103265657332,19650.099532374465,14879.398408385063
New Zealand,NZL,2003,5712.190594696669,20457.44590165341,11046.861942548485
