Entity,Code,Year,Coal production per capita
Mongolia,MNG,1956,1.121240845
Mongolia,MNG,1957,1.2342164110000002
Mongolia,MNG,1958,1.396573985
Mongolia,MNG,1959,1.739141868
Mongolia,MNG,1960,1.737589605
Mongolia,MNG,1961,2.0817953360000003
Mongolia,MNG,1962,2.38178774
Mongolia,MNG,1963,2.311210135
Mongolia,MNG,1964,1.765767109
Mongolia,MNG,1965,2.6240203259999997
Mongolia,MNG,1966,2.9992756020000004
Mongolia,MNG,1967,3.129715329
Mongolia,MNG,1968,3.62853645
Mongolia,MNG,1969,3.895931231
Mongolia,MNG,1970,4.564103773
Mongolia,MNG,1971,4.673325319
Mongolia,MNG,1972,4.887648415
Mongolia,MNG,1973,4.928865335
Mongolia,MNG,1974,5.14016211
Mongolia,MNG,1975,5.579826075
Mongolia,MNG,1976,5.895014066
Mongolia,MNG,1977,6.6904127099999995
Mongolia,MNG,1978,7.449857697000001
Mongolia,MNG,1979,7.974148969
Mongolia,MNG,1980,8.460631757
Mongolia,MNG,1981,7.363038463
Mongolia,MNG,1982,8.981540782
Mongolia,MNG,1983,8.855668253
Mongolia,MNG,1984,8.692492579
Mongolia,MNG,1985,10.057479240000001
Mongolia,MNG,1986,10.55783585
Mongolia,MNG,1987,11.43666611
Mongolia,MNG,1988,12.28300269
Mongolia,MNG,1989,11.27152612
Mongolia,MNG,1990,9.801678071000001
Mongolia,MNG,1991,11.624616190000001
Mongolia,MNG,1992,9.614751723
Mongolia,MNG,1993,8.296910034000001
Mongolia,MNG,1994,7.439231588
Mongolia,MNG,1995,8.101644045
Mongolia,MNG,1996,5.272144954000001
Mongolia,MNG,1997,4.792587962
Mongolia,MNG,1998,4.8808592840000005
Mongolia,MNG,1999,4.765674592000001
Mongolia,MNG,2000,4.925694717000001
Mongolia,MNG,2001,4.843733941000001
Mongolia,MNG,2002,5.17305009
Mongolia,MNG,2003,4.908517551
Mongolia,MNG,2004,4.966410567
Mongolia,MNG,2005,10.443619049999999
Mongolia,MNG,2006,11.72209253
Mongolia,MNG,2007,13.90878213
Mongolia,MNG,2008,16.00597985
Mongolia,MNG,2009,24.37582456
Mongolia,MNG,2010,50.04330452
Mongolia,MNG,2011,63.09624387
Mongolia,MNG,2012,65.05425893
Mongolia,MNG,2013,64.22612688000001
Mongolia,MNG,2014,63.43374176
Mongolia,MNG,2015,56.67566327
Mongolia,MNG,2016,87.72344125000001
Montenegro,MNE,2006,5.758015716
Montenegro,MNE,2007,4.569061324000001
Montenegro,MNE,2008,6.59030871
Montenegro,MNE,2009,3.615085107
Montenegro,MNE,2010,7.304026224
Montenegro,MNE,2011,7.421895414
Montenegro,MNE,2012,7.512345908
Montenegro,MNE,2013,7.222312175
Montenegro,MNE,2014,6.911304526
Morocco,MAR,1950,0.3333954703
Morocco,MAR,1951,0.34703283349999997
Morocco,MAR,1952,0.3930268075
Morocco,MAR,1953,0.4676103437
Morocco,MAR,1954,0.3893190066
Morocco,MAR,1955,0.36198875950000003
Morocco,MAR,1956,0.361544425
Morocco,MAR,1957,0.3782814122
Morocco,MAR,1958,0.3585860763
Morocco,MAR,1959,0.3167617901
Morocco,MAR,1960,0.27271965820000005
Morocco,MAR,1961,0.2626016042
Morocco,MAR,1962,0.2300276361
Morocco,MAR,1963,0.2440204347
Morocco,MAR,1964,0.234997955
Morocco,MAR,1965,0.2397265083
Morocco,MAR,1966,0.2515945716
Morocco,MAR,1967,0.2624582799
Morocco,MAR,1968,0.2399270569
Morocco,MAR,1969,0.20649071850000003
Morocco,MAR,1970,0.22031570450000001
Morocco,MAR,1971,0.23655277419999998
Morocco,MAR,1972,0.2667341266
Morocco,MAR,1973,0.02674007812
Morocco,MAR,1974,0.2682978529
Morocco,MAR,1975,0.2981364912
Morocco,MAR,1976,0.31382457069999997
Morocco,MAR,1977,0.3088315802
Morocco,MAR,1978,0.30717989110000005
Morocco,MAR,1979,0.2957584521
Morocco,MAR,1980,0.5103706687
Morocco,MAR,1981,0.5154136188999999
Morocco,MAR,1982,0.5254820972
Morocco,MAR,1983,0.5241597553
Morocco,MAR,1984,0.5713695269
Morocco,MAR,1985,0.516696954
Morocco,MAR,1986,0.5057777278
Morocco,MAR,1987,0.4054153895
Morocco,MAR,1988,0.39918629040000003
Morocco,MAR,1989,0.31009962739999997
Morocco,MAR,1990,0.3176786279
Morocco,MAR,1991,0.3267655937
Morocco,MAR,1992,0.33557031319999997
Morocco,MAR,1993,0.34590226710000005
Morocco,MAR,1994,0.3662485915
Morocco,MAR,1995,0.3607270575
Morocco,MAR,1996,0.2768713366
Morocco,MAR,1997,0.20303745280000002
Morocco,MAR,1998,0.08423146197
Morocco,MAR,1999,0.06797621176
Morocco,MAR,2000,0.01614578268
Morocco,MAR,2001,0.001029806045
Morocco,MAR,2004,0.00493318291
Morocco,MAR,2005,0.0024389706850000002
Morocco,MAR,2006,0.000803818455
Mozambique,MOZ,1950,0.07410247752
Mozambique,MOZ,1951,0.1016205416
Mozambique,MOZ,1952,0.01922288647
Mozambique,MOZ,1953,0.2040575671
Mozambique,MOZ,1954,0.1756970085
Mozambique,MOZ,1955,0.2089382957
Mozambique,MOZ,1956,0.25987906110000003
Mozambique,MOZ,1957,0.3157472445
Mozambique,MOZ,1958,0.2832605944
Mozambique,MOZ,1959,0.28893384730000005
Mozambique,MOZ,1960,0.2974909672
Mozambique,MOZ,1961,0.34652544820000003
Mozambique,MOZ,1962,0.31510251
Mozambique,MOZ,1963,0.2930401837
Mozambique,MOZ,1964,0.2483859042
Mozambique,MOZ,1965,0.23520652730000002
Mozambique,MOZ,1966,0.2865367677
Mozambique,MOZ,1967,0.2680188416
Mozambique,MOZ,1968,0.3849005135
Mozambique,MOZ,1969,0.2518263675
Mozambique,MOZ,1970,0.3119009358
Mozambique,MOZ,1971,0.2804802813
Mozambique,MOZ,1972,0.2850608453
Mozambique,MOZ,1973,0.3263828971
Mozambique,MOZ,1974,0.3441848783
Mozambique,MOZ,1975,0.4525185133
Mozambique,MOZ,1976,0.28405251060000003
Mozambique,MOZ,1977,0.41163019000000006
Mozambique,MOZ,1978,0.2243687504
Mozambique,MOZ,1979,0.08313628342
Mozambique,MOZ,1980,0.12495011040000001
Mozambique,MOZ,1981,0.1945210364
Mozambique,MOZ,1982,0.11584418580000001
Mozambique,MOZ,1983,0.03277150666
Mozambique,MOZ,1984,0.022256279480000002
Mozambique,MOZ,1985,0.01927833389
Mozambique,MOZ,1986,0.02194789551
Mozambique,MOZ,1987,0.02361849643
Mozambique,MOZ,1988,0.02475183212
Mozambique,MOZ,1989,0.02300077606
Mozambique,MOZ,1990,0.02159457274
Mozambique,MOZ,1991,0.02209990413
Mozambique,MOZ,1992,0.02033065337
Mozambique,MOZ,1993,0.019544812310000003
Mozambique,MOZ,1994,0.01879979581
Mozambique,MOZ,1995,0.0178086946
Mozambique,MOZ,1996,0.00880341098
Mozambique,MOZ,1997,0.0071274169980000005
Mozambique,MOZ,1998,0.006946316227
Mozambique,MOZ,1999,0.006393239608
Mozambique,MOZ,2000,0.005856371931
Mozambique,MOZ,2001,0.009961367349
Mozambique,MOZ,2002,0.01520301679
Mozambique,MOZ,2003,0.01241026368
Mozambique,MOZ,2004,0.0055346779760000004
Mozambique,MOZ,2005,0.000948214483
Mozambique,MOZ,2006,0.01258342961
Mozambique,MOZ,2007,0.007153140199
Mozambique,MOZ,2008,0.010999432219999999
Mozambique,MOZ,2009,0.010682736480000002
Mozambique,MOZ,2010,0.01037517708
Mozambique,MOZ,2011,0.1718332299
Mozambique,MOZ,2012,0.9704851054
Mozambique,MOZ,2013,0.9478221979
Mozambique,MOZ,2014,0.9257606049
Nepal,NPL,1966,0.001692700842
Nepal,NPL,1980,0.001282267614
Nepal,NPL,1981,0.0013853311129999998
Nepal,NPL,1982,0.001324690035
Nepal,NPL,1983,0.001333722664
Nepal,NPL,1984,0.001200756495
Nepal,NPL,1985,0.001052160745
Nepal,NPL,1986,0.0006855127640000001
Nepal,NPL,1991,0.000690709364
Nepal,NPL,1992,0.000336120443
Nepal,NPL,1993,0.000654132401
Nepal,NPL,1994,0.001911057103
Nepal,NPL,1995,0.001863785815
Nepal,NPL,1996,0.00242752568
Nepal,NPL,1997,0.004749574215
Nepal,NPL,1998,0.0031986851770000003
Nepal,NPL,1999,0.005133256492
Nepal,NPL,2000,0.004759262482
Nepal,NPL,2001,0.002750801028
Nepal,NPL,2002,0.003246602079
Nepal,NPL,2003,0.002930213767
Nepal,NPL,2004,0.00236345813
Nepal,NPL,2005,0.003110617951
Nepal,NPL,2006,0.005124339829
Nepal,NPL,2007,0.00354951425
Nepal,NPL,2008,0.003765558315
Nepal,NPL,2009,0.0037282078830000003
Nepal,NPL,2010,0.003935250338
Nepal,NPL,2011,0.004134688008
Nepal,NPL,2012,0.0038460151699999997
Nepal,NPL,2013,0.0038247107859999997
Nepal,NPL,2014,0.0038037288180000003
Netherlands,NLD,1900,0.5066355554
Netherlands,NLD,1901,0.488054592
Netherlands,NLD,1902,0.6123014198
Netherlands,NLD,1903,0.7372069102000001
Netherlands,NLD,1904,0.6950360214
Netherlands,NLD,1905,0.7259583931
Netherlands,NLD,1906,0.8152564
Netherlands,NLD,1907,1.0308131450000002
Netherlands,NLD,1908,1.277571392
Netherlands,NLD,1909,1.556816972
Netherlands,NLD,1910,1.77611822
Netherlands,NLD,1911,2.009401257
Netherlands,NLD,1912,2.3143086910000004
Netherlands,NLD,1913,2.473733477
Netherlands,NLD,1914,2.571866044
Netherlands,NLD,1915,2.969969224
Netherlands,NLD,1916,3.318369584
Netherlands,NLD,1917,3.843141752
Netherlands,NLD,1918,4.9667575930000005
Netherlands,NLD,1919,5.101817004000001
Netherlands,NLD,1920,5.532099625
Netherlands,NLD,1921,5.04618496
Netherlands,NLD,1922,5.646331152
Netherlands,NLD,1923,6.3941464109999995
Netherlands,NLD,1924,7.008539226
Netherlands,NLD,1925,7.954307474999999
Netherlands,NLD,1926,9.724561351
Netherlands,NLD,1927,10.27874869
Netherlands,NLD,1928,11.65740006
Netherlands,NLD,1929,12.17848942
Netherlands,NLD,1930,12.666297440000001
Netherlands,NLD,1931,13.21700879
Netherlands,NLD,1932,12.83211232
Netherlands,NLD,1933,12.46436332
Netherlands,NLD,1934,12.079659060000001
Netherlands,NLD,1935,11.49731414
Netherlands,NLD,1936,12.27197926
Netherlands,NLD,1937,13.61035759
Netherlands,NLD,1938,12.70486722
Netherlands,NLD,1939,11.99258212
Netherlands,NLD,1940,11.20578541
Netherlands,NLD,1941,12.19662277
Netherlands,NLD,1942,11.19876854
Netherlands,NLD,1943,11.30819611
Netherlands,NLD,1944,7.455740826
Netherlands,NLD,1945,4.524091391
Netherlands,NLD,1946,7.342756191
Netherlands,NLD,1947,8.695982961
Netherlands,NLD,1948,9.253671266
Netherlands,NLD,1949,9.635690474999999
Netherlands,NLD,1950,9.989090796000001
Netherlands,NLD,1951,10.02447811
Netherlands,NLD,1952,9.978610377
Netherlands,NLD,1953,9.671856458
Netherlands,NLD,1954,9.3483468
Netherlands,NLD,1955,9.116695781
Netherlands,NLD,1956,8.957229127000002
Netherlands,NLD,1957,8.503936977
Netherlands,NLD,1958,8.750333014
Netherlands,NLD,1959,8.688740494
Netherlands,NLD,1960,8.887050863
Netherlands,NLD,1961,8.852662694000001
Netherlands,NLD,1962,8.006967608
Netherlands,NLD,1963,7.854789935
Netherlands,NLD,1964,7.730639806999999
Netherlands,NLD,1965,7.607713085
Netherlands,NLD,1966,6.597231501
Netherlands,NLD,1967,5.228797283
Netherlands,NLD,1968,4.268859117
Netherlands,NLD,1969,0.357177872
Netherlands,NLD,1970,2.7136785900000002
Netherlands,NLD,1971,2.234638062
Netherlands,NLD,1972,1.7222924290000001
Netherlands,NLD,1973,1.043750441
Netherlands,NLD,1974,0.4549976974
New Zealand,NZL,1900,9.193196599
New Zealand,NZL,1901,10.106340249999999
New Zealand,NZL,1902,10.95156461
New Zealand,NZL,1903,11.10687815
New Zealand,NZL,1904,11.679591060000002
New Zealand,NZL,1905,11.70335643
New Zealand,NZL,1906,12.40160022
New Zealand,NZL,1907,12.814076960000001
New Zealand,NZL,1908,12.670968030000001
New Zealand,NZL,1909,12.65562188
New Zealand,NZL,1910,14.257275009999999
New Zealand,NZL,1911,13.13072356
New Zealand,NZL,1912,13.5256454
New Zealand,NZL,1913,11.411215140000001
New Zealand,NZL,1914,13.50357584
New Zealand,NZL,1915,13.00367172
New Zealand,NZL,1916,13.25172257
New Zealand,NZL,1917,12.173650120000001
New Zealand,NZL,1918,11.93207227
New Zealand,NZL,1919,10.48713412
New Zealand,NZL,1920,8.678958807
New Zealand,NZL,1921,8.306220878
New Zealand,NZL,1922,8.261242155
New Zealand,NZL,1923,8.758558786
New Zealand,NZL,1924,8.944673578
New Zealand,NZL,1925,8.95580992
New Zealand,NZL,1926,9.150394724
New Zealand,NZL,1927,9.465388399
New Zealand,NZL,1928,9.598877387
New Zealand,NZL,1929,9.926909143000001
New Zealand,NZL,1930,9.790310536000002
New Zealand,NZL,1931,8.462034557
New Zealand,NZL,1932,7.034701081000001
New Zealand,NZL,1933,6.998090896
New Zealand,NZL,1934,8.021725509
New Zealand,NZL,1935,8.222743643
New Zealand,NZL,1936,8.231412797
New Zealand,NZL,1937,8.610089943
New Zealand,NZL,1938,8.267556091000001
New Zealand,NZL,1939,8.574201856
New Zealand,NZL,1940,9.132054878000002
New Zealand,NZL,1941,9.64316202
New Zealand,NZL,1942,9.763140293000001
New Zealand,NZL,1943,10.30257519
New Zealand,NZL,1944,10.33540567
New Zealand,NZL,1945,10.3680893
New Zealand,NZL,1946,9.802421302
New Zealand,NZL,1947,9.459278069
New Zealand,NZL,1948,9.343149984
New Zealand,NZL,1949,9.314600732
New Zealand,NZL,1950,8.621698826
New Zealand,NZL,1951,7.88398529
New Zealand,NZL,1952,8.600741540000001
New Zealand,NZL,1953,7.707385503
New Zealand,NZL,1954,7.742076134
New Zealand,NZL,1955,7.474611983
New Zealand,NZL,1956,7.526292612000001
New Zealand,NZL,1957,7.289408752000001
New Zealand,NZL,1958,7.461327097000001
New Zealand,NZL,1959,7.57446547
New Zealand,NZL,1960,8.036200652
New Zealand,NZL,1961,7.659634577
New Zealand,NZL,1962,6.4998248059999995
New Zealand,NZL,1963,6.9190101230000005
New Zealand,NZL,1964,7.127223109
New Zealand,NZL,1965,6.446445199
New Zealand,NZL,1966,6.203110924
New Zealand,NZL,1967,5.585979925
New Zealand,NZL,1968,5.166790539
New Zealand,NZL,1969,5.415378791
New Zealand,NZL,1970,5.411557189
New Zealand,NZL,1971,4.737670981
New Zealand,NZL,1972,4.777942629
New Zealand,NZL,1973,5.3088901889999995
New Zealand,NZL,1974,5.478095269000001
New Zealand,NZL,1975,5.515801265
New Zealand,NZL,1976,5.6849941
New Zealand,NZL,1977,5.395967757
New Zealand,NZL,1978,4.956766644
New Zealand,NZL,1979,4.573309125
New Zealand,NZL,1980,5.1529431809999995
New Zealand,NZL,1981,5.27589524
New Zealand,NZL,1982,5.187695597
New Zealand,NZL,1983,5.680745759000001
New Zealand,NZL,1984,5.719427573
New Zealand,NZL,1985,5.486778369
New Zealand,NZL,1986,5.5182022
New Zealand,NZL,1987,4.740312851
New Zealand,NZL,1988,5.078139692
New Zealand,NZL,1989,5.535740746
New Zealand,NZL,1990,5.02379562
New Zealand,NZL,1991,5.1411622790000004
New Zealand,NZL,1992,5.618092131
New Zealand,NZL,1993,5.721226022
New Zealand,NZL,1994,5.286111577
New Zealand,NZL,1995,6.138725053
New Zealand,NZL,1996,6.168110489
New Zealand,NZL,1997,6.424351974
New Zealand,NZL,1998,5.755820542
New Zealand,NZL,1999,6.772584128000001
New Zealand,NZL,2000,7.0206558260000005
New Zealand,NZL,2001,7.522091272
New Zealand,NZL,2002,8.575744788
New Zealand,NZL,2003,9.817743796
New Zealand,NZL,2004,9.479320551
New Zealand,NZL,2005,9.554449207
New Zealand,NZL,2006,10.35412084
New Zealand,NZL,2007,8.536543454
New Zealand,NZL,2008,8.585652164999999
New Zealand,NZL,2009,7.874746237
New Zealand,NZL,2010,9.108324452000002
New Zealand,NZL,2011,8.31295041
New Zealand,NZL,2012,8.18870283
New Zealand,NZL,2013,7.565457101
New Zealand,NZL,2014,6.465301709999999
New Zealand,NZL,2015,5.156076632
New Zealand,NZL,2016,4.28399985
Niger,NER,1980,0.02466399929
Niger,NER,1981,0.035945041750000004
Niger,NER,1982,0.05238464188
Niger,NER,1983,0.14703408769999998
Niger,NER,1984,0.1648468092
Niger,NER,1985,0.16125283540000002
Niger,NER,1986,0.1286829908
Niger,NER,1987,0.16537815560000002
Niger,NER,1988,0.15181915810000002
Niger,NER,1989,0.16255939090000002
Niger,NER,1990,0.15853371240000003
Niger,NER,1991,0.15354917029999998
Niger,NER,1992,0.14685639509999998
Niger,NER,1993,0.14366082130000002
Niger,NER,1994,0.13880479650000002
Niger,NER,1995,0.1348157941
Niger,NER,1996,0.1259978856
Niger,NER,1997,0.116442341
Niger,NER,1998,0.1122889701
Niger,NER,1999,0.1088985515
Niger,NER,2000,0.09493119256
Niger,NER,2001,0.09450371560000001
Niger,NER,2002,0.1020827425
Niger,NER,2003,0.1016758244
Niger,NER,2004,0.1227811062
Niger,NER,2005,0.09107495244000001
Niger,NER,2006,0.08499786931
Niger,NER,2007,0.07955699589
Niger,NER,2008,0.08182696118
Niger,NER,2009,0.08224733897
Niger,NER,2010,0.09855900547
Niger,NER,2011,0.09501495724999999
Niger,NER,2012,0.09144037594
Niger,NER,2013,0.08847413153
Niger,NER,2014,0.08560460714
Nigeria,NGA,1921,0.09438334051
Nigeria,NGA,1931,0.1415050124
Nigeria,NGA,1950,0.1275130927
Nigeria,NGA,1951,0.1184369574
Nigeria,NGA,1952,0.1230478341
Nigeria,NGA,1953,0.146057238
Nigeria,NGA,1954,0.1302709304
Nigeria,NGA,1955,0.15079021950000002
Nigeria,NGA,1956,0.1556967544
Nigeria,NGA,1957,0.15821677990000002
Nigeria,NGA,1958,0.1760916687
Nigeria,NGA,1959,0.1387042733
Nigeria,NGA,1960,0.1029848555
Nigeria,NGA,1961,0.1072791012
Nigeria,NGA,1962,0.1097488504
Nigeria,NGA,1963,0.1010162225
Nigeria,NGA,1964,0.11182952460000001
Nigeria,NGA,1965,0.12018102700000001
Nigeria,NGA,1966,0.1017280108
Nigeria,NGA,1967,0.031573655140000004
Nigeria,NGA,1969,0.002529335879
Nigeria,NGA,1970,0.008579974867
Nigeria,NGA,1971,0.02756520163
Nigeria,NGA,1972,0.04732284087
Nigeria,NGA,1973,0.04415150405
Nigeria,NGA,1974,0.04012844506
Nigeria,NGA,1975,0.035198174119999995
Nigeria,NGA,1976,0.0389412674
Nigeria,NGA,1977,0.03209609735
Nigeria,NGA,1978,0.03101622043
Nigeria,NGA,1979,0.0196137654
Nigeria,NGA,1980,0.01713487517
Nigeria,NGA,1981,0.010990941640000002
Nigeria,NGA,1982,0.005261971608
Nigeria,NGA,1983,0.004860223147
Nigeria,NGA,1984,0.0072837662280000005
Nigeria,NGA,1985,0.01188948159
Nigeria,NGA,1986,0.01200065785
Nigeria,NGA,1987,0.011770842699999999
Nigeria,NGA,1988,0.006483767076
Nigeria,NGA,1989,0.0062395461900000004
Nigeria,NGA,1990,0.006756314675
Nigeria,NGA,1991,0.0073183291260000005
Nigeria,NGA,1992,0.006208426853
Nigeria,NGA,1993,0.001948722957
Nigeria,NGA,1994,0.001697090676
Nigeria,NGA,1995,0.0013675430099999999
Nigeria,NGA,1996,0.000516702181
Nigeria,NGA,1997,0.00060010767
Nigeria,NGA,1998,0.000702411103
Nigeria,NGA,1999,0.000913467307
Nigeria,NGA,2000,0.000167040453
Nigeria,NGA,2001,0.00016289794
Nigeria,NGA,2002,0.002276744668
Nigeria,NGA,2003,0.001187288653
Nigeria,NGA,2004,0.00015095050700000002
Nigeria,NGA,2005,0.00039226209
Nigeria,NGA,2006,0.00038215500600000005
Nigeria,NGA,2007,0.001070158966
Nigeria,NGA,2008,0.001449993638
Nigeria,NGA,2009,0.0015001600140000001
Nigeria,NGA,2010,0.0016324954650000002
Nigeria,NGA,2011,0.001338449611
Nigeria,NGA,2012,0.001303079326
Nigeria,NGA,2013,0.001275651074
Nigeria,NGA,2014,0.001248967097
North America,,2015,15.9095723
North America,,2016,12.964194090000001
North Korea,PRK,1913,0.21279314070000002
North Korea,PRK,1950,0.5287824902999999
North Korea,PRK,1951,0.1458008922
North Korea,PRK,1952,0.15578762040000002
North Korea,PRK,1953,0.3767236557
North Korea,PRK,1954,1.21011263
North Korea,PRK,1955,1.9896074750000001
North Korea,PRK,1956,2.374125281
North Korea,PRK,1957,2.925827877
North Korea,PRK,1958,4.042336435
North Korea,PRK,1959,1.338447623
North Korea,PRK,1960,5.884154939
North Korea,PRK,1961,6.386608088
North Korea,PRK,1962,7.280584119
North Korea,PRK,1963,7.672350365000001
North Korea,PRK,1964,8.265663425000001
North Korea,PRK,1965,10.23210887
North Korea,PRK,1966,10.78298775
North Korea,PRK,1967,11.50959521
North Korea,PRK,1968,13.238862789999999
North Korea,PRK,1969,13.87974969
North Korea,PRK,1970,13.555434020000002
North Korea,PRK,1971,13.95558769
North Korea,PRK,1972,15.995047000000001
North Korea,PRK,1973,17.06945464
North Korea,PRK,1974,17.37277452
North Korea,PRK,1975,17.74041046
North Korea,PRK,1976,17.93211251
North Korea,PRK,1977,18.1586135
North Korea,PRK,1978,18.402907910000003
North Korea,PRK,1979,18.259271830000003
North Korea,PRK,1980,16.75627012
North Korea,PRK,1981,17.09467383
North Korea,PRK,1982,17.711268909999998
North Korea,PRK,1983,17.579619920000003
North Korea,PRK,1984,17.78292106
North Korea,PRK,1985,18.259567630000003
North Korea,PRK,1986,17.79578598
North Korea,PRK,1987,17.18675838
North Korea,PRK,1988,21.166176200000002
North Korea,PRK,1989,16.25474616
North Korea,PRK,1990,15.13072694
North Korea,PRK,1991,14.43233273
North Korea,PRK,1992,12.12439192
North Korea,PRK,1993,10.93560355
North Korea,PRK,1994,10.103032840000001
North Korea,PRK,1995,9.293976256
North Korea,PRK,1996,8.284893528000001
North Korea,PRK,1997,7.6644011149999995
North Korea,PRK,1998,6.858329090000001
North Korea,PRK,1999,7.677077646
North Korea,PRK,2000,8.154766426
North Korea,PRK,2001,8.298820339
North Korea,PRK,2002,7.9175130000000005
North Korea,PRK,2003,8.088705786
North Korea,PRK,2004,8.435864851
North Korea,PRK,2005,9.163736519
North Korea,PRK,2006,9.226450689
North Korea,PRK,2007,7.961193882
North Korea,PRK,2008,8.409361477000001
North Korea,PRK,2009,8.173832288
North Korea,PRK,2010,8.27740286
North Korea,PRK,2011,10.01683642
North Korea,PRK,2012,10.14733599
North Korea,PRK,2013,10.15959471
North Korea,PRK,2014,10.17278166
Norway,NOR,1907,0.007092352512
Norway,NOR,1908,0.02112287596
Norway,NOR,1909,0.01395698268
Norway,NOR,1910,0.01732182173
Norway,NOR,1911,0.07567637693000001
Norway,NOR,1912,0.08180646719000001
Norway,NOR,1913,0.1113806584
Norway,NOR,1914,0.1269594231
Norway,NOR,1915,0.059512730980000005
Norway,NOR,1916,0.06222119231
Norway,NOR,1917,0.08093928459000001
Norway,NOR,1918,0.17620149420000003
Norway,NOR,1919,0.21575683129999998
Norway,NOR,1920,0.2413458949
Norway,NOR,1921,0.3374197373
Norway,NOR,1922,0.6374327544
Norway,NOR,1923,0.7001770195
Norway,NOR,1924,0.8050223008
Norway,NOR,1925,0.8598786858
Norway,NOR,1926,0.6815281089
Norway,NOR,1927,0.9494180977
Norway,NOR,1928,0.8155250485000001
Norway,NOR,1929,0.7416887979000001
Norway,NOR,1930,0.5531529679
Norway,NOR,1931,0.7106755782999999
Norway,NOR,1932,0.7439533473000001
Norway,NOR,1933,0.8524906057
Norway,NOR,1934,0.9023451632
Norway,NOR,1935,0.8833661391000001
Norway,NOR,1936,0.8788032975
Norway,NOR,1937,0.8403344436
Norway,NOR,1938,0.841094799
Norway,NOR,1939,0.8723161506
Norway,NOR,1940,0.7472865765000001
Norway,NOR,1941,0.4032844512
Norway,NOR,1945,0.01603179133
Norway,NOR,1946,0.253555574
Norway,NOR,1947,0.8767895668
Norway,NOR,1948,1.124943279
Norway,NOR,1949,1.1670944260000002
Norway,NOR,1950,0.920686334
Norway,NOR,1951,1.176020178
Norway,NOR,1952,0.10650510120000001
Norway,NOR,1953,1.047387713
Norway,NOR,1954,0.8286004469
Norway,NOR,1955,0.7752620309
Norway,NOR,1956,0.9305266739
Norway,NOR,1957,0.9080948455000001
Norway,NOR,1958,0.6751553879000001
Norway,NOR,1959,0.5857595471
Norway,NOR,1960,0.9313740381000001
Norway,NOR,1961,0.8439391401
Norway,NOR,1962,1.0734549770000001
Norway,NOR,1963,0.8603375544
Norway,NOR,1964,0.9878469996
Norway,NOR,1965,0.9446604764000001
Norway,NOR,1966,0.9547362103000001
Norway,NOR,1967,0.93176619
Norway,NOR,1968,0.7489259133
Norway,NOR,1969,0.8267238811
Norway,NOR,1970,1.0312991999999999
Norway,NOR,1971,0.008459386024000001
Norway,NOR,1972,0.993086219
Norway,NOR,1973,0.8591003456
Norway,NOR,1974,0.9552601516
Norway,NOR,1975,0.8695832974
Norway,NOR,1976,1.076604673
Norway,NOR,1977,0.8924104813
Norway,NOR,1978,0.8179320622
Norway,NOR,1979,0.5718453365
Norway,NOR,1980,0.4993199184
Norway,NOR,1981,0.7086008142
Norway,NOR,1982,0.7581037509
Norway,NOR,1983,0.8656515829
Norway,NOR,1984,0.772059501
Norway,NOR,1985,0.8648243199
Norway,NOR,1986,0.7425211715000001
Norway,NOR,1987,0.6750968739000001
Norway,NOR,1988,0.44466302300000005
Norway,NOR,1989,0.6034667090000001
Norway,NOR,1990,0.5053870011
Norway,NOR,1991,0.5475612658
Norway,NOR,1992,0.5923612
Norway,NOR,1993,0.4397390553
Norway,NOR,1994,0.4909236422
Norway,NOR,1995,0.4734770367
Norway,NOR,1996,0.3707158305
Norway,NOR,1997,0.6492663519
Norway,NOR,1998,0.5483310855
Norway,NOR,1999,0.6713884798
Norway,NOR,2000,1.044370383
Norway,NOR,2001,2.939110345
Norway,NOR,2002,3.486942945
Norway,NOR,2003,4.789612948
Norway,NOR,2004,4.695656505
Norway,NOR,2005,2.3610157380000003
Norway,NOR,2006,3.810589084
Norway,NOR,2007,6.416433361
Norway,NOR,2008,5.344860338
Norway,NOR,2009,4.067839366
Norway,NOR,2010,2.9446063060000003
Norway,NOR,2011,2.082849902
Norway,NOR,2012,1.8231559620000002
Norway,NOR,2013,2.71640962
Norway,NOR,2014,2.943257741
Pakistan,PAK,1946,0.07061694223000001
Pakistan,PAK,1950,0.06633389227000001
Pakistan,PAK,1951,0.07578202063
Pakistan,PAK,1952,0.0888480854
Pakistan,PAK,1953,0.08519484865
Pakistan,PAK,1954,0.07950010608
Pakistan,PAK,1955,0.07457426915000001
Pakistan,PAK,1956,0.0893540631
Pakistan,PAK,1957,0.06995198729
Pakistan,PAK,1958,0.07924153781
Pakistan,PAK,1959,0.09387258961
Pakistan,PAK,1960,0.1038012433
Pakistan,PAK,1961,0.1122764897
Pakistan,PAK,1962,0.11840201639999999
Pakistan,PAK,1963,0.14426845359999999
Pakistan,PAK,1964,0.1374305731
Pakistan,PAK,1965,0.1386421738
Pakistan,PAK,1966,0.1294983036
Pakistan,PAK,1967,0.1406838865
Pakistan,PAK,1968,0.1242395034
Pakistan,PAK,1969,0.13837952530000003
Pakistan,PAK,1970,0.12252682690000001
Pakistan,PAK,1971,0.12641046079999999
Pakistan,PAK,1972,0.1165971851
Pakistan,PAK,1973,0.1088057618
Pakistan,PAK,1974,0.09917912358
Pakistan,PAK,1975,0.1121174908
Pakistan,PAK,1976,0.09424236599
